pickup_date,pickup_month,hour,company,trips
2015-04-01,2015-04,0,Uber,1863
2015-04-01,2015-04,1,Uber,1087
2015-04-01,2015-04,2,Uber,632
2015-04-01,2015-04,3,Uber,430
2015-04-01,2015-04,4,Uber,592
2015-04-01,2015-04,5,Uber,1018
2015-04-01,2015-04,6,Uber,1736
2015-04-01,2015-04,7,Uber,2768
2015-04-01,2015-04,8,Uber,3621
2015-04-01,2015-04,9,Uber,3466
2015-04-01,2015-04,10,Uber,2702
2015-04-01,2015-04,11,Uber,2440
2015-04-01,2015-04,12,Uber,2539
2015-04-01,2015-04,13,Uber,2464
2015-04-01,2015-04,14,Uber,2646
2015-04-01,2015-04,15,Uber,3030
2015-04-01,2015-04,16,Uber,3481
2015-04-01,2015-04,17,Uber,4153
2015-04-01,2015-04,18,Uber,4804
2015-04-01,2015-04,19,Uber,5282
2015-04-01,2015-04,20,Uber,5142
2015-04-01,2015-04,21,Uber,4948
2015-04-01,2015-04,22,Uber,4658
2015-04-01,2015-04,23,Uber,3714
2015-04-02,2015-04,0,Uber,2305
2015-04-02,2015-04,1,Uber,1280
2015-04-02,2015-04,2,Uber,743
2015-04-02,2015-04,3,Uber,464
2015-04-02,2015-04,4,Uber,654
2015-04-02,2015-04,5,Uber,1073
2015-04-02,2015-04,6,Uber,1746
2015-04-02,2015-04,7,Uber,2804
2015-04-02,2015-04,8,Uber,3650
2015-04-02,2015-04,9,Uber,3454
2015-04-02,2015-04,10,Uber,2707
2015-04-02,2015-04,11,Uber,2417
2015-04-02,2015-04,12,Uber,2397
2015-04-02,2015-04,13,Uber,2453
2015-04-02,2015-04,14,Uber,2652
2015-04-02,2015-04,15,Uber,3139
2015-04-02,2015-04,16,Uber,3570
2015-04-02,2015-04,17,Uber,4361
2015-04-02,2015-04,18,Uber,5353
2015-04-02,2015-04,19,Uber,5604
2015-04-02,2015-04,20,Uber,5732
2015-04-02,2015-04,21,Uber,5406
2015-04-02,2015-04,22,Uber,5181
2015-04-02,2015-04,23,Uber,4918
2015-04-03,2015-04,0,Uber,3834
2015-04-03,2015-04,1,Uber,2070
2015-04-03,2015-04,2,Uber,1228
2015-04-03,2015-04,3,Uber,880
2015-04-03,2015-04,4,Uber,1052
2015-04-03,2015-04,5,Uber,1179
2015-04-03,2015-04,6,Uber,1514
2015-04-03,2015-04,7,Uber,1993
2015-04-03,2015-04,8,Uber,2949
2015-04-03,2015-04,9,Uber,3191
2015-04-03,2015-04,10,Uber,3051
2015-04-03,2015-04,11,Uber,2997
2015-04-03,2015-04,12,Uber,3128
2015-04-03,2015-04,13,Uber,3428
2015-04-03,2015-04,14,Uber,3448
2015-04-03,2015-04,15,Uber,3778
2015-04-03,2015-04,16,Uber,4158
2015-04-03,2015-04,17,Uber,4777
2015-04-03,2015-04,18,Uber,4791
2015-04-03,2015-04,19,Uber,4750
2015-04-03,2015-04,20,Uber,4403
2015-04-03,2015-04,21,Uber,4185
2015-04-03,2015-04,22,Uber,4550
2015-04-03,2015-04,23,Uber,4641
2015-04-04,2015-04,0,Uber,3885
2015-04-04,2015-04,1,Uber,2728
2015-04-04,2015-04,2,Uber,1974
2015-04-04,2015-04,3,Uber,1452
2015-04-04,2015-04,4,Uber,1217
2015-04-04,2015-04,5,Uber,802
2015-04-04,2015-04,6,Uber,840
2015-04-04,2015-04,7,Uber,889
2015-04-04,2015-04,8,Uber,1196
2015-04-04,2015-04,9,Uber,1768
2015-04-04,2015-04,10,Uber,2173
2015-04-04,2015-04,11,Uber,2569
2015-04-04,2015-04,12,Uber,2911
2015-04-04,2015-04,13,Uber,2943
2015-04-04,2015-04,14,Uber,2910
2015-04-04,2015-04,15,Uber,2967
2015-04-04,2015-04,16,Uber,3628
2015-04-04,2015-04,17,Uber,4547
2015-04-04,2015-04,18,Uber,4327
2015-04-04,2015-04,19,Uber,4770
2015-04-04,2015-04,20,Uber,4584
2015-04-04,2015-04,21,Uber,4446
2015-04-04,2015-04,22,Uber,4626
2015-04-04,2015-04,23,Uber,5033
2015-04-05,2015-04,0,Uber,4241
2015-04-05,2015-04,1,Uber,3104
2015-04-05,2015-04,2,Uber,2201
2015-04-05,2015-04,3,Uber,1620
2015-04-05,2015-04,4,Uber,1225
2015-04-05,2015-04,5,Uber,741
2015-04-05,2015-04,6,Uber,728
2015-04-05,2015-04,7,Uber,740
2015-04-05,2015-04,8,Uber,1080
2015-04-05,2015-04,9,Uber,1596
2015-04-05,2015-04,10,Uber,2211
2015-04-05,2015-04,11,Uber,2653
2015-04-05,2015-04,12,Uber,2921
2015-04-05,2015-04,13,Uber,3031
2015-04-05,2015-04,14,Uber,3136
2015-04-05,2015-04,15,Uber,3093
2015-04-05,2015-04,16,Uber,3202
2015-04-05,2015-04,17,Uber,3241
2015-04-05,2015-04,18,Uber,3232
2015-04-05,2015-04,19,Uber,3082
2015-04-05,2015-04,20,Uber,3121
2015-04-05,2015-04,21,Uber,3080
2015-04-05,2015-04,22,Uber,2837
2015-04-05,2015-04,23,Uber,2238
2015-04-06,2015-04,0,Uber,1294
2015-04-06,2015-04,1,Uber,720
2015-04-06,2015-04,2,Uber,407
2015-04-06,2015-04,3,Uber,335
2015-04-06,2015-04,4,Uber,621
2015-04-06,2015-04,5,Uber,1073
2015-04-06,2015-04,6,Uber,1759
2015-04-06,2015-04,7,Uber,2548
2015-04-06,2015-04,8,Uber,3153
2015-04-06,2015-04,9,Uber,2959
2015-04-06,2015-04,10,Uber,2364
2015-04-06,2015-04,11,Uber,2086
2015-04-06,2015-04,12,Uber,1975
2015-04-06,2015-04,13,Uber,2000
2015-04-06,2015-04,14,Uber,2092
2015-04-06,2015-04,15,Uber,2448
2015-04-06,2015-04,16,Uber,2722
2015-04-06,2015-04,17,Uber,3101
2015-04-06,2015-04,18,Uber,3669
2015-04-06,2015-04,19,Uber,3484
2015-04-06,2015-04,20,Uber,3645
2015-04-06,2015-04,21,Uber,3449
2015-04-06,2015-04,22,Uber,2994
2015-04-06,2015-04,23,Uber,2662
2015-04-07,2015-04,0,Uber,1584
2015-04-07,2015-04,1,Uber,832
2015-04-07,2015-04,2,Uber,442
2015-04-07,2015-04,3,Uber,345
2015-04-07,2015-04,4,Uber,534
2015-04-07,2015-04,5,Uber,861
2015-04-07,2015-04,6,Uber,1552
2015-04-07,2015-04,7,Uber,2678
2015-04-07,2015-04,8,Uber,3699
2015-04-07,2015-04,9,Uber,3339
2015-04-07,2015-04,10,Uber,2454
2015-04-07,2015-04,11,Uber,2221
2015-04-07,2015-04,12,Uber,2272
2015-04-07,2015-04,13,Uber,2230
2015-04-07,2015-04,14,Uber,2496
2015-04-07,2015-04,15,Uber,2850
2015-04-07,2015-04,16,Uber,3264
2015-04-07,2015-04,17,Uber,4115
2015-04-07,2015-04,18,Uber,5301
2015-04-07,2015-04,19,Uber,6713
2015-04-07,2015-04,20,Uber,5710
2015-04-07,2015-04,21,Uber,4855
2015-04-07,2015-04,22,Uber,4411
2015-04-07,2015-04,23,Uber,3315
2015-04-08,2015-04,0,Uber,2036
2015-04-08,2015-04,1,Uber,967
2015-04-08,2015-04,2,Uber,613
2015-04-08,2015-04,3,Uber,437
2015-04-08,2015-04,4,Uber,602
2015-04-08,2015-04,5,Uber,937
2015-04-08,2015-04,6,Uber,1668
2015-04-08,2015-04,7,Uber,2758
2015-04-08,2015-04,8,Uber,3620
2015-04-08,2015-04,9,Uber,3482
2015-04-08,2015-04,10,Uber,2540
2015-04-08,2015-04,11,Uber,2523
2015-04-08,2015-04,12,Uber,2489
2015-04-08,2015-04,13,Uber,2461
2015-04-08,2015-04,14,Uber,2744
2015-04-08,2015-04,15,Uber,3149
2015-04-08,2015-04,16,Uber,3502
2015-04-08,2015-04,17,Uber,4240
2015-04-08,2015-04,18,Uber,5098
2015-04-08,2015-04,19,Uber,5517
2015-04-08,2015-04,20,Uber,5687
2015-04-08,2015-04,21,Uber,5492
2015-04-08,2015-04,22,Uber,5186
2015-04-08,2015-04,23,Uber,4272
2015-04-09,2015-04,0,Uber,2332
2015-04-09,2015-04,1,Uber,1213
2015-04-09,2015-04,2,Uber,659
2015-04-09,2015-04,3,Uber,509
2015-04-09,2015-04,4,Uber,734
2015-04-09,2015-04,5,Uber,1054
2015-04-09,2015-04,6,Uber,1704
2015-04-09,2015-04,7,Uber,2818
2015-04-09,2015-04,8,Uber,3762
2015-04-09,2015-04,9,Uber,3760
2015-04-09,2015-04,10,Uber,2954
2015-04-09,2015-04,11,Uber,2590
2015-04-09,2015-04,12,Uber,2787
2015-04-09,2015-04,13,Uber,2665
2015-04-09,2015-04,14,Uber,3045
2015-04-09,2015-04,15,Uber,3429
2015-04-09,2015-04,16,Uber,3955
2015-04-09,2015-04,17,Uber,4696
2015-04-09,2015-04,18,Uber,5648
2015-04-09,2015-04,19,Uber,5839
