pickup_date,pickup_month,hour,company,trips
2017-11-01,2017-11,0,Uber,4357
2017-11-01,2017-11,1,Uber,3001
2017-11-01,2017-11,2,Uber,2194
2017-11-01,2017-11,3,Uber,1650
2017-11-01,2017-11,4,Uber,1565
2017-11-01,2017-11,5,Uber,1793
2017-11-01,2017-11,6,Uber,2645
2017-11-01,2017-11,7,Uber,4250
2017-11-01,2017-11,8,Uber,5376
2017-11-01,2017-11,9,Uber,5082
2017-11-01,2017-11,10,Uber,3854
2017-11-01,2017-11,11,Uber,3575
2017-11-01,2017-11,12,Uber,3557
2017-11-01,2017-11,13,Uber,3683
2017-11-01,2017-11,14,Uber,4056
2017-11-01,2017-11,15,Uber,3923
2017-11-01,2017-11,16,Uber,4463
2017-11-01,2017-11,17,Uber,4953
2017-11-01,2017-11,18,Uber,5875
2017-11-01,2017-11,19,Uber,6146
2017-11-01,2017-11,20,Uber,6102
2017-11-01,2017-11,21,Uber,6038
2017-11-01,2017-11,22,Uber,5754
2017-11-01,2017-11,23,Uber,4530
2017-11-02,2017-11,0,Uber,3186
2017-11-02,2017-11,1,Uber,1748
2017-11-02,2017-11,2,Uber,1055
2017-11-02,2017-11,3,Uber,783
2017-11-02,2017-11,4,Uber,940
2017-11-02,2017-11,5,Uber,1492
2017-11-02,2017-11,6,Uber,2618
2017-11-02,2017-11,7,Uber,4724
2017-11-02,2017-11,8,Uber,5800
2017-11-02,2017-11,9,Uber,4741
2017-11-02,2017-11,10,Uber,3884
2017-11-02,2017-11,11,Uber,3756
2017-11-02,2017-11,12,Uber,3705
2017-11-02,2017-11,13,Uber,3939
2017-11-02,2017-11,14,Uber,4472
2017-11-02,2017-11,15,Uber,4829
2017-11-02,2017-11,16,Uber,5098
2017-11-02,2017-11,17,Uber,5976
2017-11-02,2017-11,18,Uber,6798
2017-11-02,2017-11,19,Uber,6962
2017-11-02,2017-11,20,Uber,6694
2017-11-02,2017-11,21,Uber,6799
2017-11-02,2017-11,22,Uber,6810
2017-11-02,2017-11,23,Uber,5866
2017-11-03,2017-11,0,Uber,4038
2017-11-03,2017-11,1,Uber,2520
2017-11-03,2017-11,2,Uber,1592
2017-11-03,2017-11,3,Uber,1127
2017-11-03,2017-11,4,Uber,1394
2017-11-03,2017-11,5,Uber,1771
2017-11-03,2017-11,6,Uber,2797
2017-11-03,2017-11,7,Uber,4619
2017-11-03,2017-11,8,Uber,5687
2017-11-03,2017-11,9,Uber,5136
2017-11-03,2017-11,10,Uber,4234
2017-11-03,2017-11,11,Uber,4076
2017-11-03,2017-11,12,Uber,4173
2017-11-03,2017-11,13,Uber,4321
2017-11-03,2017-11,14,Uber,4867
2017-11-03,2017-11,15,Uber,5192
2017-11-03,2017-11,16,Uber,5442
2017-11-03,2017-11,17,Uber,6441
2017-11-03,2017-11,18,Uber,7583
2017-11-03,2017-11,19,Uber,8004
2017-11-03,2017-11,20,Uber,7683
2017-11-03,2017-11,21,Uber,7579
2017-11-03,2017-11,22,Uber,8244
2017-11-03,2017-11,23,Uber,8095
2017-11-04,2017-11,0,Uber,6905
2017-11-04,2017-11,1,Uber,5212
2017-11-04,2017-11,2,Uber,3812
2017-11-04,2017-11,3,Uber,2832
2017-11-04,2017-11,4,Uber,2170
2017-11-04,2017-11,5,Uber,1522
2017-11-04,2017-11,6,Uber,1849
2017-11-04,2017-11,7,Uber,2781
2017-11-04,2017-11,8,Uber,3586
2017-11-04,2017-11,9,Uber,4365
2017-11-04,2017-11,10,Uber,4792
2017-11-04,2017-11,11,Uber,5281
2017-11-04,2017-11,12,Uber,5659
2017-11-04,2017-11,13,Uber,5808
2017-11-04,2017-11,14,Uber,5726
2017-11-04,2017-11,15,Uber,6033
2017-11-04,2017-11,16,Uber,6462
2017-11-04,2017-11,17,Uber,7141
2017-11-04,2017-11,18,Uber,7772
2017-11-04,2017-11,19,Uber,8420
2017-11-04,2017-11,20,Uber,8116
2017-11-04,2017-11,21,Uber,7728
2017-11-04,2017-11,22,Uber,7974
2017-11-04,2017-11,23,Uber,8409
2017-11-05,2017-11,0,Uber,7684
2017-11-05,2017-11,1,Uber,9710
2017-11-05,2017-11,2,Uber,3487
2017-11-05,2017-11,3,Uber,2539
2017-11-05,2017-11,4,Uber,2001
2017-11-05,2017-11,5,Uber,1979
2017-11-05,2017-11,6,Uber,1970
2017-11-05,2017-11,7,Uber,2047
2017-11-05,2017-11,8,Uber,2530
2017-11-05,2017-11,9,Uber,3215
2017-11-05,2017-11,10,Uber,4056
2017-11-05,2017-11,11,Uber,4538
2017-11-05,2017-11,12,Uber,4914
2017-11-05,2017-11,13,Uber,5215
2017-11-05,2017-11,14,Uber,5200
2017-11-05,2017-11,15,Uber,5421
2017-11-05,2017-11,16,Uber,5469
2017-11-05,2017-11,17,Uber,5578
2017-11-05,2017-11,18,Uber,6037
2017-11-05,2017-11,19,Uber,5872
2017-11-05,2017-11,20,Uber,5069
2017-11-05,2017-11,21,Uber,4971
2017-11-05,2017-11,22,Uber,4514
2017-11-05,2017-11,23,Uber,3481
2017-11-06,2017-11,0,Uber,2571
2017-11-06,2017-11,1,Uber,1419
2017-11-06,2017-11,2,Uber,898
2017-11-06,2017-11,3,Uber,732
2017-11-06,2017-11,4,Uber,1220
2017-11-06,2017-11,5,Uber,1765
2017-11-06,2017-11,6,Uber,2894
2017-11-06,2017-11,7,Uber,4840
2017-11-06,2017-11,8,Uber,5668
2017-11-06,2017-11,9,Uber,5014
2017-11-06,2017-11,10,Uber,3714
2017-11-06,2017-11,11,Uber,3585
2017-11-06,2017-11,12,Uber,3628
2017-11-06,2017-11,13,Uber,3757
2017-11-06,2017-11,14,Uber,4162
2017-11-06,2017-11,15,Uber,4636
2017-11-06,2017-11,16,Uber,4786
2017-11-06,2017-11,17,Uber,5827
2017-11-06,2017-11,18,Uber,6462
2017-11-06,2017-11,19,Uber,5896
2017-11-06,2017-11,20,Uber,5662
2017-11-06,2017-11,21,Uber,5537
2017-11-06,2017-11,22,Uber,5300
2017-11-06,2017-11,23,Uber,4053
2017-11-07,2017-11,0,Uber,2618
2017-11-07,2017-11,1,Uber,1596
2017-11-07,2017-11,2,Uber,908
2017-11-07,2017-11,3,Uber,717
2017-11-07,2017-11,4,Uber,1086
2017-11-07,2017-11,5,Uber,1549
2017-11-07,2017-11,6,Uber,2638
2017-11-07,2017-11,7,Uber,4527
2017-11-07,2017-11,8,Uber,5511
2017-11-07,2017-11,9,Uber,4588
2017-11-07,2017-11,10,Uber,3711
2017-11-07,2017-11,11,Uber,3625
2017-11-07,2017-11,12,Uber,3661
2017-11-07,2017-11,13,Uber,3975
2017-11-07,2017-11,14,Uber,4433
2017-11-07,2017-11,15,Uber,5678
2017-11-07,2017-11,16,Uber,7202
2017-11-07,2017-11,17,Uber,8520
2017-11-07,2017-11,18,Uber,9631
2017-11-07,2017-11,19,Uber,9908
2017-11-07,2017-11,20,Uber,8320
2017-11-07,2017-11,21,Uber,7927
2017-11-07,2017-11,22,Uber,7319
2017-11-07,2017-11,23,Uber,5356
2017-11-08,2017-11,0,Uber,2940
2017-11-08,2017-11,1,Uber,1514
2017-11-08,2017-11,2,Uber,976
2017-11-08,2017-11,3,Uber,684
2017-11-08,2017-11,4,Uber,963
2017-11-08,2017-11,5,Uber,1548
2017-11-08,2017-11,6,Uber,2807
2017-11-08,2017-11,7,Uber,4968
2017-11-08,2017-11,8,Uber,6087
2017-11-08,2017-11,9,Uber,5102
2017-11-08,2017-11,10,Uber,3943
2017-11-08,2017-11,11,Uber,3743
2017-11-08,2017-11,12,Uber,3890
2017-11-08,2017-11,13,Uber,4033
2017-11-08,2017-11,14,Uber,4397
2017-11-08,2017-11,15,Uber,4628
2017-11-08,2017-11,16,Uber,5008
2017-11-08,2017-11,17,Uber,6089
2017-11-08,2017-11,18,Uber,7096
2017-11-08,2017-11,19,Uber,6883
2017-11-08,2017-11,20,Uber,6393
2017-11-08,2017-11,21,Uber,6486
2017-11-08,2017-11,22,Uber,6392
2017-11-08,2017-11,23,Uber,5261
2017-11-09,2017-11,0,Uber,3294
2017-11-09,2017-11,1,Uber,1893
2017-11-09,2017-11,2,Uber,1157
2017-11-09,2017-11,3,Uber,818
2017-11-09,2017-11,4,Uber,1120
2017-11-09,2017-11,5,Uber,1607
2017-11-09,2017-11,6,Uber,2958
2017-11-09,2017-11,7,Uber,5197
2017-11-09,2017-11,8,Uber,6283
2017-11-09,2017-11,9,Uber,5173
2017-11-09,2017-11,10,Uber,4104
2017-11-09,2017-11,11,Uber,3866
2017-11-09,2017-11,12,Uber,3981
2017-11-09,2017-11,13,Uber,4140
2017-11-09,2017-11,14,Uber,4699
2017-11-09,2017-11,15,Uber,5165
2017-11-09,2017-11,16,Uber,5522
2017-11-09,2017-11,17,Uber,6661
2017-11-09,2017-11,18,Uber,3874
2017-11-09,2017-11,19,Uber,6731
2017-11-09,2017-11,20,Uber,7190
2017-11-09,2017-11,21,Uber,7011
2017-11-09,2017-11,22,Uber,7248
2017-11-09,2017-11,23,Uber,6514
2017-11-10,2017-11,0,Uber,4566
2017-11-10,2017-11,1,Uber,2608
2017-11-10,2017-11,2,Uber,1853
2017-11-10,2017-11,3,Uber,1313
2017-11-10,2017-11,4,Uber,1378
2017-11-10,2017-11,5,Uber,1829
2017-11-10,2017-11,6,Uber,3038
2017-11-10,2017-11,7,Uber,5087
2017-11-10,2017-11,8,Uber,6174
2017-11-10,2017-11,9,Uber,5391
2017-11-10,2017-11,10,Uber,4501
2017-11-10,2017-11,11,Uber,4659
2017-11-10,2017-11,12,Uber,5028
2017-11-10,2017-11,13,Uber,5296
2017-11-10,2017-11,14,Uber,5570
2017-11-10,2017-11,15,Uber,6040
2017-11-10,2017-11,16,Uber,6333
2017-11-10,2017-11,17,Uber,7747
2017-11-10,2017-11,18,Uber,9059
2017-11-10,2017-11,19,Uber,9654
2017-11-10,2017-11,20,Uber,8951
2017-11-10,2017-11,21,Uber,8733
2017-11-10,2017-11,22,Uber,9134
2017-11-10,2017-11,23,Uber,8938
2017-11-11,2017-11,0,Uber,7584
2017-11-11,2017-11,1,Uber,5439
2017-11-11,2017-11,2,Uber,4044
2017-11-11,2017-11,3,Uber,2852
2017-11-11,2017-11,4,Uber,2150
2017-11-11,2017-11,5,Uber,1706
2017-11-11,2017-11,6,Uber,1998
2017-11-11,2017-11,7,Uber,2829
2017-11-11,2017-11,8,Uber,3807
2017-11-11,2017-11,9,Uber,4926
2017-11-11,2017-11,10,Uber,5267
2017-11-11,2017-11,11,Uber,5537
2017-11-11,2017-11,12,Uber,5840
2017-11-11,2017-11,13,Uber,5968
2017-11-11,2017-11,14,Uber,5895
2017-11-11,2017-11,15,Uber,6221
2017-11-11,2017-11,16,Uber,6622
2017-11-11,2017-11,17,Uber,7530
2017-11-11,2017-11,18,Uber,8026
2017-11-11,2017-11,19,Uber,8918
2017-11-11,2017-11,20,Uber,8502
2017-11-11,2017-11,21,Uber,8222
2017-11-11,2017-11,22,Uber,8858
2017-11-11,2017-11,23,Uber,9202
2017-11-12,2017-11,0,Uber,8151
2017-11-12,2017-11,1,Uber,6374
2017-11-12,2017-11,2,Uber,4855
2017-11-12,2017-11,3,Uber,3649
2017-11-12,2017-11,4,Uber,2680
2017-11-12,2017-11,5,Uber,1756
2017-11-12,2017-11,6,Uber,1960
2017-11-12,2017-11,7,Uber,2329
2017-11-12,2017-11,8,Uber,3142
2017-11-12,2017-11,9,Uber,4293
2017-11-12,2017-11,10,Uber,5226
2017-11-12,2017-11,11,Uber,5801
2017-11-12,2017-11,12,Uber,5924
2017-11-12,2017-11,13,Uber,5948
2017-11-12,2017-11,14,Uber,5885
2017-11-12,2017-11,15,Uber,5889
2017-11-12,2017-11,16,Uber,6088
2017-11-12,2017-11,17,Uber,6444
2017-11-12,2017-11,18,Uber,6437
2017-11-12,2017-11,19,Uber,6023
2017-11-12,2017-11,20,Uber,5394
2017-11-12,2017-11,21,Uber,5270
2017-11-12,2017-11,22,Uber,4974
2017-11-12,2017-11,23,Uber,4119
2017-11-13,2017-11,0,Uber,2535
2017-11-13,2017-11,1,Uber,1434
2017-11-13,2017-11,2,Uber,969
2017-11-13,2017-11,3,Uber,758
2017-11-13,2017-11,4,Uber,1168
2017-11-13,2017-11,5,Uber,1831
2017-11-13,2017-11,6,Uber,3107
2017-11-13,2017-11,7,Uber,5038
2017-11-13,2017-11,8,Uber,6516
2017-11-13,2017-11,9,Uber,6052
2017-11-13,2017-11,10,Uber,4772
2017-11-13,2017-11,11,Uber,4187
2017-11-13,2017-11,12,Uber,4079
2017-11-13,2017-11,13,Uber,4060
2017-11-13,2017-11,14,Uber,4376
2017-11-13,2017-11,15,Uber,4762
2017-11-13,2017-11,16,Uber,5004
2017-11-13,2017-11,17,Uber,5892
2017-11-13,2017-11,18,Uber,6564
2017-11-13,2017-11,19,Uber,5978
2017-11-13,2017-11,20,Uber,5684
2017-11-13,2017-11,21,Uber,5664
2017-11-13,2017-11,22,Uber,5533
2017-11-13,2017-11,23,Uber,4240
2017-11-14,2017-11,0,Uber,2716
2017-11-14,2017-11,1,Uber,1623
2017-11-14,2017-11,2,Uber,1037
2017-11-14,2017-11,3,Uber,734
2017-11-14,2017-11,4,Uber,1081
2017-11-14,2017-11,5,Uber,1630
2017-11-14,2017-11,6,Uber,2915
2017-11-14,2017-11,7,Uber,4968
2017-11-14,2017-11,8,Uber,6004
2017-11-14,2017-11,9,Uber,5122
2017-11-14,2017-11,10,Uber,4023
2017-11-14,2017-11,11,Uber,3752
2017-11-14,2017-11,12,Uber,3808
2017-11-14,2017-11,13,Uber,4101
2017-11-14,2017-11,14,Uber,4574
2017-11-14,2017-11,15,Uber,4789
2017-11-14,2017-11,16,Uber,5008
2017-11-14,2017-11,17,Uber,6240
2017-11-14,2017-11,18,Uber,7184
