pickup_date,pickup_month,hour,company,trips
2016-02-01,2016-02,0,Uber,2835
2016-02-01,2016-02,1,Uber,1518
2016-02-01,2016-02,2,Uber,926
2016-02-01,2016-02,3,Uber,698
2016-02-01,2016-02,4,Uber,1216
2016-02-01,2016-02,5,Uber,2124
2016-02-01,2016-02,6,Uber,3249
2016-02-01,2016-02,7,Uber,4989
2016-02-01,2016-02,8,Uber,6241
2016-02-01,2016-02,9,Uber,5564
2016-02-01,2016-02,10,Uber,4203
2016-02-01,2016-02,11,Uber,3844
2016-02-01,2016-02,12,Uber,3780
2016-02-01,2016-02,13,Uber,3879
2016-02-01,2016-02,14,Uber,4014
2016-02-01,2016-02,15,Uber,4730
2016-02-01,2016-02,16,Uber,5549
2016-02-01,2016-02,17,Uber,6210
2016-02-01,2016-02,18,Uber,7229
2016-02-01,2016-02,19,Uber,7239
2016-02-01,2016-02,20,Uber,6597
2016-02-01,2016-02,21,Uber,6212
2016-02-01,2016-02,22,Uber,5798
2016-02-01,2016-02,23,Uber,4128
2016-02-02,2016-02,0,Uber,2574
2016-02-02,2016-02,1,Uber,1394
2016-02-02,2016-02,2,Uber,858
2016-02-02,2016-02,3,Uber,687
2016-02-02,2016-02,4,Uber,976
2016-02-02,2016-02,5,Uber,1756
2016-02-02,2016-02,6,Uber,3108
2016-02-02,2016-02,7,Uber,5184
2016-02-02,2016-02,8,Uber,6417
2016-02-02,2016-02,9,Uber,5668
2016-02-02,2016-02,10,Uber,4311
2016-02-02,2016-02,11,Uber,3866
2016-02-02,2016-02,12,Uber,3788
2016-02-02,2016-02,13,Uber,3688
2016-02-02,2016-02,14,Uber,4222
2016-02-02,2016-02,15,Uber,4669
2016-02-02,2016-02,16,Uber,5040
2016-02-02,2016-02,17,Uber,6355
2016-02-02,2016-02,18,Uber,8118
2016-02-02,2016-02,19,Uber,7853
2016-02-02,2016-02,20,Uber,7587
2016-02-02,2016-02,21,Uber,7628
2016-02-02,2016-02,22,Uber,6994
2016-02-02,2016-02,23,Uber,5492
2016-02-03,2016-02,0,Uber,3258
2016-02-03,2016-02,1,Uber,1805
2016-02-03,2016-02,2,Uber,1064
2016-02-03,2016-02,3,Uber,797
2016-02-03,2016-02,4,Uber,1093
2016-02-03,2016-02,5,Uber,1888
2016-02-03,2016-02,6,Uber,3351
2016-02-03,2016-02,7,Uber,5680
2016-02-03,2016-02,8,Uber,7201
2016-02-03,2016-02,9,Uber,6607
2016-02-03,2016-02,10,Uber,4831
2016-02-03,2016-02,11,Uber,4527
2016-02-03,2016-02,12,Uber,5071
2016-02-03,2016-02,13,Uber,5860
2016-02-03,2016-02,14,Uber,6873
2016-02-03,2016-02,15,Uber,7840
2016-02-03,2016-02,16,Uber,8744
2016-02-03,2016-02,17,Uber,9414
2016-02-03,2016-02,18,Uber,9967
2016-02-03,2016-02,19,Uber,9491
2016-02-03,2016-02,20,Uber,8548
2016-02-03,2016-02,21,Uber,8187
2016-02-03,2016-02,22,Uber,7302
2016-02-03,2016-02,23,Uber,5204
2016-02-04,2016-02,0,Uber,3575
2016-02-04,2016-02,1,Uber,1827
2016-02-04,2016-02,2,Uber,1101
2016-02-04,2016-02,3,Uber,854
2016-02-04,2016-02,4,Uber,1147
2016-02-04,2016-02,5,Uber,1910
2016-02-04,2016-02,6,Uber,3369
2016-02-04,2016-02,7,Uber,5526
2016-02-04,2016-02,8,Uber,6965
2016-02-04,2016-02,9,Uber,6410
2016-02-04,2016-02,10,Uber,4747
2016-02-04,2016-02,11,Uber,4276
2016-02-04,2016-02,12,Uber,4204
2016-02-04,2016-02,13,Uber,4446
2016-02-04,2016-02,14,Uber,4896
2016-02-04,2016-02,15,Uber,5490
2016-02-04,2016-02,16,Uber,5891
2016-02-04,2016-02,17,Uber,7537
2016-02-04,2016-02,18,Uber,9213
2016-02-04,2016-02,19,Uber,9576
2016-02-04,2016-02,20,Uber,9673
2016-02-04,2016-02,21,Uber,9789
2016-02-04,2016-02,22,Uber,9484
2016-02-04,2016-02,23,Uber,7635
2016-02-05,2016-02,0,Uber,5228
2016-02-05,2016-02,1,Uber,2860
2016-02-05,2016-02,2,Uber,1896
2016-02-05,2016-02,3,Uber,1334
2016-02-05,2016-02,4,Uber,1601
2016-02-05,2016-02,5,Uber,2175
2016-02-05,2016-02,6,Uber,3720
2016-02-05,2016-02,7,Uber,6311
2016-02-05,2016-02,8,Uber,8438
2016-02-05,2016-02,9,Uber,7978
2016-02-05,2016-02,10,Uber,6362
2016-02-05,2016-02,11,Uber,5616
2016-02-05,2016-02,12,Uber,5289
2016-02-05,2016-02,13,Uber,5082
2016-02-05,2016-02,14,Uber,5214
2016-02-05,2016-02,15,Uber,5758
2016-02-05,2016-02,16,Uber,6319
2016-02-05,2016-02,17,Uber,8011
2016-02-05,2016-02,18,Uber,9945
2016-02-05,2016-02,19,Uber,11351
2016-02-05,2016-02,20,Uber,10792
2016-02-05,2016-02,21,Uber,9819
2016-02-05,2016-02,22,Uber,10525
2016-02-05,2016-02,23,Uber,10879
2016-02-06,2016-02,0,Uber,9316
2016-02-06,2016-02,1,Uber,6672
2016-02-06,2016-02,2,Uber,5024
2016-02-06,2016-02,3,Uber,3479
2016-02-06,2016-02,4,Uber,2567
2016-02-06,2016-02,5,Uber,1800
2016-02-06,2016-02,6,Uber,1903
2016-02-06,2016-02,7,Uber,2442
2016-02-06,2016-02,8,Uber,3319
2016-02-06,2016-02,9,Uber,4485
2016-02-06,2016-02,10,Uber,5390
2016-02-06,2016-02,11,Uber,6160
2016-02-06,2016-02,12,Uber,6725
2016-02-06,2016-02,13,Uber,6872
2016-02-06,2016-02,14,Uber,6686
2016-02-06,2016-02,15,Uber,6855
2016-02-06,2016-02,16,Uber,7690
2016-02-06,2016-02,17,Uber,8906
2016-02-06,2016-02,18,Uber,10536
2016-02-06,2016-02,19,Uber,11745
2016-02-06,2016-02,20,Uber,11151
2016-02-06,2016-02,21,Uber,10245
2016-02-06,2016-02,22,Uber,11061
2016-02-06,2016-02,23,Uber,11727
2016-02-07,2016-02,0,Uber,10527
2016-02-07,2016-02,1,Uber,8476
2016-02-07,2016-02,2,Uber,6426
2016-02-07,2016-02,3,Uber,4478
2016-02-07,2016-02,4,Uber,2914
2016-02-07,2016-02,5,Uber,1737
2016-02-07,2016-02,6,Uber,1784
2016-02-07,2016-02,7,Uber,1827
2016-02-07,2016-02,8,Uber,2812
2016-02-07,2016-02,9,Uber,3831
2016-02-07,2016-02,10,Uber,5167
2016-02-07,2016-02,11,Uber,6218
2016-02-07,2016-02,12,Uber,6532
2016-02-07,2016-02,13,Uber,6388
2016-02-07,2016-02,14,Uber,6425
2016-02-07,2016-02,15,Uber,6558
2016-02-07,2016-02,16,Uber,7196
2016-02-07,2016-02,17,Uber,8557
2016-02-07,2016-02,18,Uber,9019
2016-02-07,2016-02,19,Uber,6095
2016-02-07,2016-02,20,Uber,5639
2016-02-07,2016-02,21,Uber,6945
2016-02-07,2016-02,22,Uber,9062
2016-02-07,2016-02,23,Uber,7682
2016-02-08,2016-02,0,Uber,3898
2016-02-08,2016-02,1,Uber,1992
2016-02-08,2016-02,2,Uber,1174
2016-02-08,2016-02,3,Uber,857
2016-02-08,2016-02,4,Uber,1210
2016-02-08,2016-02,5,Uber,1795
2016-02-08,2016-02,6,Uber,3336
2016-02-08,2016-02,7,Uber,5066
2016-02-08,2016-02,8,Uber,6336
2016-02-08,2016-02,9,Uber,6002
2016-02-08,2016-02,10,Uber,5223
2016-02-08,2016-02,11,Uber,4943
2016-02-08,2016-02,12,Uber,4558
2016-02-08,2016-02,13,Uber,4229
2016-02-08,2016-02,14,Uber,4355
2016-02-08,2016-02,15,Uber,4772
2016-02-08,2016-02,16,Uber,5161
2016-02-08,2016-02,17,Uber,6076
2016-02-08,2016-02,18,Uber,7382
2016-02-08,2016-02,19,Uber,7296
2016-02-08,2016-02,20,Uber,6818
2016-02-08,2016-02,21,Uber,6609
2016-02-08,2016-02,22,Uber,6005
2016-02-08,2016-02,23,Uber,4669
2016-02-09,2016-02,0,Uber,2767
2016-02-09,2016-02,1,Uber,1536
2016-02-09,2016-02,2,Uber,883
2016-02-09,2016-02,3,Uber,727
2016-02-09,2016-02,4,Uber,1000
2016-02-09,2016-02,5,Uber,1783
2016-02-09,2016-02,6,Uber,3274
2016-02-09,2016-02,7,Uber,5437
2016-02-09,2016-02,8,Uber,6972
2016-02-09,2016-02,9,Uber,6221
2016-02-09,2016-02,10,Uber,4713
2016-02-09,2016-02,11,Uber,4221
2016-02-09,2016-02,12,Uber,4172
2016-02-09,2016-02,13,Uber,4068
2016-02-09,2016-02,14,Uber,4424
2016-02-09,2016-02,15,Uber,4923
2016-02-09,2016-02,16,Uber,5256
2016-02-09,2016-02,17,Uber,6839
2016-02-09,2016-02,18,Uber,8609
2016-02-09,2016-02,19,Uber,8467
2016-02-09,2016-02,20,Uber,8050
2016-02-09,2016-02,21,Uber,8135
2016-02-09,2016-02,22,Uber,7531
2016-02-09,2016-02,23,Uber,5778
2016-02-10,2016-02,0,Uber,3373
2016-02-10,2016-02,1,Uber,1877
2016-02-10,2016-02,2,Uber,1057
2016-02-10,2016-02,3,Uber,803
2016-02-10,2016-02,4,Uber,1134
2016-02-10,2016-02,5,Uber,1868
2016-02-10,2016-02,6,Uber,3394
2016-02-10,2016-02,7,Uber,5518
2016-02-10,2016-02,8,Uber,7155
2016-02-10,2016-02,9,Uber,6437
2016-02-10,2016-02,10,Uber,5046
2016-02-10,2016-02,11,Uber,4549
2016-02-10,2016-02,12,Uber,4509
2016-02-10,2016-02,13,Uber,4484
2016-02-10,2016-02,14,Uber,4875
2016-02-10,2016-02,15,Uber,5432
2016-02-10,2016-02,16,Uber,5853
2016-02-10,2016-02,17,Uber,7462
2016-02-10,2016-02,18,Uber,9178
2016-02-10,2016-02,19,Uber,9374
2016-02-10,2016-02,20,Uber,9067
