pickup_date,pickup_month,hour,company,trips
2018-04-01,2018-04,0,Uber,7159
2018-04-01,2018-04,1,Uber,5364
2018-04-01,2018-04,2,Uber,4364
2018-04-01,2018-04,3,Uber,3388
2018-04-01,2018-04,4,Uber,2902
2018-04-01,2018-04,5,Uber,1852
2018-04-01,2018-04,6,Uber,1814
2018-04-01,2018-04,7,Uber,2260
2018-04-01,2018-04,8,Uber,2852
2018-04-01,2018-04,9,Uber,3838
2018-04-01,2018-04,10,Uber,5090
2018-04-01,2018-04,11,Uber,5779
2018-04-01,2018-04,12,Uber,5780
2018-04-01,2018-04,13,Uber,5868
2018-04-01,2018-04,14,Uber,5842
2018-04-01,2018-04,15,Uber,5889
2018-04-01,2018-04,16,Uber,5868
2018-04-01,2018-04,17,Uber,6148
2018-04-01,2018-04,18,Uber,6071
2018-04-01,2018-04,19,Uber,6166
2018-04-01,2018-04,20,Uber,6612
2018-04-01,2018-04,21,Uber,6324
2018-04-01,2018-04,22,Uber,6248
2018-04-01,2018-04,23,Uber,5033
2018-04-02,2018-04,0,Uber,3288
2018-04-02,2018-04,1,Uber,1937
2018-04-02,2018-04,2,Uber,1272
2018-04-02,2018-04,3,Uber,916
2018-04-02,2018-04,4,Uber,1213
2018-04-02,2018-04,5,Uber,1611
2018-04-02,2018-04,6,Uber,3042
2018-04-02,2018-04,7,Uber,4906
2018-04-02,2018-04,8,Uber,6779
2018-04-02,2018-04,9,Uber,6529
2018-04-02,2018-04,10,Uber,4797
2018-04-02,2018-04,11,Uber,4474
2018-04-02,2018-04,12,Uber,4456
2018-04-02,2018-04,13,Uber,4415
2018-04-02,2018-04,14,Uber,4568
2018-04-02,2018-04,15,Uber,4993
2018-04-02,2018-04,16,Uber,5056
2018-04-02,2018-04,17,Uber,6075
2018-04-02,2018-04,18,Uber,6328
2018-04-02,2018-04,19,Uber,6724
2018-04-02,2018-04,20,Uber,6405
2018-04-02,2018-04,21,Uber,5868
2018-04-02,2018-04,22,Uber,5446
2018-04-02,2018-04,23,Uber,4809
2018-04-03,2018-04,0,Uber,3421
2018-04-03,2018-04,1,Uber,1988
2018-04-03,2018-04,2,Uber,1198
2018-04-03,2018-04,3,Uber,959
2018-04-03,2018-04,4,Uber,1120
2018-04-03,2018-04,5,Uber,1528
2018-04-03,2018-04,6,Uber,2819
2018-04-03,2018-04,7,Uber,4717
2018-04-03,2018-04,8,Uber,6428
2018-04-03,2018-04,9,Uber,5490
2018-04-03,2018-04,10,Uber,4368
2018-04-03,2018-04,11,Uber,4819
2018-04-03,2018-04,12,Uber,5620
2018-04-03,2018-04,13,Uber,5451
2018-04-03,2018-04,14,Uber,5600
2018-04-03,2018-04,15,Uber,6125
2018-04-03,2018-04,16,Uber,6190
2018-04-03,2018-04,17,Uber,7489
2018-04-03,2018-04,18,Uber,8084
2018-04-03,2018-04,19,Uber,7362
2018-04-03,2018-04,20,Uber,6839
2018-04-03,2018-04,21,Uber,6570
2018-04-03,2018-04,22,Uber,6442
2018-04-03,2018-04,23,Uber,4930
2018-04-04,2018-04,0,Uber,3382
2018-04-04,2018-04,1,Uber,2060
2018-04-04,2018-04,2,Uber,1290
2018-04-04,2018-04,3,Uber,1010
2018-04-04,2018-04,4,Uber,1149
2018-04-04,2018-04,5,Uber,1632
2018-04-04,2018-04,6,Uber,2929
2018-04-04,2018-04,7,Uber,4996
2018-04-04,2018-04,8,Uber,6819
2018-04-04,2018-04,9,Uber,6026
2018-04-04,2018-04,10,Uber,4366
2018-04-04,2018-04,11,Uber,4166
2018-04-04,2018-04,12,Uber,4536
2018-04-04,2018-04,13,Uber,5496
2018-04-04,2018-04,14,Uber,5354
2018-04-04,2018-04,15,Uber,5157
2018-04-04,2018-04,16,Uber,5287
2018-04-04,2018-04,17,Uber,6496
2018-04-04,2018-04,18,Uber,7138
2018-04-04,2018-04,19,Uber,7418
2018-04-04,2018-04,20,Uber,7351
2018-04-04,2018-04,21,Uber,7073
2018-04-04,2018-04,22,Uber,7096
2018-04-04,2018-04,23,Uber,5950
2018-04-05,2018-04,0,Uber,4024
2018-04-05,2018-04,1,Uber,2416
2018-04-05,2018-04,2,Uber,1533
2018-04-05,2018-04,3,Uber,1149
2018-04-05,2018-04,4,Uber,1283
2018-04-05,2018-04,5,Uber,1716
2018-04-05,2018-04,6,Uber,3087
2018-04-05,2018-04,7,Uber,5319
2018-04-05,2018-04,8,Uber,6969
2018-04-05,2018-04,9,Uber,6325
2018-04-05,2018-04,10,Uber,4922
2018-04-05,2018-04,11,Uber,4624
2018-04-05,2018-04,12,Uber,4779
2018-04-05,2018-04,13,Uber,4942
2018-04-05,2018-04,14,Uber,5300
2018-04-05,2018-04,15,Uber,5601
2018-04-05,2018-04,16,Uber,5973
2018-04-05,2018-04,17,Uber,7297
2018-04-05,2018-04,18,Uber,8241
2018-04-05,2018-04,19,Uber,8037
2018-04-05,2018-04,20,Uber,7826
2018-04-05,2018-04,21,Uber,7818
2018-04-05,2018-04,22,Uber,7640
2018-04-05,2018-04,23,Uber,6639
2018-04-06,2018-04,0,Uber,4579
2018-04-06,2018-04,1,Uber,2810
2018-04-06,2018-04,2,Uber,1929
2018-04-06,2018-04,3,Uber,1412
2018-04-06,2018-04,4,Uber,1558
2018-04-06,2018-04,5,Uber,1814
2018-04-06,2018-04,6,Uber,2913
2018-04-06,2018-04,7,Uber,4989
2018-04-06,2018-04,8,Uber,6964
2018-04-06,2018-04,9,Uber,7116
2018-04-06,2018-04,10,Uber,5485
2018-04-06,2018-04,11,Uber,4934
2018-04-06,2018-04,12,Uber,4908
2018-04-06,2018-04,13,Uber,4927
2018-04-06,2018-04,14,Uber,5350
2018-04-06,2018-04,15,Uber,5554
2018-04-06,2018-04,16,Uber,5944
2018-04-06,2018-04,17,Uber,7089
2018-04-06,2018-04,18,Uber,8221
2018-04-06,2018-04,19,Uber,8366
2018-04-06,2018-04,20,Uber,8301
