pickup_date,pickup_month,hour,company,trips
2016-05-01,2016-05,0,Uber,10150
2016-05-01,2016-05,1,Uber,7962
2016-05-01,2016-05,2,Uber,5895
2016-05-01,2016-05,3,Uber,4185
2016-05-01,2016-05,4,Uber,3062
2016-05-01,2016-05,5,Uber,2064
2016-05-01,2016-05,6,Uber,1852
2016-05-01,2016-05,7,Uber,1980
2016-05-01,2016-05,8,Uber,2583
2016-05-01,2016-05,9,Uber,3484
2016-05-01,2016-05,10,Uber,5105
2016-05-01,2016-05,11,Uber,6581
2016-05-01,2016-05,12,Uber,7619
2016-05-01,2016-05,13,Uber,7422
2016-05-01,2016-05,14,Uber,7145
2016-05-01,2016-05,15,Uber,6961
2016-05-01,2016-05,16,Uber,7229
2016-05-01,2016-05,17,Uber,7602
2016-05-01,2016-05,18,Uber,8061
2016-05-01,2016-05,19,Uber,7455
2016-05-01,2016-05,20,Uber,7165
2016-05-01,2016-05,21,Uber,6346
2016-05-01,2016-05,22,Uber,6188
2016-05-01,2016-05,23,Uber,5016
2016-05-02,2016-05,0,Uber,3373
2016-05-02,2016-05,1,Uber,1859
2016-05-02,2016-05,2,Uber,1027
2016-05-02,2016-05,3,Uber,886
2016-05-02,2016-05,4,Uber,1324
2016-05-02,2016-05,5,Uber,2154
2016-05-02,2016-05,6,Uber,3307
2016-05-02,2016-05,7,Uber,4933
2016-05-02,2016-05,8,Uber,6323
2016-05-02,2016-05,9,Uber,6062
2016-05-02,2016-05,10,Uber,4712
2016-05-02,2016-05,11,Uber,4544
2016-05-02,2016-05,12,Uber,4242
2016-05-02,2016-05,13,Uber,4303
2016-05-02,2016-05,14,Uber,4513
2016-05-02,2016-05,15,Uber,4914
2016-05-02,2016-05,16,Uber,5124
2016-05-02,2016-05,17,Uber,6141
2016-05-02,2016-05,18,Uber,6991
2016-05-02,2016-05,19,Uber,6556
2016-05-02,2016-05,20,Uber,6585
2016-05-02,2016-05,21,Uber,6611
2016-05-02,2016-05,22,Uber,6332
2016-05-02,2016-05,23,Uber,5215
2016-05-03,2016-05,0,Uber,4175
2016-05-03,2016-05,1,Uber,2378
2016-05-03,2016-05,2,Uber,1514
2016-05-03,2016-05,3,Uber,1076
2016-05-03,2016-05,4,Uber,1322
2016-05-03,2016-05,5,Uber,2212
2016-05-03,2016-05,6,Uber,3839
2016-05-03,2016-05,7,Uber,5996
2016-05-03,2016-05,8,Uber,7795
2016-05-03,2016-05,9,Uber,7496
2016-05-03,2016-05,10,Uber,6343
