pickup_date,pickup_month,hour,company,trips
2015-01-01,2015-01,0,Uber,6159
2015-01-01,2015-01,1,Uber,5726
2015-01-01,2015-01,2,Uber,6831
2015-01-01,2015-01,3,Uber,5616
2015-01-01,2015-01,4,Uber,3375
2015-01-01,2015-01,5,Uber,1679
2015-01-01,2015-01,6,Uber,1028
2015-01-01,2015-01,7,Uber,631
2015-01-01,2015-01,8,Uber,548
2015-01-01,2015-01,9,Uber,556
2015-01-01,2015-01,10,Uber,737
2015-01-01,2015-01,11,Uber,999
2015-01-01,2015-01,12,Uber,1176
2015-01-01,2015-01,13,Uber,1443
2015-01-01,2015-01,14,Uber,1572
2015-01-01,2015-01,15,Uber,1806
2015-01-01,2015-01,16,Uber,2049
2015-01-01,2015-01,17,Uber,2197
2015-01-01,2015-01,18,Uber,2128
2015-01-01,2015-01,19,Uber,2108
2015-01-01,2015-01,20,Uber,1912
2015-01-01,2015-01,21,Uber,1838
2015-01-01,2015-01,22,Uber,1726
2015-01-01,2015-01,23,Uber,1490
2015-01-02,2015-01,0,Uber,1211
2015-01-02,2015-01,1,Uber,719
2015-01-02,2015-01,2,Uber,407
2015-01-02,2015-01,3,Uber,342
2015-01-02,2015-01,4,Uber,409
2015-01-02,2015-01,5,Uber,434
2015-01-02,2015-01,6,Uber,582
2015-01-02,2015-01,7,Uber,810
2015-01-02,2015-01,8,Uber,1100
2015-01-02,2015-01,9,Uber,1249
2015-01-02,2015-01,10,Uber,1323
2015-01-02,2015-01,11,Uber,1569
2015-01-02,2015-01,12,Uber,1705
2015-01-02,2015-01,13,Uber,1712
2015-01-02,2015-01,14,Uber,1769
2015-01-02,2015-01,15,Uber,1933
2015-01-02,2015-01,16,Uber,2338
2015-01-02,2015-01,17,Uber,2596
2015-01-02,2015-01,18,Uber,2794
2015-01-02,2015-01,19,Uber,3019
2015-01-02,2015-01,20,Uber,2610
2015-01-02,2015-01,21,Uber,2477
2015-01-02,2015-01,22,Uber,2774
2015-01-02,2015-01,23,Uber,2573
2015-01-03,2015-01,0,Uber,2185
2015-01-03,2015-01,1,Uber,1616
2015-01-03,2015-01,2,Uber,1177
2015-01-03,2015-01,3,Uber,927
2015-01-03,2015-01,4,Uber,749
2015-01-03,2015-01,5,Uber,519
2015-01-03,2015-01,6,Uber,539
