weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
1,Tuesday,13,HV0003,Uber,114877,520886.97000000003,148900036,3331082.8000000003,166205.79,2479439.9699999997,29130.0,105939.75,53295.0,1617,492
1,Tuesday,14,HV0003,Uber,129065,565743.33,176132437,3790102.61,185090.16999999998,2861237.32,30838.75,107774.0,54247.5,1995,753
1,Tuesday,15,HV0003,Uber,132496,574057.55,190880116,4075242.86,194229.94,3081012.4,32561.25,113131.5,56916.0,2317,958
1,Tuesday,16,HV0003,Uber,134801,567309.14,193614993,4103158.49,196174.54,3120353.19,29142.5,116241.0,58626.0,2595,1104
1,Tuesday,17,HV0003,Uber,148662,599631.55,201404456,4499877.9399999995,211277.0,3397820.91,25240.0,132351.5,66328.5,3121,1369
1,Tuesday,18,HV0003,Uber,149827,607290.87,181122278,4169257.66,196354.38,3139805.5,21855.0,147253.25,74140.5,2833,1240
1,Tuesday,19,HV0003,Uber,139913,625936.89,156872334,3637351.42,170667.06,2774411.7,18131.25,138981.25,72925.5,2745,1251
1,Tuesday,20,HV0003,Uber,131083,695946.14,149946319,3914609.66,202993.44,2871060.45,17645.0,137804.5,76741.5,2533,1432
1,Tuesday,21,HV0003,Uber,122667,707847.36,140718691,4467334.7,234521.43,3061432.29,15735.0,134324.0,76267.5,2693,1582
1,Tuesday,22,HV0003,Uber,115481,657353.92,129433597,3817382.3000000003,189734.1,2731573.23,13901.25,121408.5,68988.0,3408,2297
1,Tuesday,23,HV0003,Uber,99029,538054.95,105021334,2618303.73,114742.76,2037005.58,13263.75,96245.0,53977.5,3701,2627
2,Wednesday,0,HV0003,Uber,70150,380874.83999999997,71590949,1706703.0899999999,72648.01999999999,1366681.43,10707.5,67114.75,37938.0,2896,1895
2,Wednesday,1,HV0003,Uber,41658,215908.27,39237738,937475.59,35231.869999999995,745632.01,3863.75,39867.75,22768.5,1665,1030
2,Wednesday,2,HV0003,Uber,28169,151790.32,26330548,634381.95,21965.29,505753.92,4233.75,24921.75,14470.5,1125,637
2,Wednesday,3,HV0003,Uber,23115,146974.87,22967575,611995.21,23173.67,464987.2,11215.0,17972.25,11010.0,799,353
2,Wednesday,4,HV0003,Uber,29548,225288.62,32643043,996614.12,47178.42,707937.22,24846.25,22208.25,13549.5,967,499
2,Wednesday,5,HV0003,Uber,42092,296499.39,47200164,1351048.72,64459.24,968295.07,29050.0,33866.5,18249.0,1401,809
2,Wednesday,6,HV0003,Uber,70822,431215.05,82306227,2101741.57,89662.87,1557076.64,27471.25,59239.0,30313.5,2448,1509
2,Wednesday,7,HV0003,Uber,111617,536597.7,130600285,3165244.62,131792.97,2362622.04,23790.0,88386.75,43792.5,3190,1799
2,Wednesday,8,HV0003,Uber,139932,600664.9,158933664,3772369.52,161422.0,2845380.57,22982.5,114057.5,56631.0,3036,1442
2,Wednesday,9,HV0003,Uber,125709,549109.9500000001,144116862,3268038.46,152719.62,2479729.35,23081.25,113780.0,56535.0,2295,923
2,Wednesday,10,HV0003,Uber,107850,493244.74000000005,128630572,2954550.01,148931.87,2184757.93,23711.25,97596.0,48022.5,1486,468
2,Wednesday,11,HV0003,Uber,103900,484536.68,128009376,2995636.7399999998,157188.57,2177465.04,24963.75,98052.75,48813.0,1262,374
2,Wednesday,12,HV0003,Uber,105442,497121.89,130642408,3064242.47,155659.16,2231293.73,26291.25,95800.75,47611.5,1306,390
2,Wednesday,13,HV0003,Uber,109875,521835.81,141405284,3225600.99,160646.74,2389631.33,28198.75,93464.5,47473.5,1537,501
2,Wednesday,14,HV0003,Uber,120250,560592.03,166721135,3670304.01,176783.18,2749619.34,30268.75,96235.25,49386.0,1933,748
2,Wednesday,15,HV0003,Uber,127008,579254.16,184786445,4005453.38,189752.74,3026838.71,30640.0,101558.75,51127.5,2255,992
2,Wednesday,16,HV0003,Uber,133446,589835.98,196945917,4202701.13,201598.27,3221290.12,27496.25,109267.25,55143.0,2614,1111
2,Wednesday,17,HV0003,Uber,151262,632240.9299999999,211630115,4751952.21,222136.8,3621305.44,23501.25,127366.25,63363.0,3255,1506
2,Wednesday,18,HV0003,Uber,163105,681800.01,204860649,4873061.4799999995,224834.29,3663060.4699999997,20620.0,144443.75,72627.0,3409,1640
2,Wednesday,19,HV0003,Uber,168262,759964.11,195831154,4549540.6,210366.35,3493571.85,17941.25,150900.75,78508.5,3487,1847
2,Wednesday,20,HV0003,Uber,163942,844209.4199999999,189692809,4861924.17,239743.86,3564410.8,15960.0,154075.25,84064.5,3504,2109
2,Wednesday,21,HV0003,Uber,156190,863658.88,182428442,5371984.03,269125.89,3708432.17,13752.5,151137.0,84343.5,3841,2632
2,Wednesday,22,HV0003,Uber,148034,827077.3999999999,172569476,5091678.37,241354.95,3562883.2,12052.5,137954.0,77652.0,4727,3350
2,Wednesday,23,HV0003,Uber,125751,675763.9099999999,139731191,3662510.68,160033.36,2751416.93,10690.0,110947.25,62382.0,4520,3300
3,Thursday,0,HV0003,Uber,67092,372765.62,71669906,1738359.04,76277.34,1361892.65,6092.5,63291.0,36619.5,2624,1736
3,Thursday,1,HV0003,Uber,44695,233854.9,42937775,1045340.85,38735.2,815368.14,2622.5,38682.25,22494.0,1751,1171
3,Thursday,2,HV0003,Uber,30793,157185.4,28408786,677622.52,21707.38,535933.11,2526.25,23714.5,13795.5,1051,581
3,Thursday,3,HV0003,Uber,24162,146620.49,23653443,618462.11,21698.89,469790.79000000004,9740.0,16737.75,10123.5,790,385
3,Thursday,4,HV0003,Uber,26953,200684.78,29527797,914174.82,41274.25,643275.31,21326.25,18945.25,11728.5,912,487
3,Thursday,5,HV0003,Uber,35078,255522.33000000002,41279833,1209544.48,55721.87,858243.28,25396.25,28689.0,15988.5,1337,870
3,Thursday,6,HV0003,Uber,57270,359242.21,69796274,1818245.48,79300.78,1344700.83,23656.25,49287.5,25338.0,2149,1405
3,Thursday,7,HV0003,Uber,93662,457328.76999999996,114239222,2804600.28,116731.56,2145075.35,21933.75,73830.75,37053.0,2817,1648
3,Thursday,8,HV0003,Uber,112459,491366.11,135250922,3252228.05,143025.88,2478091.69,21577.5,96832.75,48640.5,2602,1294
3,Thursday,9,HV0003,Uber,96538,436766.65,116936557,2651765.8200000003,126847.37,2014315.71,19456.25,91772.75,46204.5,1781,730
3,Thursday,10,HV0003,Uber,84061,403136.15,105332342,2446995.74,126680.11,1797532.97,20342.5,80575.5,39876.0,1225,398
3,Thursday,11,HV0003,Uber,81625,401777.05,104840349,2495412.0,135188.04,1802021.28,21186.25,81297.25,40984.5,1073,343
3,Thursday,12,HV0003,Uber,82237,411875.15,106112506,2539328.72,137686.16,1831287.35,22695.0,79461.0,40075.5,1099,347
3,Thursday,13,HV0003,Uber,87031,445240.47,117595953,2758063.07,144031.36000000002,2015085.6300000001,25833.75,79801.5,40770.0,1178,404
3,Thursday,14,HV0003,Uber,95904,471930.70999999996,140096496,3119405.0300000003,156744.49,2329048.49,26600.0,79820.0,41445.0,1607,673
3,Thursday,15,HV0003,Uber,101080,486144.11,154808517,3415106.4699999997,170829.76,2552125.7199999997,27367.5,84070.5,42993.0,1902,869
3,Thursday,16,HV0003,Uber,106179,492813.72000000003,163700649,3590983.17,174979.05,2705392.98,24778.75,88160.0,45030.0,2260,1020
3,Thursday,17,HV0003,Uber,119384,522413.03,174926440,4030461.9,190291.86,3003348.67,22386.25,101843.5,51549.0,2720,1285
3,Thursday,18,HV0003,Uber,125373,546997.11,165356771,4025712.8699999996,187798.17,2957887.34,19763.75,117170.5,59259.0,2687,1205
3,Thursday,19,HV0003,Uber,126011,594050.27,153417838,3613445.63,167370.36,2735326.75,16808.75,122944.0,64545.0,2760,1421
3,Thursday,20,HV0003,Uber,120792,670668.9199999999,150891738,3846254.95,199048.26,2834555.98,14366.25,125366.5,69640.5,2710,1635
3,Thursday,21,HV0003,Uber,114530,714592.0700000001,149348286,4581633.92,238777.84999999998,3161242.81,12570.0,117932.0,68197.5,2814,1804
3,Thursday,22,HV0003,Uber,113207,725449.51,149438002,5104794.29,259183.51,3495532.0199999996,10801.25,115147.0,67668.0,3671,2612
3,Thursday,23,HV0003,Uber,104249,646603.01,131722877,4125298.0700000003,190359.8,2994010.2,9702.5,104024.25,61764.0,4322,3258
4,Friday,0,HV0003,Uber,78470,469550.07,93235498,2557646.37,113912.56999999999,1983802.62,8538.75,83095.5,49335.0,3420,2332
4,Friday,1,HV0003,Uber,50926,286804.32,53731645,1357292.11,56564.34,1057148.07,4230.0,58119.25,34360.5,2137,1517
4,Friday,2,HV0003,Uber,33483,187310.0,33355232,834804.65,31502.87,652731.12,4177.5,37198.0,22017.0,1507,924
4,Friday,3,HV0003,Uber,25272,161207.96,26155676,693703.21,26941.57,527298.4500000001,10615.0,24127.0,14790.0,1066,617
4,Friday,4,HV0003,Uber,29110,221464.19,33429304,1065186.58,47092.2,744760.6,23346.25,23841.0,14893.5,1157,650
4,Friday,5,HV0003,Uber,38495,287274.77,46826965,1377463.51,63317.02,981866.9199999999,27852.5,31367.5,17716.5,1594,1019
4,Friday,6,HV0003,Uber,62735,406638.07,77937276,2087064.6,88018.95,1547814.78,27060.0,51549.75,26796.0,2683,1811
4,Friday,7,HV0003,Uber,101210,505329.36,123876327,3196100.19,119702.86,2446994.57,24366.25,72763.25,35673.0,3723,2342
4,Friday,8,HV0003,Uber,132294,567378.78,152546719,3780849.23,149906.96,2945339.86,23757.5,98803.75,47649.0,3601,2007
4,Friday,9,HV0003,Uber,114273,498165.35,129012592,2934309.21,134092.1,2253294.59,21546.25,100758.0,49137.0,2288,1054
4,Friday,10,HV0003,Uber,96542,449867.2,115397818,2633983.37,134572.53,1972569.5,22467.5,92579.0,45226.5,1465,572
4,Friday,11,HV0003,Uber,92649,432964.8,115566811,2641638.9899999998,138967.38,1969972.95,22561.25,91243.0,45567.0,1369,502
4,Friday,12,HV0003,Uber,94865,445321.51,121322051,2835147.79,145342.25,2103583.66,24258.75,92468.0,45898.5,1387,504
4,Friday,13,HV0003,Uber,99327,465920.64,130370209,2937770.48,141742.99,2239455.84,26028.75,89588.5,44881.5,1758,729
4,Friday,14,HV0003,Uber,106901,487319.39,151299854,3237668.74,149393.71,2518652.17,26600.0,86639.75,44353.5,2131,974
4,Friday,15,HV0003,Uber,110605,500862.83,161125007,3483260.62,160406.01,2695160.98,27288.75,89304.25,45192.0,2330,1111
4,Friday,16,HV0003,Uber,116729,505385.17000000004,164341771,3494004.92,165558.43,2787873.66,24591.25,97417.25,49521.0,2697,1375
4,Friday,17,HV0003,Uber,129263,544457.63,172535489,3701640.88,167328.95,2941342.17,21722.5,114159.25,57258.0,2999,1504
4,Friday,18,HV0003,Uber,136336,569345.77,168370176,3813907.25,173397.58000000002,2979620.46,17151.25,132794.75,67201.5,3080,1650
4,Friday,19,HV0003,Uber,140767,590144.94,162778795,3482912.01,156838.8,2808313.85,14970.0,143120.25,72723.0,3289,1877
4,Friday,20,HV0003,Uber,127856,560778.2,146043603,3050808.6,136851.27000000002,2497683.19,13642.5,132963.25,68860.5,3001,1827
4,Friday,21,HV0003,Uber,118125,549691.64,134438495,2972222.44,135747.78,2352236.68,11291.25,128502.75,67734.0,3338,2171
4,Friday,22,HV0003,Uber,121956,606823.78,142238358,3309567.3899999997,150811.02,2569346.85,9795.0,130737.5,70489.5,4181,3013
4,Friday,23,HV0003,Uber,117847,611406.77,137453740,3393538.35,137305.55,2601319.0,7825.0,117396.0,64386.0,5067,3877
5,Saturday,0,HV0003,Uber,102449,535943.57,115746136,2874783.88,111645.04000000001,2309216.89,6870.0,104241.75,58728.0,4849,3457
5,Saturday,1,HV0003,Uber,78635,397458.25,83163511,1930297.23,69190.11,1623188.8099999998,2990.0,87223.75,50155.5,3733,2855
5,Saturday,2,HV0003,Uber,58247,306228.92,60615201,1402692.02,46070.93,1162695.23,3391.25,64399.5,37521.0,3032,2285
5,Saturday,3,HV0003,Uber,43700,253112.18,46083593,1111732.7,36141.61,887243.29,8482.5,43175.75,25942.5,2427,1737
5,Saturday,4,HV0003,Uber,36601,243872.4,40718073,1130163.48,39518.85,843874.0599999999,16321.25,27826.75,17572.5,2048,1350
5,Saturday,5,HV0003,Uber,32829,232377.11,37825332,1067513.77,42614.24,781478.74,20067.5,23247.5,13915.5,1692,1045
5,Saturday,6,HV0003,Uber,42979,294322.69999999995,48872662,1342405.73,52632.55,1002498.92,20012.5,34015.0,18232.5,2403,1517
5,Saturday,7,HV0003,Uber,57039,346317.48,60843645,1528548.71,63852.13,1175705.3,19887.5,42736.75,21601.5,2568,1576
5,Saturday,8,HV0003,Uber,70152,379162.38,71827087,1718930.51,78094.0,1341779.09,18740.0,56590.0,28236.0,2294,1306
5,Saturday,9,HV0003,Uber,86424,421243.13,87782656,2041082.51,102927.7,1604007.84,19963.75,79638.0,39348.0,1967,1000
5,Saturday,10,HV0003,Uber,95336,441913.74,98784170,2254678.33,118096.23000000001,1772768.0899999999,19662.5,95558.25,47149.5,1708,837
5,Saturday,11,HV0003,Uber,100502,462507.39999999997,111336225,2484558.68,132236.99,1961743.01,19875.0,105567.75,52921.5,1608,732
5,Saturday,12,HV0003,Uber,102392,463904.23,117760900,2599458.58,135724.69,2054231.94,19881.25,106712.25,53811.0,1682,760
5,Saturday,13,HV0003,Uber,105862,485610.33999999997,126645406,2743548.57,136706.0,2191682.2,21010.0,107483.75,54237.0,1828,821
5,Saturday,14,HV0003,Uber,108896,512297.14,134775437,2885694.9699999997,139129.41,2315618.46,22585.0,103858.5,53131.5,2125,1057
5,Saturday,15,HV0003,Uber,114929,539211.82,149100739,3123904.94,147049.73,2550975.84,22501.25,108561.5,55827.0,2283,1136
5,Saturday,16,HV0003,Uber,119317,563075.0,164018643,3439838.02,167062.2,2818467.46,21196.25,114925.75,59682.0,2537,1359
5,Saturday,17,HV0003,Uber,127417,579772.01,171992586,3645166.83,174233.02,2974581.46,18807.5,122646.25,63093.0,2816,1560
5,Saturday,18,HV0003,Uber,134821,610481.84,177438963,3815970.17,176228.66999999998,3116202.86,16527.5,132373.75,68257.5,2967,1764
5,Saturday,19,HV0003,Uber,141988,626785.54,177260479,3707845.2,162932.78,3113492.06,13612.5,142867.5,73396.5,3320,2024
5,Saturday,20,HV0003,Uber,133664,606157.71,160367691,3195102.76,135296.21,2758471.61,12597.5,132427.0,69213.0,3335,2112
5,Saturday,21,HV0003,Uber,126023,590461.49,147683092,2998072.76,129684.33,2550910.99,10655.0,127830.0,67546.5,3366,2220
5,Saturday,22,HV0003,Uber,129448,645836.66,157029274,3428625.12,148516.42,2818673.52,9708.75,132566.0,71364.0,4370,3094
5,Saturday,23,HV0003,Uber,130997,681675.04,160163144,3972898.88,151070.47999999998,3154408.6,8893.75,129345.5,70972.5,5456,4144
6,Sunday,0,HV0003,Uber,121970,625198.69,139216824,3445998.69,119610.93000000001,2944449.8499999996,6392.5,122676.0,68604.0,5740,4508
6,Sunday,1,HV0003,Uber,96554,496508.11,104046215,2390940.51,76735.44,2067273.87,3415.0,100237.75,57480.0,4499,3521
6,Sunday,2,HV0003,Uber,70948,379974.36,74687160,1716168.69,51276.02,1449174.3,3785.0,72606.5,42667.5,3499,2653
6,Sunday,3,HV0003,Uber,54155,326433.72,59132120,1456906.39,44092.01,1172457.85,10917.5,49275.0,30069.0,2840,2066
6,Sunday,4,HV0003,Uber,45741,321300.21,53616313,1556614.74,51533.43,1179651.54,21163.75,32622.0,21450.0,2647,1842
6,Sunday,5,HV0003,Uber,36146,266054.2,43925337,1222170.2799999998,49429.3,926460.76,23320.0,25394.75,15561.0,1912,1183
6,Sunday,6,HV0003,Uber,43074,307455.66000000003,50657214,1409148.15,56647.850000000006,1091088.7,23392.5,33618.5,18772.5,2577,1704
6,Sunday,7,HV0003,Uber,52676,332222.02999999997,56120539,1474124.06,64509.19,1152795.8599999999,21746.25,40068.25,21501.0,2608,1683
6,Sunday,8,HV0003,Uber,61426,350395.31,62315853,1587932.79,78533.91,1239241.8,21051.25,51720.25,26688.0,2209,1286
6,Sunday,9,HV0003,Uber,77782,398650.42000000004,76874137,1949889.3800000001,100149.41,1507257.78,20797.5,71446.0,36598.5,1920,1066
6,Sunday,10,HV0003,Uber,92100,443123.63,92569802,2338195.37,121221.58,1784955.42,20816.25,89739.5,45894.0,1936,998
6,Sunday,11,HV0003,Uber,97918,471546.04000000004,104067977,2616873.33,135666.82,1980931.0,23083.75,98607.25,51805.5,1756,805
6,Sunday,12,HV0003,Uber,98097,467283.56999999995,108124460,2645267.42,136708.07,2017275.05,22461.25,99821.5,51868.5,1610,665
6,Sunday,13,HV0003,Uber,101279,492019.73,117386274,2725379.81,133837.14,2130276.32,26302.5,99528.25,50970.0,1838,812
6,Sunday,14,HV0003,Uber,103456,514453.58999999997,127829397,2873324.52,138354.94,2272694.1,27888.75,96070.75,50110.5,2008,934
6,Sunday,15,HV0003,Uber,106065,524302.02,133169122,2962950.52,136662.03,2357226.66,27288.75,93738.0,48382.5,2298,1136
6,Sunday,16,HV0003,Uber,108738,533891.48,140288202,3156374.24,145669.06,2507440.83,27091.25,98001.25,50407.5,2259,1145
6,Sunday,17,HV0003,Uber,111372,536533.01,141008005,3171253.83,144755.52000000002,2559673.73,25423.75,100773.75,51877.5,2535,1370
6,Sunday,18,HV0003,Uber,110594,522503.92,132025251,2848965.88,130225.84,2367282.52,21863.75,101731.0,52147.5,2681,1487
6,Sunday,19,HV0003,Uber,107565,519392.54000000004,123086593,2609645.59,116097.87999999999,2202846.71,20188.75,98627.75,50881.5,2823,1631
6,Sunday,20,HV0003,Uber,100212,500831.0,111609928,2366950.58,104376.76,2028978.41,18457.5,91980.5,47958.0,2760,1729
6,Sunday,21,HV0003,Uber,91548,461579.16,97770799,2115522.83,89154.95999999999,1798040.79,14663.75,85008.0,44686.5,2866,1822
6,Sunday,22,HV0003,Uber,85605,439457.51,88331630,1924649.97,76869.32,1645554.25,13400.0,76657.0,40497.0,3469,2438
6,Sunday,23,HV0003,Uber,72680,385876.01,73204293,1598387.56,57410.0,1380681.62,12645.0,57962.75,31026.0,3636,2546
