weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,48764,249868.58000000002,42586133,692098.9199999999,18302.96,649014.2,0.0,36463.75,8123,4627
0,Monday,1,HV0003,Uber,28975,138534.38999999998,23864882,372795.43,8712.75,357159.11,0.0,20486.0,5152,2882
0,Monday,2,HV0003,Uber,19053,92840.29999999999,15695705,249695.02000000002,5507.73,238731.64,0.0,13538.0,3282,1629
0,Monday,3,HV0003,Uber,15455,89143.76000000001,13602282,237635.49,6393.200000000001,218826.66,0.0,10635.25,2384,1142
0,Monday,4,HV0003,Uber,21745,151967.94,21253935,428422.01,14685.22,374266.07999999996,0.0,17610.5,2750,1460
0,Monday,5,HV0003,Uber,34023,246721.88,36753588,745113.96,26327.0,644908.37,0.0,31589.25,3610,2002
0,Monday,6,HV0003,Uber,57276,334490.08999999997,65158693,1132684.57,37179.59,1007096.3500000001,0.0,52535.75,5853,3345
0,Monday,7,HV0003,Uber,92103,412177.18,105314005,1618253.19,50619.24,1511872.85,0.0,80949.5,8251,4980
0,Monday,8,HV0003,Uber,111545,457396.33,129703861,1833423.77,58835.43,1747937.9500000002,0.0,102796.75,10866,6589
0,Monday,9,HV0003,Uber,94390,403380.86,107820309,1499345.74,54651.84,1415546.22,0.0,95862.25,9978,5633
0,Monday,10,HV0003,Uber,76884,352326.11,89199203,1265194.74,50253.38,1184413.28,0.0,78354.25,8886,4762
0,Monday,11,HV0003,Uber,70874,330395.49,81935677,1188866.47,49438.020000000004,1093636.84,0.0,73484.25,8442,4460
0,Monday,12,HV0003,Uber,72710,344592.9,83460940,1224597.42,51063.19,1124626.15,0.0,73926.5,8856,4666
0,Monday,13,HV0003,Uber,76827,366065.85,88882256,1305233.42,51735.67,1198899.37,0.0,74622.25,10185,5669
0,Monday,14,HV0003,Uber,85828,399700.92,104014716,1502393.2,58269.63,1379165.0,0.0,81537.5,10656,6072
0,Monday,15,HV0003,Uber,92282,405473.75,117393842,1610152.68,62235.020000000004,1508809.9500000002,0.0,91137.25,11403,6674
0,Monday,16,HV0003,Uber,95040,397702.68,124635210,1609876.46,61899.409999999996,1538195.21,0.0,92683.5,12135,7304
0,Monday,17,HV0003,Uber,110217,426610.22,140942659,1792024.01,65877.04,1737867.54,0.0,111207.5,14605,9615
0,Monday,18,HV0003,Uber,114944,436837.04000000004,130069295,1815144.22,65535.35,1697476.99,0.0,123542.5,15690,10382
0,Monday,19,HV0003,Uber,109127,458160.43,112518762,1637431.79,59486.06,1508827.91,0.0,117673.25,15053,9860
0,Monday,20,HV0003,Uber,105405,498979.55999999994,104897978,1714510.3599999999,64692.37,1529198.51,0.0,116699.75,14578,9683
0,Monday,21,HV0003,Uber,102284,510120.15,100147392,1798495.83,65920.41,1570505.4100000001,0.0,120997.5,13072,8762
0,Monday,22,HV0003,Uber,90580,458582.20999999996,87726599,1519518.8,54624.44,1334251.5699999998,0.0,103903.0,12777,8922
0,Monday,23,HV0003,Uber,69110,344063.31,63547127,1052715.54,34496.97,948376.19,0.0,69299.5,10980,7389
1,Tuesday,0,HV0003,Uber,47582,243260.3,42541129,708452.13,22701.35,645818.49,0.0,44297.0,8359,4776
1,Tuesday,1,HV0003,Uber,27399,133691.79,23214440,382582.02,11133.630000000001,355959.13,0.0,24745.0,4764,2618
1,Tuesday,2,HV0003,Uber,17263,81692.26000000001,14151558,223407.81,6133.24,212496.5,0.0,15086.25,3218,1609
1,Tuesday,3,HV0003,Uber,13904,79285.88,12158073,211785.77,5943.7,194363.12,0.0,10498.25,2400,1077
1,Tuesday,4,HV0003,Uber,19994,136845.0,19364477,373550.26,13200.65,327940.05,0.0,16747.0,2877,1421
1,Tuesday,5,HV0003,Uber,32668,221818.81,33598039,637040.51,22858.06,552719.4,0.0,31354.75,3767,2020
1,Tuesday,6,HV0003,Uber,56741,306356.38,60462054,997445.54,33217.52,877563.9199999999,0.0,52989.25,5974,3388
