weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
3,Thursday,0,HV0003,Uber,45538,254023.96,45282980,1272273.06,48160.020000000004,881667.74,8350.0,49035.5,27165.0,2657,1358
3,Thursday,1,HV0003,Uber,25955,141105.64,24324850,682808.24,24113.5,478160.55,3820.0,26826.0,15130.5,1466,709
3,Thursday,2,HV0003,Uber,16669,89320.11,15188537,426693.2,13002.57,299080.01,2351.25,16478.25,9468.0,835,292
3,Thursday,3,HV0003,Uber,14754,95105.59,14499100,428967.14,14234.72,301348.1,7040.0,12417.75,7335.0,822,261
3,Thursday,4,HV0003,Uber,20664,161994.76,22553557,761806.45,30428.13,508953.44,17980.0,16099.75,9645.0,1081,430
3,Thursday,5,HV0003,Uber,33076,249905.53,39123771,1219804.43,48622.75,826914.1799999999,24857.5,28322.5,15513.0,1730,843
3,Thursday,6,HV0003,Uber,59890,354346.17,69844890,1815270.53,67258.79000000001,1335491.58,21096.25,51579.5,26611.5,3036,1749
3,Thursday,7,HV0003,Uber,99041,467773.78,118445875,2867755.57,101939.9,2024845.09,20068.75,78287.75,39609.0,3932,2221
3,Thursday,8,HV0003,Uber,120415,513902.28,141456386,3347431.7800000003,123578.0,2348226.87,18875.0,103900.75,52593.0,4016,2015
3,Thursday,9,HV0003,Uber,102624,454540.58,119432821,2805209.04,112091.79000000001,1982974.72,18487.5,100502.5,51085.5,2883,1201
3,Thursday,10,HV0003,Uber,83585,401064.75,100621261,2431998.64,107048.97,1700397.84,19441.25,84419.25,42610.5,1915,589
3,Thursday,11,HV0003,Uber,79406,386229.29,97685902,2369132.13,108135.64,1652867.87,19112.5,82553.5,41941.5,1523,444
3,Thursday,12,HV0003,Uber,79764,406479.51,99804140,2473758.54,113733.18,1713623.63,22372.5,82301.75,42283.5,1531,406
3,Thursday,13,HV0003,Uber,82775,425215.47,106298471,2600764.3200000003,119039.82,1811912.73,24970.0,81771.25,42352.5,1803,531
3,Thursday,14,HV0003,Uber,92251,462673.69,126033033,2942544.89,128190.59,2077985.52,27180.0,85091.75,44283.0,2254,826
3,Thursday,15,HV0003,Uber,96379,478073.87,138510161,3169822.86,134037.88,2235888.4,29445.0,89065.75,46593.0,2638,999
3,Thursday,16,HV0003,Uber,99333,475488.5,142962403,3219891.77,133593.35,2280826.29,27677.5,94716.75,49452.0,2827,1140
3,Thursday,17,HV0003,Uber,109330,488863.43,146733999,3372567.6,140098.15,2373011.89,24527.5,109424.5,56710.5,3267,1334
3,Thursday,18,HV0003,Uber,111013,510055.16000000003,134211996,3369521.23,138847.7,2329755.82,21696.25,116140.0,60468.0,3410,1584
3,Thursday,19,HV0003,Uber,110447,543999.12,121456987,3222204.0,129121.69,2272596.37,19722.5,113726.5,60874.5,3499,1738
3,Thursday,20,HV0003,Uber,107861,596734.8200000001,120395216,3400660.1900000004,144211.31,2342867.22,16311.25,114294.0,64765.5,3793,2053
3,Thursday,21,HV0003,Uber,112459,639105.24,125544766,4005491.1799999997,171321.8,2680117.48,15146.25,121741.25,69097.5,4221,2475
3,Thursday,22,HV0003,Uber,110689,637954.22,126477287,3893559.96,158824.1,2679847.08,13680.0,121868.5,69103.5,5415,3572
3,Thursday,23,HV0003,Uber,91546,526899.9,103940940,2815032.84,105941.9,2004135.84,12767.5,99003.25,55585.5,5241,3573
4,Friday,0,HV0003,Uber,62483,354897.85000000003,66140842,1772353.05,65812.22,1267920.74,9216.25,70460.0,39597.0,3569,2035
4,Friday,1,HV0003,Uber,39515,217695.91,38994216,1075677.25,37203.5,767532.13,4608.75,46977.0,26553.0,1991,1016
4,Friday,2,HV0003,Uber,25718,144950.12,24836802,694567.4099999999,22074.7,498563.27,3667.5,29192.75,16746.0,1367,610
4,Friday,3,HV0003,Uber,20606,132668.6,20645380,599851.51,19121.27,424762.29000000004,8383.75,20236.25,11998.5,1140,506
4,Friday,4,HV0003,Uber,24625,194129.0,27425569,940245.96,36471.97,636001.26,20413.75,20115.75,12247.5,1410,683
4,Friday,5,HV0003,Uber,35322,270433.48,41534591,1343727.24,53237.1,915796.73,26485.0,29748.0,16290.0,2005,1061
4,Friday,6,HV0003,Uber,60282,367925.01,69183331,1820695.46,64122.96,1326624.87,21887.5,48807.0,25272.0,3271,1929
4,Friday,7,HV0003,Uber,97925,483862.81999999995,114308324,2776903.31,90144.71,2002430.8,22062.5,70250.25,34569.0,3913,2273
4,Friday,8,HV0003,Uber,117270,517723.53,130232324,3034644.75,106084.25,2197654.83,19791.25,87989.5,43161.0,4077,2035
4,Friday,9,HV0003,Uber,96960,449242.08,106872044,2549880.45,100675.31999999999,1826834.9100000001,18880.0,85638.5,42841.5,2775,1228
4,Friday,10,HV0003,Uber,84456,410456.9,96915241,2333840.16,99783.26999999999,1669465.38,20183.75,79834.0,39886.5,1910,672
4,Friday,11,HV0003,Uber,82534,408320.44,98603799,2342001.2199999997,102073.56999999999,1686643.29,20857.5,81059.5,40834.5,1672,502
4,Friday,12,HV0003,Uber,85392,424995.22,103766986,2465349.38,106538.13,1771710.89,22497.5,82769.25,42010.5,1847,566
4,Friday,13,HV0003,Uber,90235,448628.58999999997,112248106,2642050.0300000003,111834.18,1904495.92,24505.0,83484.25,42679.5,2131,801
4,Friday,14,HV0003,Uber,100286,479257.95,136396961,2950179.03,117257.66,2197998.67,25696.25,84000.75,43149.0,2681,1056
4,Friday,15,HV0003,Uber,99933,485045.17000000004,145771502,3133316.9,124621.52,2310797.93,26978.75,85984.0,44508.0,2978,1267
4,Friday,16,HV0003,Uber,103931,481955.84,145884476,3113403.44,119816.28,2306899.85,25031.25,91380.0,46893.0,3141,1340
4,Friday,17,HV0003,Uber,115965,513348.35,148361277,3250394.38,121266.06,2398423.06,21970.0,105933.0,54216.0,3730,1771
4,Friday,18,HV0003,Uber,122559,537360.56,141158284,3296807.1500000004,123448.06,2399560.19,19127.5,121413.25,61858.5,3922,1899
4,Friday,19,HV0003,Uber,124432,560521.71,134886652,3222025.4699999997,113508.93000000001,2369615.64,17528.75,126262.5,65659.5,4201,2252
4,Friday,20,HV0003,Uber,122729,556013.04,128423197,3064920.08,102339.67,2252562.9,14772.5,126556.0,67000.5,4477,2599
4,Friday,21,HV0003,Uber,113619,547874.89,120105070,2972204.3200000003,105119.52,2132467.71,13325.0,121808.0,64737.0,4445,2715
4,Friday,22,HV0003,Uber,118004,603140.48,130715555,3218754.65,115764.1,2331951.44,12835.0,127349.0,68346.0,5635,3830
4,Friday,23,HV0003,Uber,115039,599297.86,126407943,3117796.26,102037.92,2275522.66,11723.75,118351.25,65104.5,6430,4645
5,Saturday,0,HV0003,Uber,121108,643003.53,131696632,3328063.79,104753.75,2458318.59,9487.5,123970.75,70011.0,7330,4859
5,Saturday,1,HV0003,Uber,90721,471201.95,93490844,2354749.39,66101.43000000001,1715901.81,4046.25,98735.0,56653.5,5691,3889
5,Saturday,2,HV0003,Uber,68543,362552.16,69211688,1813062.5899999999,46306.74,1299358.51,2833.75,74537.5,43363.5,4466,2931
5,Saturday,3,HV0003,Uber,50998,303808.91000000003,52516581,1531969.15,39222.479999999996,1075506.52,8553.75,49448.5,29268.0,3716,2315
5,Saturday,4,HV0003,Uber,42539,294063.75,45952922,1540776.87,42894.15,1064043.59,17855.0,32402.5,19629.0,3125,1825
5,Saturday,5,HV0003,Uber,40219,292308.81,44310997,1343039.61,45788.61,965319.23,22417.5,29501.25,16474.5,2830,1547
5,Saturday,6,HV0003,Uber,48730,326718.41,50912751,1403648.47,46160.39,1034430.39,18378.75,38605.0,20074.5,3635,2128
5,Saturday,7,HV0003,Uber,63189,397071.91000000003,64701354,1718964.0,59766.090000000004,1274575.83,19867.5,47490.0,24321.0,4193,2351
5,Saturday,8,HV0003,Uber,81801,448071.9,81428384,2059410.78,75028.5,1532155.8599999999,17062.5,64766.0,32406.0,4213,2282
5,Saturday,9,HV0003,Uber,99003,492977.33,98091593,2432392.14,97065.48999999999,1794268.15,17201.25,85612.5,42889.5,3556,1676
5,Saturday,10,HV0003,Uber,107690,514886.43,109893019,2670428.88,112591.53,1963016.28,17583.75,103002.5,51609.0,2872,1118
5,Saturday,11,HV0003,Uber,114889,540547.3200000001,123335976,2911660.5,124250.56,2141309.16,16958.75,115840.0,58534.5,2709,1096
5,Saturday,12,HV0003,Uber,118639,549768.38,132536120,3084427.33,126342.51,2251895.56,17348.75,121030.5,61519.5,2710,1032
5,Saturday,13,HV0003,Uber,123884,570113.9,141982079,3264558.35,129353.11,2386498.72,18668.75,124395.25,63742.5,3140,1216
5,Saturday,14,HV0003,Uber,130070,617003.92,155883398,3512157.1,132685.65,2604281.22,22683.75,123616.0,63741.0,3864,1868
5,Saturday,15,HV0003,Uber,132413,633127.15,163506992,3629775.25,135908.64,2708390.07,23278.75,124921.75,64747.5,4007,1882
5,Saturday,16,HV0003,Uber,134809,638971.52,167781123,3744710.81,142386.13,2777163.25,19330.0,135874.25,70810.5,4148,1909
5,Saturday,17,HV0003,Uber,143216,659363.61,174940617,4023532.24,154311.23,2952069.92,16926.25,152430.25,80034.0,4383,2116
5,Saturday,18,HV0003,Uber,154137,717620.01,185367639,4621275.84,168947.62,3383814.84,16895.0,166547.5,87423.0,5129,2827
5,Saturday,19,HV0003,Uber,167883,761873.3,190955086,4969054.609999999,167352.45,3667297.26,14665.0,180498.0,95508.0,5929,3517
5,Saturday,20,HV0003,Uber,170513,774192.68,184301517,4392299.22,138308.38,3327718.75,12307.5,171599.0,91825.5,6943,4385
5,Saturday,21,HV0003,Uber,163550,771780.9299999999,175729508,4104417.06,132817.38999999998,3085860.31,12380.0,167221.5,89326.5,6944,4476
5,Saturday,22,HV0003,Uber,168988,854297.25,189853751,4594003.25,151528.99,3426283.6900000004,13652.5,173750.75,94741.5,8476,5986
5,Saturday,23,HV0003,Uber,168105,876885.5800000001,188634100,4996344.4799999995,152609.38999999998,3687918.47,10826.25,166862.5,92772.0,9559,7041
6,Sunday,0,HV0003,Uber,143630,748444.53,153165780,4152593.38,113556.41,3050952.76,7101.25,141286.25,80280.0,9092,6620
6,Sunday,1,HV0003,Uber,111960,586520.91,114965853,3154846.2,79737.4,2284892.43,3656.25,111970.5,64936.5,7112,5068
6,Sunday,2,HV0003,Uber,66450,363848.52999999997,67886743,1906709.42,44755.73,1342889.1,2577.5,66021.5,39343.5,4832,3364
6,Sunday,3,HV0003,Uber,67454,404859.21,70570621,2108118.17,49053.71,1488486.8800000001,8875.0,62811.75,38227.5,4912,3322
6,Sunday,4,HV0003,Uber,52684,350650.98,56711017,1944852.81,47129.82,1375106.6199999999,16938.75,40548.0,25546.5,4032,2509
6,Sunday,5,HV0003,Uber,43677,315866.37,48916979,1545969.5,47386.19,1115959.14,22432.5,31846.25,18624.0,3213,1861
6,Sunday,6,HV0003,Uber,50313,359382.41000000003,55416670,1641083.08,53078.880000000005,1209229.98,22137.5,39785.25,21343.5,4212,2669
6,Sunday,7,HV0003,Uber,59687,396857.79000000004,61786698,1728539.97,58794.229999999996,1273002.2,22360.0,45256.5,23808.0,4517,2679
6,Sunday,8,HV0003,Uber,70512,415300.23,68658293,1883789.16,70598.66,1368799.8900000001,22906.25,58741.75,30052.5,4011,2161
6,Sunday,9,HV0003,Uber,89428,477404.05,85892990,2297117.2600000002,90113.48000000001,1657815.99,23722.5,78934.25,39922.5,3593,1791
6,Sunday,10,HV0003,Uber,107024,555077.35,106044192,2771026.6,112468.04,2006551.35,27258.75,100072.75,50373.0,3292,1562
6,Sunday,11,HV0003,Uber,111317,561554.83,115333963,2924421.08,116881.51,2117035.16,27056.25,109887.75,56205.0,3175,1352
6,Sunday,12,HV0003,Uber,113366,582619.63,124316366,3095474.04,126268.26,2248607.86,29663.75,113230.0,57963.0,3010,1285
6,Sunday,13,HV0003,Uber,114572,600649.08,132194897,3228177.31,130533.32,2364640.43,32238.75,110885.25,56917.5,3345,1475
6,Sunday,14,HV0003,Uber,118862,641471.79,144918133,3462866.2399999998,133163.69,2566741.0,35941.25,109351.25,56968.5,3864,1781
6,Sunday,15,HV0003,Uber,117585,649063.0599999999,147690164,3484938.4400000004,129469.86,2599839.4,37370.0,105189.25,54858.0,4010,1989
6,Sunday,16,HV0003,Uber,115011,630023.1599999999,143200514,3388786.49,128310.02,2519107.63,34836.25,106729.25,55729.5,3812,1694
6,Sunday,17,HV0003,Uber,113736,613156.24,136333281,3326841.46,124620.17,2447666.59,32236.25,110221.5,57370.5,3966,1958
6,Sunday,18,HV0003,Uber,114408,591871.19,128874579,3240707.89,118385.03,2419493.08,27175.0,110418.0,57418.5,4237,2131
6,Sunday,19,HV0003,Uber,111383,588681.66,121727316,3091850.0,103362.2,2322735.93,24767.5,102706.5,53719.5,4787,2549
6,Sunday,20,HV0003,Uber,108347,564107.2,113330060,2832398.18,91582.73,2136178.9899999998,20272.5,95213.25,49729.5,4997,2872
6,Sunday,21,HV0003,Uber,101747,544207.41,105846696,2646120.29,86069.31,2003589.6099999999,19857.5,92311.25,48415.5,5615,3403
6,Sunday,22,HV0003,Uber,98769,531886.9299999999,101677909,2588319.2199999997,74583.43,1944444.38,17968.75,87704.5,46374.0,6834,4555
6,Sunday,23,HV0003,Uber,81474,463837.1,82872578,2166160.74,59059.98,1626400.46,17495.0,64517.25,34141.5,6560,4378
