weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,67980,383469.03,69207437,1611584.03,43917.82,1269437.22,11447.5,58533.5,5068,3019
0,Monday,1,HV0003,Uber,41732,229503.32,40707755,933074.74,22582.0,737797.95,5152.5,35406.75,3232,1702
0,Monday,2,HV0003,Uber,28526,156052.55,27465450,644256.89,13765.17,499792.23000000004,2866.25,23407.5,2432,1155
0,Monday,3,HV0003,Uber,24115,153810.06,24331731,641011.21,18510.64,474254.21,9241.25,18627.0,2007,924
0,Monday,4,HV0003,Uber,31566,243774.68,34652950,1045697.76,41315.8,744952.4500000001,24371.25,24010.5,2149,1060
0,Monday,5,HV0003,Uber,43184,334986.44,50982554,1419589.29,60834.13,1040094.12,31885.0,36860.5,2599,1317
0,Monday,6,HV0003,Uber,70456,478192.22,89695327,2144886.32,84650.17,1649164.9100000001,32233.75,61707.0,3794,2215
0,Monday,7,HV0003,Uber,104468,546146.84,136729559,2982616.72,110001.32,2281270.84,27607.5,84420.25,4202,2151
0,Monday,8,HV0003,Uber,122810,591877.85,159461109,3452067.8000000003,134992.39,2700967.22,28557.5,109167.5,4720,2299
0,Monday,9,HV0003,Uber,105915,533014.83,134309925,2906517.6100000003,128589.38,2216463.13,29280.0,104218.5,4163,1872
0,Monday,10,HV0003,Uber,93851,499166.81999999995,121242468,2657901.71,127769.36,1984325.82,29327.5,97927.25,3365,1301
0,Monday,11,HV0003,Uber,90040,478785.66000000003,116426861,2574274.96,125294.0,1905316.21,27915.0,95873.75,3351,1281
0,Monday,12,HV0003,Uber,89986,474339.87,115468232,2562994.59,120029.95,1892101.88,27918.75,93582.25,3385,1205
0,Monday,13,HV0003,Uber,96379,510170.4,127337105,2770333.13,129652.47,2067689.1099999999,31498.75,96382.0,3747,1472
0,Monday,14,HV0003,Uber,108851,564756.9299999999,149616286,3144177.39,144575.74,2371681.12,35116.25,100747.25,4238,1784
0,Monday,15,HV0003,Uber,112734,574526.19,163509242,3332982.09,146737.53,2528466.63,35723.75,107221.5,4537,1933
