weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,53686,305933.13,54278591,1313503.94,36876.53,1060679.1099999999,11040.0,39500.5,21738.0,4248,2929
0,Monday,1,HV0003,Uber,33560,188245.66,32415614,783778.25,21376.54,628806.65,5896.25,24036.25,13546.5,2566,1554
0,Monday,2,HV0003,Uber,22712,128019.83,21617135,526744.06,11860.05,420208.95,3647.5,15782.0,9073.5,1695,905
0,Monday,3,HV0003,Uber,17730,116788.42,17896932,493944.42,13274.130000000001,371959.91,7626.25,12295.5,7321.5,1233,623
0,Monday,4,HV0003,Uber,21120,167656.12,23243182,812600.85,31675.760000000002,549317.77,17532.5,14442.75,8274.0,1277,610
0,Monday,5,HV0003,Uber,31514,240922.59999999998,36382589,1124256.3,48371.86,783551.41,22727.5,24385.5,12927.0,2036,1129
0,Monday,6,HV0003,Uber,51930,342975.87,62696147,1590771.09,63054.9,1184828.74,22557.5,42893.75,21681.0,3160,2051
0,Monday,7,HV0003,Uber,74391,397091.52,91970413,2281650.34,87144.36,1634825.76,20441.25,59303.25,29113.5,3811,2268
0,Monday,8,HV0003,Uber,91765,443402.61,111918212,2622941.08,105497.28,1929648.5,21780.0,75922.25,37788.0,4099,2328
0,Monday,9,HV0003,Uber,83071,416356.35,98641751,2272542.25,103959.65,1704703.28,22537.5,75861.0,38049.0,3023,1435
0,Monday,10,HV0003,Uber,72729,376629.57,87424357,2043126.0999999999,96654.15,1517135.98,20791.25,68950.75,34464.0,2269,989
0,Monday,11,HV0003,Uber,70682,371631.91,87306647,2039441.33,101776.69,1513572.0,21516.25,70431.25,35410.5,1987,784
0,Monday,12,HV0003,Uber,77795,398788.08,98244164,2248971.9,111227.45999999999,1672811.42,23977.5,78684.75,39096.0,2131,858
0,Monday,13,HV0003,Uber,80041,409290.08999999997,102538653,2356101.76,114092.38,1742444.4500000002,24750.0,76446.75,38644.5,2419,969
0,Monday,14,HV0003,Uber,89746,438276.12,118756816,2665435.1,126028.05,1990570.71,26752.5,79355.25,40399.5,3086,1381
0,Monday,15,HV0003,Uber,90995,452740.35,129890888,2785869.2,129675.44,2122397.74,28280.0,82376.75,41421.0,3191,1495
0,Monday,16,HV0003,Uber,94982,452378.19,136347872,2808663.19,132392.89,2199482.01,26742.5,86240.75,43761.0,3445,1609
0,Monday,17,HV0003,Uber,103371,467032.71,138897632,3023162.02,140141.5,2327004.41,24385.0,99103.25,50206.5,4165,2207
0,Monday,18,HV0003,Uber,101550,462706.39,122665940,2767426.58,126825.97,2109027.17,21725.0,104781.5,53511.0,4159,2190
0,Monday,19,HV0003,Uber,89372,443179.95,100203827,2364238.6,107593.57,1784904.08,19218.75,92400.25,48436.5,3168,1568
0,Monday,20,HV0003,Uber,86067,461671.7,94807324,2386379.7,114520.84,1756718.53,17591.25,92227.5,49704.0,3314,1843
0,Monday,21,HV0003,Uber,83626,457735.62,90459315,2352754.48,112417.48000000001,1714844.27,14853.75,92722.25,50481.0,4051,2508
0,Monday,22,HV0003,Uber,80134,456774.14,88489118,2328987.8400000003,104476.23999999999,1733605.8900000001,14823.75,83265.75,45748.5,4956,3387
0,Monday,23,HV0003,Uber,64892,370730.43,69447071,1687254.9500000002,67438.38,1323322.23,13250.0,60322.25,33108.0,4871,3365
1,Tuesday,0,HV0003,Uber,44718,257949.67,46169717,1164600.8699999999,43932.3,894544.74,10791.25,40405.0,22213.5,3557,2207
1,Tuesday,1,HV0003,Uber,27245,155389.86000000002,26882761,701564.7,25221.68,535769.45,6498.75,24516.0,13602.0,1980,1076
1,Tuesday,2,HV0003,Uber,17689,100624.73999999999,16877631,433603.82,13436.06,336467.93,4103.75,15472.75,8568.0,1262,580
1,Tuesday,3,HV0003,Uber,14768,93693.14,14528858,390160.05000000005,12786.58,297495.08999999997,6741.25,11855.75,6786.0,906,408
1,Tuesday,4,HV0003,Uber,20184,154274.81,21693598,663807.53,29403.97,480534.4,16180.0,16809.25,9226.5,1147,540
1,Tuesday,5,HV0003,Uber,32878,238846.35,36588293,1039806.5700000001,45331.04,763028.42,21566.25,29411.0,15042.0,1775,931
1,Tuesday,6,HV0003,Uber,57645,349737.7,68309937,1673344.39,68324.67,1262909.17,20636.25,51982.25,25876.5,2766,1621
1,Tuesday,7,HV0003,Uber,91943,440684.45999999996,114502571,2676661.94,106921.58,1963804.5699999998,19200.0,77970.5,38308.5,3248,1784
1,Tuesday,8,HV0003,Uber,110991,476725.94,137745866,3144998.51,131885.89,2293367.2600000002,18861.25,100197.0,49974.0,3501,1700
1,Tuesday,9,HV0003,Uber,101362,444183.74,124812920,2799578.91,126287.93000000001,2067228.01,19686.25,101408.25,50656.5,2793,1238
1,Tuesday,10,HV0003,Uber,82547,390298.38,105470087,2368287.63,114448.39,1745250.99,19760.0,84860.75,41964.0,1984,689
1,Tuesday,11,HV0003,Uber,75689,372101.56,98516102,2248146.3,114120.51000000001,1641704.48,19537.5,81814.75,40813.5,1507,439
1,Tuesday,12,HV0003,Uber,76603,386591.96,100289290,2310292.87,116251.03,1689048.16,21760.0,82359.75,40840.5,1568,436
1,Tuesday,13,HV0003,Uber,79476,401677.13,106595175,2410044.53,118831.09,1779326.76,22807.5,81830.75,41073.0,1926,700
1,Tuesday,14,HV0003,Uber,88945,421228.17000000004,124936884,2692264.01,127190.5,2007450.7,24027.5,83569.5,42169.5,2542,1056
1,Tuesday,15,HV0003,Uber,91012,427093.43,135259060,2866969.33,136700.58,2135880.02,25160.0,87716.25,43716.0,2739,1144
1,Tuesday,16,HV0003,Uber,95413,426471.29,138564843,2888237.22,135717.35,2175711.92,22721.25,94214.25,47419.5,2846,1164
1,Tuesday,17,HV0003,Uber,104852,448304.21,143944888,3115621.7800000003,148251.46,2317887.66,20326.25,109844.0,55395.0,3407,1552
1,Tuesday,18,HV0003,Uber,104068,442753.45,127709848,2904276.3200000003,138842.06,2143725.99,16923.75,117495.75,59710.5,3045,1350
1,Tuesday,19,HV0003,Uber,93911,449519.9,105904156,2549271.16,120109.58,1868335.17,16021.25,106544.5,55903.5,2531,1066
1,Tuesday,20,HV0003,Uber,92318,514490.85,104367756,2803152.84,145101.44,1969365.26,14245.0,111216.5,61827.0,2919,1451
1,Tuesday,21,HV0003,Uber,91575,550494.24,105236058,3104444.96,164843.49,2133162.07,15175.0,110029.0,62083.5,3618,2101
1,Tuesday,22,HV0003,Uber,87501,507753.03,99748712,3026595.69,147184.45,2107839.16,14251.25,98975.25,55812.0,4139,2565
1,Tuesday,23,HV0003,Uber,69266,388361.17,76612048,1929084.72,81188.41,1457160.05,12038.75,73373.0,40411.5,4421,2858
