weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,30694,156385.65,26317695,514736.44999999995,7657.94,418985.18,0.0,18062.0,0,0
0,Monday,1,HV0003,Uber,18660,96334.56,15904533,312006.49,4686.63,254100.76,0.0,10659.0,0,0
0,Monday,2,HV0003,Uber,11976,63738.83,10335461,202726.03,2893.5299999999997,166073.87,0.0,6712.75,0,0
0,Monday,3,HV0003,Uber,9575,55507.89,8518825,171569.33000000002,2690.8,139840.22999999998,0.0,5376.25,0,0
0,Monday,4,HV0003,Uber,11466,74310.59,10598450,223701.94,5370.17,181290.7,0.0,7403.0,0,0
0,Monday,5,HV0003,Uber,22908,141976.46,22225508,445798.11,11083.31,364688.41,0.0,18455.25,0,0
0,Monday,6,HV0003,Uber,44297,251535.45,46729170,870222.3400000001,21763.97,705076.05,0.0,42933.0,0,0
0,Monday,7,HV0003,Uber,70593,334739.08,76858455,1320586.81,34112.08,1072242.31,0.0,67826.0,0,0
0,Monday,8,HV0003,Uber,85684,355606.99,90979051,1539776.47,42178.93,1230793.2,0.0,83630.25,0,0
0,Monday,9,HV0003,Uber,69485,298345.66,71930172,1219259.75,35458.049999999996,990390.61,0.0,66580.25,0,0
0,Monday,10,HV0003,Uber,60916,265386.68,62766368,1062348.44,32561.64,871717.6599999999,0.0,58253.25,0,0
0,Monday,11,HV0003,Uber,60369,264352.55,62148102,1058668.48,31088.989999999998,865724.88,0.0,57601.5,0,0
0,Monday,12,HV0003,Uber,61198,263849.62,62599731,1069299.1199999999,30438.16,870363.47,0.0,57081.75,0,0
0,Monday,13,HV0003,Uber,63586,275727.69,66665343,1125058.49,31477.86,918739.9299999999,0.0,57519.0,0,0
0,Monday,14,HV0003,Uber,69436,293524.34,76163918,1251817.6199999999,33836.1,1022794.26,0.0,60222.25,0,0
0,Monday,15,HV0003,Uber,70612,299719.13,81359881,1307615.6400000001,34232.13,1074027.28,0.0,61976.75,0,0
0,Monday,16,HV0003,Uber,71636,299204.74,83586611,1318910.23,35237.6,1092512.58,0.0,62606.5,0,0
0,Monday,17,HV0003,Uber,81110,337016.36,93929069,1488897.15,39173.71,1231722.8,0.0,75473.75,0,0
0,Monday,18,HV0003,Uber,76028,315699.36,77784082,1326749.79,35600.59,1079410.54,0.0,77412.5,0,0
0,Monday,19,HV0003,Uber,65587,282024.06,60349065,1086353.52,28397.4,877111.62,0.0,66077.0,0,0
0,Monday,20,HV0003,Uber,54135,245422.65,47875836,894111.29,20809.379999999997,720134.03,0.0,47990.25,0,0
