weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,40512,232331.44999999998,37814937,853407.4,29158.09,705079.0900000001,9742.5,35794.0,0,0
0,Monday,1,HV0003,Uber,22848,122527.31,20063221,443976.45999999996,13274.75,357971.7,3340.0,18359.0,0,0
0,Monday,2,HV0003,Uber,15113,81334.89,13222038,292916.91000000003,8362.21,234509.64,2227.5,12273.25,0,0
0,Monday,3,HV0003,Uber,12321,78834.16,11444706,275906.0,9351.08,216637.0,5395.0,9394.0,0,0
0,Monday,4,HV0003,Uber,16776,136957.71,18058972,540188.73,22902.11,422517.16,15142.5,14489.75,0,0
0,Monday,5,HV0003,Uber,27582,207660.28,30077141,765494.12,35791.42,600718.02,20147.5,25968.25,0,0
0,Monday,6,HV0003,Uber,48423,304628.83999999997,55589642,1221888.23,51609.7,965439.85,19630.0,51353.5,0,0
0,Monday,7,HV0003,Uber,75298,385703.35,90340539,1882724.57,74490.75,1478342.81,17670.0,77811.25,0,0
0,Monday,8,HV0003,Uber,93505,431998.61,108649542,2162227.77,89953.57,1700540.65,18000.0,100548.25,0,0
0,Monday,9,HV0003,Uber,79678,379747.43,89137179,1698189.52,81596.84,1364898.51,16957.5,90711.5,0,0
0,Monday,10,HV0003,Uber,66987,340611.27,78454945,1478387.4100000001,75987.15,1198788.97,17372.5,75960.5,0,0
0,Monday,11,HV0003,Uber,61761,317464.01999999996,73598548,1396353.8699999999,74816.56,1125161.26,17792.5,71225.0,0,0
0,Monday,12,HV0003,Uber,62611,325611.05,75072706,1431965.27,75321.18,1150523.6,18155.0,72583.5,0,0
0,Monday,13,HV0003,Uber,64777,339103.31,78775095,1495049.17,75889.86,1203762.8599999999,19347.5,71546.75,0,0
0,Monday,14,HV0003,Uber,72839,372491.29,94771628,1757825.19,86210.66,1404889.8900000001,21637.5,77288.75,0,0
0,Monday,15,HV0003,Uber,76498,385999.53,107482689,1916513.2799999998,92202.87,1547865.31,23285.0,83396.5,0,0
0,Monday,16,HV0003,Uber,77291,375717.71,107199500,1895919.29,90416.95000000001,1536357.26,20762.5,85195.0,0,0
0,Monday,17,HV0003,Uber,85513,397766.56,108761801,2009881.52,96601.82,1614121.15,18845.0,100666.5,0,0
0,Monday,18,HV0003,Uber,85816,390670.02,94090990,1887042.79,93280.54000000001,1506541.92,15777.5,109939.5,0,0
0,Monday,19,HV0003,Uber,78828,378834.62,78147548,1727697.3,85149.09999999999,1382721.8599999999,14205.0,100124.75,0,0
0,Monday,20,HV0003,Uber,75765,395338.41000000003,74384835,1691163.99,82943.53,1369347.29,13302.5,95309.5,0,0
0,Monday,21,HV0003,Uber,70815,387455.67,69697357,1660207.79,83082.87,1333943.19,11255.0,90780.25,0,0
0,Monday,22,HV0003,Uber,70484,376137.14,68231765,1684657.9,79404.57,1344901.9500000002,11125.0,90510.75,0,0
