weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,48433,254529.16,43837899,1042251.58,28578.879999999997,861854.36,5587.5,35246.75,0,0
0,Monday,1,HV0003,Uber,30273,158026.44,26571297,594917.37,17264.510000000002,498325.36,2817.5,21513.25,0,0
0,Monday,2,HV0003,Uber,20302,105456.4,17366983,385237.44,10254.16,319991.12,2220.0,14525.5,0,0
0,Monday,3,HV0003,Uber,14819,87378.95999999999,13290864,317110.03,8786.6,253559.58,4592.5,9817.5,0,0
0,Monday,4,HV0003,Uber,14389,106991.88,14711384,454752.57,16877.86,357759.21,9677.5,11269.5,0,0
0,Monday,5,HV0003,Uber,22648,178009.21000000002,25101170,756779.33,28903.97,580229.04,16252.5,19294.0,0,0
0,Monday,6,HV0003,Uber,37909,263802.02,43405677,1170802.35,43025.08,888459.19,16812.5,36910.5,0,0
0,Monday,7,HV0003,Uber,58050,331095.44,66084267,1634585.66,57470.41,1230844.39,13522.5,61085.75,0,0
0,Monday,8,HV0003,Uber,75154,380845.66000000003,84646665,1948062.3900000001,71188.07,1477308.24,12785.0,84271.0,0,0
0,Monday,9,HV0003,Uber,74857,358856.56,79584322,1633419.92,67511.84,1286742.4300000002,12017.5,82016.0,0,0
0,Monday,10,HV0003,Uber,67431,324943.2,72715029,1419130.48,62887.87,1131109.62,11962.5,70210.25,0,0
0,Monday,11,HV0003,Uber,65268,317490.17,71752784,1371509.3900000001,64516.99,1095254.53,12667.5,68367.75,0,0
0,Monday,12,HV0003,Uber,65990,328264.65,73799038,1441934.95,64428.77,1141033.15,14572.5,67971.75,0,0
0,Monday,13,HV0003,Uber,66563,335721.01,76648913,1531646.04,66867.7,1207982.58,15600.0,67289.75,0,0
0,Monday,14,HV0003,Uber,69923,355411.21,83759285,1659866.23,71238.5,1311472.65,17732.5,67163.25,0,0
0,Monday,15,HV0003,Uber,71902,356491.63,88284865,1724839.42,70155.95999999999,1366433.5,16360.0,66401.5,0,0
0,Monday,16,HV0003,Uber,73667,362526.56,91389507,1756099.37,71448.73,1401917.73,15780.0,67894.75,0,0
0,Monday,17,HV0003,Uber,74883,362576.85,89806130,1838602.21,72353.23999999999,1452568.92,13670.0,72234.25,0,0
0,Monday,18,HV0003,Uber,76037,361703.13,81643118,1758590.83,72157.44,1404451.3399999999,11830.0,78699.5,0,0
0,Monday,19,HV0003,Uber,72791,347248.37,72069439,1524689.02,61636.36,1231897.32,9932.5,77415.25,0,0
0,Monday,20,HV0003,Uber,66233,333678.08,65145846,1429847.34,56348.25,1148870.41,9282.5,68345.75,0,0
0,Monday,21,HV0003,Uber,63000,321600.14,60320628,1357711.73,51334.9,1093260.28,7317.5,63998.0,0,0
