weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,59287,289948.26,51109155,847185.21,18665.2,787813.6000000001,0.0,42904.75,9218,6157
0,Monday,1,HV0003,Uber,35522,168190.41,29219149,474957.05000000005,10673.49,443740.44,0.0,25181.25,5478,3202
0,Monday,2,HV0003,Uber,23429,111955.93000000001,19227756,315461.81,6232.21,294148.9,0.0,16519.5,3874,2121
0,Monday,3,HV0003,Uber,18301,100503.85,15855153,280458.01,5938.41,254044.38,0.0,12429.25,2587,1247
0,Monday,4,HV0003,Uber,21999,147030.11000000002,20990327,434900.5,13771.96,376247.85,0.0,16294.75,2561,1300
0,Monday,5,HV0003,Uber,31913,229578.38,33738209,728597.73,25168.98,612683.13,0.0,26768.25,3105,1714
0,Monday,6,HV0003,Uber,54768,311727.55,58800560,1094981.99,34432.090000000004,952072.33,0.0,45569.0,5497,3255
0,Monday,7,HV0003,Uber,90346,393514.56,97740064,1568211.33,45676.369999999995,1463942.44,0.0,70898.0,7521,4564
0,Monday,8,HV0003,Uber,113121,449139.27,122199244,1828826.26,53966.45,1710563.0,0.0,97099.0,10007,5977
0,Monday,9,HV0003,Uber,95477,398630.08,100043691,1482816.85,50181.67,1360093.71,0.0,92690.75,9600,5506
0,Monday,10,HV0003,Uber,78866,358947.9,82168721,1264936.87,47654.46,1148671.7,0.0,77943.75,8629,4731
0,Monday,11,HV0003,Uber,74398,343132.11,76988601,1193753.91,46680.87,1090834.16,0.0,75367.75,8550,4656
0,Monday,12,HV0003,Uber,76397,349619.26,78182276,1212268.31,46598.87,1098332.1099999999,0.0,76827.0,9214,5125
0,Monday,13,HV0003,Uber,83568,377657.33,86864488,1317788.65,50704.7,1200987.6,0.0,81357.0,10442,6160
0,Monday,14,HV0003,Uber,92460,410307.29,100611202,1484644.33,54585.74,1360618.58,0.0,85721.0,11369,6752
0,Monday,15,HV0003,Uber,97653,431012.27,112984417,1606598.04,59803.29,1493558.78,0.0,92164.75,11874,7135
0,Monday,16,HV0003,Uber,99412,416759.98,115515690,1589679.15,58250.88,1488130.15,0.0,92612.75,12292,7477
0,Monday,17,HV0003,Uber,109017,430630.35,121566238,1650454.62,57619.32,1555242.21,0.0,103756.75,13911,9057
0,Monday,18,HV0003,Uber,116810,469716.43,120446824,1754502.05,62639.399999999994,1619365.6800000002,0.0,117863.25,15174,10248
0,Monday,19,HV0003,Uber,108931,482309.98,104587422,1640567.07,60110.17,1495342.89,0.0,107368.25,14366,9407
0,Monday,20,HV0003,Uber,100489,497739.87,96471483,1599031.05,59355.19,1431204.31,0.0,101752.0,13810,9131
