weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,35973,173638.31,30452197,604934.39,7406.43,524071.93,0.0,18199.5,0,0
0,Monday,1,HV0003,Uber,23385,115050.05,19556505,393717.88,4378.9400000000005,333485.26,0.0,11352.0,0,0
0,Monday,2,HV0003,Uber,15433,75133.29000000001,12632282,255354.97,2840.38,215191.87,0.0,7040.0,0,0
0,Monday,3,HV0003,Uber,10941,56577.64,9004825,187039.68,2405.8,157216.96000000002,0.0,4694.25,0,0
0,Monday,4,HV0003,Uber,10635,61503.57,9155478,201770.31,3388.74,165071.08000000002,0.0,5288.25,0,0
0,Monday,5,HV0003,Uber,17632,103351.85,15813131,334942.38,6501.37,274843.39,0.0,11371.25,0,0
0,Monday,6,HV0003,Uber,33545,192534.22,32543037,651799.84,12849.66,533112.5,0.0,28556.0,0,0
0,Monday,7,HV0003,Uber,49418,256945.33000000002,50600685,930451.61,19801.21,770234.94,0.0,42996.25,0,0
0,Monday,8,HV0003,Uber,64178,296892.77,66352078,1162004.55,26173.2,983399.61,0.0,57268.75,0,0
0,Monday,9,HV0003,Uber,59056,264055.17,59040453,1025913.23,24823.81,869069.66,0.0,50960.25,0,0
0,Monday,10,HV0003,Uber,53696,237883.8,53726002,918351.63,22552.27,778453.6799999999,0.0,44995.5,0,0
0,Monday,11,HV0003,Uber,53682,241946.3,54906097,929938.0700000001,21582.19,790275.08,0.0,44137.5,0,0
0,Monday,12,HV0003,Uber,56448,250733.87,58224682,976530.13,23408.05,832556.36,0.0,47080.0,0,0
0,Monday,13,HV0003,Uber,60253,262952.98,62419540,1037036.1799999999,23357.95,888474.78,0.0,48790.5,0,0
0,Monday,14,HV0003,Uber,64901,277705.54,69595697,1116635.55,24547.04,971321.21,0.0,50501.0,0,0
0,Monday,15,HV0003,Uber,67540,286832.48,75267296,1178084.24,24218.23,1032092.15,0.0,51309.5,0,0
