weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,47303,279900.93,48718890,1152310.75,31123.88,949505.3,12447.5,33074.5,18088.5,3440,2283
0,Monday,1,HV0003,Uber,28573,167164.7,28081506,681789.81,17352.29,550886.77,6968.75,18789.0,10537.5,1945,1140
0,Monday,2,HV0003,Uber,18750,110445.24,18187292,433315.02,9753.85,351916.33999999997,4945.0,11576.0,6751.5,1238,672
0,Monday,3,HV0003,Uber,16420,111049.58,16656834,439530.47000000003,12544.18,338981.82,8938.75,10141.5,6207.0,989,508
0,Monday,4,HV0003,Uber,21694,171834.78,24012117,726338.39,29359.99,522987.23,18446.25,15244.75,8947.5,1196,643
0,Monday,5,HV0003,Uber,31190,240399.77000000002,35799891,1044488.03,43510.14,753190.94,23316.25,24482.75,13195.5,1523,924
0,Monday,6,HV0003,Uber,51659,340057.26,58494799,1504298.44,57395.41,1127831.58,21497.5,44504.0,22561.5,2529,1653
0,Monday,7,HV0003,Uber,75433,417538.17,85822120,2012851.1400000001,77336.84,1542476.6,20196.25,61202.0,31167.0,3409,2203
0,Monday,8,HV0003,Uber,96256,472251.88,109893903,2480067.58,99807.82,1898111.86,20360.0,84016.75,42525.0,3465,2066
0,Monday,9,HV0003,Uber,87315,432898.2,100672881,2292601.49,100407.62,1750818.66,20926.25,79916.5,40114.5,2399,1125
0,Monday,10,HV0003,Uber,73241,376509.64,87268612,2005294.12,94416.93,1526452.3399999999,20262.5,67439.75,33606.0,1661,670
0,Monday,11,HV0003,Uber,68255,359261.74,83589829,1943002.91,91857.38,1461033.57,20090.0,64238.5,32410.5,1552,670
0,Monday,12,HV0003,Uber,68793,362289.85,84867090,1986735.24,95130.17,1484915.43,22546.25,64234.0,32350.5,1320,452
0,Monday,13,HV0003,Uber,71146,367224.45,87732414,2061388.25,96055.01000000001,1525896.77,23388.75,65623.5,33333.0,1745,717
0,Monday,14,HV0003,Uber,76557,394293.44,97656324,2245017.18,104604.26999999999,1678337.7000000002,26131.25,68746.75,35275.5,2170,1004
0,Monday,15,HV0003,Uber,79827,403076.95,103007173,2314852.87,105830.70999999999,1749786.99,25832.5,72400.0,36889.5,2255,1053
0,Monday,16,HV0003,Uber,82552,406246.19,107174932,2322535.98,104162.81,1799899.23,24175.0,73310.5,37483.5,2516,1274
0,Monday,17,HV0003,Uber,87345,417256.71,108723270,2381493.23,108183.1,1838440.79,22403.75,80015.0,41239.5,2859,1458
