weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
2,Wednesday,8,HV0003,Uber,124101,510154.30000000005,150032319,3548256.11,149899.07,2643603.11,19571.25,107997.0,54019.5,3072,1587
2,Wednesday,9,HV0003,Uber,103507,451495.76,125731839,2843070.65,131137.19999999998,2144411.17,18971.25,99942.75,49797.0,2090,865
2,Wednesday,10,HV0003,Uber,84953,401048.62,107026684,2437627.66,121692.23,1804065.6099999999,19976.25,82634.5,40941.0,1312,441
2,Wednesday,11,HV0003,Uber,79969,385148.93,102737812,2374156.83,123174.47,1743170.4300000002,19641.25,80811.5,40414.5,1043,286
2,Wednesday,12,HV0003,Uber,81221,403694.94,106981772,2451626.2199999997,124594.18,1813620.21,22612.5,80596.5,40608.0,1122,325
2,Wednesday,13,HV0003,Uber,85213,426132.13,115858556,2618306.5,129855.56,1949472.33,24607.5,79209.25,40690.5,1277,407
2,Wednesday,14,HV0003,Uber,94450,450971.5,137356199,2930980.06,141628.89,2229036.9299999997,26472.5,81357.0,41823.0,1638,650
2,Wednesday,15,HV0003,Uber,96593,453761.76,146552896,3073856.84,145826.02,2346548.0700000003,26463.75,85259.25,43246.5,1858,822
2,Wednesday,16,HV0003,Uber,101353,464596.5,157312832,3227194.08,157157.8,2487600.46,26050.0,92870.25,47392.5,2270,1109
2,Wednesday,17,HV0003,Uber,113830,479644.37,166122717,3451523.84,161055.05,2666787.8200000003,21165.0,108899.25,55050.0,2662,1238
2,Wednesday,18,HV0003,Uber,115986,497059.56,149816299,3335222.51,154016.3,2509054.27,18733.75,119745.0,60598.5,2606,1303
2,Wednesday,19,HV0003,Uber,118001,547389.96,137926632,3141281.31,142982.54,2404602.09,16902.5,125102.75,65728.5,2507,1287
2,Wednesday,20,HV0003,Uber,108774,584022.17,126112872,3168070.84,158028.19999999998,2333895.01,13853.75,122805.0,68016.0,2490,1476
2,Wednesday,21,HV0003,Uber,101220,584869.96,117226001,3249629.13,164970.63,2318958.38,12740.0,120139.25,67531.5,2765,1755
2,Wednesday,22,HV0003,Uber,95682,545702.73,111082622,3025214.18,145764.05,2214583.35,11832.5,108422.25,60538.5,3114,2097
2,Wednesday,23,HV0003,Uber,78952,424602.49,84708316,2041767.96,85046.81,1584580.89,10030.0,83403.75,46365.0,3439,2428
3,Thursday,0,HV0003,Uber,53604,281094.53,53948098,1268278.3,50201.340000000004,1005645.14,5613.75,54903.5,30967.5,2542,1666
3,Thursday,1,HV0003,Uber,33563,172336.93,31600425,760176.36,25113.8,603952.6900000001,1900.0,33615.75,19254.0,1643,1063
3,Thursday,2,HV0003,Uber,23717,129323.4,22481771,563490.87,17127.78,448220.05,2663.75,21823.5,12628.5,1104,625
3,Thursday,3,HV0003,Uber,20634,131997.75,20569561,561323.13,20061.4,425317.67000000004,8766.25,16497.0,9811.5,870,472
3,Thursday,4,HV0003,Uber,25716,194856.07,28031509,858691.58,39731.09,610078.99,20402.5,21019.0,12570.0,937,487
3,Thursday,5,HV0003,Uber,36168,263744.09,41447581,1157020.06,55230.38,842928.14,24903.75,32720.0,17482.5,1441,887
3,Thursday,6,HV0003,Uber,59799,362735.70999999996,70048805,1701657.0499999998,74275.28,1293752.4,23186.25,53842.25,27172.5,2121,1349
3,Thursday,7,HV0003,Uber,91058,440170.95,111373500,2533090.47,105691.69,1930610.74,20388.75,77464.75,38446.5,2796,1655
3,Thursday,8,HV0003,Uber,103270,451250.07,125020719,2866351.23,125100.96999999999,2158885.67,18432.5,93437.75,46630.5,2488,1264
3,Thursday,9,HV0003,Uber,89944,411603.17000000004,108234439,2448445.23,113159.79,1836184.3800000001,17725.0,86857.25,43489.5,1912,841
3,Thursday,10,HV0003,Uber,79615,387397.24,99011060,2267050.42,113209.85,1689969.83,17871.25,76159.0,38061.0,1328,522
3,Thursday,11,HV0003,Uber,79991,401443.14,103676744,2358888.09,123879.89,1771745.2,18890.0,77140.0,38914.5,1123,344
3,Thursday,12,HV0003,Uber,81754,426254.69,109411927,2553161.4699999997,136955.58,1892554.99,21426.25,78713.25,39976.5,1198,417
3,Thursday,13,HV0003,Uber,84458,448082.32,117116011,2695564.8899999997,140482.56,2011315.4100000001,23510.0,77089.25,39546.0,1388,538
3,Thursday,14,HV0003,Uber,93701,474422.60000000003,134573313,3004826.99,150422.51,2248551.45,25027.5,79759.75,41289.0,1744,766
3,Thursday,15,HV0003,Uber,101192,495642.79,146887888,3205201.69,155472.66999999998,2440108.5,24768.75,87129.25,44274.0,2117,1042
3,Thursday,16,HV0003,Uber,111023,529956.3,163810745,3421463.32,165009.75,2672495.0700000003,25275.0,97232.0,48924.0,2585,1340
3,Thursday,17,HV0003,Uber,125497,560060.36,176169361,3777994.63,172959.78,2957666.11,21128.75,111559.0,56154.0,3068,1638
3,Thursday,18,HV0003,Uber,130601,582537.96,164520725,3729814.38,163669.27000000002,2877076.41,18860.0,124040.0,62643.0,3271,1832
3,Thursday,19,HV0003,Uber,127650,612062.23,151594292,3394380.47,147369.38,2662379.76,16725.0,125458.5,65458.5,2795,1590
3,Thursday,20,HV0003,Uber,123338,666452.31,147873731,3518654.79,167587.90999999997,2716342.63,14075.0,130380.0,71161.5,3133,1972
3,Thursday,21,HV0003,Uber,116957,668942.73,141430515,3661862.9699999997,176598.8,2748747.4,12165.0,129548.75,72138.0,3559,2469
3,Thursday,22,HV0003,Uber,114581,655948.72,140557663,3609554.7600000002,162996.25,2802248.66,11452.5,123119.0,68859.0,4261,3148
3,Thursday,23,HV0003,Uber,100483,554352.55,118298015,2822292.05,107236.44,2234724.84,10768.75,97358.25,54352.5,4843,3695
4,Friday,0,HV0003,Uber,73734,397436.8,81549687,1870313.91,70489.45999999999,1510220.6400000001,7200.0,69530.5,39174.0,3722,2555
4,Friday,1,HV0003,Uber,46747,237009.72,45925508,1046878.45,34944.13,849490.63,2898.75,44792.5,25641.0,2306,1607
4,Friday,2,HV0003,Uber,30715,157988.89,28957885,670626.3,20312.62,540549.3300000001,2418.75,28638.75,16809.0,1614,1018
4,Friday,3,HV0003,Uber,25285,153200.69,24946256,637563.87,22548.95,493476.99,9265.0,21922.5,13071.0,1202,675
4,Friday,4,HV0003,Uber,28062,205827.07,30536819,907022.74,42444.65,653749.5700000001,21190.0,22629.5,14017.5,1197,677
4,Friday,5,HV0003,Uber,36578,270107.55,42144598,1219354.19,57475.53,877676.82,25596.25,31058.0,17140.5,1589,953
4,Friday,6,HV0003,Uber,59895,379733.47,72611347,1773071.3900000001,75634.14,1357241.57,24061.25,50534.0,26053.5,2401,1581
4,Friday,7,HV0003,Uber,91651,455797.66000000003,110390803,2453357.7600000002,95525.37,1967045.93,21001.25,68412.25,33255.0,3022,1900
4,Friday,8,HV0003,Uber,103439,472402.52,121672307,2650575.29,109130.34999999999,2049735.3299999998,20308.75,80604.75,39216.0,2681,1442
4,Friday,9,HV0003,Uber,89302,417204.19,103425689,2322728.69,106609.23,1762497.42,19035.0,80138.25,39685.5,2025,896
4,Friday,10,HV0003,Uber,82513,402928.4,98830385,2273742.26,114255.93,1703651.56,20886.25,78405.75,38982.0,1510,627
4,Friday,11,HV0003,Uber,81873,396434.3,100109637,2279570.73,113165.41,1715458.1400000001,20578.75,80504.75,40341.0,1316,480
4,Friday,12,HV0003,Uber,85832,424103.72,108111353,2463505.38,124040.79000000001,1851146.43,23328.75,83258.25,41886.0,1494,581
4,Friday,13,HV0003,Uber,90627,441258.16000000003,117397877,2613246.71,125968.62,1980645.67,24273.75,84881.5,43072.5,1715,740
4,Friday,14,HV0003,Uber,99042,468061.86,138095768,2925468.18,134666.13,2252492.12,25640.0,84706.25,43411.5,2190,1025
4,Friday,15,HV0003,Uber,102271,468771.3,146344447,3023932.02,138629.97,2346784.87,25115.0,88227.25,44551.5,2599,1351
4,Friday,16,HV0003,Uber,107883,486633.8,153814683,3080956.91,141374.52,2463102.35,24085.0,95772.25,48406.5,2775,1550
4,Friday,17,HV0003,Uber,119705,515747.11,164105484,3256930.31,144628.88,2635938.87,20922.5,112115.75,56527.5,3244,1876
4,Friday,18,HV0003,Uber,126058,546197.63,157770866,3348571.11,147291.32,2618050.7800000003,18410.0,128368.0,64683.0,3348,2004
4,Friday,19,HV0003,Uber,126659,549992.12,145343322,3056897.02,128337.89,2458000.3200000003,15570.0,134425.25,68314.5,3281,1988
4,Friday,20,HV0003,Uber,117219,545331.5,131843055,2782659.12,113858.22,2277244.09,14516.25,125964.5,65491.5,3527,2302
4,Friday,21,HV0003,Uber,110649,538044.75,124641712,2702878.56,115754.1,2185393.13,12022.5,121609.0,63730.5,3555,2425
4,Friday,22,HV0003,Uber,119506,598909.1799999999,139276516,3006922.36,126282.12,2451443.69,11655.0,132687.5,70755.0,4607,3409
4,Friday,23,HV0003,Uber,116163,575898.58,130550316,2865042.7800000003,107482.29000000001,2306029.3600000003,9717.5,124709.5,67461.0,5458,4162
5,Saturday,0,HV0003,Uber,129709,662897.82,151699427,3861297.74,128572.76999999999,2990653.4899999998,8457.5,137182.0,76405.5,7076,5126
5,Saturday,1,HV0003,Uber,105851,548399.0900000001,117701351,3179368.94,96619.81,2449616.47,4048.75,116967.5,67074.0,6065,4733
5,Saturday,2,HV0003,Uber,87859,480427.51,96466238,2742523.17,75402.67,2230826.55,3656.25,97732.75,57711.0,5619,4433
5,Saturday,3,HV0003,Uber,71998,436727.53,81111554,2353368.01,64087.14,1899016.1099999999,9617.5,73209.5,44608.5,4945,3850
5,Saturday,4,HV0003,Uber,58866,388014.41,67142244,1908851.05,58253.66,1523670.0,19445.0,48403.5,29635.5,3828,2782
5,Saturday,5,HV0003,Uber,47109,321956.64,52675583,1424086.06,52592.48,1083269.92,23552.5,36459.0,20997.0,2599,1725
5,Saturday,6,HV0003,Uber,56569,369474.41000000003,60517478,1553677.18,58930.17,1224012.09,22537.5,45506.5,23929.5,3141,2120
5,Saturday,7,HV0003,Uber,69066,415447.75,71862179,1738827.6400000001,68652.0,1370978.04,21120.0,54649.5,27715.5,3376,2229
5,Saturday,8,HV0003,Uber,84973,460512.52,87442305,2043312.72,86678.42,1613417.17,19782.5,72398.75,35398.5,3221,1963
5,Saturday,9,HV0003,Uber,101902,506394.63,104036585,2408618.44,112818.37,1887799.2,21105.0,93785.5,45480.0,2804,1541
5,Saturday,10,HV0003,Uber,111164,529635.79,116479270,2657267.72,131975.62,2073483.8,21218.75,111822.0,54973.5,2373,1255
5,Saturday,11,HV0003,Uber,118369,550292.94,129136210,2849534.55,138927.13999999998,2252792.68,20051.25,124201.75,62125.5,2138,1037
5,Saturday,12,HV0003,Uber,122967,572494.87,140920540,3043451.76,147004.1,2427929.85,20946.25,131044.25,65755.5,2206,1076
5,Saturday,13,HV0003,Uber,126215,585277.03,150022592,3185070.34,149077.35,2549889.41,22175.0,131714.5,66430.5,2594,1267
5,Saturday,14,HV0003,Uber,128825,610339.83,158915418,3323984.08,149893.0,2677667.33,24057.5,126405.25,64558.5,2974,1601
5,Saturday,15,HV0003,Uber,135888,640250.08,173105610,3532799.5,156253.13,2878984.29,22780.0,133682.0,68194.5,3323,1826
5,Saturday,16,HV0003,Uber,143661,671645.44,191353592,3817543.5700000003,175025.5,3146935.07,21476.25,148514.0,76660.5,3427,1966
5,Saturday,17,HV0003,Uber,153424,697227.96,204823262,4104167.98,186132.54,3361896.35,19361.25,161867.25,82804.5,3778,2211
5,Saturday,18,HV0003,Uber,163229,737607.62,212359283,4348607.84,191737.71,3508663.17,18073.75,173342.5,88830.0,4146,2616
5,Saturday,19,HV0003,Uber,173818,770267.99,215326496,4266839.49,173564.63999999998,3587760.95,15322.5,186000.5,95647.5,4159,2596
5,Saturday,20,HV0003,Uber,167932,760593.38,200031497,3963047.0300000003,152580.89,3361756.2,14191.25,177669.5,92655.0,5030,3454
5,Saturday,21,HV0003,Uber,154015,737826.22,182481384,3719629.18,143248.46,3100429.04,11995.0,166888.75,88377.0,4997,3546
5,Saturday,22,HV0003,Uber,164420,821478.46,198754922,4164046.15,163427.13,3441236.09,12046.25,179954.25,96208.5,5847,4371
5,Saturday,23,HV0003,Uber,167222,852330.96,201958643,4433186.15,155782.65,3729329.71,10705.0,175893.25,95430.0,7133,5516
6,Sunday,0,HV0003,Uber,149797,770332.36,172321425,4188104.62,136140.71,3411408.04,8173.75,148391.5,82174.5,6841,5276
6,Sunday,1,HV0003,Uber,141537,751675.21,155249706,3755219.36,110740.20999999999,3048765.5900000003,4420.0,152638.0,87922.5,7107,5264
6,Sunday,2,HV0003,Uber,85958,472207.14,90898401,2139778.31,57551.44,1727354.93,4037.5,88720.25,52114.5,4755,3671
6,Sunday,3,HV0003,Uber,67561,409419.75,72691910,1803794.92,48925.45,1428199.08,11231.25,64647.75,39159.0,4086,3022
6,Sunday,4,HV0003,Uber,55668,372341.51,61321496,1732844.94,52343.52,1302647.12,20851.25,45008.75,27610.5,3280,2332
6,Sunday,5,HV0003,Uber,46487,329117.21,51839856,1461343.05,57147.08,1103580.81,26118.75,39390.75,22632.0,2402,1563
6,Sunday,6,HV0003,Uber,53745,376449.18,58607023,1563379.53,60560.83,1204668.81,26422.5,46019.75,24616.5,3069,2117
6,Sunday,7,HV0003,Uber,61999,402227.95999999996,63940475,1640145.8399999999,68533.58,1268056.48,24785.0,51071.0,26556.0,3279,2155
6,Sunday,8,HV0003,Uber,70986,425439.15,71324773,1803170.09,83983.24,1392909.7,25261.25,62068.25,31813.5,2737,1570
6,Sunday,9,HV0003,Uber,90907,487549.25,89692697,2201085.89,102953.45000000001,1699901.01,26045.0,83005.75,42540.0,2375,1265
6,Sunday,10,HV0003,Uber,108707,541148.85,109724456,2603578.07,124389.17,2017422.89,26930.0,104190.5,53008.5,2247,1150
6,Sunday,11,HV0003,Uber,115609,571840.2,123637960,2881370.49,137762.19,2243166.15,28010.0,115912.75,60180.0,2165,1046
6,Sunday,12,HV0003,Uber,117365,580660.5,131334243,3022916.49,142253.25,2361916.37,30863.75,120163.25,61617.0,2105,948
6,Sunday,13,HV0003,Uber,120916,603082.21,144318104,3192983.4,143263.3,2534853.44,33800.0,120455.25,61197.0,2539,1261
6,Sunday,14,HV0003,Uber,130924,647567.82,164905780,3680788.46,158861.29,2926612.99,36948.75,127570.75,65271.0,2986,1598
6,Sunday,15,HV0003,Uber,131083,653233.5599999999,169153876,3745003.65,156815.55,2995426.8600000003,36013.75,124922.75,63816.0,3264,1786
6,Sunday,16,HV0003,Uber,129485,655828.58,172374209,3735132.21,160333.94,3011041.8,34798.75,129009.75,66673.5,3190,1795
6,Sunday,17,HV0003,Uber,132616,667754.39,175761416,3799121.2800000003,162204.7,3104732.5,33838.75,132145.25,68223.0,3430,2016
6,Sunday,18,HV0003,Uber,129453,642694.97,159749036,3500485.15,146666.48,2852545.65,28607.5,130512.25,67434.0,3429,2046
6,Sunday,19,HV0003,Uber,121171,618768.33,141114520,3060333.7,123585.68,2532301.51,24616.25,120063.25,62334.0,3276,1940
6,Sunday,20,HV0003,Uber,114279,610249.28,129296551,2802250.83,112825.67,2365355.12,23785.0,113256.25,59421.0,3582,2307
6,Sunday,21,HV0003,Uber,104991,567938.74,112940453,2554273.41,100634.62,2109332.33,20377.5,107820.25,57052.5,3984,2670
6,Sunday,22,HV0003,Uber,96345,530985.1,100905115,2275723.63,82654.43,1908796.19,18941.25,92217.0,48529.5,4502,3203
6,Sunday,23,HV0003,Uber,77774,441167.55,79202745,1831708.23,61344.39,1540532.1400000001,17917.5,65725.5,35068.5,4435,3110
