weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,46134,268243.27,45728837,1089869.22,28587.54,883628.6,11721.25,34038.25,18300.0,3423,2227
0,Monday,1,HV0003,Uber,27037,151055.79,25328817,602939.5800000001,14255.650000000001,490771.97,4550.0,18687.75,10180.5,1743,888
0,Monday,2,HV0003,Uber,17944,99018.45999999999,16505001,397453.22,8598.59,319855.95,3132.5,11685.25,6594.0,1204,528
0,Monday,3,HV0003,Uber,15786,102628.65,15553708,412915.44999999995,11843.61,319879.01,7381.25,10420.75,6027.0,1003,439
0,Monday,4,HV0003,Uber,22518,173526.06,24813154,738860.28,30457.260000000002,547693.27,18496.25,15938.0,9135.0,1242,512
0,Monday,5,HV0003,Uber,34233,251641.42,39177063,1116534.22,45588.7,818469.98,22963.75,28098.75,14682.0,1880,1042
0,Monday,6,HV0003,Uber,59056,359675.13,68225237,1686312.27,62655.57,1281732.88,20861.25,51076.75,25503.0,3030,1862
0,Monday,7,HV0003,Uber,92498,456932.57,109349422,2536832.12,88833.86,1956336.26,21307.5,74016.75,35482.5,3675,2156
0,Monday,8,HV0003,Uber,113608,505651.41,132295989,2925905.43,106139.87,2255706.62,20307.5,96444.75,47520.0,3888,2051
0,Monday,9,HV0003,Uber,94684,435363.24,108033065,2403349.12,99672.83,1826587.49,19862.5,89443.5,44139.0,2674,1114
0,Monday,10,HV0003,Uber,79216,397869.16,94165941,2187478.73,100810.32,1619598.94,22462.5,76657.25,37597.5,1947,709
0,Monday,11,HV0003,Uber,73712,367580.25,87816650,2047524.95,97076.11,1505864.28,21261.25,73188.75,36481.5,1667,521
0,Monday,12,HV0003,Uber,74920,381928.52,90389365,2101727.59,96223.05,1557200.67,21843.75,74729.75,37027.5,1633,532
0,Monday,13,HV0003,Uber,77979,397613.14,96097398,2200347.54,101970.0,1639881.02,23815.0,75128.5,37888.5,1943,716
0,Monday,14,HV0003,Uber,84454,418164.33999999997,108776039,2413474.18,106186.59,1804815.57,25022.5,74941.0,37789.5,2215,873
0,Monday,15,HV0003,Uber,87426,426794.53,118835656,2576993.7800000003,113237.8,1930421.17,26806.25,79984.75,39736.5,2524,1030
0,Monday,16,HV0003,Uber,89748,417945.59,120344210,2541022.5700000003,107364.7,1928790.47,24906.25,82454.25,41335.5,2648,1082
0,Monday,17,HV0003,Uber,98662,436330.97,122466996,2673637.75,114933.70000000001,1994853.71,22190.0,98889.75,49606.5,3093,1454
0,Monday,18,HV0003,Uber,95291,426828.81,104740716,2465279.26,108784.87,1798280.23,20390.0,105001.75,52741.5,2890,1353
0,Monday,19,HV0003,Uber,82951,406320.83999999997,85374021,2156628.3200000003,95068.73,1563860.98,18071.25,90024.75,46722.0,2380,1024
0,Monday,20,HV0003,Uber,83852,441314.57,87043117,2274491.83,103537.0,1634995.2000000002,15687.5,96570.0,52095.0,2511,1158
0,Monday,21,HV0003,Uber,80482,441365.22,84447793,2240750.14,101468.45,1610881.42,15717.5,96596.0,52533.0,2933,1510
0,Monday,22,HV0003,Uber,73599,423315.11,79718923,2040595.93,84244.91,1524936.57,16276.25,81697.0,44409.0,3709,2255
0,Monday,23,HV0003,Uber,58800,330985.08999999997,61183408,1495304.93,55028.07,1149969.47,13407.5,57281.5,30723.0,3592,2291
1,Tuesday,0,HV0003,Uber,48047,267593.63,47694552,1218928.42,43094.91,918702.11,11553.75,44231.25,24370.5,3303,1753
1,Tuesday,1,HV0003,Uber,27722,153833.7,26256676,696363.3300000001,24096.190000000002,521342.4,6117.5,24327.25,13426.5,1661,780
1,Tuesday,2,HV0003,Uber,18020,100993.56,16638206,460173.94999999995,15167.89,339564.48,4552.5,15418.75,8565.0,1102,426
1,Tuesday,3,HV0003,Uber,15873,103063.91,15528460,428900.08,14065.65,320944.99,8008.75,11371.25,6489.0,1022,344
1,Tuesday,4,HV0003,Uber,23399,174233.53999999998,24487543,739024.2,31166.010000000002,531450.78,18293.75,17895.75,9972.0,1347,577
1,Tuesday,5,HV0003,Uber,38826,266634.24,41145734,1167593.19,49167.37,845172.71,23227.5,34422.0,17686.5,2144,1103
1,Tuesday,6,HV0003,Uber,71923,411393.44,79242120,1954856.64,73270.85,1459111.79,22151.25,64716.75,32077.5,3419,1991
1,Tuesday,7,HV0003,Uber,116711,543657.44,136829864,3150505.36,117838.23999999999,2334625.25,21980.0,99519.75,48198.0,4347,2448
1,Tuesday,8,HV0003,Uber,143061,596329.25,167579627,3738729.69,144126.21,2750843.69,20635.0,130353.25,65260.5,4365,2226
1,Tuesday,9,HV0003,Uber,122362,542597.6,144429695,3215406.5100000002,135518.7,2381060.41,22092.5,121708.75,60952.5,3297,1440
1,Tuesday,10,HV0003,Uber,98573,471890.3,119534806,2754724.35,124516.27,2009530.63,22946.25,98791.0,48880.5,2241,811
1,Tuesday,11,HV0003,Uber,91547,445250.2,112385557,2622523.79,121569.42,1898219.98,22286.25,94854.5,47647.5,1831,560
1,Tuesday,12,HV0003,Uber,92135,451407.30000000005,111805814,2605089.31,117481.36,1901258.1600000001,22751.25,92936.25,46477.5,1898,589
1,Tuesday,13,HV0003,Uber,98105,482574.91,121392131,2805573.37,128859.09,2052363.28,26616.25,95846.25,48802.5,2261,800
1,Tuesday,14,HV0003,Uber,108084,507837.47,140351113,3092684.58,135430.26,2290615.21,27118.75,98296.75,49813.5,2837,1120
1,Tuesday,15,HV0003,Uber,112155,519571.3,151886625,3276126.4299999997,143338.82,2437644.39,28315.0,104168.0,52068.0,3163,1321
1,Tuesday,16,HV0003,Uber,118187,530126.42,158594763,3352185.23,147418.35,2528127.81,27133.75,114588.5,57547.5,3262,1400
1,Tuesday,17,HV0003,Uber,132123,557582.7,167143012,3551057.43,154590.69,2672013.4699999997,22756.25,137468.0,69274.5,3888,1814
1,Tuesday,18,HV0003,Uber,133877,578923.26,154338843,3457985.03,151892.27,2578536.4,22088.75,151620.75,77073.0,3583,1574
1,Tuesday,19,HV0003,Uber,119223,572646.51,127587125,3131450.62,136864.29,2282276.85,19572.5,131941.25,69225.0,3284,1468
1,Tuesday,20,HV0003,Uber,121481,657912.4299999999,132505685,3491858.68,163749.89,2482272.69,17845.0,141867.25,78517.5,3746,1903
1,Tuesday,21,HV0003,Uber,118700,682744.0,131052525,3598039.9299999997,174886.37,2528542.36,16782.5,142265.0,80029.5,4414,2565
1,Tuesday,22,HV0003,Uber,109543,644512.75,122882114,3274108.95,142796.19,2372768.39,17687.5,121852.5,68410.5,5251,3369
1,Tuesday,23,HV0003,Uber,87271,495317.07,93059711,2317157.66,88893.61,1757076.72,16186.25,89120.5,49042.5,4870,3106
