weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,46594,238996.13,46264027,1133781.55,34907.18,894824.1900000001,6285.0,31488.25,17025.0,2372,1564
0,Monday,1,HV0003,Uber,26858,135919.0,25757388,602776.42,16161.58,481250.82,3203.75,18444.75,10242.0,1228,679
0,Monday,2,HV0003,Uber,17952,92215.61,17081927,400606.11000000004,10345.580000000002,321661.07999999996,2215.0,11955.0,6819.0,794,379
0,Monday,3,HV0003,Uber,15687,96792.85,15936111,414055.23,13070.39,321260.98,6500.0,10051.0,5961.0,649,301
0,Monday,4,HV0003,Uber,19063,140799.74,21110272,668270.05,28075.13,474682.32999999996,13988.75,12171.5,7291.5,799,398
0,Monday,5,HV0003,Uber,29352,212647.67,34573786,1029840.06,46608.96000000001,745431.3400000001,19248.75,22372.25,11965.5,1415,875
0,Monday,6,HV0003,Uber,47762,301469.26,57884673,1600922.3800000001,66136.44,1199233.26,18512.5,38297.75,19873.5,2500,1632
0,Monday,7,HV0003,Uber,71470,355505.25,88840844,2355233.02,86006.69,1807029.46,16160.0,52371.0,26088.0,3284,1898
0,Monday,8,HV0003,Uber,92096,397791.6,111860784,2707511.0,105008.41,2120870.4000000004,15448.75,71771.75,35331.0,3153,1578
0,Monday,9,HV0003,Uber,81485,354172.56,95333568,2113383.04,91234.56999999999,1657663.24,14711.25,70345.0,34848.0,2002,912
0,Monday,10,HV0003,Uber,68336,313348.37,81285216,1828916.17,87236.83,1387031.6099999999,15291.25,62343.5,30472.5,1309,481
0,Monday,11,HV0003,Uber,63873,301241.12,76764355,1770714.01,87567.51,1317148.35,15685.0,60816.0,30231.0,1112,386
0,Monday,12,HV0003,Uber,66527,321261.84,80287292,1855313.46,89030.45,1391493.08,17508.75,63836.0,31581.0,1250,424
