weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,24721,120445.48999999999,20803458,405821.67,5871.6,326800.41,0.0,13288.0,0,0
0,Monday,1,HV0003,Uber,15414,75452.75,12869258,252676.0,3618.16,202392.8,0.0,8624.0,0,0
0,Monday,2,HV0003,Uber,9843,50082.41,8310976,163465.6,2048.93,131831.15,0.0,5274.5,0,0
0,Monday,3,HV0003,Uber,7995,45477.93,6978010,144054.51,2290.59,114709.66,0.0,4301.0,0,0
0,Monday,4,HV0003,Uber,9517,59183.63,8545535,183828.36,4233.26,145830.18,0.0,5788.75,0,0
0,Monday,5,HV0003,Uber,17175,105521.93,16325987,336020.21,8235.51,268634.66000000003,0.0,12520.75,0,0
0,Monday,6,HV0003,Uber,32398,179135.12,32380087,615673.59,15046.22,497653.77,0.0,28256.25,0,0
0,Monday,7,HV0003,Uber,51056,244999.08,51759147,933554.92,24023.84,746900.66,0.0,43252.0,0,0
0,Monday,8,HV0003,Uber,67683,286481.11,68228130,1172873.67,31281.57,945566.73,0.0,58509.0,0,0
0,Monday,9,HV0003,Uber,57330,243096.91,56809972,982226.3200000001,27712.5,793397.9400000001,0.0,50440.5,0,0
0,Monday,10,HV0003,Uber,48745,206739.99,48629667,839089.38,25031.04,677391.29,0.0,44294.25,0,0
0,Monday,11,HV0003,Uber,46718,200133.56,47657816,811614.76,23594.440000000002,660925.55,0.0,42715.75,0,0
0,Monday,12,HV0003,Uber,48414,206141.51,50035874,840620.15,25186.2,690216.1,0.0,43499.5,0,0
0,Monday,13,HV0003,Uber,51545,215580.32,54189596,892643.91,25030.170000000002,737735.78,0.0,45287.0,0,0
0,Monday,14,HV0003,Uber,56699,233738.13,62930204,993929.97,26487.8,837132.3,0.0,48009.5,0,0
0,Monday,15,HV0003,Uber,58633,238422.97,67645564,1040575.72,27604.11,885751.13,0.0,49665.0,0,0
0,Monday,16,HV0003,Uber,58037,234540.77,68314542,1047542.74,27746.95,889584.17,0.0,48138.75,0,0
0,Monday,17,HV0003,Uber,62722,253048.66,73101126,1141335.85,29834.5,965670.5,0.0,53729.5,0,0
0,Monday,18,HV0003,Uber,58374,238199.7,61102373,999665.47,25931.21,840484.64,0.0,53185.0,0,0
0,Monday,19,HV0003,Uber,50470,211366.66,47491189,829328.25,20695.23,684038.52,0.0,45130.25,0,0
0,Monday,20,HV0003,Uber,42305,186759.13,37622535,686448.53,16186.04,564944.84,0.0,32991.75,0,0
0,Monday,21,HV0003,Uber,36438,165684.73,31518450,597973.58,12896.29,484454.2,0.0,28055.5,0,0
0,Monday,22,HV0003,Uber,35234,163335.41,30091294,578974.58,11682.849999999999,468036.06,0.0,25844.5,0,0
0,Monday,23,HV0003,Uber,30085,138257.02000000002,24966571,479426.06,8606.74,389321.52999999997,0.0,18301.25,0,0
1,Tuesday,0,HV0003,Uber,25167,117730.47,20570873,399329.89,6304.04,327157.9,0.0,14247.75,0,0
1,Tuesday,1,HV0003,Uber,15629,74706.43,12765006,249024.19,3852.5,203231.37,0.0,9259.25,0,0
1,Tuesday,2,HV0003,Uber,10598,52390.56,8715468,172499.65,2641.67,140048.71,0.0,5640.25,0,0
1,Tuesday,3,HV0003,Uber,8782,48972.68,7524069,153349.5,2757.96,125012.61,0.0,4642.0,0,0
1,Tuesday,4,HV0003,Uber,10512,65509.11,9452170,200901.78,4741.33,161645.03,0.0,6583.5,0,0
1,Tuesday,5,HV0003,Uber,20201,122241.17,18899483,387924.12,10191.57,312808.36,0.0,15320.25,0,0
