weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
1,Tuesday,15,HV0003,Uber,99015,449411.05000000005,122419969,2571966.04,113844.89,1925404.27,23076.25,90999.75,45285.0,4334,1975
1,Tuesday,16,HV0003,Uber,104901,454528.19,126763214,2624390.5700000003,114599.34999999999,1977296.95,20901.25,97652.75,48907.5,4791,2186
1,Tuesday,17,HV0003,Uber,123685,494022.14,142437887,2918236.03,126762.64,2202745.33,17583.75,122000.75,61147.5,6013,3188
1,Tuesday,18,HV0003,Uber,122317,496751.57999999996,127867634,2788781.44,121899.08,2064201.77,15558.75,130277.25,66034.5,6124,3230
1,Tuesday,19,HV0003,Uber,109199,487491.55,106086543,2546584.4299999997,110447.64,1817970.15,14133.75,118889.75,62161.5,5791,3084
1,Tuesday,20,HV0003,Uber,103086,541221.8,104391938,2688227.75,127638.15,1899683.06,14351.25,120149.5,66000.0,5366,3065
1,Tuesday,21,HV0003,Uber,94594,538482.71,98738553,2667426.55,131384.94,1872187.8,14235.0,112797.25,63300.0,5105,3022
1,Tuesday,22,HV0003,Uber,83715,466325.7,86584570,2179054.12,96148.77,1594783.34,11203.75,94182.25,52285.5,5529,3526
1,Tuesday,23,HV0003,Uber,65947,359776.96,65442475,1558210.31,61344.01,1184920.68,10868.75,66256.0,36157.5,5172,3247
2,Wednesday,0,HV0003,Uber,87377,445409.13,90737558,2180515.69,80780.03,1877485.15,6973.75,85725.25,22269.0,6541,4163
2,Wednesday,1,HV0003,Uber,73654,387220.57,78048455,2488235.33,83571.08,2119315.24,3157.5,64396.25,12501.0,6204,3998
2,Wednesday,2,HV0003,Uber,60628,331748.44,63867165,1957278.53,60533.259999999995,1695815.38,2702.5,50868.25,7533.0,5027,3282
2,Wednesday,3,HV0003,Uber,50480,294878.48,52893225,1377072.52,43088.79,1212624.1,7920.0,38680.25,6228.0,4230,2658
2,Wednesday,4,HV0003,Uber,43194,283020.3,45525327,1211931.5,41363.409999999996,957244.16,16921.25,30652.75,8755.5,3693,2179
2,Wednesday,5,HV0003,Uber,48060,316922.67,51412023,1348020.25,49845.76,1029836.13,20921.25,37412.0,14808.0,4079,2399
2,Wednesday,6,HV0003,Uber,74225,427245.82,81172498,1984907.74,71021.77,1567467.46,18926.25,63660.75,28566.0,5795,3656
2,Wednesday,7,HV0003,Uber,116769,550798.11,129761792,3029206.62,108675.26999999999,2338464.37,18818.75,96625.75,44037.0,7001,4320
2,Wednesday,8,HV0003,Uber,144207,611584.34,158935491,3533520.41,137215.07,2674412.76,18857.5,130493.25,61903.5,7219,4227
2,Wednesday,9,HV0003,Uber,121002,531919.3,130578128,2894356.04,124583.99,2141151.64,19278.75,120165.25,56583.0,5373,2643
2,Wednesday,10,HV0003,Uber,100714,483346.12,111907199,2564361.6,116444.86,1873144.48,21325.0,101912.0,45183.0,3739,1508
2,Wednesday,11,HV0003,Uber,94762,455602.33,105287558,2444356.12,114574.81,1778115.91,19846.25,98562.5,42613.5,3383,1281
2,Wednesday,12,HV0003,Uber,96823,470066.09,108078446,2516937.18,117848.18,1843908.69,21473.75,98872.75,42325.5,3479,1288
2,Wednesday,13,HV0003,Uber,102256,504950.0,116307577,2686039.7,122284.4,1980464.23,25210.0,99124.5,42247.5,3930,1543
2,Wednesday,14,HV0003,Uber,115138,548671.91,136324440,3033560.43,131051.68,2250725.86,26995.0,103796.75,43983.0,5058,2309
2,Wednesday,15,HV0003,Uber,120357,565932.99,145918744,3162578.83,134637.63,2365577.17,29428.75,109531.25,46569.0,5690,2662
2,Wednesday,16,HV0003,Uber,128105,587661.18,155384798,3291284.85,141982.29,2521619.19,28380.0,119253.0,51750.0,6236,3096
2,Wednesday,17,HV0003,Uber,148583,629988.87,172354948,3634033.41,154552.52,2795469.11,24355.0,146070.5,64332.0,6633,3548
2,Wednesday,18,HV0003,Uber,149604,635516.04,159823400,3526784.66,153401.6,2636884.39,21240.0,154838.75,69321.0,7135,3992
2,Wednesday,19,HV0003,Uber,138740,640303.5399999999,140547347,3299841.23,141448.18,2423686.8899999997,19280.0,147330.5,68454.0,7440,4130
2,Wednesday,20,HV0003,Uber,130854,692145.59,135169394,3380824.96,154521.14,2456559.96,17880.0,146715.75,72652.5,6753,3932
2,Wednesday,21,HV0003,Uber,120904,689152.22,127660744,3346651.32,156971.47,2397847.35,17110.0,136379.5,68554.5,6819,4151
2,Wednesday,22,HV0003,Uber,109427,629177.53,116709897,2999771.4000000004,128425.42000000001,2181397.97,15237.5,117028.25,58384.5,7367,4764
2,Wednesday,23,HV0003,Uber,87607,482752.28,88078509,2092364.52,76596.96,1606056.07,13495.0,86146.0,41724.0,7271,4766
3,Thursday,0,HV0003,Uber,57342,315325.74,55832639,1309890.71,47719.240000000005,1024809.4299999999,8272.5,55930.25,27390.0,5217,2917
3,Thursday,1,HV0003,Uber,32489,169339.8,29820505,703575.09,23754.54,548624.98,2850.0,31331.5,15484.5,2922,1502
3,Thursday,2,HV0003,Uber,21645,119452.32,20097673,476722.87,13691.08,376847.0,3041.25,19612.0,9541.5,2111,912
3,Thursday,3,HV0003,Uber,19214,125911.56,19014195,493529.42,16437.16,376522.92000000004,9132.5,14947.0,7363.5,1809,728
3,Thursday,4,HV0003,Uber,26646,205261.12,28684734,821733.77,33364.39,601284.87,20552.5,20941.5,10309.5,2364,1081
3,Thursday,5,HV0003,Uber,41895,297833.08,45835027,1240439.5,49171.04,912912.97,25468.75,35173.25,16018.5,3330,1863
3,Thursday,6,HV0003,Uber,77981,454081.22000000003,87922883,2065986.8199999998,73935.93,1643655.3599999999,22210.0,67718.25,29617.5,5971,3817
3,Thursday,7,HV0003,Uber,128890,604754.9400000001,149395568,3360750.92,117331.1,2524727.8,21651.25,101316.5,44080.5,7429,4741
3,Thursday,8,HV0003,Uber,159160,666337.49,179856985,3950701.9899999998,146542.12,2933981.53,20136.25,136288.5,60768.0,7633,4435
3,Thursday,9,HV0003,Uber,132181,577668.03,147963008,3212058.14,130579.66,2379946.79,21011.25,127231.5,55984.5,6095,3123
3,Thursday,10,HV0003,Uber,109820,517855.78,125397555,2812213.6,125397.01000000001,2056243.7000000002,22948.75,108154.5,45735.0,4120,1649
3,Thursday,11,HV0003,Uber,101868,484040.42,117000097,2632770.06,119899.19,1927810.22,21562.5,104100.75,43909.5,3532,1334
3,Thursday,12,HV0003,Uber,103437,500792.53,118627067,2692638.68,127299.97,1974764.1600000001,24578.75,105092.75,43836.0,3387,1217
3,Thursday,13,HV0003,Uber,108782,531183.63,127163901,2860690.21,130858.59,2105168.5,28010.0,105117.0,44493.0,3996,1583
3,Thursday,14,HV0003,Uber,124956,587742.25,154582337,3294769.9,143712.12,2466948.67,30860.0,109729.25,47164.5,5309,2413
3,Thursday,15,HV0003,Uber,128723,608932.01,167001487,3523779.69,151064.16,2632232.07,33151.25,116307.75,50361.0,5617,2667
3,Thursday,16,HV0003,Uber,136499,622665.1699999999,175958007,3637531.11,155568.61,2760027.43,32745.0,126411.75,54858.0,6115,2935
3,Thursday,17,HV0003,Uber,157884,680953.09,195944779,4051204.7199999997,169361.88,3082796.61,28713.75,149964.0,65752.5,7789,4190
3,Thursday,18,HV0003,Uber,160415,700818.51,182649308,4012425.36,168419.9,3037978.66,25078.75,165544.5,73761.0,8058,4527
3,Thursday,19,HV0003,Uber,149887,694533.8200000001,155868331,3611013.37,149143.87,2668084.73,20880.0,160684.5,73614.0,7932,4450
3,Thursday,20,HV0003,Uber,129034,694725.71,138256327,3374603.43,150736.91,2490752.77,19626.25,146455.5,70180.5,6474,3830
3,Thursday,21,HV0003,Uber,130199,750908.11,142837352,3676019.49,170320.4,2682104.38,19646.25,151870.25,74457.0,6788,4170
3,Thursday,22,HV0003,Uber,120487,708836.64,134218853,3428080.71,149453.41999999998,2521459.44,16955.0,135538.75,66816.0,7487,4979
3,Thursday,23,HV0003,Uber,101839,588493.88,108468736,2612940.8,102167.26000000001,1982575.6400000001,16601.25,109677.0,53131.5,7583,5155
4,Friday,0,HV0003,Uber,70991,405933.9,72491184,1706994.26,65208.28,1336503.84,11153.75,78301.75,37797.0,6063,3730
4,Friday,1,HV0003,Uber,42903,237113.44,41700419,985786.3300000001,34720.31,769831.1799999999,4577.5,49040.75,23731.5,3643,2084
4,Friday,2,HV0003,Uber,28631,156019.82,27090666,643442.36,19901.69,500566.69,3075.0,30472.0,14881.5,2684,1326
4,Friday,3,HV0003,Uber,24807,159622.55,25044092,637307.44,21428.2,486961.02,9802.5,22746.5,11337.0,2333,1139
4,Friday,4,HV0003,Uber,30683,233593.91999999998,33544961,941628.05,38870.07,691167.1799999999,22466.25,24875.25,12451.5,2696,1449
4,Friday,5,HV0003,Uber,44105,317800.9,49502894,1323157.77,50928.38,982563.79,26920.0,36500.25,16825.5,3641,2079
4,Friday,6,HV0003,Uber,76950,463248.60000000003,88446671,2078724.3599999999,72750.86,1656746.23,23952.5,64171.5,27798.0,5755,3776
4,Friday,7,HV0003,Uber,126886,613890.85,146587604,3249513.0700000003,106047.28,2556177.76,24031.25,91668.75,38109.0,7114,4370
4,Friday,8,HV0003,Uber,153664,667399.74,168578522,3607862.12,125100.69,2769257.09,23052.5,117857.0,49171.5,7496,4219
4,Friday,9,HV0003,Uber,126933,580964.67,136616023,3012815.94,122115.34,2250755.35,22900.0,111846.0,46768.5,5683,2847
4,Friday,10,HV0003,Uber,109952,533472.5,122550467,2735962.77,120425.35,2043233.74,25301.25,103837.75,43125.0,4211,1723
4,Friday,11,HV0003,Uber,105259,508233.9,120094708,2638896.68,116956.92,1984887.14,23363.75,102464.5,42526.5,3589,1331
4,Friday,12,HV0003,Uber,109675,538563.76,128065562,2807112.93,125492.99,2113944.84,26145.0,106480.25,43846.5,3757,1519
4,Friday,13,HV0003,Uber,116042,569937.05,138430580,3011768.23,129607.79000000001,2271089.64,28886.25,107375.0,44733.0,4517,1983
4,Friday,14,HV0003,Uber,129679,610459.29,168184725,3364016.27,140847.58000000002,2628320.7199999997,30073.75,110433.5,46017.0,5622,2755
4,Friday,15,HV0003,Uber,133760,635156.29,183021889,3605550.52,145656.58000000002,2824767.84,31483.75,115194.25,48339.0,6239,3160
4,Friday,16,HV0003,Uber,141463,638547.28,185286447,3631599.57,144851.97999999998,2843626.52,29742.5,123336.75,51888.0,6668,3418
4,Friday,17,HV0003,Uber,162455,706106.76,202624288,3949436.6500000004,152826.77,3132009.38,26510.0,149796.0,63622.5,8314,4653
4,Friday,18,HV0003,Uber,173577,754018.8099999999,199324390,4034412.67,162668.77000000002,3191512.8600000003,22933.75,174578.0,74692.5,8826,5102
4,Friday,19,HV0003,Uber,170768,749153.2899999999,182478571,3839591.5300000003,145977.46,2982612.08,19938.75,183385.5,79150.5,8879,5420
4,Friday,20,HV0003,Uber,153622,707583.01,159147454,3398703.49,126585.16,2665103.87,18432.5,167150.75,75027.0,8229,5221
4,Friday,21,HV0003,Uber,147692,715232.0,153849373,3333406.0,129802.67,2622814.2199999997,16628.75,166370.0,74890.5,7770,5041
4,Friday,22,HV0003,Uber,153727,769269.3200000001,165116547,3578029.09,132864.47,2805056.35,15173.75,175807.75,80259.0,9271,6520
4,Friday,23,HV0003,Uber,146960,755727.0700000001,155422145,3400095.35,115603.81999999999,2676473.67,14396.25,160441.5,73044.0,10023,7319
5,Saturday,0,HV0003,Uber,94510,490766.48,97432478,2149503.23,71002.94,1712528.93,7042.5,101608.75,44938.5,7431,5046
5,Saturday,1,HV0003,Uber,70142,361041.55,69728954,1570394.79,49397.44,1236332.17,2512.5,78767.0,36129.0,5722,3973
5,Saturday,2,HV0003,Uber,52194,276353.08999999997,51413777,1181428.5899999999,34436.229999999996,918608.51,2353.75,57149.5,27073.5,4662,3165
5,Saturday,3,HV0003,Uber,40832,239889.96,41485205,988703.88,28761.379999999997,763149.78,7156.25,40804.0,19849.5,3953,2539
5,Saturday,4,HV0003,Uber,33344,221505.79,35673189,901124.94,28729.93,682669.99,13313.75,25628.25,12568.5,3380,2021
5,Saturday,5,HV0003,Uber,29358,210138.33000000002,32311937,830690.2,29974.92,627903.5700000001,15502.5,21777.25,9700.5,2782,1620
5,Saturday,6,HV0003,Uber,39047,260102.01,41207561,1015889.12,35975.03,790702.22,13370.0,31598.0,12762.0,3918,2404
5,Saturday,7,HV0003,Uber,51590,321143.7,52699897,1241686.8599999999,46234.59,989111.41,14998.75,40611.0,15856.5,4440,2629
5,Saturday,8,HV0003,Uber,65626,360764.28,64739754,1464803.94,56532.51,1168105.98,13582.5,54106.75,21085.5,4582,2591
5,Saturday,9,HV0003,Uber,79445,391051.18000000005,75605040,1718843.96,74684.75,1337710.42,13666.25,72956.75,28272.0,4179,2098
5,Saturday,10,HV0003,Uber,88192,422095.56,86193760,1939109.88,88420.85,1502501.69,15470.0,88644.0,34444.5,3680,1746
5,Saturday,11,HV0003,Uber,95056,441800.64,96483791,2090679.38,97713.34,1637167.23,14246.25,100663.0,39499.5,3718,1783
5,Saturday,12,HV0003,Uber,100108,456865.08,105348432,2217427.83,102203.26000000001,1749750.62,13857.5,108052.5,42546.0,3821,1854
5,Saturday,13,HV0003,Uber,105980,488620.64,116569524,2415979.0300000003,107199.18,1909875.35,16886.25,111983.5,44155.5,4310,2204
5,Saturday,14,HV0003,Uber,110465,510415.97,124150269,2546378.0,109139.88,2018729.55,17373.75,111103.5,44187.0,5029,2645
5,Saturday,15,HV0003,Uber,115851,539040.31,133049532,2698169.31,115324.35,2152970.99,18496.25,116866.0,46798.5,5435,3002
5,Saturday,16,HV0003,Uber,121805,563592.6,143804274,2860505.76,126201.23999999999,2306746.6799999997,16873.75,129648.0,52549.5,5507,3078
5,Saturday,17,HV0003,Uber,130239,591294.85,153972192,3025554.36,133670.17,2456217.7199999997,15137.5,141568.5,57304.5,5854,3369
5,Saturday,18,HV0003,Uber,139755,628424.99,160796058,3164739.26,135536.56,2576895.76,13912.5,156612.5,63385.5,6442,3927
5,Saturday,19,HV0003,Uber,143355,634232.68,157636804,3200707.31,128611.89,2564179.39,12587.5,164650.75,67278.0,6675,4162
5,Saturday,20,HV0003,Uber,134236,617374.27,143330091,2894544.04,108425.20999999999,2374144.75,12853.75,148650.5,61537.5,6599,4201
5,Saturday,21,HV0003,Uber,129997,631586.67,140303890,2850333.1799999997,111148.6,2355506.04,12295.0,146911.0,61215.0,6837,4626
5,Saturday,22,HV0003,Uber,134454,680440.52,147764692,3075454.0300000003,117281.5,2513415.55,11112.5,154269.5,65674.5,7483,5361
5,Saturday,23,HV0003,Uber,133133,690073.0,143347477,3184322.21,110219.36,2600592.9,10093.75,145654.75,63307.5,8506,6265
6,Sunday,0,HV0003,Uber,109293,568150.37,112421763,2617470.9699999997,84379.31,2053482.63,6366.25,113818.0,63735.0,7788,5606
6,Sunday,1,HV0003,Uber,83544,433117.77,83187400,1956847.06,58190.92,1508721.95,2883.75,87795.5,50599.5,6278,4446
6,Sunday,2,HV0003,Uber,61866,335114.51999999996,61595722,1485435.44,39583.37,1126334.05,2658.75,64703.0,38268.0,5091,3535
6,Sunday,3,HV0003,Uber,46849,274627.20999999996,47448989,1178049.83,31301.37,880866.09,6708.75,44449.75,26812.5,4257,2869
6,Sunday,4,HV0003,Uber,37265,245873.95,39141327,1032880.01,30491.2,764632.24,12681.25,28905.5,17847.0,3570,2250
6,Sunday,5,HV0003,Uber,29931,214570.63,32421950,858193.4299999999,30206.77,638853.3,15605.0,22656.75,13300.5,2777,1574
6,Sunday,6,HV0003,Uber,37174,257650.82,39436913,1008475.05,34211.9,780254.35,14493.75,31709.5,16750.5,3888,2487
6,Sunday,7,HV0003,Uber,47703,309478.72,48044989,1182605.65,44421.380000000005,929878.29,16712.5,38902.75,20343.0,4419,2663
6,Sunday,8,HV0003,Uber,55704,323524.25,53198662,1291827.48,54537.04,1006650.22,16370.0,49508.0,25287.0,3931,2100
6,Sunday,9,HV0003,Uber,72324,384702.26,67672847,1631896.4100000001,71923.47,1253617.29,19745.0,66808.5,33804.0,3578,1866
6,Sunday,10,HV0003,Uber,87948,441760.16000000003,83182781,1953855.4300000002,86524.93,1501521.44,20487.5,86231.5,43195.5,3748,1866
6,Sunday,11,HV0003,Uber,91854,451308.38,89712687,2066956.54,94183.51,1588148.95,20081.25,96478.25,48873.0,3614,1807
6,Sunday,12,HV0003,Uber,95083,467764.07,97367026,2177076.5,97018.76,1691484.01,21403.75,101021.0,51363.0,3662,1807
6,Sunday,13,HV0003,Uber,99943,502220.82,108292950,2354960.09,103207.22,1853729.12,24391.25,103453.75,52944.0,4084,2186
6,Sunday,14,HV0003,Uber,105817,535701.01,119657318,2556707.9899999998,106116.23999999999,2028723.3599999999,26010.0,105684.75,54556.5,4776,2674
6,Sunday,15,HV0003,Uber,104928,540321.91,119894412,2552422.89,102877.79000000001,2032410.43,26450.0,99783.25,51411.0,5004,2792
6,Sunday,16,HV0003,Uber,104439,541931.13,120321472,2531444.67,104608.79000000001,2039778.49,25980.0,104177.75,53940.0,4879,2553
6,Sunday,17,HV0003,Uber,108195,522882.54000000004,119340084,2471788.9,103482.47,2011110.47,21620.0,109352.5,56374.5,5224,2853
6,Sunday,18,HV0003,Uber,110227,530375.39,117713981,2434524.0,99445.37000000001,2000667.6199999999,20148.75,112071.25,57495.0,5709,3323
6,Sunday,19,HV0003,Uber,98850,487998.17,105230923,2246123.74,85887.88,1847501.89,16947.5,96020.25,49473.0,5821,3474
6,Sunday,20,HV0003,Uber,92385,469983.73,96716717,2096007.65,77155.25,1764570.9,15331.25,86193.25,44665.5,5883,3641
6,Sunday,21,HV0003,Uber,86320,454657.97,88254749,1969877.18,71264.44,1647041.97,14830.0,82481.5,43246.5,5881,3860
6,Sunday,22,HV0003,Uber,83741,460502.94,85626593,1956743.3,63676.93,1657781.8,14871.25,76399.25,40377.0,6647,4571
6,Sunday,23,HV0003,Uber,68804,383727.81,68773183,1582407.61,47772.21,1325486.02,13560.0,55917.0,29773.5,6436,4377
