weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,64666,370464.86,67240964,1631666.08,50541.3,1314864.33,14355.0,54624.25,30442.5,4194,2725
0,Monday,1,HV0003,Uber,38991,210087.61,38202431,898832.9,22299.97,721295.16,5013.75,31127.5,17814.0,2490,1485
0,Monday,2,HV0003,Uber,27300,148797.65,26333585,637710.09,14460.79,508653.27,3498.75,21252.5,12345.0,1716,844
0,Monday,3,HV0003,Uber,23975,151693.0,24148460,649314.31,18451.87,495957.06,9288.75,17629.75,10557.0,1311,632
0,Monday,4,HV0003,Uber,30994,237983.81,34243908,1066661.76,43492.36,766842.84,24183.75,23171.25,13579.5,1551,830
0,Monday,5,HV0003,Uber,43320,332230.29,50935901,1497349.12,65871.89,1085917.68,32523.75,35925.0,19747.5,2039,1167
0,Monday,6,HV0003,Uber,68794,456414.02,85258605,2129311.37,87397.13,1621501.8,30470.0,59455.75,30501.0,3185,2026
0,Monday,7,HV0003,Uber,103336,556426.53,137678072,3141089.94,116459.22,2462132.2199999997,28757.5,83771.0,42105.0,3833,2268
0,Monday,8,HV0003,Uber,119919,584487.71,158232683,3573270.24,145815.37,2747681.6399999997,28877.5,104873.5,53083.5,3800,1965
0,Monday,9,HV0003,Uber,102885,526282.2,133101180,3050686.91,140961.18,2292705.4699999997,28630.0,102916.0,51691.5,2540,1127
0,Monday,10,HV0003,Uber,90114,477751.08,117481693,2706707.39,132195.05,2036201.66,27142.5,93321.5,46791.0,1678,561
0,Monday,11,HV0003,Uber,85950,458317.88,111599941,2623943.6,131475.11,1946819.22,27200.0,90614.5,46011.0,1389,408
0,Monday,12,HV0003,Uber,87991,474689.14,115209944,2696268.86,131744.56,2008686.23,30517.5,90649.5,45964.5,1369,389
0,Monday,13,HV0003,Uber,93255,494743.86,122452925,2821324.94,135788.29,2119362.87,30891.25,92761.25,47944.5,1637,487
0,Monday,14,HV0003,Uber,104481,552379.39,145856240,3245174.79,153530.44,2472471.04,36471.25,97490.75,50374.5,2233,831
0,Monday,15,HV0003,Uber,106471,554302.65,156854088,3398692.48,155627.61,2613323.8200000003,35725.0,102216.75,52345.5,2568,968
0,Monday,16,HV0003,Uber,107326,547976.28,159078904,3407505.8200000003,158652.96,2634885.67,32485.0,105062.25,53808.0,2627,1190
0,Monday,17,HV0003,Uber,115904,566277.21,159974795,3498309.64,157451.25,2681559.02,30682.5,119816.75,61216.5,2917,1260
0,Monday,18,HV0003,Uber,118391,568093.3,144960904,3271835.34,146302.83,2514303.99,27196.25,129016.0,66061.5,2724,1173
0,Monday,19,HV0003,Uber,109128,553709.56,126208047,2984795.5,133743.65,2276915.66,23251.25,120438.5,63462.0,2299,977
0,Monday,20,HV0003,Uber,104979,578675.25,120624184,3046187.64,143104.18,2262129.89,20510.0,122203.0,66088.5,2996,1413
