weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,68376,407261.49,71313090,1699836.75,47894.79,1367562.27,17008.75,54080.0,4912,2356
0,Monday,1,HV0003,Uber,43005,258844.09,42978759,1025728.3300000001,26929.07,828761.85,9782.5,31976.75,3257,1317
0,Monday,2,HV0003,Uber,27588,171723.48,27329358,670954.14,17184.87,527462.65,7460.0,19637.5,2233,779
0,Monday,3,HV0003,Uber,23536,160667.15,23921628,627538.78,19680.07,478033.83,11918.75,17231.0,1898,620
0,Monday,4,HV0003,Uber,29730,235411.62,32858994,957812.64,39969.34,707801.89,23898.75,22481.5,2123,804
0,Monday,5,HV0003,Uber,42590,321010.55,48853226,1308247.04,55341.92,983235.35,28692.5,35869.5,2715,1110
0,Monday,6,HV0003,Uber,65379,420015.63,75463981,1831875.78,71560.52,1382822.41,26667.5,60575.25,3549,1600
0,Monday,7,HV0003,Uber,93503,500712.36,109326920,2410218.29,92482.8,1849729.42,24802.5,81370.25,4272,1782
0,Monday,8,HV0003,Uber,129197,610722.62,152383610,3209784.23,128094.6,2468177.92,26127.5,119105.75,5338,2265
0,Monday,9,HV0003,Uber,111584,541647.12,129954670,2830380.23,125397.72,2133600.98,27032.5,108163.5,4500,1558
0,Monday,10,HV0003,Uber,93314,473476.78,111839140,2475128.1399999997,118396.6,1854815.26,26126.25,90959.5,3547,943
0,Monday,11,HV0003,Uber,90471,463182.96,110839316,2437084.35,119537.5,1829756.6400000001,26435.0,91216.25,3334,868
0,Monday,12,HV0003,Uber,92065,464782.56,113563224,2448603.6,118484.73,1857535.29,26772.5,91611.25,3517,922
0,Monday,13,HV0003,Uber,97166,489331.75,121996819,2600468.33,126111.02,1984385.09,29642.5,96321.5,3856,1095
0,Monday,14,HV0003,Uber,103722,516016.82,135805227,2842891.34,133950.85,2167312.84,32348.75,98261.75,4151,1264
0,Monday,15,HV0003,Uber,104526,508293.08,137294854,2855688.3899999997,129463.73999999999,2167153.99,31083.75,97591.75,4403,1344
0,Monday,16,HV0003,Uber,107256,512876.5,140400978,2851757.18,131483.66999999998,2205313.82,29861.25,101917.75,4596,1494
0,Monday,17,HV0003,Uber,122999,550294.3400000001,150060122,3028072.97,136312.49,2355602.0300000003,27478.75,123855.5,5491,1921
0,Monday,18,HV0003,Uber,120140,538328.4299999999,132737057,2818058.8,129213.83,2163282.8,24112.5,133088.25,5213,1832
0,Monday,19,HV0003,Uber,104577,498800.92,108038500,2444451.59,109221.72,1855283.02,20597.5,117539.5,4476,1541
0,Monday,20,HV0003,Uber,101746,534243.02,107739449,2546523.09,120541.84,1910402.6600000001,20161.25,120298.0,4334,1604
0,Monday,21,HV0003,Uber,102862,545547.26,109346985,2588397.58,118282.2,1938589.9100000001,19166.25,127156.25,4507,1765
0,Monday,22,HV0003,Uber,95206,516754.91000000003,100520251,2325724.7800000003,97098.20999999999,1787621.03,18271.25,111600.75,5141,2346
0,Monday,23,HV0003,Uber,79432,453744.98,84189884,1934297.97,72817.21,1520733.51,19005.0,82490.75,5137,2349
1,Tuesday,0,HV0003,Uber,53310,308482.18,54354055,1279331.54,48387.4,1004574.28,14111.25,52666.75,3765,1436
1,Tuesday,1,HV0003,Uber,32377,184718.83,31247306,745576.88,25406.54,587848.43,7228.75,30943.75,2560,874
1,Tuesday,2,HV0003,Uber,21512,125301.70000000001,20525301,493969.16,15847.24,388663.81,5732.5,19360.0,1799,524
1,Tuesday,3,HV0003,Uber,18704,124049.17,18768221,473399.79,16193.380000000001,368314.39,10046.25,14922.0,1624,525
1,Tuesday,4,HV0003,Uber,24753,190546.01,26605949,728388.99,31936.36,552031.55,20941.25,19032.75,1769,586
1,Tuesday,5,HV0003,Uber,38684,278444.95,42414809,1093672.91,47776.56,835467.46,25250.0,34776.0,2464,954
1,Tuesday,6,HV0003,Uber,66078,394249.94,73994504,1712745.19,69489.9,1320453.3,23740.0,64524.25,3514,1423
1,Tuesday,7,HV0003,Uber,105309,519407.01,121725275,2615930.16,106243.11,1997519.19,22356.25,100356.25,4773,1953
1,Tuesday,8,HV0003,Uber,139599,601294.95,168174795,3444679.21,143464.57,2628132.34,21533.75,142590.0,5533,2355
1,Tuesday,9,HV0003,Uber,121929,537295.7,148155225,3105344.38,138941.76,2345280.21,22351.25,130225.5,4717,1681
1,Tuesday,10,HV0003,Uber,99382,463601.24,123392105,2628040.95,125249.51000000001,1957335.69,21952.5,105395.5,3803,1136
1,Tuesday,11,HV0003,Uber,95436,459782.95,120696866,2602217.51,126755.05,1931313.31,22352.5,101206.75,3707,1070
1,Tuesday,12,HV0003,Uber,95987,456772.33999999997,120755229,2594084.06,125625.68,1926554.04,23513.75,99127.25,3729,983
1,Tuesday,13,HV0003,Uber,99690,481676.12,126157778,2722235.86,131958.91,2022215.6400000001,26112.5,101958.25,3928,1115
1,Tuesday,14,HV0003,Uber,105879,509111.83999999997,138453457,2920317.45,138446.03,2185603.95,28341.25,104111.5,4277,1296
1,Tuesday,15,HV0003,Uber,109705,515900.33,146050467,3020977.33,139164.41,2271778.0300000003,29180.0,107568.75,4587,1420
1,Tuesday,16,HV0003,Uber,113309,521305.19,153237756,3095398.08,145334.22,2355905.2,27872.5,113748.0,4658,1631
1,Tuesday,17,HV0003,Uber,133056,574057.1,172614121,3462224.5300000003,158867.77,2638073.11,24042.5,142570.25,5752,2212
1,Tuesday,18,HV0003,Uber,137009,593832.0599999999,163319553,3447581.14,160547.71,2599857.2,22921.25,158290.5,5824,2354
1,Tuesday,19,HV0003,Uber,120838,567348.96,131674917,2964459.69,133187.58000000002,2222188.75,18978.75,139767.25,5322,2116
1,Tuesday,20,HV0003,Uber,112583,604373.26,124280557,3046162.08,147398.54,2215113.86,16323.75,137852.5,4781,1926
1,Tuesday,21,HV0003,Uber,118237,676769.2,134495337,3519673.8,170560.33,2527147.8,16486.25,147492.0,5228,2393
1,Tuesday,22,HV0003,Uber,111496,639105.71,126117439,3096671.43,140213.22999999998,2315928.04,15513.75,136119.0,5983,3127
1,Tuesday,23,HV0003,Uber,92268,521037.4,101184172,2328168.6,91995.23999999999,1797655.1,15715.0,102414.75,5953,3155
2,Wednesday,0,HV0003,Uber,61495,349649.44,63620308,1495123.57,55689.1,1154823.1,12735.0,65941.75,4445,2001
2,Wednesday,1,HV0003,Uber,37895,214527.75,36990804,887027.0900000001,31919.72,687198.48,6795.0,39711.75,2898,1153
2,Wednesday,2,HV0003,Uber,24374,139691.48,23224330,560513.82,17526.11,436197.35,4941.25,23465.5,2016,680
2,Wednesday,3,HV0003,Uber,20146,133590.07,20305339,513487.68,18094.79,398411.95,10147.5,16966.75,1743,614
2,Wednesday,4,HV0003,Uber,27175,209905.07,29594087,810044.26,34517.01,613226.99,22760.0,21668.5,2042,787
2,Wednesday,5,HV0003,Uber,40863,299341.2,45286917,1179942.02,51406.09,898670.82,27845.0,36430.0,2515,1004
2,Wednesday,6,HV0003,Uber,67610,411980.39,75059193,1786771.08,73167.47,1363254.2,25706.25,67455.5,3470,1467
2,Wednesday,7,HV0003,Uber,105565,522638.54000000004,119037992,2596324.44,104578.58,1978958.8,22165.0,101824.75,4758,1983
2,Wednesday,8,HV0003,Uber,144049,630915.07,169463936,3527443.14,147493.31,2707804.59,22153.75,147790.75,5692,2500
2,Wednesday,9,HV0003,Uber,126629,560145.1,149943981,3158812.9,142828.69,2393999.89,22147.5,137947.0,5006,1955
2,Wednesday,10,HV0003,Uber,101115,479593.56,123484202,2669278.21,128233.48000000001,1981851.1300000001,23356.25,105937.0,3625,1077
2,Wednesday,11,HV0003,Uber,97173,475724.93000000005,121670342,2671943.32,132508.48,1968431.25,23988.75,104131.5,3723,1016
2,Wednesday,12,HV0003,Uber,100550,491314.42,127582328,2768677.79,137325.91999999998,2050428.86,25618.75,106073.25,3761,1037
2,Wednesday,13,HV0003,Uber,103811,508150.67,134876208,2892143.77,138683.74,2152512.3,28408.75,106697.5,3998,1176
2,Wednesday,14,HV0003,Uber,110065,537655.09,147883877,3121362.1900000004,145587.19,2329691.56,30665.0,105876.5,4345,1414
2,Wednesday,15,HV0003,Uber,112773,539553.3,154703751,3203364.9699999997,149644.28999999998,2396068.3200000003,31701.25,108558.25,4726,1596
2,Wednesday,16,HV0003,Uber,117822,553512.4,164613053,3317193.1100000003,154668.96,2523841.84,31021.25,115329.25,4892,1709
2,Wednesday,17,HV0003,Uber,138182,607433.19,183487431,3709237.5300000003,170526.87,2821826.7,26586.25,143717.25,5945,2314
2,Wednesday,18,HV0003,Uber,140007,612485.77,168103915,3535573.85,161966.0,2665666.98,23431.25,159191.0,5938,2409
2,Wednesday,19,HV0003,Uber,126971,592909.7,141533548,3108467.47,138482.25,2343924.98,20081.25,148002.0,5355,2032
2,Wednesday,20,HV0003,Uber,118942,628973.04,133715260,3167042.21,147625.68,2328942.52,16920.0,140501.75,4950,2058
2,Wednesday,21,HV0003,Uber,129202,695235.66,147873406,3864192.8600000003,185625.66,2747265.48,15443.75,153150.5,5850,2773
2,Wednesday,22,HV0003,Uber,133457,712195.41,149720877,3986463.94,173130.89,2998692.61,15125.0,152357.25,7011,3620
2,Wednesday,23,HV0003,Uber,108699,596695.78,118977338,2754069.23,106565.61,2137045.1,14522.5,119261.75,7031,3769
3,Thursday,0,HV0003,Uber,59910,342492.04,62185331,1467818.92,56414.88,1134866.35,11895.0,62994.0,4190,1867
3,Thursday,1,HV0003,Uber,39545,233710.74000000002,39805619,978471.33,37513.19,758924.56,8965.0,41190.0,2898,1320
3,Thursday,2,HV0003,Uber,26972,160780.07,26759421,657101.97,21944.06,514634.14999999997,6431.25,26927.5,2104,878
3,Thursday,3,HV0003,Uber,21694,143302.13999999998,22056801,564109.9,19680.2,434564.03,10137.5,18844.5,1858,667
3,Thursday,4,HV0003,Uber,24927,195875.7,27626027,775002.33,32142.079999999998,582368.65,20813.75,20057.0,1814,708
3,Thursday,5,HV0003,Uber,33390,254144.48,37745582,1003606.24,42333.71,760665.97,24786.25,29243.5,2158,894
3,Thursday,6,HV0003,Uber,51170,324901.06,57359635,1379006.25,57656.51,1056662.15,21645.0,49011.5,2770,1169
3,Thursday,7,HV0003,Uber,76669,403781.56,87326571,1945159.04,79423.84,1481256.44,20712.5,73190.5,3594,1479
3,Thursday,8,HV0003,Uber,98706,461294.77,116776384,2492773.55,105430.67000000001,1882818.15,20046.25,99454.75,3958,1675
3,Thursday,9,HV0003,Uber,88108,423217.02,105004102,2271957.09,102904.74,1706259.09,20183.75,93521.75,3468,1274
3,Thursday,10,HV0003,Uber,76670,389984.88,93565837,2065482.57,98707.17,1542637.3,20618.75,79567.0,2874,870
3,Thursday,11,HV0003,Uber,75875,390542.95,94708731,2097908.55,104074.08,1559911.15,21145.0,78669.25,2824,878
3,Thursday,12,HV0003,Uber,78629,404336.77,100424281,2185247.81,106646.38,1638615.71,21887.5,79261.0,2891,875
3,Thursday,13,HV0003,Uber,82497,424504.57,107157872,2319688.82,109891.19,1739120.78,23652.5,80243.5,3246,1063
3,Thursday,14,HV0003,Uber,88634,459897.95999999996,120847839,2580373.76,123376.66,1936065.09,27100.0,82656.5,3494,1218
3,Thursday,15,HV0003,Uber,92636,467944.17000000004,129223437,2671448.23,124487.02,2030953.95,26597.5,85000.25,3816,1295
3,Thursday,16,HV0003,Uber,96128,479820.32,137701098,2770791.17,129760.07999999999,2141120.72,26603.75,89933.25,3852,1454
3,Thursday,17,HV0003,Uber,108980,507759.86,148279238,2998228.86,132521.99,2312414.95,23402.5,106036.0,4475,1807
3,Thursday,18,HV0003,Uber,110915,509053.56,136841533,2845622.1,124582.53,2186422.2,20786.25,116046.0,4604,1831
3,Thursday,19,HV0003,Uber,102818,489643.24,119017959,2544513.73,106492.29999999999,1949265.23,17105.0,111861.25,4246,1760
3,Thursday,20,HV0003,Uber,97088,520040.25,114814139,2604161.1,115415.81,1959764.2200000002,15426.25,106433.25,3939,1637
3,Thursday,21,HV0003,Uber,102133,565308.33,123189180,2807540.83,122852.76,2118059.0,14163.75,113266.25,4325,1971
3,Thursday,22,HV0003,Uber,107037,611878.71,133753321,3229936.23,129957.45000000001,2422532.57,14182.5,117916.25,5087,2545
3,Thursday,23,HV0003,Uber,104136,577358.4299999999,123836248,2951158.3000000003,107859.03,2321721.55,13181.25,107664.5,6054,3305
4,Friday,0,HV0003,Uber,76236,426398.44,83242041,1929844.56,67215.2,1526026.18,9147.5,78678.5,4990,2416
4,Friday,1,HV0003,Uber,50462,271239.77,50500257,1188277.16,37588.75,913632.83,3576.25,55747.75,3579,1746
4,Friday,2,HV0003,Uber,34353,189701.99,33808362,797474.29,23841.14,617142.9299999999,3353.75,36488.5,2714,1258
4,Friday,3,HV0003,Uber,26207,165257.07,26661872,652586.99,20196.3,506474.11,8516.25,24998.75,2280,1001
4,Friday,4,HV0003,Uber,27753,208472.09,30344517,812915.5,31935.19,620238.87,19513.75,23228.75,2024,912
4,Friday,5,HV0003,Uber,35073,260707.22,39350275,1026405.03,41885.96,786160.78,23300.0,30001.25,2311,981
4,Friday,6,HV0003,Uber,52560,339318.61,59194092,1416217.21,53939.19,1091729.33,21461.25,46885.5,3013,1418
4,Friday,7,HV0003,Uber,78594,413201.78,86569588,1899909.13,69089.59,1476459.17,19506.25,63693.0,3934,1733
4,Friday,8,HV0003,Uber,101547,474907.19,112144697,2366917.84,90482.95999999999,1836344.1500000001,18743.75,86123.5,4427,1818
4,Friday,9,HV0003,Uber,85177,411093.42000000004,94811862,2057255.4100000001,88455.74,1569296.41,17675.0,76404.0,3695,1382
4,Friday,10,HV0003,Uber,77055,388799.80000000005,89491257,1976425.11,92646.56999999999,1494359.96,18468.75,73065.0,3003,943
4,Friday,11,HV0003,Uber,77473,398680.85,93986759,2060800.5500000003,99400.11,1557479.56,20258.75,76054.0,2882,921
4,Friday,12,HV0003,Uber,81153,411622.42,101157649,2176686.07,102742.6,1655094.6300000001,21118.75,78989.0,3207,1060
4,Friday,13,HV0003,Uber,82639,412821.69,105201486,2236686.4,102580.81,1708575.53,21263.75,78611.5,3250,1124
4,Friday,14,HV0003,Uber,92380,454480.31,123675624,2510118.8899999997,116522.19,1945609.32,23636.25,84129.25,3872,1319
4,Friday,15,HV0003,Uber,96522,467086.65,131526621,2603017.51,116091.94,2037304.71,23526.25,87635.25,4121,1608
4,Friday,16,HV0003,Uber,99598,471378.12,134057062,2621561.29,118913.11,2072719.11,22321.25,91557.75,4341,1654
4,Friday,17,HV0003,Uber,113298,525579.2,145719167,2868487.9299999997,122891.32,2267609.55,22033.75,106747.5,4772,1844
4,Friday,18,HV0003,Uber,121142,553156.42,145094182,2897113.88,122640.33,2290607.74,19300.0,125018.75,5034,2138
4,Friday,19,HV0003,Uber,121243,535249.73,134628498,2758316.54,111849.67,2168071.6399999997,15382.5,131575.5,4990,2195
4,Friday,20,HV0003,Uber,108762,501351.95,120660027,2465722.44,96038.96,1960265.44,13763.75,113937.75,4817,2154
4,Friday,21,HV0003,Uber,107702,528026.63,121148207,2539874.9299999997,98043.91,2000321.24,12856.25,115189.0,4923,2439
4,Friday,22,HV0003,Uber,117505,607438.76,136802424,2874448.21,108937.0,2283495.15,12368.75,131358.25,5585,2822
4,Friday,23,HV0003,Uber,117404,610439.99,134907450,2845192.56,102025.3,2254815.5700000003,12432.5,128986.75,6341,3567
5,Saturday,0,HV0003,Uber,98690,522015.23,109833998,2356613.76,80829.06999999999,1869070.19,10197.5,109574.25,5983,3214
5,Saturday,1,HV0003,Uber,76747,406889.86,81112144,1805663.23,56029.72,1406213.99,5733.75,88801.0,5145,3027
5,Saturday,2,HV0003,Uber,59475,324674.38,61508394,1443958.38,41143.54,1094602.1,4532.5,68959.0,4428,2604
5,Saturday,3,HV0003,Uber,46432,272066.47000000003,48156117,1170430.0699999998,32332.809999999998,884495.71,7793.75,49607.75,3517,1979
5,Saturday,4,HV0003,Uber,35956,241366.27000000002,38526846,987957.6599999999,30750.91,745076.1799999999,13957.5,30965.5,2855,1400
5,Saturday,5,HV0003,Uber,32679,232019.58000000002,35296477,907918.2,32239.19,697154.4400000001,16110.0,24969.75,2388,1013
5,Saturday,6,HV0003,Uber,44719,300903.7,47912194,1173353.95,42223.6,918556.22,17983.75,37067.25,3344,1671
5,Saturday,7,HV0003,Uber,52474,322819.26,54585914,1297059.56,48391.38,1024088.62,16555.0,42430.0,3582,1617
5,Saturday,8,HV0003,Uber,62434,355146.48,64157983,1483042.18,61746.87,1170329.02,15400.0,53720.5,3637,1582
5,Saturday,9,HV0003,Uber,71457,381634.12,74735152,1667092.05,74235.07,1319229.65,15788.75,65626.75,3214,1330
5,Saturday,10,HV0003,Uber,81997,410098.47,88810899,1918998.23,90678.83,1512930.65,15498.75,83186.25,3209,1225
5,Saturday,11,HV0003,Uber,89332,442383.08,102067546,2166869.1799999997,103355.92,1695684.1600000001,16038.75,94447.75,3669,1498
5,Saturday,12,HV0003,Uber,91932,449133.64,108307785,2253065.2800000003,105071.92,1764744.9500000002,15222.5,95713.25,3615,1393
5,Saturday,13,HV0003,Uber,96993,477075.23,116590890,2407478.38,112370.16,1893652.3699999999,17741.25,98654.75,3966,1577
5,Saturday,14,HV0003,Uber,102147,506553.88,124966378,2532802.53,109736.57,2015551.8499999999,18678.75,97131.5,4376,1812
5,Saturday,15,HV0003,Uber,106702,528922.16,132213786,2629237.06,110889.38,2118372.58,18427.5,99107.0,4703,1994
5,Saturday,16,HV0003,Uber,110180,549433.24,138287408,2763531.65,118385.84,2218981.46,17212.5,107020.75,4577,1913
5,Saturday,17,HV0003,Uber,117492,568270.96,143984981,2867862.84,123032.48,2301763.38,15992.5,120651.5,4775,1912
5,Saturday,18,HV0003,Uber,122308,581810.99,146828617,2905482.22,122782.44,2344675.07,15030.0,130871.5,4857,2030
5,Saturday,19,HV0003,Uber,122199,567431.52,143390869,2817968.42,112400.25,2288396.39,11983.75,133522.5,4752,2065
5,Saturday,20,HV0003,Uber,116455,559980.9299999999,136039694,2699966.48,101479.23000000001,2198243.29,11777.5,119626.0,4584,2066
5,Saturday,21,HV0003,Uber,118792,583678.61,141064493,2794389.21,99812.34,2276177.29,10131.25,119848.0,5150,2441
5,Saturday,22,HV0003,Uber,127446,648817.96,154731682,3106550.0300000003,108563.45000000001,2523009.74,10953.75,134245.75,5909,3261
5,Saturday,23,HV0003,Uber,128683,666748.92,152569560,3147939.63,103582.52,2542018.13,11348.75,132262.25,6509,3686
6,Sunday,0,HV0003,Uber,110142,562619.0,120387618,2569657.52,77703.88,2045623.01,7192.5,112442.0,6330,3627
6,Sunday,1,HV0003,Uber,88181,460104.7,91573028,2033985.3399999999,55688.71,1596083.9100000001,3737.5,92517.25,5533,3205
6,Sunday,2,HV0003,Uber,68777,381156.42,71320179,1680454.04,42639.79,1290805.7,4247.5,71259.5,4722,2796
6,Sunday,3,HV0003,Uber,53429,320679.7,55797733,1401223.05,35796.090000000004,1053525.4,8116.25,52702.75,3840,2109
