weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,39601,216644.91,37518635,670376.12,16415.690000000002,620063.55,0.0,26795.75,8552,5714
0,Monday,1,HV0003,Uber,24290,132155.38,21857648,389738.89,9617.02,358707.64,0.0,16360.25,5562,3652
0,Monday,2,HV0003,Uber,15998,88088.84,14192806,254491.67,5395.200000000001,235201.78,0.0,10374.75,3675,2129
0,Monday,3,HV0003,Uber,12391,74707.36,11268543,210987.34,4999.280000000001,198420.95,0.0,7605.0,2613,1412
0,Monday,4,HV0003,Uber,20140,143164.08000000002,20111308,320183.49,10105.88,299220.95999999996,0.0,11466.0,3156,1750
0,Monday,5,HV0003,Uber,30171,220957.82,32579273,525171.62,16876.56,485796.19999999995,0.0,20866.75,3905,2248
0,Monday,6,HV0003,Uber,49761,311508.31,55235091,784468.8700000001,24008.870000000003,725293.49,0.0,35253.75,7107,4694
0,Monday,7,HV0003,Uber,75629,388828.68,83584477,1064800.23,32383.27,992810.2300000001,0.0,52530.5,11009,7538
0,Monday,8,HV0003,Uber,97725,437078.70999999996,110780750,1288192.01,38474.44,1197099.13,0.0,72098.25,14606,10492
0,Monday,9,HV0003,Uber,85100,378187.95999999996,95296566,1117133.15,37667.8,1027748.6,0.0,68130.75,13615,9109
0,Monday,10,HV0003,Uber,66550,311270.95999999996,75903226,898825.14,33743.65,822084.56,0.0,52266.25,10955,6581
0,Monday,11,HV0003,Uber,63803,305733.6,74684137,875073.7100000001,33643.11,803293.58,0.0,50210.75,10526,6292
0,Monday,12,HV0003,Uber,65382,307998.94,76701526,880434.94,33296.119999999995,814439.07,0.0,50342.25,11151,6865
0,Monday,13,HV0003,Uber,67928,325799.49,81016650,930002.87,34688.86,859699.02,0.0,50634.0,11896,7337
0,Monday,14,HV0003,Uber,71621,343069.12,89408274,1011308.27,37824.59,934388.33,0.0,52367.75,12591,7821
0,Monday,15,HV0003,Uber,74455,348692.48,94196116,1063100.15,39715.81,978196.01,0.0,55266.75,13260,8456
0,Monday,16,HV0003,Uber,78159,351891.68,97587721,1085794.42,38384.95,1008036.63,0.0,57175.0,14317,9532
0,Monday,17,HV0003,Uber,89052,376766.27,105280985,1162643.77,40318.95,1084566.09,0.0,68070.5,17972,12698
0,Monday,18,HV0003,Uber,93526,385666.99,98484234,1151320.03,39986.94,1064629.17,0.0,76767.5,18670,13278
0,Monday,19,HV0003,Uber,88224,386207.6,86104820,1058160.24,36911.81,984713.2,0.0,71164.0,17532,12372
0,Monday,20,HV0003,Uber,85558,416177.05,85284381,1108770.93,40194.51,1024082.49,0.0,71865.5,15186,10467
0,Monday,21,HV0003,Uber,84658,437160.68,84949854,1151806.77,41050.189999999995,1055742.19,0.0,73762.5,14766,10402
0,Monday,22,HV0003,Uber,77169,395828.52,75662161,1014160.5900000001,32637.190000000002,931461.86,0.0,65462.0,14322,10307
0,Monday,23,HV0003,Uber,62730,328701.61,60235076,906660.71,28409.69,836494.5800000001,0.0,49942.75,13047,9278
1,Tuesday,0,HV0003,Uber,44909,240536.09,41905673,753650.71,22098.92,698957.98,0.0,40159.25,10282,6443
1,Tuesday,1,HV0003,Uber,27798,143604.22,24421656,435010.63999999996,12319.380000000001,406205.58999999997,0.0,24002.5,6453,3885
1,Tuesday,2,HV0003,Uber,17804,91302.18,15278786,267415.9,6216.76,251183.59,0.0,14260.25,4300,2344
1,Tuesday,3,HV0003,Uber,13980,81533.63,12647348,234821.55,6263.08,222911.1,0.0,10132.75,3064,1512
1,Tuesday,4,HV0003,Uber,17615,121360.5,17997210,352654.24,10681.83,332620.26,0.0,14369.0,3012,1572
1,Tuesday,5,HV0003,Uber,26941,182120.81,27894023,552739.01,18421.210000000003,511625.21,0.0,25308.75,3817,2050
1,Tuesday,6,HV0003,Uber,48669,278474.48,50810550,901351.05,27037.1,835803.16,0.0,46387.75,7207,4635
