weekday_num,weekday,hour,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
0,Monday,0,HV0003,Uber,33510,162658.13,28654003,590099.85,10868.32,492688.27999999997,1087.5,19610.25,0,0
0,Monday,1,HV0003,Uber,18761,92985.74,15770792,330985.15,5753.0,274106.53,777.5,9817.5,0,0
0,Monday,2,HV0003,Uber,12864,67215.88,10997318,234125.6,3829.91,193294.81,710.0,7326.0,0,0
0,Monday,3,HV0003,Uber,9724,54835.869999999995,8292715,187364.4,3623.8199999999997,152819.24,1282.5,5241.5,0,0
0,Monday,4,HV0003,Uber,9988,65233.149999999994,9157981,235240.52000000002,6173.53,196997.58000000002,4110.0,6366.25,0,0
0,Monday,5,HV0003,Uber,19396,127516.07,18775882,455375.0,13189.33,376885.04000000004,6177.5,15864.75,0,0
0,Monday,6,HV0003,Uber,37284,228439.6,39207211,885957.62,23514.24,724221.91,7380.0,37529.25,0,0
0,Monday,7,HV0003,Uber,57569,299089.75,63395248,1372507.57,36435.240000000005,1136672.3,5605.0,58580.5,0,0
0,Monday,8,HV0003,Uber,75058,334928.18,80248942,1664427.1400000001,46432.8,1377947.74,4560.0,77022.0,0,0
0,Monday,9,HV0003,Uber,67174,292710.66000000003,68353812,1287899.27,40795.14,1045121.21,4382.5,66495.0,0,0
0,Monday,10,HV0003,Uber,57368,255282.88,59085380,1082717.9300000002,36556.85,869541.5599999999,4162.5,54430.75,0,0
0,Monday,11,HV0003,Uber,55230,245426.63999999998,57742728,1039275.1900000001,34701.35,837684.13,4705.0,52013.5,0,0
0,Monday,12,HV0003,Uber,55444,247065.35,58632949,1054395.82,35103.53,851493.9,5410.0,52767.0,0,0
0,Monday,13,HV0003,Uber,59330,260461.78,64430240,1157903.75,36502.61,943592.63,5377.5,53924.75,0,0
0,Monday,14,HV0003,Uber,64052,276558.15,74753000,1325563.71,39954.45,1095977.08,5410.0,56952.5,0,0
0,Monday,15,HV0003,Uber,66989,289312.4,81150227,1430745.69,43351.39,1185379.05,6297.5,58949.0,0,0
0,Monday,16,HV0003,Uber,66144,275156.32,78785480,1396519.53,39259.49,1145899.41,5380.0,57081.75,0,0
0,Monday,17,HV0003,Uber,69957,290774.09,79537102,1501420.52,42956.340000000004,1228913.23,4517.5,63651.5,0,0
0,Monday,18,HV0003,Uber,67996,280714.25,68686997,1360643.93,40630.17,1106070.42,3535.0,66954.25,0,0
