pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2022-09-01,2022-09,HV0003,Uber,Bronx,46406,205607.78,48838403,863900.14,16098.0,736205.09,2081.25,7710.75,788,24
2022-09-01,2022-09,HV0003,Uber,Brooklyn,97313,437959.97,118186590,2082688.71,76027.69,1716375.86,12475.0,32040.75,1349,120
2022-09-01,2022-09,HV0003,Uber,Manhattan,163637,851474.38,216385615,4308376.390000001,230360.38,3406268.53,32441.25,377002.0,1518,177
2022-09-01,2022-09,HV0003,Uber,Queens,82496,580367.0,118209019,2338086.17,118294.31,1936975.8,54913.75,36137.75,1201,46
2022-09-01,2022-09,HV0003,Uber,Staten Island,5168,28985.33,5273982,108494.58,4914.51,88946.37,363.75,538.0,121,4
2022-09-01,2022-09,HV0003,Uber,Unknown,19,157.14000000000001,31311,792.4300000000001,24.62,622.47,2.5,0.0,0,0
2022-09-02,2022-09,HV0003,Uber,Bronx,53718,246702.54,54393474,1010133.55,18252.94,846853.88,2437.5,9160.0,884,65
2022-09-02,2022-09,HV0003,Uber,Brooklyn,108550,498093.13,128059638,2329695.43,83591.83,1901111.1600000001,13477.5,34848.25,1457,168
2022-09-02,2022-09,HV0003,Uber,Manhattan,175752,896778.5299999999,213219648,4361200.59,223028.36,3425957.79,32395.0,401534.75,1708,243
2022-09-02,2022-09,HV0003,Uber,Queens,93719,649361.89,126266400,2572466.37,128304.62,2118639.9899999998,59511.25,40492.75,1334,72
2022-09-02,2022-09,HV0003,Uber,Staten Island,5803,31500.08,5681619,117473.55,5146.15,96667.48000000001,327.5,507.0,134,2
2022-09-02,2022-09,HV0003,Uber,Unknown,23,321.74,39275,1245.77,90.15,934.9300000000001,2.5,2.75,1,0
2022-09-03,2022-09,HV0003,Uber,Bronx,54864,265931.09,53595218,1034817.6900000001,18890.85,880313.75,1626.25,10744.25,887,54
2022-09-03,2022-09,HV0003,Uber,Brooklyn,121658,569729.61,134754045,2576965.02,91621.52,2114923.32,8510.0,43678.0,1645,180
2022-09-03,2022-09,HV0003,Uber,Manhattan,190223,932467.29,210766644,4371559.24,230094.82,3517483.68,19650.0,438221.25,1870,315
2022-09-03,2022-09,HV0003,Uber,Queens,92752,627005.25,111877748,2388755.1,108382.74,1971900.82,41930.0,35386.5,1281,50
2022-09-03,2022-09,HV0003,Uber,Staten Island,5699,33192.35,5554775,117973.33,5443.66,97585.28,182.5,618.0,123,2
2022-09-03,2022-09,HV0003,Uber,Unknown,17,131.73,20124,477.36,28.43,383.95,0.0,2.75,0,0
2022-09-04,2022-09,HV0003,Uber,Bronx,50115,242168.12,46361578,929196.82,16294.67,793897.3200000001,1300.0,8811.0,857,48
2022-09-04,2022-09,HV0003,Uber,Brooklyn,119818,562655.82,130200668,2557075.9699999997,87293.61,2105236.85,8612.5,40593.0,1568,176
2022-09-04,2022-09,HV0003,Uber,Manhattan,174494,895623.66,191891442,4291030.9799999995,219054.52000000002,3415333.91,24617.5,398761.5,1617,262
2022-09-04,2022-09,HV0003,Uber,Queens,90441,645561.46,109403309,2437920.03,105310.48,2017014.65,48437.5,35196.5,1282,73
2022-09-04,2022-09,HV0003,Uber,Staten Island,4924,29329.48,4754034,103861.56,4535.9400000000005,85443.38,237.5,434.75,106,0
2022-09-04,2022-09,HV0003,Uber,Unknown,12,50.849999999999994,9077,188.31,0.0,152.9,2.5,0.0,0,0
2022-09-05,2022-09,HV0003,Uber,Bronx,38158,185915.44,33695034,709888.65,13047.55,579916.14,1463.75,6909.5,760,51
2022-09-05,2022-09,HV0003,Uber,Brooklyn,94730,455182.51,104688787,2130371.73,66964.32,1696684.6199999999,10131.25,30440.5,1498,189
2022-09-05,2022-09,HV0003,Uber,Manhattan,138870,761279.64,144944649,3462563.05,177882.59,2650514.21,37990.0,315640.75,1474,182
2022-09-05,2022-09,HV0003,Uber,Queens,83118,684038.5700000001,106400369,2614028.48,110517.04,2087051.83,69531.25,47024.25,1178,67
2022-09-05,2022-09,HV0003,Uber,Staten Island,3741,23684.04,3589476,80420.07,3054.81,66100.12,235.0,452.5,130,1
2022-09-05,2022-09,HV0003,Uber,Unknown,23,214.45000000000002,33675,951.21,51.910000000000004,717.98,7.5,5.5,0,0
2022-09-06,2022-09,HV0003,Uber,Bronx,45607,192615.79,47942813,873142.56,15016.26,726653.39,1547.5,6466.5,772,45
2022-09-06,2022-09,HV0003,Uber,Brooklyn,96536,413185.33,115687661,2239866.67,73969.56,1776439.01,10732.5,30391.5,1278,128
2022-09-06,2022-09,HV0003,Uber,Manhattan,183631,811607.3200000001,227283432,5069934.82,255799.77,3836696.12,26950.0,434681.25,1404,180
2022-09-06,2022-09,HV0003,Uber,Queens,86428,617893.5700000001,131481660,2650963.14,126770.43,2244692.3,62455.0,43974.0,1174,44
2022-09-06,2022-09,HV0003,Uber,Staten Island,5294,27604.57,5196208,106877.67,4526.280000000001,87231.54,327.5,476.0,150,0
2022-09-06,2022-09,HV0003,Uber,Unknown,18,79.63,18156,361.18,6.220000000000001,310.88,5.0,0.0,0,0
2022-09-07,2022-09,HV0003,Uber,Bronx,44934,195418.73,47212016,845607.52,16798.46,708387.6799999999,1415.0,7402.0,772,32
2022-09-07,2022-09,HV0003,Uber,Brooklyn,91149,391621.36,109617842,1968221.33,69221.8,1596809.76,8831.25,33527.5,1207,84
2022-09-07,2022-09,HV0003,Uber,Manhattan,188174,906922.53,241996546,5325323.64,278692.68,4042264.27,23652.5,446632.75,1352,189
2022-09-07,2022-09,HV0003,Uber,Queens,79142,552362.32,111303645,2253774.9,109174.51,1919946.25,51592.5,38808.75,1147,42
2022-09-07,2022-09,HV0003,Uber,Staten Island,5072,27321.63,5054364,104058.09,4612.200000000001,84411.91,265.0,463.5,110,0
2022-09-07,2022-09,HV0003,Uber,Unknown,15,104.04,17595,436.23,10.94,341.43,0.0,0.0,0,0
2022-09-08,2022-09,HV0003,Uber,Bronx,46403,201081.78,52272997,930102.36,17530.64,773654.72,1618.75,7703.75,741,56
2022-09-08,2022-09,HV0003,Uber,Brooklyn,95985,426383.31,123973473,2258644.52,76328.16,1811890.23,10841.25,36176.0,1265,132
2022-09-08,2022-09,HV0003,Uber,Manhattan,200346,1016000.78,283132556,6620628.74,334026.42,4878444.69,32335.0,473720.5,1284,172
2022-09-08,2022-09,HV0003,Uber,Queens,82960,577284.64,121284251,2427104.31,115988.51000000001,2072656.76,53313.75,40174.75,1193,55
2022-09-08,2022-09,HV0003,Uber,Staten Island,5377,28580.94,5687236,113606.97,4813.349999999999,92932.19,320.0,461.5,118,2
2022-09-08,2022-09,HV0003,Uber,Unknown,14,101.33,18827,449.48,5.0,402.33000000000004,0.0,5.5,0,0
2022-09-09,2022-09,HV0003,Uber,Bronx,52853,240920.52,59354876,1088984.43,20304.4,917420.48,2207.5,9261.5,829,53
2022-09-09,2022-09,HV0003,Uber,Brooklyn,112769,507279.24,146983763,2649191.13,90760.66,2189037.42,11982.5,42444.25,1402,149
2022-09-09,2022-09,HV0003,Uber,Manhattan,215672,1054924.75,293279586,6533285.57,311614.65,5051038.100000001,34626.25,513092.25,1555,230
2022-09-09,2022-09,HV0003,Uber,Queens,90380,620668.3200000001,138163735,2613759.06,120947.3,2178052.13,57163.75,39318.0,1324,64
2022-09-09,2022-09,HV0003,Uber,Staten Island,6196,33371.13,6664813,132167.13999999998,5510.29,108629.41,337.5,537.25,155,4
2022-09-09,2022-09,HV0003,Uber,Unknown,21,170.57,36882,829.44,4.89,644.95,0.0,11.75,1,0
2022-09-10,2022-09,HV0003,Uber,Bronx,52802,255480.91,55263574,1059834.44,19563.77,882576.04,1387.5,9923.25,862,59
2022-09-10,2022-09,HV0003,Uber,Brooklyn,133942,627753.45,162488863,3247129.73,111683.54000000001,2566358.19,8552.5,58461.25,1551,144
2022-09-10,2022-09,HV0003,Uber,Manhattan,237158,1132147.31,300591615,6986647.54,299149.84,5324066.42,23132.5,566474.0,1739,275
2022-09-10,2022-09,HV0003,Uber,Queens,92126,619944.72,120497661,2489030.17,105550.47,2037503.45,40545.0,35372.5,1388,88
2022-09-10,2022-09,HV0003,Uber,Staten Island,5993,35555.979999999996,6267430,131675.53,5994.3,106944.45999999999,207.5,602.5,134,5
2022-09-10,2022-09,HV0003,Uber,Unknown,18,146.15,25829,642.5600000000001,16.37,510.78,0.0,2.75,0,0
2022-09-11,2022-09,HV0003,Uber,Bronx,46922,222526.88,43442089,875583.9299999999,15558.960000000001,732949.78,1496.25,8040.25,863,44
2022-09-11,2022-09,HV0003,Uber,Brooklyn,127561,600767.98,143364659,3053400.99,97385.65000000001,2411989.02,12621.25,50967.0,1727,221
2022-09-11,2022-09,HV0003,Uber,Manhattan,210652,1073681.59,244222913,6102996.59,257444.54,4646102.57,38393.75,492600.25,1837,245
2022-09-11,2022-09,HV0003,Uber,Queens,88591,656978.83,115730664,2700493.77,113384.55,2116696.61,58977.5,41499.0,1260,58
2022-09-11,2022-09,HV0003,Uber,Staten Island,4850,28913.74,4811438,105600.94,4458.38,86461.73,308.75,503.5,125,2
2022-09-11,2022-09,HV0003,Uber,Unknown,14,116.21,17446,434.32,5.93,350.79,0.0,2.75,0,0
2022-09-12,2022-09,HV0003,Uber,Bronx,41714,182711.59,44116676,828639.73,14386.199999999999,679991.47,1661.25,6697.0,717,42
2022-09-12,2022-09,HV0003,Uber,Brooklyn,87506,408681.25,109286204,2139786.52,76176.71,1685242.6,13056.25,32115.25,1195,75
2022-09-12,2022-09,HV0003,Uber,Manhattan,175693,898125.5499999999,224425824,5416685.54,284511.79,4047087.49,36671.25,415085.75,1243,139
2022-09-12,2022-09,HV0003,Uber,Queens,78243,568059.9400000001,112996178,2330470.54,115694.81999999999,1896262.22,58865.0,38616.75,1017,36
2022-09-12,2022-09,HV0003,Uber,Staten Island,4875,27007.19,4949848,103933.62999999999,4685.96,84076.51999999999,335.0,440.25,133,5
2022-09-12,2022-09,HV0003,Uber,Unknown,18,137.22,21142,621.4300000000001,0.0,449.58,2.5,5.5,0,0
