pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2021-08-01,2021-08,HV0003,Uber,Bronx,48276,223376.14,43395704,893756.4,10716.189999999999,783457.1599999999,1157.5,6877.75,0,0
2021-08-01,2021-08,HV0003,Uber,Brooklyn,101203,474200.62,105670587,2241643.44,59961.5,1942061.88,7582.5,34325.5,0,0
2021-08-01,2021-08,HV0003,Uber,Manhattan,130033,676050.8200000001,137534544,3157236.3,126038.82,2785063.56,18732.5,292952.0,0,0
2021-08-01,2021-08,HV0003,Uber,Queens,69510,461128.25,78174688,1752837.07,58692.41,1489759.04,32297.5,22033.0,0,0
2021-08-01,2021-08,HV0003,Uber,Staten Island,4553,26417.59,4365615,95898.42,3423.85,90419.56,205.0,387.75,0,0
2021-08-01,2021-08,HV0003,Uber,Unknown,11,78.69,13279,304.83,0.0,276.67,0.0,0.0,0,0
2021-08-02,2021-08,HV0003,Uber,Bronx,40025,181458.02,38236046,781421.5599999999,12106.68,622411.91,1382.5,5926.25,0,0
2021-08-02,2021-08,HV0003,Uber,Brooklyn,73288,335103.76,80349894,1602512.49,48847.93,1282538.58,7167.5,22519.75,0,0
2021-08-02,2021-08,HV0003,Uber,Manhattan,97595,490728.29000000004,106794581,2379146.37,121755.97,1850017.38,15327.5,222125.75,0,0
2021-08-02,2021-08,HV0003,Uber,Queens,60172,389203.02999999997,69946496,1471590.1600000001,56978.299999999996,1185580.67,31920.0,19871.5,0,0
2021-08-02,2021-08,HV0003,Uber,Staten Island,4165,23330.32,3968689,85177.59,3283.39,72482.6,255.0,385.0,0,0
2021-08-02,2021-08,HV0003,Uber,Unknown,17,96.16999999999999,15311,385.88,11.07,278.02,5.0,0.0,0,0
2021-08-03,2021-08,HV0003,Uber,Bronx,42974,189181.14,42061840,833336.17,12780.9,643298.3,1240.0,6721.0,0,0
2021-08-03,2021-08,HV0003,Uber,Brooklyn,75112,331987.03,83326414,1612537.75,49811.1,1244355.5899999999,5942.5,23798.5,0,0
2021-08-03,2021-08,HV0003,Uber,Manhattan,108799,535325.05,123920266,2766572.3600000003,141964.35,2096987.74,12720.0,251022.75,0,0
2021-08-03,2021-08,HV0003,Uber,Queens,58071,353138.3,67002783,1343245.2,54467.07,1069485.4,26407.5,18532.25,0,0
2021-08-03,2021-08,HV0003,Uber,Staten Island,4525,23446.980000000003,4135066,86904.72,3594.6,71190.15,182.5,412.5,0,0
2021-08-03,2021-08,HV0003,Uber,Unknown,17,80.76,15664,450.42,42.97,363.61,0.0,2.75,0,0
2021-08-04,2021-08,HV0003,Uber,Bronx,46403,201500.2,44757210,843876.84,13388.83,687118.7,1245.0,7128.0,0,0
2021-08-04,2021-08,HV0003,Uber,Brooklyn,81312,353040.83999999997,89199533,1658217.03,52783.08,1335331.49,6407.5,25245.0,0,0
2021-08-04,2021-08,HV0003,Uber,Manhattan,122389,604901.98,137468663,2954703.84,152233.57,2364707.78,14235.0,281160.0,0,0
2021-08-04,2021-08,HV0003,Uber,Queens,60661,371271.98,69346022,1410900.8,57776.229999999996,1141320.52,26462.5,19530.5,0,0
2021-08-04,2021-08,HV0003,Uber,Staten Island,4670,24902.88,4358274,90346.78,3524.46,76433.75,217.5,418.0,0,0
2021-08-04,2021-08,HV0003,Uber,Unknown,21,148.6,23806,513.89,6.3,393.07,10.0,0.0,0,0
2021-08-05,2021-08,HV0003,Uber,Bronx,48462,209603.52000000002,47608820,879269.53,14462.78,748016.75,1547.5,7482.75,0,0
2021-08-05,2021-08,HV0003,Uber,Brooklyn,87866,382197.93,99012723,1786283.05,57617.11,1509359.51,8210.0,27324.0,0,0
2021-08-05,2021-08,HV0003,Uber,Manhattan,133483,666130.6,156366563,3221760.69,166005.54,2726059.08,17527.5,306999.0,0,0
2021-08-05,2021-08,HV0003,Uber,Queens,64205,385920.81,74365313,1464265.93,59748.91,1201567.94,29557.5,20858.75,0,0
2021-08-05,2021-08,HV0003,Uber,Staten Island,4981,25613.510000000002,4607719,95881.0,4123.19,85392.43000000001,215.0,401.5,0,0
2021-08-05,2021-08,HV0003,Uber,Unknown,18,96.08999999999999,18421,515.81,0.0,430.02,2.5,0.0,0,0
2021-08-06,2021-08,HV0003,Uber,Bronx,53498,241580.56,55643944,1073320.41,16520.69,879139.53,1662.5,8368.25,0,0
2021-08-06,2021-08,HV0003,Uber,Brooklyn,106972,463450.1,121038836,2216004.12,72970.94,1818594.36,8485.0,32414.25,0,0
2021-08-06,2021-08,HV0003,Uber,Manhattan,145166,698446.68,172463254,3533964.12,174973.38999999998,2856407.28,18135.0,338255.5,0,0
2021-08-06,2021-08,HV0003,Uber,Queens,75853,449004.23,91581273,1746760.89,68460.04000000001,1454464.03,31230.0,23443.75,0,0
2021-08-06,2021-08,HV0003,Uber,Staten Island,5657,29779.489999999998,5271331,112160.1,4612.13,94361.63,240.0,456.5,0,0
2021-08-06,2021-08,HV0003,Uber,Unknown,14,72.31,12026,257.79999999999995,11.47,238.51,0.0,5.5,0,0
2021-08-07,2021-08,HV0003,Uber,Bronx,53303,253489.59,52890490,1075165.83,17218.43,875947.55,1225.0,8269.25,0,0
2021-08-07,2021-08,HV0003,Uber,Brooklyn,113375,517114.99,124093241,2476304.26,80266.18,1964041.5,5810.0,38717.25,0,0
