pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-04-01,2024-04,HV0003,Uber,Bronx,57020,243561.7,52891779,1020935.77,17370.85,879169.84,1737.5,7813.25,2967,672
2024-04-01,2024-04,HV0003,Uber,Brooklyn,107353,443457.55,114955945,2196248.1,76779.85,1797960.5,11215.0,27424.0,5955,1751
2024-04-01,2024-04,HV0003,Uber,Manhattan,158220,758892.95,177967129,4250835.26,231474.79,3005522.56,28088.75,350637.75,7411,3060
2024-04-01,2024-04,HV0003,Uber,Queens,92820,653371.62,116762559,2720871.75,132037.15,2153840.41,65442.5,38642.75,4656,892
2024-04-01,2024-04,HV0003,Uber,Staten Island,6121,33175.68,5779551,129143.41,5274.13,108971.44,341.25,448.25,506,55
2024-04-01,2024-04,HV0003,Uber,Unknown,17,79.45,15206,315.94,5.0,269.7,0.0,0.0,2,1
2024-04-02,2024-04,HV0003,Uber,Bronx,65851,252203.53,66715185,1240383.46,21270.21,1046119.83,1647.5,7550.75,3625,884
2024-04-02,2024-04,HV0003,Uber,Brooklyn,128289,462336.89,141719739,2716271.42,93911.37,2142197.46,9622.5,29542.5,7497,2373
2024-04-02,2024-04,HV0003,Uber,Manhattan,201060,856502.09,248921386,5874982.46,333257.38,4007472.06,23403.75,450150.5,9990,4785
2024-04-02,2024-04,HV0003,Uber,Queens,100003,587058.29,127546955,2820645.57,130094.01000000001,2179910.62,55108.75,33869.5,5568,1178
2024-04-02,2024-04,HV0003,Uber,Staten Island,7095,33075.1,6499442,147835.44999999998,5972.18,117018.7,316.25,409.75,612,59
2024-04-02,2024-04,HV0003,Uber,Unknown,13,64.67,14670,284.65,20.0,256.65,2.5,2.75,2,0
2024-04-03,2024-04,HV0003,Uber,Bronx,73199,273816.29,72112051,1389086.42,23690.600000000002,1164960.44,1657.5,8276.25,4068,1105
2024-04-03,2024-04,HV0003,Uber,Brooklyn,142795,503169.94,154420106,3053468.9699999997,105355.51,2415986.64,9755.0,32188.5,7972,2754
2024-04-03,2024-04,HV0003,Uber,Manhattan,223694,963810.8,284282887,7185038.0,404546.32,4928490.57,26210.0,500418.5,11968,6279
2024-04-03,2024-04,HV0003,Uber,Queens,104379,564465.85,124896942,2735260.79,124454.26999999999,2122203.1,46571.25,29822.25,6036,1317
2024-04-03,2024-04,HV0003,Uber,Staten Island,7543,35781.64,7051040,160569.6,6907.8,127881.79,378.75,505.25,628,43
2024-04-03,2024-04,HV0003,Uber,Unknown,17,78.92,14736,339.96,10.0,276.7,5.0,0.0,1,0
2024-04-04,2024-04,HV0003,Uber,Bronx,65370,267835.98,66840251,1233031.37,21414.899999999998,1063447.8599999999,2073.75,8146.0,3400,873
2024-04-04,2024-04,HV0003,Uber,Brooklyn,129631,513318.56,149884509,2780664.38,98482.68000000001,2270791.91,14092.5,33116.5,7371,2619
2024-04-04,2024-04,HV0003,Uber,Manhattan,202935,1039642.22,264963755,6430667.04,355937.63,4469315.07,40010.0,448615.75,9390,4543
2024-04-04,2024-04,HV0003,Uber,Queens,103242,670056.66,138285632,3074411.62,154593.95,2405915.4,67272.5,37522.5,5264,1039
2024-04-04,2024-04,HV0003,Uber,Staten Island,7424,36906.15,6994027,156690.12,6998.32,127207.48000000001,443.75,528.0,619,55
2024-04-04,2024-04,HV0003,Uber,Unknown,13,57.17,12014,309.44,0.0,248.02,2.5,0.0,0,0
2024-04-05,2024-04,HV0003,Uber,Bronx,75599,327661.99,81637041,1538040.76,28347.67,1327838.3800000001,2380.0,10515.75,3814,1017
2024-04-05,2024-04,HV0003,Uber,Brooklyn,146419,593178.5,171581525,3186104.29,108373.59,2620375.17,13631.25,38243.0,7934,2904
2024-04-05,2024-04,HV0003,Uber,Manhattan,214768,1018173.4,270782249,6137849.47,316684.24,4434509.58,35981.25,476451.75,10313,5137
2024-04-05,2024-04,HV0003,Uber,Queens,109887,679193.05,142613970,3043937.9,136693.94,2442998.69,58040.0,34122.0,6024,1350
2024-04-05,2024-04,HV0003,Uber,Staten Island,8160,41870.18,8159042,176889.32,7369.610000000001,146926.21,410.0,676.75,662,62
2024-04-05,2024-04,HV0003,Uber,Unknown,21,121.30000000000001,21774,499.35,13.6,392.68,5.0,0.0,2,1
2024-04-06,2024-04,HV0003,Uber,Bronx,70351,324469.32,69156558,1384694.73,25382.43,1184238.3399999999,1461.25,11082.5,3482,901
2024-04-06,2024-04,HV0003,Uber,Brooklyn,156762,673020.11,175717625,3485447.02,125904.97,2825100.57,9065.0,56577.25,8709,3698
2024-04-06,2024-04,HV0003,Uber,Manhattan,225555,1068742.18,274671421,6252683.84,305838.8,4609436.2700000005,23560.0,504504.5,11503,6398
2024-04-06,2024-04,HV0003,Uber,Queens,110715,676166.6699999999,130794883,2861617.79,121559.91,2330792.27,40540.0,34978.0,6402,1705
2024-04-06,2024-04,HV0003,Uber,Staten Island,7153,40701.75,6922782,160749.37,7220.34,132072.56,257.5,704.75,552,41
2024-04-06,2024-04,HV0003,Uber,Unknown,27,220.39999999999998,31583,721.5799999999999,11.190000000000001,660.66,5.0,2.75,1,0
2024-04-07,2024-04,HV0003,Uber,Bronx,59415,274455.83,54846115,1164919.47,18572.85,960206.45,1570.0,8832.25,3015,784
2024-04-07,2024-04,HV0003,Uber,Brooklyn,130621,582196.32,141046876,2969234.64,96198.99,2305116.33,11402.5,40913.5,7723,3193
2024-04-07,2024-04,HV0003,Uber,Manhattan,175400,911803.38,203566180,4993663.31,232013.71,3550292.15,33237.5,381071.0,9656,5133
2024-04-07,2024-04,HV0003,Uber,Queens,100318,720678.37,125534427,3046786.17,124444.96,2369374.2,60097.5,40807.0,5338,1372
2024-04-07,2024-04,HV0003,Uber,Staten Island,5312,31191.800000000003,5117414,124921.54,5007.72,99989.23,298.75,463.0,437,26
2024-04-07,2024-04,HV0003,Uber,Unknown,17,84.44999999999999,14493,370.41999999999996,10.059999999999999,283.0,0.0,0.0,0,0
2024-04-08,2024-04,HV0003,Uber,Bronx,58181,246506.68,55575336,1091744.0,18236.77,917643.65,1682.5,7954.0,3041,703
2024-04-08,2024-04,HV0003,Uber,Brooklyn,105186,431388.08999999997,113382770,2244746.7600000002,76358.35,1775309.52,11537.5,25588.5,5807,1777
2024-04-08,2024-04,HV0003,Uber,Manhattan,156614,768306.97,172369547,4366823.5,231542.63,2990581.96,28335.0,344023.75,7309,2951
2024-04-08,2024-04,HV0003,Uber,Queens,92546,634223.34,113115562,2746756.7,132754.33,2096754.54,62681.25,37164.75,4742,891
2024-04-08,2024-04,HV0003,Uber,Staten Island,6382,32435.7,5864107,134861.15,5676.84,108202.52,406.25,360.75,532,40
2024-04-08,2024-04,HV0003,Uber,Unknown,18,94.6,18781,396.67,5.97,347.02,0.0,0.0,0,0
2024-04-09,2024-04,HV0003,Uber,Bronx,62493,258181.24,67260872,1229327.98,22568.6,1049892.71,1475.0,8100.25,3202,803
2024-04-09,2024-04,HV0003,Uber,Brooklyn,111385,438595.76,127891623,2427678.19,82698.87,1926238.06,9841.25,26606.5,6200,2016
2024-04-09,2024-04,HV0003,Uber,Manhattan,164355,840333.59,212707788,5299986.7,297207.57,3584029.3,24536.25,357398.5,7763,3514
2024-04-09,2024-04,HV0003,Uber,Queens,91598,583645.67,124224625,2758743.94,137914.61000000002,2127241.35,54322.5,33264.25,4748,928
2024-04-09,2024-04,HV0003,Uber,Staten Island,6654,32930.34,6376918,144474.24,6016.889999999999,114294.45999999999,362.5,444.5,512,34
2024-04-09,2024-04,HV0003,Uber,Unknown,19,152.78,19998,542.72,8.0,443.06,2.5,0.0,1,0
2024-04-10,2024-04,HV0003,Uber,Bronx,62595,268673.91,60754690,1211836.21,21093.79,1032885.5299999999,1780.0,8723.0,3264,772
2024-04-10,2024-04,HV0003,Uber,Brooklyn,110661,455976.13,121926651,2481117.74,86974.06,1973983.79,11036.25,29792.75,5932,1990
2024-04-10,2024-04,HV0003,Uber,Manhattan,178202,936207.41,215160181,5935730.8,340043.49,3974371.25,32621.25,390943.5,8037,3818
2024-04-10,2024-04,HV0003,Uber,Queens,91308,588037.48,111107915,2678269.56,133286.66,2037403.6900000002,52951.25,33289.0,4759,928
2024-04-10,2024-04,HV0003,Uber,Staten Island,6368,34583.72,6109698,142190.85,5947.34,117888.52,442.5,471.5,484,43
2024-04-10,2024-04,HV0003,Uber,Unknown,18,103.66,16241,472.34,3.98,372.24,7.5,0.0,1,0
2024-04-11,2024-04,HV0003,Uber,Bronx,68188,275782.21,71216293,1327797.38,22644.45,1136015.59,2281.25,8642.75,3681,1026
2024-04-11,2024-04,HV0003,Uber,Brooklyn,128394,510983.78,149739911,2877365.31,101682.11,2304374.83,14142.5,32761.0,7093,2509
2024-04-11,2024-04,HV0003,Uber,Manhattan,199521,1063294.81,273193397,6901843.14,384586.11,4749750.02,43677.5,433990.25,9663,5118
2024-04-11,2024-04,HV0003,Uber,Queens,100946,618329.34,132683551,2914507.51,139173.17,2271881.55,56487.5,33459.75,5540,1199
2024-04-11,2024-04,HV0003,Uber,Staten Island,7278,36249.54,7029812,155321.04,6595.98,126991.28,390.0,485.25,635,45
2024-04-11,2024-04,HV0003,Uber,Unknown,21,107.84,20061,538.95,33.58,417.47,0.0,2.75,0,0
2024-04-12,2024-04,HV0003,Uber,Bronx,74279,313151.49,79273042,1463022.86,23796.95,1265717.24,2555.0,9913.0,3686,994
2024-04-12,2024-04,HV0003,Uber,Brooklyn,144275,585195.04,167330339,3169413.15,109880.29,2568244.71,13273.75,38347.75,7822,2881
2024-04-12,2024-04,HV0003,Uber,Manhattan,215936,1031449.2799999999,269529359,6173093.2,320472.27,4396857.54,39506.25,479665.5,10107,4881
2024-04-12,2024-04,HV0003,Uber,Queens,113514,712730.24,148480538,3237120.24,150245.49,2563021.16,62170.0,37818.25,5956,1404
2024-04-12,2024-04,HV0003,Uber,Staten Island,8003,40983.06,7792150,172895.37,7410.91,140937.43,405.0,548.0,632,52
2024-04-12,2024-04,HV0003,Uber,Unknown,27,142.9,29589,593.82,31.84,481.57,5.0,2.75,2,2
2024-04-13,2024-04,HV0003,Uber,Bronx,74263,339632.56,74904601,1447595.94,24721.06,1233255.52,1543.75,12634.5,3920,1190
2024-04-13,2024-04,HV0003,Uber,Brooklyn,162248,686407.14,184180337,3541268.41,127491.69,2839468.87,8598.75,55257.75,9019,3938
2024-04-13,2024-04,HV0003,Uber,Manhattan,237124,1071945.19,281042678,6234486.61,292179.99,4537709.53,21037.5,531986.5,11633,6238
2024-04-13,2024-04,HV0003,Uber,Queens,109595,664783.01,128711762,2808802.44,116962.51,2259466.0,42733.75,33063.0,5948,1486
2024-04-13,2024-04,HV0003,Uber,Staten Island,7417,43459.99,7397979,172444.46,7617.150000000001,141033.75,257.5,802.25,536,54
2024-04-13,2024-04,HV0003,Uber,Unknown,13,49.7,9540,210.94,5.0,170.22,0.0,0.0,2,0
2024-04-14,2024-04,HV0003,Uber,Bronx,62088,285812.35,58660011,1209337.75,18891.27,1000332.54,1862.5,9278.5,3218,889
2024-04-14,2024-04,HV0003,Uber,Brooklyn,138549,616568.13,156024082,3197204.63,102708.08,2511118.34,12320.0,41464.5,8038,3402
2024-04-14,2024-04,HV0003,Uber,Manhattan,180439,955553.9,216061497,5204414.16,242372.58000000002,3747886.06,35456.25,387541.75,10095,5456
2024-04-14,2024-04,HV0003,Uber,Queens,102764,726493.0,129157269,3081187.06,125182.71,2385902.38,61803.75,40144.0,5271,1315
2024-04-14,2024-04,HV0003,Uber,Staten Island,5795,34713.99,5750713,137178.29,5438.46,111491.62999999999,355.0,504.0,456,53
2024-04-14,2024-04,HV0003,Uber,Unknown,13,79.59,11412,278.27,0.0,222.89,0.0,5.5,1,0
2024-04-15,2024-04,HV0003,Uber,Bronx,59567,245201.73,63019095,1160303.97,18299.35,994940.5,1697.5,7459.0,2990,688
2024-04-15,2024-04,HV0003,Uber,Brooklyn,110595,463624.98,130938089,2505170.17,86273.88,2010014.7999999998,12985.0,27526.0,6133,2031
2024-04-15,2024-04,HV0003,Uber,EWR,1,1.04,212,86.56,0.0,54.91,2.5,0.0,0,0
2024-04-15,2024-04,HV0003,Uber,Manhattan,158221,805882.9099999999,197183012,4711583.33,258587.01,3298230.48,30042.5,345685.75,7123,2940
2024-04-15,2024-04,HV0003,Uber,Queens,97473,672460.59,131947454,3024069.55,148202.91,2346434.67,68318.75,40375.5,4793,1029
2024-04-15,2024-04,HV0003,Uber,Staten Island,6528,33374.32,6303786,141801.83000000002,5792.34,114809.45,442.5,427.75,517,34
2024-04-15,2024-04,HV0003,Uber,Unknown,14,68.35,12600,317.93,3.0,240.82999999999998,2.5,0.0,0,0
2024-04-16,2024-04,HV0003,Uber,Bronx,58710,241462.43,61152665,1116489.53,19381.8,950889.23,1846.25,7402.5,3087,733
2024-04-16,2024-04,HV0003,Uber,Brooklyn,109850,442348.63,129342365,2430326.62,85530.38,1936154.67,10757.5,28945.25,6067,1868
2024-04-16,2024-04,HV0003,Uber,Manhattan,175569,868082.0900000001,226723072,5408891.63,308677.58,3714134.69,26716.25,388688.25,7555,3191
2024-04-16,2024-04,HV0003,Uber,Queens,91571,581686.62,121158209,2687731.86,130981.36,2085166.08,55106.25,33641.5,4753,884
2024-04-16,2024-04,HV0003,Uber,Staten Island,6533,32621.34,6311783,140882.6,6396.25,111884.57,393.75,405.5,511,38
2024-04-16,2024-04,HV0003,Uber,Unknown,18,89.77,19117,376.72,1.0,327.92,5.0,0.0,0,0
2024-04-17,2024-04,HV0003,Uber,Bronx,63079,256703.79,64012415,1191947.1,20830.82,1005542.48,2027.5,7906.0,3315,798
2024-04-17,2024-04,HV0003,Uber,Brooklyn,122256,484817.18,143882704,2679256.1,95275.39,2146077.14,12522.5,30613.75,6989,2450
2024-04-17,2024-04,HV0003,Uber,Manhattan,197641,980653.12,260607210,6282220.88,358048.14999999997,4284227.84,33583.75,440020.25,8814,4149
2024-04-17,2024-04,HV0003,Uber,Queens,95406,594104.94,125282815,2788616.38,138872.07,2140073.82,55406.25,33319.25,5106,982
2024-04-17,2024-04,HV0003,Uber,Staten Island,6862,34605.44,6682731,149119.82,6185.2,119098.56999999999,406.25,444.25,528,44
2024-04-17,2024-04,HV0003,Uber,Unknown,20,160.96,23734,890.0699999999999,0.0,554.77,0.0,5.5,1,0
2024-04-18,2024-04,HV0003,Uber,Bronx,65856,265820.99,68386033,1267243.18,21104.39,1070850.56,2246.25,7901.5,3404,861
2024-04-18,2024-04,HV0003,Uber,Brooklyn,128684,521762.64999999997,150107189,2906668.79,102306.64,2298846.26,15232.5,33779.75,6987,2326
2024-04-18,2024-04,HV0003,Uber,Manhattan,217254,1106505.13,289165540,7058683.619999999,393473.15,4830666.5,44755.0,484421.75,9373,4449
2024-04-18,2024-04,HV0003,Uber,Queens,102587,650279.12,139093780,3073331.29,150723.07,2372611.6,61531.25,34423.75,5429,1047
2024-04-18,2024-04,HV0003,Uber,Staten Island,7302,36981.99,7081056,160507.72,7046.16,127604.7,512.5,519.0,593,47
2024-04-18,2024-04,HV0003,Uber,Unknown,22,140.88,24145,548.9000000000001,7.09,455.1,5.0,0.0,3,0
2024-04-19,2024-04,HV0003,Uber,Bronx,73770,319191.44,77572467,1459485.56,25443.38,1237360.65,3147.5,10409.5,3486,931
2024-04-19,2024-04,HV0003,Uber,Brooklyn,140975,583007.73,164883672,3110029.15,111935.79000000001,2493930.13,15123.75,38232.75,7618,2861
2024-04-19,2024-04,HV0003,Uber,Manhattan,216395,1036156.51,271297854,6207207.92,322222.43,4391137.8,38676.25,481832.75,9839,4761
2024-04-19,2024-04,HV0003,Uber,Queens,111146,725471.37,148808435,3267810.74,154257.83,2563934.96,64647.5,36606.25,5593,1220
