pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2021-07-01,2021-07,HV0003,Uber,Bronx,49394,213160.15,49478038,953739.5,14571.11,789973.72,1842.5,7051.0,0,0
2021-07-01,2021-07,HV0003,Uber,Brooklyn,95110,405113.34,108162192,2049587.3599999999,59337.25,1667097.72,9252.5,27436.75,0,0
2021-07-01,2021-07,HV0003,Uber,Manhattan,137927,656498.4299999999,167652709,3652211.52,160011.14,2946616.34,19935.0,321084.5,0,0
2021-07-01,2021-07,HV0003,Uber,Queens,68320,390221.16000000003,79859239,1576805.22,59086.1,1281019.2,28392.5,19310.5,0,0
2021-07-01,2021-07,HV0003,Uber,Staten Island,5068,25439.18,4698180,97492.42,3634.73,82168.02,232.5,385.0,0,0
2021-07-01,2021-07,HV0003,Uber,Unknown,18,100.07000000000001,19652,411.19,38.4,317.49,5.0,2.75,0,0
2021-07-02,2021-07,HV0003,Uber,Bronx,51460,235355.65,52153772,1062839.42,16972.29,867376.78,1987.5,7972.25,0,0
2021-07-02,2021-07,HV0003,Uber,Brooklyn,100420,436427.27999999997,110527457,2128150.96,62054.96,1715935.92,9422.5,28965.75,0,0
2021-07-02,2021-07,HV0003,Uber,Manhattan,137044,649765.73,151635828,3338968.58,140352.36000000002,2697359.43,19045.0,316588.25,0,0
2021-07-02,2021-07,HV0003,Uber,Queens,75143,426444.38,84352969,1720994.31,60795.29,1397928.87,29657.5,21100.75,0,0
2021-07-02,2021-07,HV0003,Uber,Staten Island,5422,28462.45,5119122,106939.6,4257.83,89912.24,195.0,393.25,0,0
2021-07-02,2021-07,HV0003,Uber,Unknown,19,64.62,12890,251.19,5.0,230.1,0.0,0.0,0,0
2021-07-03,2021-07,HV0003,Uber,Bronx,51173,238932.88,46851680,948147.4,13939.95,777330.3200000001,1570.0,8131.75,0,0
2021-07-03,2021-07,HV0003,Uber,Brooklyn,99399,447090.64,100385757,2067039.94,59417.090000000004,1647740.94,6667.5,31751.5,0,0
2021-07-03,2021-07,HV0003,Uber,Manhattan,127150,608043.97,125835809,2798121.86,117400.14,2233717.17,13052.5,287900.25,0,0
2021-07-03,2021-07,HV0003,Uber,Queens,69357,399552.01,69706028,1482063.4,51441.350000000006,1203650.8,22932.5,18229.75,0,0
2021-07-03,2021-07,HV0003,Uber,Staten Island,4906,26095.23,4350075,97488.47,3885.84,79999.3,180.0,352.0,0,0
2021-07-03,2021-07,HV0003,Uber,Unknown,19,179.41,21398,557.35,0.0,438.46000000000004,5.0,5.5,0,0
2021-07-04,2021-07,HV0003,Uber,Bronx,45800,238827.07,42986295,1073101.7,14051.75,852321.4,1325.0,7020.75,0,0
2021-07-04,2021-07,HV0003,Uber,Brooklyn,96653,471446.77,105434242,2492816.32,63348.09,1958899.96,5447.5,28501.0,0,0
2021-07-04,2021-07,HV0003,Uber,Manhattan,99660,534534.65,107427431,2828330.32,108298.70999999999,2248633.96,9767.5,220814.0,0,0
2021-07-04,2021-07,HV0003,Uber,Queens,67388,427957.52,72663481,1711293.89,51514.619999999995,1390072.23,22715.0,16260.75,0,0
2021-07-04,2021-07,HV0003,Uber,Staten Island,4778,29764.59,4663083,116864.38,4267.0199999999995,95746.81999999999,127.5,376.75,0,0
2021-07-04,2021-07,HV0003,Uber,Unknown,26,246.7,36671,802.9,12.79,690.5899999999999,0.0,5.5,0,0
2021-07-05,2021-07,HV0003,Uber,Bronx,40791,199346.3,36076375,820963.6,10647.39,691266.51,1230.0,6107.75,0,0
2021-07-05,2021-07,HV0003,Uber,Brooklyn,85199,424700.57,87582879,2099025.82,55564.51,1798586.67,6705.0,28814.5,0,0
2021-07-05,2021-07,HV0003,Uber,Manhattan,92929,497015.47000000003,92206443,2223299.85,98743.93,1874990.6400000001,16420.0,203513.75,0,0
2021-07-05,2021-07,HV0003,Uber,Queens,61360,422971.95,67034988,1688720.52,55718.43,1399861.71,29647.5,20589.25,0,0
2021-07-05,2021-07,HV0003,Uber,Staten Island,3928,24309.47,3691954,91297.24,3003.67,79975.41,142.5,374.0,0,0
2021-07-05,2021-07,HV0003,Uber,Unknown,14,94.30000000000001,12323,298.78,3.0,293.05,0.0,0.0,0,0
2021-07-06,2021-07,HV0003,Uber,Bronx,45544,195850.95,43778267,846386.34,12298.48,687657.0700000001,1240.0,6553.25,0,0
2021-07-06,2021-07,HV0003,Uber,Brooklyn,82895,351932.95,88488592,1716399.08,51290.42,1376683.6099999999,6047.5,23080.75,0,0
2021-07-06,2021-07,HV0003,Uber,Manhattan,113922,516230.73,120481880,2683525.93,132392.55,2133495.27,12480.0,262812.0,0,0
2021-07-06,2021-07,HV0003,Uber,Queens,63141,363948.8,70449004,1438867.94,52438.79,1165258.57,25012.5,17847.5,0,0
2021-07-06,2021-07,HV0003,Uber,Staten Island,4740,25171.12,4364937,94863.91,3678.25,79064.05,240.0,365.75,0,0
