pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
2025-02-06,2025-02,HV0003,Uber,Queens,104100,639678.39,125362197,2780123.79,115356.06,2235901.01,53162.5,35941.0,17740.5,6349,2697
2025-02-06,2025-02,HV0003,Uber,Staten Island,8361,43805.51,8010730,178768.22,6908.77,150913.26,500.0,530.25,265.5,725,136
2025-02-06,2025-02,HV0003,Uber,Unknown,10,93.34,17431,353.43,12.85,310.34000000000003,0.0,2.75,1.5,1,0
2025-02-07,2025-02,HV0003,Uber,Bronx,75951,327513.22000000003,78009190,1494247.22,21612.670000000002,1232938.6,2167.5,10367.0,4114.5,4546,2290
2025-02-07,2025-02,HV0003,Uber,Brooklyn,146567,598629.21,167382296,3192426.29,99404.33,2515632.46,11453.75,42887.0,22741.5,8841,5346
2025-02-07,2025-02,HV0003,Uber,Manhattan,219502,1048584.1,262245653,6411478.26,286627.1,4386170.15,35050.0,491468.75,260442.0,7815,5153
2025-02-07,2025-02,HV0003,Uber,Queens,116488,730845.91,151137288,3176108.68,128818.23,2600485.62,57653.75,39023.75,19414.5,7332,3472
2025-02-07,2025-02,HV0003,Uber,Staten Island,9536,49439.21,9181541,200158.68,7728.889999999999,163430.42,472.5,634.75,322.5,918,181
2025-02-07,2025-02,HV0003,Uber,Unknown,21,129.92,28750,639.52,8.0,466.09999999999997,2.5,5.5,3.0,0,0
2025-02-08,2025-02,HV0003,Uber,Bronx,72797,328172.7,70949573,1441913.19,21712.73,1236831.65,1368.75,10690.5,4353.0,5163,2687
2025-02-08,2025-02,HV0003,Uber,Brooklyn,158362,665623.22,178568235,3626061.04,124799.84,2909033.76,7895.0,54087.5,28455.0,10443,6673
2025-02-08,2025-02,HV0003,Uber,Manhattan,231893,1036890.88,271154624,6890920.18,292057.33,4823467.46,20470.0,522732.25,278796.0,9417,6251
2025-02-08,2025-02,HV0003,Uber,Queens,107988,641030.24,126104345,2702378.27,102263.03,2272921.12,35232.5,30746.0,15595.5,7986,3907
2025-02-08,2025-02,HV0003,Uber,Staten Island,7881,45430.76,7985498,177748.35,7302.91,155772.25,343.75,749.25,364.5,751,137
2025-02-08,2025-02,HV0003,Uber,Unknown,14,71.67,12682,266.24,3.0,250.39,0.0,2.75,1.5,0,0
2025-02-09,2025-02,HV0003,Uber,Bronx,62897,291846.66,55880477,1199703.71,16826.27,1038728.8,1536.25,8203.0,3123.0,4905,2556
2025-02-09,2025-02,HV0003,Uber,Brooklyn,150545,657968.9199999999,157837720,3426280.15,105450.35,2766387.29,12145.0,45731.75,24120.0,10867,7023
2025-02-09,2025-02,HV0003,Uber,Manhattan,192288,970817.35,204906039,5581015.18,217031.66,3985251.16,34765.0,420965.5,225171.0,9478,6588
2025-02-09,2025-02,HV0003,Uber,Queens,112143,766518.66,127782900,3027581.7,116160.17,2569334.8,60425.0,39796.5,19786.5,8091,4212
2025-02-09,2025-02,HV0003,Uber,Staten Island,7274,43201.59,6991947,161493.03,5991.35,149383.2,355.0,628.25,297.0,758,151
2025-02-09,2025-02,HV0003,Uber,Unknown,10,38.97,7482,174.15999999999997,6.5,156.63,0.0,0.0,0.0,1,0
2025-02-10,2025-02,HV0003,Uber,Bronx,63931,272148.08999999997,64807665,1253235.88,18275.26,1045842.95,1767.5,8065.0,2986.5,3681,1644
2025-02-10,2025-02,HV0003,Uber,Brooklyn,117384,493773.43,132591291,2641695.37,80916.89,2069901.8,13148.75,29375.25,15480.0,7146,3810
2025-02-10,2025-02,HV0003,Uber,Manhattan,168303,848595.59,199146810,5060694.4399999995,238037.28999999998,3450489.51,33221.25,367557.0,191967.0,6028,3578
2025-02-10,2025-02,HV0003,Uber,Queens,104713,689881.63,135899920,2951179.8899999997,127077.78,2415679.7199999997,62917.5,39968.25,20385.0,6101,2508
2025-02-10,2025-02,HV0003,Uber,Staten Island,8108,43839.37,8019242,177967.27,6904.63,147232.15,610.0,484.5,237.0,686,97
2025-02-10,2025-02,HV0003,Uber,Unknown,22,148.11,27633,581.0,53.0,499.03999999999996,7.5,3.5,3.0,2,0
2025-02-11,2025-02,HV0003,Uber,Bronx,65123,267628.89,65071656,1230227.41,19339.14,1044446.77,1540.0,8336.25,3202.5,3751,1559
2025-02-11,2025-02,HV0003,Uber,Brooklyn,120350,482017.92,133961680,2567224.18,82822.08,2073936.77,9981.25,32043.75,16902.0,7322,3694
2025-02-11,2025-02,HV0003,Uber,Manhattan,192046,945192.94,230477985,5990377.38,302750.12,4047284.68,27335.0,427319.25,225921.0,6306,3722
2025-02-11,2025-02,HV0003,Uber,Queens,98553,589575.14,119009360,2554703.59,109179.09,2095484.73,48747.5,32702.5,16524.0,6068,2477
2025-02-11,2025-02,HV0003,Uber,Staten Island,8141,41883.39,7842767,168691.63,6685.04,142810.08,452.5,524.0,243.0,754,128
2025-02-11,2025-02,HV0003,Uber,Unknown,16,117.98,22716,390.63,4.0,390.46,0.0,2.75,1.5,1,1
2025-02-12,2025-02,HV0003,Uber,Bronx,69199,286543.39,66523153,1272308.0799999998,20130.13,1073523.93,1856.25,8933.5,3481.5,4058,1837
2025-02-12,2025-02,HV0003,Uber,Brooklyn,129793,517977.22000000003,142663552,2737512.08,87917.95,2205211.05,11446.25,34154.0,17991.0,7765,4197
2025-02-12,2025-02,HV0003,Uber,Manhattan,201403,1040105.45,240541002,6300344.67,318611.56,4281920.25,37203.75,443696.25,236929.5,6550,4078
2025-02-12,2025-02,HV0003,Uber,Queens,103256,619358.42,120594545,2598110.0300000003,109864.54,2137469.33,50858.75,32825.25,16281.0,6306,2602
2025-02-12,2025-02,HV0003,Uber,Staten Island,8358,43247.7,7849084,169870.44,6321.99,144387.29,512.5,551.25,265.5,778,121
2025-02-12,2025-02,HV0003,Uber,Unknown,12,107.23,16751,328.45,7.79,305.16999999999996,5.0,0.0,0.0,2,1
2025-02-13,2025-02,HV0003,Uber,Bronx,74780,316131.76,76921253,1469121.65,21622.67,1249703.36,2353.75,10057.75,3915.0,4547,2316
2025-02-13,2025-02,HV0003,Uber,Brooklyn,139148,570089.98,162468282,3100406.68,95497.79000000001,2503692.05,13552.5,36998.5,19803.0,8363,4769
2025-02-13,2025-02,HV0003,Uber,Manhattan,201730,1112846.54,263156089,6897119.56,326319.02,4685120.74,47432.5,436200.25,235077.0,7044,4590
2025-02-13,2025-02,HV0003,Uber,Queens,112511,705719.25,146231417,3078223.1,128368.67,2542788.31,59926.25,36832.25,18432.0,6853,2995
2025-02-13,2025-02,HV0003,Uber,Staten Island,9388,47486.23,9192268,195720.1,7032.56,165656.66,525.0,554.5,289.5,867,142
2025-02-13,2025-02,HV0003,Uber,Unknown,10,71.63,12913,249.85999999999999,10.0,233.82999999999998,0.0,0.0,0.0,2,1
2025-02-14,2025-02,HV0003,Uber,Bronx,88060,396194.36,100266478,1974962.54,24686.11,1711978.77,2895.0,13793.25,5706.0,5277,2950
2025-02-14,2025-02,HV0003,Uber,Brooklyn,165010,685312.02,197774018,3862678.35,112059.22,3123440.16,13998.75,43347.25,23509.5,9572,5932
2025-02-14,2025-02,HV0003,Uber,Manhattan,210897,1089269.73,273289994,6995221.75,292061.87,4904728.55,41451.25,456952.75,245820.0,7371,4836
2025-02-14,2025-02,HV0003,Uber,Queens,135821,822014.57,185032530,3687563.6599999997,144263.57,3111737.4899999998,62088.75,43385.5,21889.5,8152,4225
2025-02-14,2025-02,HV0003,Uber,Staten Island,11197,61162.94,11676391,251214.08000000002,8792.06,218393.26,632.5,801.0,411.0,1034,235
2025-02-14,2025-02,HV0003,Uber,Unknown,22,115.58,23904,455.47,12.49,455.40999999999997,2.5,0.0,0.0,1,1
2025-02-15,2025-02,HV0003,Uber,Bronx,76289,348183.05,70525766,1421007.26,19897.63,1208249.62,1912.5,10904.0,4567.5,5156,2813
2025-02-15,2025-02,HV0003,Uber,Brooklyn,169156,719309.21,180880913,3582942.85,122330.46,2866006.53,10778.75,51276.75,27781.5,11116,7420
2025-02-15,2025-02,HV0003,Uber,Manhattan,226634,1064726.7,249611539,6312823.4799999995,270281.1,4446534.44,24438.75,499392.75,273103.5,9594,6831
2025-02-15,2025-02,HV0003,Uber,Queens,120490,706106.21,133215820,2815239.82,103975.76,2360638.54,40007.5,34193.5,17658.0,8759,4693
2025-02-15,2025-02,HV0003,Uber,Staten Island,8641,50361.74,8334107,186086.97,7325.37,160405.87,483.75,778.75,378.0,871,147
2025-02-15,2025-02,HV0003,Uber,Unknown,22,120.11,19316,462.58,0.0,371.61,2.5,0.0,0.0,1,0
2025-02-16,2025-02,HV0003,Uber,Bronx,62455,290350.26,54901689,1104938.71,14927.869999999999,962005.99,1812.5,8711.25,3555.0,4224,2161
2025-02-16,2025-02,HV0003,Uber,Brooklyn,151566,653059.99,155508262,3056151.12,98895.4,2520321.05,11952.5,44481.25,24256.5,10016,6604
2025-02-16,2025-02,HV0003,Uber,Manhattan,193805,940678.27,203615538,4947545.43,219302.87,3696406.17,29487.5,425905.5,232149.0,8061,5593
2025-02-16,2025-02,HV0003,Uber,Queens,107716,694596.78,118134802,2585850.61,95390.70999999999,2225501.56,50035.0,33146.0,16974.0,7470,3650
2025-02-16,2025-02,HV0003,Uber,Staten Island,6990,40841.979999999996,6604744,143655.26,5577.58,129612.37,530.0,549.25,274.5,682,123
2025-02-16,2025-02,HV0003,Uber,Unknown,17,87.47,13331,431.15,0.0,392.35,5.0,2.75,1.5,1,0
2025-02-17,2025-02,HV0003,Uber,Bronx,55165,247915.06,48279442,987376.78,14057.11,829849.15,1893.75,7359.75,2871.0,3293,1428
2025-02-17,2025-02,HV0003,Uber,Brooklyn,122698,507483.39999999997,122160277,2426505.22,76470.69,1931896.05,12982.5,29778.75,16104.0,7928,4358
2025-02-17,2025-02,HV0003,Uber,Manhattan,154221,773961.26,158747399,4093967.23,194998.21,2839883.39,35142.5,335813.0,178954.5,6200,3805
2025-02-17,2025-02,HV0003,Uber,Queens,104010,748468.4,124060131,2931075.11,120892.38,2404510.99,71758.75,41392.5,20751.0,6076,2638
2025-02-17,2025-02,HV0003,Uber,Staten Island,6679,38832.44,6330030,141818.35,4948.41,121157.53,575.0,481.5,228.0,611,88
2025-02-17,2025-02,HV0003,Uber,Unknown,14,131.54,18000,378.19,0.0,332.89,0.0,2.75,1.5,1,1
2025-02-18,2025-02,HV0003,Uber,Bronx,63424,268264.42,58347776,1178465.45,19259.170000000002,958084.97,2135.0,8288.75,3268.5,3533,1541
2025-02-18,2025-02,HV0003,Uber,Brooklyn,119656,479738.69,125883039,2522719.93,78664.33,1959573.44,11817.5,30040.5,15960.0,6816,3541
2025-02-18,2025-02,HV0003,Uber,Manhattan,182445,866838.86,206632426,5216267.04,260611.24,3516999.9699999997,28376.25,403934.75,213936.0,6157,3589
2025-02-18,2025-02,HV0003,Uber,Queens,103786,685965.17,124300373,2913673.2800000003,126502.08,2317140.96,66022.5,38978.5,19284.0,5688,2298
2025-02-18,2025-02,HV0003,Uber,Staten Island,7838,42039.1,7316687,165097.72,6483.860000000001,135940.04,613.75,483.0,238.5,656,106
2025-02-18,2025-02,HV0003,Uber,Unknown,21,122.91,25115,450.14,6.0,419.58,0.0,0.0,0.0,2,1
2025-02-19,2025-02,HV0003,Uber,Bronx,65324,273206.78,60457663,1205187.49,18864.31,990807.59,1822.5,8674.25,3321.0,3420,1526
2025-02-19,2025-02,HV0003,Uber,Brooklyn,124030,495687.36,130335940,2586909.7,79815.65000000001,2034261.26,10960.0,31315.5,16431.0,6306,3255
2025-02-19,2025-02,HV0003,Uber,Manhattan,196628,946308.75,229309181,5812288.18,289470.41,3912034.31,29063.75,437622.0,231070.5,5444,3176
2025-02-19,2025-02,HV0003,Uber,Queens,100436,622222.51,116767530,2636136.42,110702.78,2110265.55,53598.75,32328.25,15927.0,5246,2058
2025-02-19,2025-02,HV0003,Uber,Staten Island,7994,43405.78,7362646,167317.87,6350.25,138727.9,602.5,543.75,259.5,626,89
2025-02-19,2025-02,HV0003,Uber,Unknown,14,62.5,12230,231.07999999999998,0.0,205.66,0.0,0.0,0.0,3,1
2025-02-20,2025-02,HV0003,Uber,Bronx,70610,300724.35,67673023,1349367.25,19747.11,1095322.39,1920.0,10015.25,3897.0,3619,1729
2025-02-20,2025-02,HV0003,Uber,Brooklyn,136032,539675.34,147146599,2903367.0100000002,88800.54,2240895.0,11757.5,35346.0,18903.0,6680,3640
2025-02-20,2025-02,HV0003,Uber,Manhattan,206431,1032841.16,248882498,6630798.35,314275.39,4348217.37,35491.25,455964.75,242134.5,5912,3568
2025-02-20,2025-02,HV0003,Uber,Queens,105767,648767.42,123486071,2811225.76,118274.72,2213954.89,55091.25,33683.0,16624.5,5527,2267
2025-02-20,2025-02,HV0003,Uber,Staten Island,8398,45069.64,7801735,177959.59,6709.2300000000005,143881.69,417.5,609.5,292.5,643,106
2025-02-20,2025-02,HV0003,Uber,Unknown,13,99.4,16179,340.89,10.379999999999999,299.14,5.0,2.75,1.5,3,1
2025-02-21,2025-02,HV0003,Uber,Bronx,76641,333342.63,74536806,1484941.41,20939.9,1224702.15,2121.25,10688.75,4170.0,3762,1900
2025-02-21,2025-02,HV0003,Uber,Brooklyn,146201,585474.73,155382161,3079377.74,94229.9,2404584.23,11410.0,38104.25,20037.0,7347,4267
2025-02-21,2025-02,HV0003,Uber,Manhattan,213335,982607.3500000001,240031176,6022505.21,270601.56,4071318.86,32675.0,476704.25,248026.5,6274,3889
2025-02-21,2025-02,HV0003,Uber,Queens,114730,739074.05,139585288,3186589.74,135539.7,2534513.2,61107.5,35899.25,17697.0,5834,2534
2025-02-21,2025-02,HV0003,Uber,Staten Island,9288,48862.270000000004,8629049,194906.81,7307.85,160033.36,380.0,653.75,309.0,752,139
2025-02-21,2025-02,HV0003,Uber,Unknown,14,48.38,10821,229.84,0.0,185.35,0.0,2.75,1.5,0,0
2025-02-22,2025-02,HV0003,Uber,Bronx,76399,358514.25,72832966,1393353.45,20312.29,1227165.03,1596.25,11343.0,4489.5,3732,1904
2025-02-22,2025-02,HV0003,Uber,Brooklyn,167676,722108.37,180340511,3428003.56,113051.84,2844452.25,8992.5,57158.5,29530.5,8023,5119
2025-02-22,2025-02,HV0003,Uber,Manhattan,234303,1097639.3,260890274,6003130.45,256885.51,4451681.82,22520.0,525522.75,280309.5,7072,4878
2025-02-22,2025-02,HV0003,Uber,Queens,120423,762025.52,137621451,2897251.41,118220.46,2506487.34,47076.25,35394.5,17350.5,6428,3233
2025-02-22,2025-02,HV0003,Uber,Staten Island,8642,51363.57,8427079,185500.36000000002,7425.2,162508.39,332.5,788.75,379.5,668,116
2025-02-22,2025-02,HV0003,Uber,Unknown,18,115.14,18460,392.52000000000004,2.89,358.89,0.0,0.0,0.0,1,0
2025-02-23,2025-02,HV0003,Uber,Bronx,64510,305560.47000000003,58019410,1197217.2,15114.71,1024300.61,1523.75,9660.75,3751.5,3500,1841
2025-02-23,2025-02,HV0003,Uber,Brooklyn,134030,608753.66,141264310,2911520.02,85752.64,2318888.63,12393.75,38708.0,20227.5,7218,4380
2025-02-23,2025-02,HV0003,Uber,EWR,1,16.27,3446,65.24,0.0,57.68,2.5,2.75,1.5,0,0
2025-02-23,2025-02,HV0003,Uber,Manhattan,168442,936433.04,187407644,4967976.25,201070.52000000002,3501386.9,37966.25,359856.5,192822.0,6014,4046
2025-02-23,2025-02,HV0003,Uber,Queens,105219,751184.22,124510660,2913772.9,114445.85,2392551.32,61017.5,36977.0,18225.0,5682,2701
2025-02-23,2025-02,HV0003,Uber,Staten Island,6625,40514.52,6475146,147406.38,5447.86,126504.85,480.0,573.75,265.5,550,80
2025-02-23,2025-02,HV0003,Uber,Unknown,16,125.21000000000001,17766,523.11,17.0,418.78999999999996,0.0,2.75,0.0,2,0
2025-02-24,2025-02,HV0003,Uber,Bronx,64773,275137.32,65290054,1256626.12,18167.37,1063690.03,1517.5,8595.25,3121.5,2841,1186
2025-02-24,2025-02,HV0003,Uber,Brooklyn,110131,469213.27,122571087,2453004.38,74093.16,1950385.03,13225.0,26254.0,13843.5,5131,2567
2025-02-24,2025-02,HV0003,Uber,Manhattan,151847,776904.25,174380932,4499144.63,219160.16,3055980.42,29422.5,329224.25,170131.5,4239,2251
2025-02-24,2025-02,HV0003,Uber,Queens,100348,687337.1799999999,129971250,2935635.35,128560.85,2370472.04,64432.5,37246.0,18825.0,4694,1884
2025-02-24,2025-02,HV0003,Uber,Staten Island,7979,41116.78,7668638,166239.9,5881.07,140250.0,423.75,461.25,213.0,604,119
2025-02-24,2025-02,HV0003,Uber,Unknown,23,146.5,28312,714.22,16.380000000000003,568.63,0.0,2.75,1.5,2,2
2025-02-25,2025-02,HV0003,Uber,Bronx,65301,273767.01,66491315,1278979.1400000001,19512.579999999998,1047262.98,1321.25,8596.75,3283.5,2814,1254
2025-02-25,2025-02,HV0003,Uber,Brooklyn,109908,454300.52,123509134,2437412.39,76238.74,1891613.31,9296.25,28046.5,14544.0,4903,2511
2025-02-25,2025-02,HV0003,Uber,Manhattan,167942,865318.2,199946812,5281165.99,272706.76,3485654.2,23691.25,367085.0,192177.0,4090,2227
2025-02-25,2025-02,HV0003,Uber,Queens,95302,615424.69,118725784,2696809.01,118796.53,2128853.33,54523.75,33476.25,16627.5,4314,1721
2025-02-25,2025-02,HV0003,Uber,Staten Island,7981,41008.63,7636057,169605.6,5921.28,136428.21,385.0,507.0,250.5,554,83
2025-02-25,2025-02,HV0003,Uber,Unknown,26,144.25,25998,595.42,8.59,491.04,2.5,2.75,3.0,0,0
2025-02-26,2025-02,HV0003,Uber,Bronx,68835,292652.24,72236884,1375390.07,20665.65,1145655.46,1568.75,9265.0,3531.0,3173,1405
2025-02-26,2025-02,HV0003,Uber,Brooklyn,116796,484118.74,135211129,2643576.06,79402.98000000001,2069559.21,10106.25,30956.5,16083.0,5224,2629
2025-02-26,2025-02,HV0003,Uber,Manhattan,177622,961210.72,225407687,6007091.48,310762.85,3970615.3,31747.5,387653.0,206170.5,4246,2319
2025-02-26,2025-02,HV0003,Uber,Queens,97991,637198.68,128295244,2854474.48,123286.07,2263780.2,55437.5,34281.0,16867.5,4381,1606
2025-02-26,2025-02,HV0003,Uber,Staten Island,8332,42876.49,8168287,178921.26,6200.5599999999995,145956.4,405.0,538.0,261.0,585,66
2025-02-26,2025-02,HV0003,Uber,Unknown,22,114.93,26377,523.76,13.01,453.53999999999996,0.0,2.75,1.5,3,1
2025-02-27,2025-02,HV0003,Uber,Bronx,74513,315249.29,77466982,1496773.8900000001,21611.0,1240293.9,2050.0,9985.0,3810.0,3572,1749
2025-02-27,2025-02,HV0003,Uber,Brooklyn,127581,519850.17000000004,147774017,2897142.27,86770.09,2254686.41,11743.75,32195.0,16950.0,6189,3298
2025-02-27,2025-02,HV0003,Uber,Manhattan,191817,1065468.93,253554456,6883852.4399999995,342820.28,4494765.51,41042.5,413757.25,221292.0,4960,2956
2025-02-27,2025-02,HV0003,Uber,Queens,104734,667542.88,137000517,3123336.64,133926.76,2397354.07,56681.25,34287.75,16651.5,5027,2039
2025-02-27,2025-02,HV0003,Uber,Staten Island,8940,46276.79,8764411,195005.8,7313.49,158321.54,466.25,609.5,307.5,687,89
2025-02-27,2025-02,HV0003,Uber,Unknown,19,133.88,25495,539.26,0.0,409.79,2.5,5.5,3.0,0,0
2025-02-28,2025-02,HV0003,Uber,Bronx,83117,359637.95,89933049,1721863.76,22796.559999999998,1489804.02,2271.25,10615.0,4191.0,4059,2039
2025-02-28,2025-02,HV0003,Uber,Brooklyn,145810,606028.04,169508091,3355609.58,97881.17,2694524.63,12101.25,37217.75,19329.0,7182,4245
2025-02-28,2025-02,HV0003,Uber,Manhattan,187546,984382.81,232498614,6143176.11,276206.70999999996,4241066.7,36276.25,402944.25,212418.0,5489,3398
2025-02-28,2025-02,HV0003,Uber,Queens,118089,742695.71,155724779,3406448.43,138010.81,2738361.0,58533.75,35497.75,17508.0,6101,2946
2025-02-28,2025-02,HV0003,Uber,Staten Island,9986,53163.71,10093623,221312.11000000002,7828.45,186204.9,452.5,734.75,369.0,823,169
2025-02-28,2025-02,HV0003,Uber,Unknown,20,128.82,24514,493.67999999999995,6.47,412.39,5.0,2.75,0.0,3,3
