pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-10-01,2024-10,HV0003,Uber,Bronx,57266,240586.85,59327011,1090959.95,18946.63,942708.31,1778.75,7661.0,2369,1014
2024-10-01,2024-10,HV0003,Uber,Brooklyn,107976,452025.08999999997,128396062,2444232.19,84049.4,1963924.55,10662.5,30186.0,4957,2630
2024-10-01,2024-10,HV0003,Uber,Manhattan,178657,919390.34,231353136,5747452.5,310826.91000000003,3937306.89,28567.5,396667.5,5932,3655
2024-10-01,2024-10,HV0003,Uber,Queens,90069,567107.14,118890135,2617572.45,119665.26000000001,2035461.04,51996.25,30967.5,4171,1556
2024-10-01,2024-10,HV0003,Uber,Staten Island,7136,36969.94,6938163,156680.85,6294.11,124880.89,436.25,503.75,437,51
2024-10-01,2024-10,HV0003,Uber,Unknown,13,44.71,9675,203.56,0.0,172.10999999999999,0.0,0.0,0,0
2024-10-02,2024-10,HV0003,Uber,Bronx,58940,248972.69,60310194,1102386.33,18743.25,952203.4,1808.75,7986.75,2510,1080
2024-10-02,2024-10,HV0003,Uber,Brooklyn,108871,461558.86,126578784,2424064.06,84365.56999999999,1934183.36,11085.0,29520.5,5142,2779
2024-10-02,2024-10,HV0003,Uber,Manhattan,183130,952833.05,244762650,5911884.68,313278.55,4077754.91,33947.5,387241.0,6183,3726
2024-10-02,2024-10,HV0003,Uber,Queens,89751,564911.74,115880768,2573334.71,116440.99,1999094.35,47531.25,27981.0,4244,1554
2024-10-02,2024-10,HV0003,Uber,Staten Island,7042,37108.66,6895555,154433.46,6208.78,124427.08,478.75,525.5,450,63
2024-10-02,2024-10,HV0003,Uber,Unknown,22,127.24,29879,588.02,0.0,498.48,2.5,0.0,1,0
2024-10-03,2024-10,HV0003,Uber,Bronx,58460,257560.94,56669272,1076743.47,18064.89,928684.53,2091.25,8372.5,2554,1140
