pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2020-02-01,2020-02,HV0003,Uber,Bronx,82383,325108.01,67284960,870567.21,11956.67,947710.98,0.0,7637.75,7814,4142
2020-02-01,2020-02,HV0003,Uber,Brooklyn,163455,630236.87,156345631,2140772.05,55941.97,2045485.43,0.0,51464.5,18440,13074
2020-02-01,2020-02,HV0003,Uber,Manhattan,232705,989909.43,240094739,3725564.72,126997.88,3311237.25,0.0,509023.25,17137,15335
2020-02-01,2020-02,HV0003,Uber,Queens,105459,589340.38,104693680,1683034.1,50956.1,1560209.83,0.0,30957.75,14016,8031
2020-02-01,2020-02,HV0003,Uber,Staten Island,7604,35373.76,6086334,101302.55,4125.2,94338.17,0.0,377.0,1556,569
2020-02-01,2020-02,HV0003,Uber,Unknown,36,320.06,34430,777.48,30.21,662.89,0.0,24.75,2,1
2020-02-02,2020-02,HV0003,Uber,Bronx,77161,299425.2,59784099,837308.13,10300.41,905280.61,0.0,6276.5,7546,4224
2020-02-02,2020-02,HV0003,Uber,Brooklyn,158487,604403.43,142599992,2185621.9699999997,50431.880000000005,2049797.95,0.0,44303.5,20342,15117
2020-02-02,2020-02,HV0003,Uber,Manhattan,207857,910535.65,198463907,3555672.23,109882.55,3108369.11,0.0,440165.25,17871,15669
2020-02-02,2020-02,HV0003,Uber,Queens,106956,642524.79,107285944,1893342.81,56233.81,1712277.05,0.0,34903.5,14454,8958
2020-02-02,2020-02,HV0003,Uber,Staten Island,6761,31764.4,5374064,93175.11,3802.27,86811.45,0.0,209.25,1422,618
2020-02-02,2020-02,HV0003,Uber,Unknown,52,326.78000000000003,45551,1074.24,19.0,932.29,0.0,19.25,4,2
2020-02-03,2020-02,HV0003,Uber,Bronx,69082,246931.54,60961517,725115.3,9602.87,812708.51,0.0,4764.5,8452,4632
2020-02-03,2020-02,HV0003,Uber,Brooklyn,114929,423926.53,110450469,1505618.61,37922.88,1445253.5899999999,0.0,26538.0,17602,11402
2020-02-03,2020-02,HV0003,Uber,Manhattan,167045,841398.0,184541067,3174902.2,133129.44,2722642.92,0.0,347367.0,14737,10876
2020-02-03,2020-02,HV0003,Uber,Queens,91509,565295.03,103226755,1757279.0699999998,68254.74,1558953.13,0.0,35064.0,12659,6819
2020-02-03,2020-02,HV0003,Uber,Staten Island,6472,27686.5,5142377,80766.62,3079.2599999999998,77182.69,0.0,192.25,1538,625
2020-02-03,2020-02,HV0003,Uber,Unknown,34,242.14,32127,625.0500000000001,10.0,609.62,0.0,5.5,4,1
2020-02-04,2020-02,HV0003,Uber,Bronx,66424,233054.98,58094060,691130.83,9497.01,762213.68,0.0,4830.25,7912,4210
2020-02-04,2020-02,HV0003,Uber,Brooklyn,116814,419620.35000000003,113396691,1509142.5899999999,39284.38,1446955.29,0.0,28453.25,17468,11194
2020-02-04,2020-02,HV0003,Uber,EWR,1,8.31,543,28.84,0.0,20.76,0.0,0.0,0,0
2020-02-04,2020-02,HV0003,Uber,Manhattan,181354,858151.46,201921009,3334232.76,142502.41,2861611.79,0.0,390540.25,14990,10702
2020-02-04,2020-02,HV0003,Uber,Queens,84596,478089.7,90748303,1500499.18,56242.13,1331411.58,0.0,29407.5,12202,6213
2020-02-04,2020-02,HV0003,Uber,Staten Island,6213,25996.79,4903650,75413.43,3005.65,72594.17,0.0,219.25,1480,548
2020-02-04,2020-02,HV0003,Uber,Unknown,32,162.91,29867,533.8,20.759999999999998,430.89,0.0,2.75,2,1
2020-02-05,2020-02,HV0003,Uber,Bronx,70191,249213.18,60722791,739030.46,10532.34,800947.32,0.0,5319.25,8162,4290
2020-02-05,2020-02,HV0003,Uber,Brooklyn,124972,450744.0,121324031,1629114.74,40991.78,1550688.99,0.0,30679.5,17830,11473
2020-02-05,2020-02,HV0003,Uber,Manhattan,199907,960706.63,227550316,3739948.4699999997,159180.38999999998,3226154.23,0.0,430589.75,16224,11899
2020-02-05,2020-02,HV0003,Uber,Queens,86556,488750.45,93481649,1537122.09,56210.99,1363072.21,0.0,28591.75,12357,6248
2020-02-05,2020-02,HV0003,Uber,Staten Island,6508,26944.1,5181370,79224.14,2876.4,75822.41,0.0,250.75,1518,578
2020-02-05,2020-02,HV0003,Uber,Unknown,43,279.94,35099,939.52,10.22,820.19,0.0,13.75,8,2
2020-02-06,2020-02,HV0003,Uber,Bronx,74289,257867.47,67475156,801930.47,11149.0,880239.32,0.0,5405.0,7668,3976
2020-02-06,2020-02,HV0003,Uber,Brooklyn,138005,483543.57,138730689,1825346.32,45779.66,1749205.07,0.0,33732.0,18382,11904
2020-02-06,2020-02,HV0003,Uber,EWR,6,99.06,6373,140.82999999999998,0.0,127.51,0.0,0.0,0,0
2020-02-06,2020-02,HV0003,Uber,Manhattan,222460,1056088.74,267785123,4364596.33,181076.07,3775861.66,0.0,482693.75,16971,12913
2020-02-06,2020-02,HV0003,Uber,Queens,95184,533362.13,109213723,1739007.3,64644.65,1557002.62,0.0,31123.75,12667,6506
2020-02-06,2020-02,HV0003,Uber,Staten Island,6864,28591.5,5656971,86433.88,3450.85,82135.46,0.0,285.0,1567,548
2020-02-06,2020-02,HV0003,Uber,Unknown,31,203.51,37474,617.51,5.0,527.74,0.0,2.75,4,2
2020-02-07,2020-02,HV0003,Uber,Bronx,89489,315016.11,81127711,977279.9299999999,13164.42,1079966.16,0.0,6661.75,8511,4706
2020-02-07,2020-02,HV0003,Uber,Brooklyn,162279,568790.5499999999,159973187,2138990.0300000003,52938.23,2059174.5999999999,0.0,39169.75,19600,13108
2020-02-07,2020-02,HV0003,Uber,EWR,3,48.07,5164,171.51000000000002,0.0,119.7,0.0,0.0,0,0
2020-02-07,2020-02,HV0003,Uber,Manhattan,247396,1059041.59,285613281,4493675.17,169993.86,3968365.83,0.0,541487.5,17792,14648
2020-02-07,2020-02,HV0003,Uber,Queens,112342,625069.61,124978891,2000437.1400000001,71410.27,1801844.55,0.0,33045.25,13954,7675
2020-02-07,2020-02,HV0003,Uber,Staten Island,8523,35442.07,6893279,107358.36,3982.08,101289.12,0.0,249.5,1781,753
2020-02-07,2020-02,HV0003,Uber,Unknown,36,300.26,47677,930.98,18.3,635.07,0.0,8.25,5,1
2020-02-08,2020-02,HV0003,Uber,Bronx,86467,340849.7,71672568,930047.9,12670.51,1009579.2,0.0,8682.75,7760,4190
2020-02-08,2020-02,HV0003,Uber,Brooklyn,177021,690624.5,172867094,2399140.46,63350.28,2286830.06,0.0,57855.25,19356,13806
2020-02-08,2020-02,HV0003,Uber,Manhattan,255620,1076673.93,274972115,4192036.52,144637.23,3758516.68,0.0,562119.5,17514,15497
2020-02-08,2020-02,HV0003,Uber,Queens,111635,628127.34,112610012,1815129.92,55635.74,1679554.83,0.0,33152.5,14262,8183
2020-02-08,2020-02,HV0003,Uber,Staten Island,7984,38080.65,6556279,108813.44,4426.3,100961.06,0.0,392.5,1567,628
2020-02-08,2020-02,HV0003,Uber,Unknown,40,211.85000000000002,32449,669.76,30.380000000000003,647.13,0.0,0.0,5,1
2020-02-09,2020-02,HV0003,Uber,Bronx,74339,293319.7,57727423,785641.98,9485.98,839468.92,0.0,6636.5,6940,3633
2020-02-09,2020-02,HV0003,Uber,Brooklyn,152623,614215.28,141415185,2097865.48,49403.78,1950207.16,0.0,43880.0,18830,13504
2020-02-09,2020-02,HV0003,Uber,Manhattan,203456,957789.6900000001,209260721,3502232.78,117947.48000000001,3055933.81,0.0,431852.5,15916,13230
2020-02-09,2020-02,HV0003,Uber,Queens,101160,637492.55,104514812,1834875.27,57169.39,1642167.6400000001,0.0,36785.0,13029,7407
2020-02-09,2020-02,HV0003,Uber,Staten Island,5909,28136.48,4660879,79712.28,3011.82,73764.05,0.0,282.5,1287,491
2020-02-09,2020-02,HV0003,Uber,Unknown,37,228.10999999999999,32379,606.02,20.46,575.55,0.0,2.75,8,4
2020-02-10,2020-02,HV0003,Uber,Bronx,69779,240245.35,62201629,793086.2000000001,10496.26,822057.47,0.0,4818.25,8939,4965
2020-02-10,2020-02,HV0003,Uber,Brooklyn,124120,439957.16000000003,122996707,1723458.79,42831.49,1600012.79,0.0,27830.0,19830,13108
2020-02-10,2020-02,HV0003,Uber,Manhattan,193876,864284.6900000001,221129893,3625383.75,149001.4,3123060.17,0.0,422009.0,15753,11594
2020-02-10,2020-02,HV0003,Uber,Queens,94128,553863.85,109689267,1825049.7,66078.63,1600033.51,0.0,34505.75,13371,7225
2020-02-10,2020-02,HV0003,Uber,Staten Island,6437,26921.66,5298676,83878.92,3186.59,77438.68000000001,0.0,261.25,1634,626
