pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2020-06-01,2020-06,HV0003,Uber,Bronx,36031,146735.27,29649810,602602.3,7622.73,484093.94,0.0,4493.5,0,0
2020-06-01,2020-06,HV0003,Uber,Brooklyn,47361,199308.12,45951900,867528.88,22227.52,701527.8,0.0,10595.75,0,0
2020-06-01,2020-06,HV0003,Uber,Manhattan,39016,203073.63,38742734,827352.9099999999,37570.229999999996,651354.15,0.0,72971.25,0,0
2020-06-01,2020-06,HV0003,Uber,Queens,27711,151250.93,25974348,547756.34,15201.74,422588.25,0.0,6952.0,0,0
2020-06-01,2020-06,HV0003,Uber,Staten Island,2520,12565.76,2118942,44619.64,1601.98,39395.13,0.0,181.5,0,0
2020-06-01,2020-06,HV0003,Uber,Unknown,12,118.72,14368,364.07,0.0,272.11,0.0,2.75,0,0
2020-06-02,2020-06,HV0003,Uber,Bronx,29438,121839.48999999999,24763205,489537.94999999995,6848.629999999999,385515.56999999995,0.0,4012.25,0,0
2020-06-02,2020-06,HV0003,Uber,Brooklyn,39218,164079.62,38604819,711249.38,19154.47,566243.03,0.0,9781.75,0,0
2020-06-02,2020-06,HV0003,Uber,Manhattan,33244,172928.91,34066138,740495.7,36294.79,573384.4099999999,0.0,63855.0,0,0
2020-06-02,2020-06,HV0003,Uber,Queens,22921,121202.38,21388690,441343.13,12958.54,335174.07,0.0,5929.0,0,0
2020-06-02,2020-06,HV0003,Uber,Staten Island,2080,10411.75,1683589,36600.33,1431.75,31894.67,0.0,151.25,0,0
2020-06-02,2020-06,HV0003,Uber,Unknown,10,37.2,7128,181.76999999999998,9.0,119.79,0.0,0.0,0,0
2020-06-03,2020-06,HV0003,Uber,Bronx,28452,114311.65,23345150,467886.9,6366.6,361874.22,0.0,3795.0,0,0
2020-06-03,2020-06,HV0003,Uber,Brooklyn,39268,158892.2,38767061,703353.74,19435.17,561769.87,0.0,8351.75,0,0
2020-06-03,2020-06,HV0003,Uber,Manhattan,32142,162318.7,31954613,669903.88,32389.14,515213.13,0.0,62460.75,0,0
2020-06-03,2020-06,HV0003,Uber,Queens,22351,117015.85999999999,20725440,426780.16000000003,13180.36,322669.43000000005,0.0,5673.25,0,0
2020-06-03,2020-06,HV0003,Uber,Staten Island,2215,10445.73,1779226,37670.15,1547.54,32925.509999999995,0.0,154.0,0,0
2020-06-03,2020-06,HV0003,Uber,Unknown,8,51.58,6762,171.82,0.0,127.4,0.0,0.0,0,0
2020-06-04,2020-06,HV0003,Uber,Bronx,31051,126450.09,26772855,517334.12,6856.57,395439.65,0.0,4133.25,0,0
2020-06-04,2020-06,HV0003,Uber,Brooklyn,42456,175686.52000000002,44242046,777809.33,20079.219999999998,618537.81,0.0,9185.0,0,0
2020-06-04,2020-06,HV0003,Uber,Manhattan,33897,176172.13,35752646,742820.0700000001,35245.34,563662.65,0.0,64284.0,0,0
2020-06-04,2020-06,HV0003,Uber,Queens,24521,132095.86000000002,23806006,481933.19,14187.8,362186.03,0.0,6129.75,0,0
2020-06-04,2020-06,HV0003,Uber,Staten Island,2302,10536.039999999999,1840503,38431.39,1423.27,31632.350000000002,0.0,156.75,0,0
2020-06-04,2020-06,HV0003,Uber,Unknown,7,40.38,7010,162.69,0.0,123.38,0.0,2.75,0,0
2020-06-05,2020-06,HV0003,Uber,Bronx,33804,135994.83000000002,30059187,579952.05,8216.06,446447.18,0.0,4204.75,0,0
2020-06-05,2020-06,HV0003,Uber,Brooklyn,45408,190544.85,47103576,862532.3200000001,21863.11,676804.47,0.0,9801.0,0,0
2020-06-05,2020-06,HV0003,Uber,Manhattan,36094,187964.59,38414968,840521.79,36909.82,632120.8,0.0,67683.0,0,0
2020-06-05,2020-06,HV0003,Uber,Queens,26573,140941.34,25917520,523768.89,14837.61,396671.14,0.0,6374.5,0,0
2020-06-05,2020-06,HV0003,Uber,Staten Island,2526,11822.34,2069087,43788.56,1669.9299999999998,36353.229999999996,0.0,156.75,0,0
2020-06-05,2020-06,HV0003,Uber,Unknown,7,79.21000000000001,11768,263.24,0.0,219.58,0.0,0.0,0,0
2020-06-06,2020-06,HV0003,Uber,Bronx,32013,132639.13,28112040,552955.49,6781.76,429643.02,0.0,3184.5,0,0
2020-06-06,2020-06,HV0003,Uber,Brooklyn,42494,184509.77,41975293,806662.57,20430.32,628002.76,0.0,8992.5,0,0
2020-06-06,2020-06,HV0003,Uber,Manhattan,33806,175677.77000000002,33274527,713693.74,28942.260000000002,543671.69,0.0,60475.25,0,0
2020-06-06,2020-06,HV0003,Uber,Queens,26419,139622.79,24549082,516505.20999999996,14066.79,391810.70999999996,0.0,5401.0,0,0
2020-06-06,2020-06,HV0003,Uber,Staten Island,2329,11163.12,1842920,40341.229999999996,1371.52,33188.3,0.0,90.75,0,0
2020-06-06,2020-06,HV0003,Uber,Unknown,14,71.59,14245,264.71,3.93,235.7,0.0,0.0,0,0
2020-06-07,2020-06,HV0003,Uber,Bronx,31873,132240.95,25568672,549093.47,5942.6900000000005,419414.89,0.0,2890.25,0,0
2020-06-07,2020-06,HV0003,Uber,Brooklyn,44828,193649.36,41916791,845074.1200000001,18747.88,650852.3200000001,0.0,9663.5,0,0
2020-06-07,2020-06,HV0003,Uber,Manhattan,33079,170375.71000000002,30453987,659701.49,24600.879999999997,499111.16000000003,0.0,58767.5,0,0
2020-06-07,2020-06,HV0003,Uber,Queens,26196,150081.99,24183893,543423.84,13644.099999999999,414189.64,0.0,6096.75,0,0
2020-06-07,2020-06,HV0003,Uber,Staten Island,2049,11350.210000000001,1721908,40218.38,1229.86,33656.270000000004,0.0,112.75,0,0
2020-06-07,2020-06,HV0003,Uber,Unknown,7,100.85,10911,309.37,0.0,233.7,0.0,0.0,0,0
2020-06-08,2020-06,HV0003,Uber,Bronx,35892,146772.37,29762446,574402.72,7465.8,449818.99,0.0,4325.75,0,0
