pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2021-04-01,2021-04,HV0003,Uber,Bronx,56501,250280.42,54001858,1045586.59,13739.27,875401.26,0.0,9957.75,0,0
2021-04-01,2021-04,HV0003,Uber,Brooklyn,96156,407257.49,102272653,1851362.74,47450.490000000005,1545379.0,0.0,27769.5,0,0
2021-04-01,2021-04,HV0003,Uber,Manhattan,117047,537866.24,124353996,2505563.1,94847.48,2035970.53,0.0,261167.5,0,0
2021-04-01,2021-04,HV0003,Uber,Queens,62902,351721.55,67847891,1316996.59,38322.58,1070850.91,0.0,17520.25,0,0
2021-04-01,2021-04,HV0003,Uber,Staten Island,5465,30244.989999999998,5160005,108659.39,3970.0099999999998,95246.8,0.0,563.75,0,0
2021-04-01,2021-04,HV0003,Uber,Unknown,14,73.8,11461,260.82,0.0,200.95,0.0,0.0,0,0
2021-04-02,2021-04,HV0003,Uber,Bronx,62662,276659.83999999997,58308415,1188518.19,14166.15,980633.68,0.0,10221.75,0,0
2021-04-02,2021-04,HV0003,Uber,Brooklyn,108587,456024.45,112349504,2126273.69,52575.05,1738331.5799999998,0.0,31086.0,0,0
2021-04-02,2021-04,HV0003,Uber,Manhattan,135749,596862.36,136818580,2930931.4099999997,104363.4,2301190.11,0.0,306119.0,0,0
2021-04-02,2021-04,HV0003,Uber,Queens,69923,382661.52999999997,73106524,1450259.08,40968.16,1165617.24,0.0,18397.5,0,0
2021-04-02,2021-04,HV0003,Uber,Staten Island,5727,31811.940000000002,5480584,115432.31000000001,3684.74,97516.90000000001,0.0,547.25,0,0
2021-04-02,2021-04,HV0003,Uber,Unknown,16,95.01,14033,316.22,3.0,258.77,0.0,0.0,0,0
2021-04-03,2021-04,HV0003,Uber,Bronx,62194,275669.37,57238038,1147942.46,13182.46,925075.04,0.0,8827.5,0,0
2021-04-03,2021-04,HV0003,Uber,Brooklyn,108317,463345.3,109961242,2118871.14,51383.950000000004,1694403.31,0.0,33176.0,0,0
2021-04-03,2021-04,HV0003,Uber,Manhattan,135066,591718.46,132512409,2830477.19,93274.64,2203426.39,0.0,302698.0,0,0
2021-04-03,2021-04,HV0003,Uber,Queens,67557,375281.33,68651376,1392892.81,36814.66,1122111.1300000001,0.0,16467.0,0,0
2021-04-03,2021-04,HV0003,Uber,Staten Island,5630,31436.719999999998,5227351,112533.93000000001,3622.61,92763.83,0.0,467.5,0,0
2021-04-03,2021-04,HV0003,Uber,Unknown,16,100.23,16214,333.64,7.52,275.76,0.0,0.0,0,0
2021-04-04,2021-04,HV0003,Uber,Bronx,58000,259975.29,50126530,1057453.01,11257.52,880503.37,0.0,7416.75,0,0
2021-04-04,2021-04,HV0003,Uber,Brooklyn,94074,420435.83,90647354,1793894.26,42303.39,1472410.57,0.0,26754.75,0,0
