pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-06-01,2024-06,HV0003,Uber,Bronx,69919,321001.28,71979059,1382187.3199999998,23645.79,1184156.38,1712.5,10120.25,3279,954
2024-06-01,2024-06,HV0003,Uber,Brooklyn,165952,721181.37,207797016,3872369.73,138019.37,3185648.57,9533.75,61941.75,8963,4430
2024-06-01,2024-06,HV0003,Uber,Manhattan,218056,1063107.82,275750928,6176545.09,287873.86,4585153.75,23053.75,486238.75,9636,5309
2024-06-01,2024-06,HV0003,Uber,Queens,114691,730878.6799999999,150717959,3183770.68,133172.41,2604591.04,49875.0,36089.0,5626,1544
2024-06-01,2024-06,HV0003,Uber,Staten Island,7748,44538.58,8083794,180032.31,8144.61,149590.96,330.0,644.5,521,40
2024-06-01,2024-06,HV0003,Uber,Unknown,21,104.05000000000001,22215,472.06,2.59,394.64,2.5,2.75,1,0
2024-06-02,2024-06,HV0003,Uber,Bronx,58182,270213.76,55330905,1112646.41,17209.89,946975.63,1683.75,7908.0,2833,817
2024-06-02,2024-06,HV0003,Uber,Brooklyn,143866,653741.63,163846857,3260332.63,110869.32,2632168.4,12992.5,49230.0,8093,4066
2024-06-02,2024-06,HV0003,Uber,Manhattan,175059,947751.94,224115051,5156158.74,238116.41999999998,3857366.63,34482.5,381948.75,8458,4821
2024-06-02,2024-06,HV0003,Uber,Queens,107159,778936.77,143474362,3312161.63,136564.29,2637453.73,69948.75,44413.5,5020,1410
2024-06-02,2024-06,HV0003,Uber,Staten Island,6000,36015.71,5987920,139244.2,5826.1,116435.16,360.0,594.0,442,29
2024-06-02,2024-06,HV0003,Uber,Unknown,22,183.65,26576,645.28,27.17,559.17,0.0,2.75,0,0
2024-06-03,2024-06,HV0003,Uber,Bronx,56905,236382.64,56871213,1078245.65,18661.98,909352.49,1856.25,7331.75,2731,726
2024-06-03,2024-06,HV0003,Uber,Brooklyn,106641,448574.37,121687413,2377068.34,81426.49,1886079.42,13385.0,26955.25,5673,1978
2024-06-03,2024-06,HV0003,Uber,Manhattan,166164,822278.0599999999,200531972,4922060.12,264260.45,3381821.97,31200.0,369888.75,6486,2861
2024-06-03,2024-06,HV0003,Uber,Queens,96220,668215.11,131371252,3035516.87,149548.58,2336188.45,71000.0,41533.25,4284,917
2024-06-03,2024-06,HV0003,Uber,Staten Island,6494,33722.41,6191331,141122.36,5965.51,113855.25,495.0,391.5,474,31
2024-06-03,2024-06,HV0003,Uber,Unknown,15,135.69,22532,489.01,3.14,437.44,0.0,0.0,0,0
2024-06-04,2024-06,HV0003,Uber,Bronx,57074,239179.81,60882852,1142312.78,23195.09,960284.03,1603.75,7612.0,2538,637
2024-06-04,2024-06,HV0003,Uber,Brooklyn,108219,437711.45999999996,127143388,2443995.73,88008.31999999999,1930044.6600000001,10076.25,29299.0,5197,1707
2024-06-04,2024-06,HV0003,Uber,Manhattan,184293,914024.76,240538927,6073471.640000001,348189.7,4049175.77,28042.5,416978.5,6395,2723
2024-06-04,2024-06,HV0003,Uber,Queens,91276,594637.1699999999,126954314,2860408.53,145099.47999999998,2186014.9899999998,59128.75,35213.25,4056,747
2024-06-04,2024-06,HV0003,Uber,Staten Island,6294,32668.01,6305393,141846.41999999998,5637.93,112732.05,328.75,384.5,461,24
2024-06-04,2024-06,HV0003,Uber,Unknown,17,77.18,15123,443.36,12.43,345.04,0.0,2.75,1,0
2024-06-05,2024-06,HV0003,Uber,Bronx,62217,264348.35000000003,66465193,1246354.74,25342.21,1056054.98,1962.5,8762.0,2723,676
2024-06-05,2024-06,HV0003,Uber,Brooklyn,119821,482862.05,143731337,2671642.86,90192.55,2165927.62,11608.75,31894.0,5774,2010
2024-06-05,2024-06,HV0003,Uber,Manhattan,202329,1056295.03,278407741,7060730.38,399961.54000000004,4764708.18,35708.75,454404.75,6975,3225
2024-06-05,2024-06,HV0003,Uber,Queens,97787,625178.58,134805290,2967829.01,144108.29,2304463.2,57511.25,34902.5,4448,926
2024-06-05,2024-06,HV0003,Uber,Staten Island,7147,36729.54,7247163,157341.78,6584.34,128161.7,365.0,490.75,507,54
2024-06-05,2024-06,HV0003,Uber,Unknown,21,92.41,19680,519.72,41.760000000000005,365.09000000000003,5.0,0.0,2,0
2024-06-06,2024-06,HV0003,Uber,Bronx,65874,287967.93,68083516,1317663.31,26200.29,1113290.03,2395.0,10004.75,3052,879
2024-06-06,2024-06,HV0003,Uber,Brooklyn,129365,532697.16,155241043,2935402.35,102863.09,2362041.27,13891.25,35717.25,6630,2603
2024-06-06,2024-06,HV0003,Uber,Manhattan,219907,1143201.54,315931581,7825810.47,442485.17000000004,5373118.8100000005,44522.5,497143.75,7872,3937
2024-06-06,2024-06,HV0003,Uber,Queens,103655,683880.99,143931709,3244848.48,162960.88,2506470.88,66023.75,38022.0,4868,1119
2024-06-06,2024-06,HV0003,Uber,Staten Island,6864,35797.16,6663128,150761.88,6436.5,121089.93,356.25,533.5,507,60
2024-06-06,2024-06,HV0003,Uber,Unknown,23,113.03,21216,521.36,13.5,416.43,5.0,5.5,0,0
2024-06-07,2024-06,HV0003,Uber,Bronx,74322,325546.49,80999560,1515653.1,29886.23,1292369.1099999999,2476.25,11269.75,3361,951
2024-06-07,2024-06,HV0003,Uber,Brooklyn,144158,601265.56,173649162,3239454.54,112015.05,2621451.99,13883.75,38164.5,7200,2926
2024-06-07,2024-06,HV0003,Uber,Manhattan,212536,1074285.68,279777344,6591915.24,350297.71,4650171.76,41877.5,473722.25,8539,4191
2024-06-07,2024-06,HV0003,Uber,Queens,118488,767678.74,166420588,3610092.63,169807.87,2864920.18,65278.75,38817.5,5379,1332
2024-06-07,2024-06,HV0003,Uber,Staten Island,8375,44457.63,8507457,185667.83000000002,7631.349999999999,152068.16,420.0,604.75,585,62
2024-06-07,2024-06,HV0003,Uber,Unknown,23,97.96,20116,465.62,8.0,377.6,5.0,0.0,1,0
2024-06-08,2024-06,HV0003,Uber,Bronx,70510,337265.1,74227554,1476013.91,29129.58,1251460.05,1836.25,11621.0,3023,823
2024-06-08,2024-06,HV0003,Uber,Brooklyn,170877,761886.75,207510669,4015555.27,142316.4,3262608.65,9975.0,57334.0,8529,4003
2024-06-08,2024-06,HV0003,Uber,Manhattan,217091,1104209.21,277010624,6388279.97,306042.65,4719444.4,25367.5,481495.75,9135,4791
2024-06-08,2024-06,HV0003,Uber,Queens,118930,764423.19,154930598,3381016.17,139258.08,2759103.07,47532.5,37108.5,5671,1484
2024-06-08,2024-06,HV0003,Uber,Staten Island,7906,47088.41,8261897,187429.37,8080.4400000000005,155788.08000000002,312.5,717.75,496,47
2024-06-08,2024-06,HV0003,Uber,Unknown,17,92.83,15862,355.3,7.88,296.63,2.5,2.75,2,0
2024-06-09,2024-06,HV0003,Uber,Bronx,59508,284667.44,56995347,1179554.37,23133.55,1005558.0,1763.75,9532.5,2686,677
2024-06-09,2024-06,HV0003,Uber,Brooklyn,147409,680139.72,171122940,3409045.83,110184.63,2793551.4,13798.75,44003.0,7921,3610
2024-06-09,2024-06,HV0003,Uber,Manhattan,172306,976159.09,214459714,5205752.07,251601.91999999998,3908012.93,39076.25,372080.75,7827,4048
2024-06-09,2024-06,HV0003,Uber,Queens,111603,799583.91,148540281,3420261.9899999998,146075.1,2780270.05,67520.0,43176.0,5009,1243
2024-06-09,2024-06,HV0003,Uber,Staten Island,6489,39656.12,6783581,150724.46,5919.33,131262.41,395.0,533.25,445,38
2024-06-09,2024-06,HV0003,Uber,Unknown,25,251.93,34841,889.71,8.69,759.91,0.0,0.75,1,1
2024-06-10,2024-06,HV0003,Uber,Bronx,56556,240232.62,56856495,1083418.29,19311.98,924657.85,2055.0,7598.5,2858,669
