pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2020-05-01,2020-05,HV0003,Uber,Bronx,37359,147950.27,29521488,552011.49,6618.74,431925.44,0.0,4721.75,0,0
2020-05-01,2020-05,HV0003,Uber,Brooklyn,44382,180016.78999999998,39701182,721665.89,15209.439999999999,567015.25,0.0,9215.25,0,0
2020-05-01,2020-05,HV0003,Uber,Manhattan,34496,172505.97999999998,31411141,630306.9199999999,25022.41,480892.08999999997,0.0,61107.75,0,0
2020-05-01,2020-05,HV0003,Uber,Queens,23715,123669.44,20601825,425280.04000000004,11092.75,315379.6,0.0,5909.75,0,0
2020-05-01,2020-05,HV0003,Uber,Staten Island,2244,10683.7,1738934,36859.36,1289.82,29055.4,0.0,121.0,0,0
2020-05-01,2020-05,HV0003,Uber,Unknown,11,89.66,12359,285.8,2.0,213.84,0.0,5.5,0,0
2020-05-02,2020-05,HV0003,Uber,Bronx,35209,137824.8,27427723,515094.65,5428.54,405341.52999999997,0.0,3327.5,0,0
2020-05-02,2020-05,HV0003,Uber,Brooklyn,40633,165372.46,35447932,653846.9,14116.55,511743.3,0.0,7966.75,0,0
2020-05-02,2020-05,HV0003,Uber,Manhattan,31196,151223.57,27029541,551639.98,20717.21,420732.99,0.0,53468.25,0,0
2020-05-02,2020-05,HV0003,Uber,Queens,22547,112981.22,18772484,388813.13,9918.25,292543.32,0.0,4444.0,0,0
2020-05-02,2020-05,HV0003,Uber,Staten Island,2016,9154.77,1506873,31440.760000000002,1063.47,25233.27,0.0,85.25,0,0
2020-05-02,2020-05,HV0003,Uber,Unknown,8,54.2,6023,170.68,1.0,134.34,0.0,2.75,0,0
2020-05-03,2020-05,HV0003,Uber,Bronx,30815,122330.56,22625002,454948.2,4047.23,353809.49,0.0,2970.0,0,0
2020-05-03,2020-05,HV0003,Uber,Brooklyn,36048,145127.28999999998,30296857,577281.37,10937.76,452913.88,0.0,6930.0,0,0
2020-05-03,2020-05,HV0003,Uber,Manhattan,26604,129437.03,22388865,471379.42999999993,16521.059999999998,360531.36000000004,0.0,44682.0,0,0
2020-05-03,2020-05,HV0003,Uber,Queens,19461,101287.82,16122732,345012.0,7344.07,260149.04,0.0,4122.25,0,0
2020-05-03,2020-05,HV0003,Uber,Staten Island,1701,8181.76,1298431,28380.07,749.85,22404.46,0.0,71.5,0,0
2020-05-03,2020-05,HV0003,Uber,Unknown,7,27.63,4147,104.85,3.0,79.63,0.0,0.0,0,0
2020-05-04,2020-05,HV0003,Uber,Bronx,33448,135262.18,27835480,501908.08,5344.99,400654.02999999997,0.0,4419.25,0,0
2020-05-04,2020-05,HV0003,Uber,Brooklyn,39674,160519.73,35266429,639165.26,12252.72,503889.44,0.0,8167.5,0,0
2020-05-04,2020-05,HV0003,Uber,Manhattan,29336,148124.78,27020143,534092.2899999999,20676.56,413953.47000000003,0.0,52346.25,0,0
2020-05-04,2020-05,HV0003,Uber,Queens,22003,117609.11,19264797,400477.97000000003,9180.61,298732.27999999997,0.0,5571.5,0,0
2020-05-04,2020-05,HV0003,Uber,Staten Island,1984,9260.56,1513329,31357.899999999998,1058.57,24982.25,0.0,126.5,0,0
2020-05-04,2020-05,HV0003,Uber,Unknown,5,48.03,8107,156.79999999999998,7.55,135.84,0.0,2.75,0,0
2020-05-05,2020-05,HV0003,Uber,Bronx,32297,127163.63999999998,25162234,474825.63,5768.21,364267.6,0.0,4133.25,0,0
2020-05-05,2020-05,HV0003,Uber,Brooklyn,39560,158461.25,35192496,640460.23,12592.62,496627.59,0.0,8024.5,0,0
2020-05-05,2020-05,HV0003,Uber,Manhattan,29926,149628.87,27177162,546407.14,22110.33,413136.62,0.0,53968.75,0,0
2020-05-05,2020-05,HV0003,Uber,Queens,21701,113255.77,18815089,391515.98,9505.15,287283.99,0.0,5560.5,0,0
2020-05-05,2020-05,HV0003,Uber,Staten Island,2043,9109.82,1536121,31464.98,1183.73,25051.08,0.0,107.25,0,0
2020-05-05,2020-05,HV0003,Uber,Unknown,21,127.45,17789,457.54,58.059999999999995,339.55,0.0,2.75,0,0
2020-05-06,2020-05,HV0003,Uber,Bronx,33350,133534.14,25660778,489474.42000000004,5970.54,376898.49,0.0,4389.0,0,0
2020-05-06,2020-05,HV0003,Uber,Brooklyn,40934,161766.44,36030029,651915.94,13159.61,509492.91,0.0,8519.5,0,0
2020-05-06,2020-05,HV0003,Uber,Manhattan,31649,156357.02000000002,28622832,570529.17,23447.66,434782.15,0.0,57488.75,0,0
2020-05-06,2020-05,HV0003,Uber,Queens,21745,111206.03,18593327,382698.48,9298.91,282367.88,0.0,5626.5,0,0
2020-05-06,2020-05,HV0003,Uber,Staten Island,2121,9591.96,1598773,32972.23,1311.96,26317.75,0.0,104.5,0,0
2020-05-06,2020-05,HV0003,Uber,Unknown,13,58.980000000000004,10995,232.99,0.0,186.6,0.0,2.75,0,0
2020-05-07,2020-05,HV0003,Uber,Bronx,33023,130788.30999999998,25651522,487797.3,6740.3099999999995,373099.08999999997,0.0,4295.5,0,0
2020-05-07,2020-05,HV0003,Uber,Brooklyn,40905,163993.0,36751197,662702.21,14541.89,515655.42,0.0,8503.0,0,0
2020-05-07,2020-05,HV0003,Uber,Manhattan,31027,158662.53,28861466,577966.48,24436.71,436973.5,0.0,56364.0,0,0
2020-05-07,2020-05,HV0003,Uber,Queens,22297,116876.47,19482284,402613.20999999996,10094.7,297039.52,0.0,5824.5,0,0
