pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2022-12-01,2022-12,HV0003,Uber,Bronx,48717,199128.12,48313679,890857.33,17115.41,721546.13,1845.0,7296.5,932,94
2022-12-01,2022-12,HV0003,Uber,Brooklyn,101971,414838.13,118314641,2147763.71,79776.47,1703153.37,10553.75,35239.75,1756,285
2022-12-01,2022-12,HV0003,Uber,Manhattan,211795,1105290.86,285938337,6395054.49,377633.31,4890440.24,36638.75,494281.25,1706,352
2022-12-01,2022-12,HV0003,Uber,Queens,82246,547978.12,114119738,2277781.0,125791.41,1816554.76,58581.25,39706.25,1676,105
2022-12-01,2022-12,HV0003,Uber,Staten Island,5799,29421.72,5512258,115733.09,5458.62,91468.81999999999,327.5,456.75,201,8
2022-12-01,2022-12,HV0003,Uber,Unknown,22,115.78999999999999,23211,554.8299999999999,26.0,445.71,0.0,2.75,0,0
2022-12-02,2022-12,HV0003,Uber,Bronx,56818,240719.22,57866193,1060810.0,19479.94,872617.39,1937.5,8446.75,978,103
2022-12-02,2022-12,HV0003,Uber,Brooklyn,116261,475618.31,132100430,2384189.68,89040.09,1913211.44,10005.0,38908.25,1968,347
2022-12-02,2022-12,HV0003,Uber,Manhattan,229414,1079062.35,287951116,5932913.07,341725.81,4658418.47,35498.75,540329.5,1782,394
2022-12-02,2022-12,HV0003,Uber,Queens,90729,599152.23,121425393,2409352.27,123827.75,1938211.22,57603.75,39648.25,1689,106
2022-12-02,2022-12,HV0003,Uber,Staten Island,6827,34948.56,6512347,135898.06,6573.96,109909.59,361.25,575.75,204,11
2022-12-02,2022-12,HV0003,Uber,Unknown,23,221.39000000000001,36625,878.22,72.44,695.26,3.75,5.5,1,0
2022-12-03,2022-12,HV0003,Uber,Bronx,54149,240298.98,49895260,971204.59,17747.69,792856.47,1338.75,8911.0,985,129
2022-12-03,2022-12,HV0003,Uber,Brooklyn,135591,573819.1,146688096,2794301.2,108441.81,2224967.19,7842.5,56563.0,2062,460
2022-12-03,2022-12,HV0003,Uber,Manhattan,274530,1155293.4,320594855,6740193.1,359024.66,5316351.34,21566.25,660063.0,2100,589
2022-12-03,2022-12,HV0003,Uber,Queens,89107,556421.14,103279822,2131175.74,93262.06,1712401.62,39603.75,33444.0,1682,165
2022-12-03,2022-12,HV0003,Uber,Staten Island,6161,35373.44,5857366,129493.47,6892.7,103563.04,242.5,633.0,174,7
2022-12-03,2022-12,HV0003,Uber,Unknown,20,117.07,20099,410.18,3.0,328.75,0.0,2.75,0,0
2022-12-04,2022-12,HV0003,Uber,Bronx,46030,207550.56999999998,40286242,816481.5,13465.59,666808.3,1345.0,7011.25,901,99
2022-12-04,2022-12,HV0003,Uber,Brooklyn,114503,514746.92,120891196,2439302.14,84215.09,1923648.46,11745.0,44287.5,1867,434
2022-12-04,2022-12,HV0003,Uber,Manhattan,200525,1038863.45,233168923,5369773.03,277758.16000000003,4198279.41,45002.5,463815.0,1779,468
2022-12-04,2022-12,HV0003,Uber,Queens,82535,607584.5700000001,102790251,2270289.74,101979.81,1804027.24,58751.25,40180.75,1446,135
2022-12-04,2022-12,HV0003,Uber,Staten Island,4728,27191.71,4424493,97890.58,4262.4,78330.95999999999,250.0,359.75,153,5
2022-12-04,2022-12,HV0003,Uber,Unknown,18,118.67999999999999,19909,527.01,23.229999999999997,364.27000000000004,5.0,5.5,0,0
2022-12-05,2022-12,HV0003,Uber,Bronx,44646,183733.71,43132467,803779.5,15530.61,649300.14,1500.0,6215.25,809,87
2022-12-05,2022-12,HV0003,Uber,Brooklyn,89380,377676.14,98978731,1861806.9100000001,71993.16,1455818.66,11446.25,28982.0,1531,247
2022-12-05,2022-12,HV0003,Uber,Manhattan,176829,870746.8400000001,211879696,4541601.37,289741.41,3486620.56,33890.0,413721.5,1480,241
2022-12-05,2022-12,HV0003,Uber,Queens,78393,547876.02,103664177,2193467.9,123239.09999999999,1717081.12,60317.5,40649.5,1303,82
2022-12-05,2022-12,HV0003,Uber,Staten Island,5103,25760.13,4856824,100709.61,5105.38,80444.47,322.5,406.75,178,12
2022-12-05,2022-12,HV0003,Uber,Unknown,20,104.37,17376,492.62,31.700000000000003,341.26,0.0,2.75,0,0
2022-12-06,2022-12,HV0003,Uber,Bronx,46080,183843.19999999998,45030130,830216.03,15905.16,668095.36,1401.25,6722.5,822,82
2022-12-06,2022-12,HV0003,Uber,Brooklyn,97296,387701.15,111192842,2059192.47,83232.88,1604705.81,8886.25,32933.25,1590,267
2022-12-06,2022-12,HV0003,Uber,Manhattan,222754,1067539.04,296993283,7504922.359999999,469021.03,5457805.58,29156.25,528538.0,1468,312
2022-12-06,2022-12,HV0003,Uber,Queens,79464,513051.25,106698572,2193402.08,129084.65,1711041.74,53998.75,39728.25,1361,89
2022-12-06,2022-12,HV0003,Uber,Staten Island,5365,27333.97,5133599,107277.59,4770.91,85313.57,298.75,491.75,199,8
2022-12-06,2022-12,HV0003,Uber,Unknown,22,78.88,16023,458.24,5.59,389.99,0.0,5.5,0,0
2022-12-07,2022-12,HV0003,Uber,Bronx,46092,189166.87,45993741,842175.64,17329.49,685565.85,1398.75,7164.0,785,79
2022-12-07,2022-12,HV0003,Uber,Brooklyn,96165,397902.41000000003,113190545,2096555.08,84284.55,1651683.9,9571.25,34346.0,1499,223
2022-12-07,2022-12,HV0003,Uber,Manhattan,225653,1211585.73,310733660,7625100.06,489102.12,5795737.17,38032.5,528938.5,1408,311
2022-12-07,2022-12,HV0003,Uber,Queens,78582,522931.51,110105920,2198263.19,128087.87,1755364.25,53120.0,39099.75,1355,89
2022-12-07,2022-12,HV0003,Uber,Staten Island,5571,27834.98,5467078,110401.48,5453.110000000001,89491.26,255.0,545.5,187,5
2022-12-07,2022-12,HV0003,Uber,Unknown,21,134.32,22910,625.53,35.980000000000004,471.0,0.0,0.0,0,0
2022-12-08,2022-12,HV0003,Uber,Bronx,49106,205106.48,48577241,899714.42,17535.27,736521.66,1681.25,7774.5,839,70
2022-12-08,2022-12,HV0003,Uber,Brooklyn,105509,449589.87,125227762,2310798.82,92289.04000000001,1843126.55,11120.0,39944.25,1661,287
2022-12-08,2022-12,HV0003,Uber,Manhattan,244924,1380517.4100000001,350048730,8669504.58,544299.51,6604616.67,45342.5,571601.5,1529,362
2022-12-08,2022-12,HV0003,Uber,Queens,84713,585433.97,123321982,2431302.06,139889.27,1958379.01,61102.5,43550.75,1483,100
2022-12-08,2022-12,HV0003,Uber,Staten Island,5882,30252.579999999998,5692522,117590.1,5737.47,93491.01,250.0,551.5,173,2
2022-12-08,2022-12,HV0003,Uber,Unknown,13,78.82,11965,293.2,26.78,220.98,0.0,5.5,0,0
