pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2019-08-01,2019-08,HV0003,Uber,Bronx,58060,217030.52,53994152,1612.94,18.46,1423.13,0.0,10.5,10934,6706
2019-08-01,2019-08,HV0003,Uber,Brooklyn,109105,430433.5,117695012,5260.320000000001,127.64,4515.81,0.0,93.0,19543,13338
2019-08-01,2019-08,HV0003,Uber,Manhattan,198728,977156.9,260274607,16815.0,455.23,15090.65,0.0,1263.0,22272,17862
2019-08-01,2019-08,HV0003,Uber,Queens,85352,552512.72,112012054,8262.21,251.94,7256.87,0.0,123.75,14082,7528
2019-08-01,2019-08,HV0003,Uber,Staten Island,5969,28663.57,5289650,377.41999999999996,5.0,345.64000000000004,0.0,2.75,1493,543
2019-08-01,2019-08,HV0003,Uber,Unknown,17,157.85,24596,0.0,0.0,0.0,0.0,0.0,3,1
2019-08-02,2019-08,HV0003,Uber,Bronx,66976,262845.32,63303077,2983.15,22.46,2843.45,0.0,31.25,12157,7815
2019-08-02,2019-08,HV0003,Uber,Brooklyn,121068,478045.97,127830330,7378.58,179.69,6557.64,0.0,120.0,20832,14505
2019-08-02,2019-08,HV0003,Uber,Manhattan,204199,942009.65,248913301,21834.73,639.85,19546.03,0.0,1873.0,24098,20517
2019-08-02,2019-08,HV0003,Uber,Queens,91942,561553.72,112304944,11220.73,241.65,9822.46,0.0,202.5,15315,8714
2019-08-02,2019-08,HV0003,Uber,Staten Island,6829,33294.89,6032285,532.4200000000001,20.36,444.03999999999996,0.0,0.75,1580,611
2019-08-02,2019-08,HV0003,Uber,Unknown,12,76.47,14142,0.0,0.0,0.0,0.0,0.0,2,1
2019-08-03,2019-08,HV0003,Uber,Bronx,71059,302410.01,66996283,5607.77,35.0,5927.57,0.0,64.75,12581,8359
2019-08-03,2019-08,HV0003,Uber,Brooklyn,146105,601190.41,151078730,11335.56,197.96,10886.5,0.0,292.75,23742,18379
2019-08-03,2019-08,HV0003,Uber,Manhattan,210740,955036.29,235166442,22510.0,713.76,21836.43,0.0,2475.25,22143,20040
2019-08-03,2019-08,HV0003,Uber,Queens,99992,579660.56,110420712,13997.94,325.24,13412.720000000001,0.0,231.0,18288,11703
2019-08-03,2019-08,HV0003,Uber,Staten Island,7149,38186.35,6515960,713.52,11.13,703.74,0.0,8.25,1595,683
2019-08-03,2019-08,HV0003,Uber,Unknown,13,84.64,13371,0.0,0.0,0.0,0.0,0.0,4,2
2019-08-04,2019-08,HV0003,Uber,Bronx,63227,267443.48,54672129,0.0,0.0,96.33,0.0,0.0,11547,7744
2019-08-04,2019-08,HV0003,Uber,Brooklyn,130317,545626.95,128553419,-2.75,2.0,152.06,0.0,2.75,21654,16354
2019-08-04,2019-08,HV0003,Uber,Manhattan,183217,860653.62,190436397,-38.0,11.07,330.98,0.0,38.0,19059,16026
2019-08-04,2019-08,HV0003,Uber,Queens,94638,609144.19,109801899,0.0,4.0,83.6,0.0,0.0,15971,10032
2019-08-04,2019-08,HV0003,Uber,Staten Island,5580,30238.3,5099866,0.0,0.0,0.0,0.0,0.0,1413,610
2019-08-04,2019-08,HV0003,Uber,Unknown,18,81.31,15914,0.0,0.0,0.0,0.0,0.0,3,2
2019-08-05,2019-08,HV0003,Uber,Bronx,46747,176127.66999999998,42946250,573518.41,8155.47,562071.12,0.0,3927.75,11252,7214
2019-08-05,2019-08,HV0003,Uber,Brooklyn,86314,348522.7,88813775,1282972.35,33033.45,1177330.3,0.0,23132.75,19112,13234
2019-08-05,2019-08,HV0003,Uber,Manhattan,152377,728932.6599999999,178959133,3019528.89,125764.56,2800770.12,0.0,324740.5,18836,14236
2019-08-05,2019-08,HV0003,Uber,Queens,71755,471907.42,92798379,1597309.3699999999,61055.380000000005,1472865.95,0.0,28825.25,13253,7302
2019-08-05,2019-08,HV0003,Uber,Staten Island,4880,23711.64,4272258,71681.35,2651.46,69195.69,0.0,245.0,1354,491
2019-08-05,2019-08,HV0003,Uber,Unknown,13,78.07,14133,257.74,16.88,222.93,0.0,2.75,4,2
2019-08-06,2019-08,HV0003,Uber,Bronx,50242,191395.21,44894334,618527.16,8822.73,600464.75,0.0,4526.75,11840,7234
2019-08-06,2019-08,HV0003,Uber,Brooklyn,94653,375586.83,98344360,1397054.34,35852.46,1285600.51,0.0,27169.0,19962,13495
2019-08-06,2019-08,HV0003,Uber,Manhattan,183911,869591.93,216914484,3690093.81,152745.94,3412453.42,0.0,398956.75,22115,17120
2019-08-06,2019-08,HV0003,Uber,Queens,74972,463179.29,88710005,1556845.42,57381.45,1430599.22,0.0,26477.0,14647,7978
2019-08-06,2019-08,HV0003,Uber,Staten Island,5269,25684.54,4590510,77507.79000000001,3180.0099999999998,75338.43000000001,0.0,274.0,1462,490
2019-08-06,2019-08,HV0003,Uber,Unknown,11,25.55,5527,91.27000000000001,0.0,83.77000000000001,0.0,2.75,5,1
2019-08-07,2019-08,HV0003,Uber,Bronx,54774,200897.3,49219053,673273.14,9144.64,649580.36,0.0,4681.75,12466,7782
2019-08-07,2019-08,HV0003,Uber,Brooklyn,112142,417902.83999999997,115221382,1631201.82,40915.53,1500053.67,0.0,29319.75,23519,16615
2019-08-07,2019-08,HV0003,Uber,Manhattan,215829,961732.3300000001,267837832,4481898.55,178641.1,4174409.81,0.0,470330.5,26005,20741
2019-08-07,2019-08,HV0003,Uber,Queens,80800,474719.4,94384839,1642186.48,63193.79,1514646.24,0.0,26317.75,15559,8631
2019-08-07,2019-08,HV0003,Uber,Staten Island,5677,26484.84,4931484,82205.95,3096.65,79536.76,0.0,244.75,1610,597
2019-08-07,2019-08,HV0003,Uber,Unknown,12,107.23,14140,307.3,4.13,259.08,0.0,2.75,3,2
2019-08-08,2019-08,HV0003,Uber,Bronx,55999,211373.75,52475764,718936.0700000001,10080.380000000001,697300.5,0.0,5077.0,11461,7041
