pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-03-01,2024-03,HV0003,Uber,Bronx,77477,330071.02,83723031,1553436.73,24585.0,1325734.6,2150.0,10363.25,3885,1039
2024-03-01,2024-03,HV0003,Uber,Brooklyn,141306,575235.76,164341141,3093037.07,103817.93000000001,2487312.53,11937.5,37705.25,7516,2739
2024-03-01,2024-03,HV0003,Uber,Manhattan,212618,1013022.95,259084087,6102721.05,303796.06,4245257.8,34903.75,470887.25,9669,4746
2024-03-01,2024-03,HV0003,Uber,Queens,107835,692510.17,142810053,3108412.52,142043.89,2458950.2800000003,57693.75,35613.5,5668,1252
2024-03-01,2024-03,HV0003,Uber,Staten Island,8059,43607.49,8110715,180856.11,7369.58,149136.45,376.25,614.5,598,51
2024-03-01,2024-03,HV0003,Uber,Unknown,21,126.48,22624,501.15999999999997,11.11,435.9,2.5,5.5,2,0
2024-03-02,2024-03,HV0003,Uber,Bronx,75127,338429.39,72261210,1446637.55,23163.91,1213319.56,1462.5,11545.5,4024,1204
2024-03-02,2024-03,HV0003,Uber,Brooklyn,165766,686582.16,183374429,3584553.83,134193.9,2862168.91,8545.0,57742.75,9239,3976
2024-03-02,2024-03,HV0003,Uber,Manhattan,260542,1092751.05,297884153,6817698.85,326323.35,4867355.29,21135.0,597658.0,11786,6040
2024-03-02,2024-03,HV0003,Uber,Queens,109137,650733.76,127744143,2793835.33,115149.4,2253933.43,39677.5,34710.5,5968,1404
2024-03-02,2024-03,HV0003,Uber,Staten Island,7372,43276.450000000004,7350621,171424.13,7127.35,141239.69,232.5,760.0,566,60
2024-03-02,2024-03,HV0003,Uber,Unknown,18,101.41999999999999,14654,389.37,3.08,311.89,0.0,0.0,1,0
2024-03-03,2024-03,HV0003,Uber,Bronx,61194,286405.2,58398407,1203247.12,17236.14,1013450.32,1477.5,9687.25,3129,856
2024-03-03,2024-03,HV0003,Uber,Brooklyn,130353,585267.69,145979779,2886791.4,92518.34,2314390.7800000003,11237.5,40573.25,7544,3108
