pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2020-12-01,2020-12,HV0003,Uber,Bronx,43092,175399.01,38301555,634905.78,7120.11,537890.54,0.0,6058.25,0,0
2020-12-01,2020-12,HV0003,Uber,Brooklyn,73157,290734.54,75148153,1202612.39,26523.469999999998,1009463.72,0.0,19833.0,0,0
2020-12-01,2020-12,HV0003,Uber,Manhattan,83176,358646.92,85095863,1511339.34,55282.0,1197235.52,0.0,182930.0,0,0
2020-12-01,2020-12,HV0003,Uber,Queens,46342,247965.75,46847848,847727.52,20098.01,699889.25,0.0,12375.0,0,0
2020-12-01,2020-12,HV0003,Uber,Staten Island,3698,18371.3,3149650,59059.3,1535.94,50280.67,0.0,222.75,0,0
2020-12-01,2020-12,HV0003,Uber,Unknown,9,38.17,7953,163.82,0.94,121.07000000000001,0.0,2.75,0,0
2020-12-02,2020-12,HV0003,Uber,Bronx,43328,175957.27,38123418,634360.02,7156.55,539305.03,0.0,6063.75,0,0
2020-12-02,2020-12,HV0003,Uber,Brooklyn,75232,292688.13,76238047,1224446.84,26451.86,1019627.4199999999,0.0,20468.25,0,0
2020-12-02,2020-12,HV0003,Uber,Manhattan,87955,374349.23,89162639,1596568.1600000001,57696.0,1253997.05,0.0,195373.75,0,0
2020-12-02,2020-12,HV0003,Uber,Queens,45782,237214.51,45016795,813455.53,19635.96,666923.14,0.0,12028.5,0,0
2020-12-02,2020-12,HV0003,Uber,Staten Island,3705,17592.94,3094937,58134.61,1758.3999999999999,49031.69,0.0,242.0,0,0
2020-12-02,2020-12,HV0003,Uber,Unknown,5,14.57,3217,59.05,0.0,46.16,0.0,0.0,0,0
2020-12-03,2020-12,HV0003,Uber,Bronx,45203,187758.59,40733284,664639.75,7702.3099999999995,573292.0,0.0,6498.25,0,0
2020-12-03,2020-12,HV0003,Uber,Brooklyn,78316,316459.33,82800393,1275510.94,28141.04,1106502.3900000001,0.0,22481.25,0,0
2020-12-03,2020-12,HV0003,Uber,Manhattan,94862,416252.49,99348222,1716210.38,61069.72,1396026.99,0.0,211917.75,0,0
2020-12-03,2020-12,HV0003,Uber,Queens,47067,244407.16,47238793,824867.1499999999,19338.899999999998,692398.62,0.0,12182.5,0,0
2020-12-03,2020-12,HV0003,Uber,Staten Island,3830,19600.579999999998,3377196,62522.4,1766.99,53756.91,0.0,308.0,0,0
2020-12-03,2020-12,HV0003,Uber,Unknown,5,45.61,7152,145.15,0.0,113.92999999999999,0.0,2.75,0,0
2020-12-04,2020-12,HV0003,Uber,Bronx,53505,218614.72,50027150,797361.38,9077.34,689383.0700000001,0.0,7144.5,0,0
2020-12-04,2020-12,HV0003,Uber,Brooklyn,90313,363062.03,97060176,1491884.25,32781.75,1283540.0,0.0,25638.25,0,0
2020-12-04,2020-12,HV0003,Uber,Manhattan,114499,476271.95999999996,120209514,2027628.15,67440.36,1651522.73,0.0,256319.25,0,0
2020-12-04,2020-12,HV0003,Uber,Queens,55484,280907.83999999997,57311102,982878.9,23121.96,822473.04,0.0,13752.75,0,0
2020-12-04,2020-12,HV0003,Uber,Staten Island,4303,21864.55,3799558,71216.5,2024.8899999999999,61125.26,0.0,327.25,0,0
2020-12-04,2020-12,HV0003,Uber,Unknown,11,37.49,7609,133.42,0.0,106.41,0.0,0.0,0,0
2020-12-05,2020-12,HV0003,Uber,Bronx,52304,217691.06,43532804,751536.3,7301.84,635661.35,0.0,6371.75,0,0
2020-12-05,2020-12,HV0003,Uber,Brooklyn,90230,366693.52,86013239,1432094.1400000001,30111.66,1195246.23,0.0,27439.5,0,0
2020-12-05,2020-12,HV0003,Uber,Manhattan,116666,471115.19,107131988,1926590.28,56131.33,1534763.99,0.0,262160.25,0,0
2020-12-05,2020-12,HV0003,Uber,Queens,55158,280198.95,51115673,936712.75,19649.26,775135.3300000001,0.0,13571.25,0,0
2020-12-05,2020-12,HV0003,Uber,Staten Island,4055,20081.79,3382181,65121.91,1836.06,55540.24,0.0,195.25,0,0
2020-12-05,2020-12,HV0003,Uber,Unknown,9,66.06,9005,232.25,5.0,178.37,0.0,0.0,0,0
2020-12-06,2020-12,HV0003,Uber,Bronx,46106,193796.58,36922770,650569.5700000001,5969.21,551414.97,0.0,5527.5,0,0
2020-12-06,2020-12,HV0003,Uber,Brooklyn,81965,332898.35,75911755,1275204.03,25382.87,1066391.43,0.0,23124.75,0,0
2020-12-06,2020-12,HV0003,Uber,Manhattan,92921,410705.75,86052491,1568929.14,43228.479999999996,1264079.5899999999,0.0,201685.0,0,0
2020-12-06,2020-12,HV0003,Uber,Queens,48013,264081.7,44893422,851495.59,17480.97,705592.69,0.0,12047.75,0,0
2020-12-06,2020-12,HV0003,Uber,Staten Island,3309,17762.66,2801946,54889.509999999995,1595.85,46766.86,0.0,211.75,0,0
2020-12-06,2020-12,HV0003,Uber,Unknown,12,34.98,7389,164.57,0.94,134.38,0.0,0.0,0,0
2020-12-07,2020-12,HV0003,Uber,Bronx,43181,174242.3,37574193,625281.62,6810.79,531546.77,0.0,5681.5,0,0
2020-12-07,2020-12,HV0003,Uber,Brooklyn,73274,286198.75,73057896,1173178.17,26321.66,985347.61,0.0,19032.75,0,0
2020-12-07,2020-12,HV0003,Uber,Manhattan,82584,352191.9,81616901,1461088.76,54726.86,1155713.0,0.0,181560.5,0,0
2020-12-07,2020-12,HV0003,Uber,Queens,45699,236986.15,44617846,814007.9600000001,18740.27,662476.95,0.0,11360.25,0,0
