pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2021-02-01,2021-02,HV0003,Uber,Bronx,26339,97447.16,24876270,566319.3300000001,10171.41,576300.9099999999,0.0,2549.25,0,0
2021-02-01,2021-02,HV0003,Uber,Brooklyn,48911,167101.13,51294736,1082699.13,30870.809999999998,1155602.73,0.0,6385.5,0,0
2021-02-01,2021-02,HV0003,Uber,Manhattan,34755,133531.88,34036419,852805.38,37900.05,870863.1399999999,0.0,71662.25,0,0
2021-02-01,2021-02,HV0003,Uber,Queens,26986,121059.85,29337304,632482.94,22380.68,667961.0,0.0,4655.75,0,0
2021-02-01,2021-02,HV0003,Uber,Staten Island,809,4754.62,1032660,19281.98,1414.14,22861.96,0.0,74.25,0,0
2021-02-01,2021-02,HV0003,Uber,Unknown,8,45.53,8329,152.1,5.0,212.76999999999998,0.0,0.0,0,0
2021-02-02,2021-02,HV0003,Uber,Bronx,40114,157925.81,33604891,739462.53,9213.97,580555.02,0.0,4182.75,0,0
2021-02-02,2021-02,HV0003,Uber,Brooklyn,68189,242922.34,64207867,1377624.5899999999,33508.83,1079738.54,0.0,11473.0,0,0
2021-02-02,2021-02,HV0003,Uber,Manhattan,58290,246227.19999999998,51757511,1294731.85,49853.04,970203.98,0.0,123428.25,0,0
2021-02-02,2021-02,HV0003,Uber,Queens,44449,222446.07,41689177,967176.08,26903.68,763127.35,0.0,8313.25,0,0
2021-02-02,2021-02,HV0003,Uber,Staten Island,2725,14016.78,2586291,56123.229999999996,2376.65,49582.85,0.0,159.5,0,0
2021-02-02,2021-02,HV0003,Uber,Unknown,16,50.209999999999994,11209,231.18,18.41,185.16,0.0,0.0,0,0
2021-02-03,2021-02,HV0003,Uber,Bronx,52795,227883.43,51793325,985435.9400000001,13094.380000000001,942989.0599999999,0.0,7581.75,0,0
2021-02-03,2021-02,HV0003,Uber,Brooklyn,95695,387027.41000000003,109669155,2037205.38,52772.189999999995,2030626.68,0.0,22467.5,0,0
2021-02-03,2021-02,HV0003,Uber,Manhattan,87748,394776.3,96633743,2077578.16,78397.34999999999,1799862.14,0.0,192013.25,0,0
