pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-07-01,2024-07,HV0003,Uber,Bronx,54299,243145.39,53500666,1012828.46,16698.57,883163.98,2453.75,7409.5,2763,694
2024-07-01,2024-07,HV0003,Uber,Brooklyn,103494,463043.45,119311158,2314793.92,75481.76,1883934.16,14102.5,28075.25,5770,2031
2024-07-01,2024-07,HV0003,Uber,Manhattan,144663,761702.5,175034222,4136528.2199999997,203680.34,2987397.37,31031.25,313645.5,6676,2986
2024-07-01,2024-07,HV0003,Uber,Queens,93289,648400.26,124038156,2740809.82,119670.6,2246534.98,64737.5,30376.75,4420,996
2024-07-01,2024-07,HV0003,Uber,Staten Island,6541,34979.8,6329174,138121.65,5756.05,116546.18,436.25,357.25,507,43
2024-07-01,2024-07,HV0003,Uber,Unknown,22,165.41,25251,721.1899999999999,22.62,555.05,2.5,5.5,2,0
2024-07-02,2024-07,HV0003,Uber,Bronx,56011,248429.94,56505486,1083901.8,22263.66,928751.48,2705.0,8499.75,2766,666
2024-07-02,2024-07,HV0003,Uber,Brooklyn,104704,452189.55,121048947,2277962.27,75425.84,1862069.75,13623.75,26779.5,5891,2050
2024-07-02,2024-07,HV0003,Uber,Manhattan,149149,760026.08,184120024,4333686.12,210724.62,3063939.7199999997,28065.0,327307.0,6667,2989
2024-07-02,2024-07,HV0003,Uber,Queens,87006,539872.9400000001,108024497,2337578.23,94581.6,1884501.47,48843.75,23418.25,4276,889
2024-07-02,2024-07,HV0003,Uber,Staten Island,6750,34317.78,6747792,141781.22,5837.27,119098.71,358.75,356.25,476,44
2024-07-02,2024-07,HV0003,Uber,Unknown,13,58.650000000000006,10868,236.71999999999997,0.0,199.15,2.5,0.0,2,1
2024-07-03,2024-07,HV0003,Uber,Bronx,62394,272172.1,63959399,1193583.0,20381.84,1034570.81,2737.5,8537.75,2988,780
2024-07-03,2024-07,HV0003,Uber,Brooklyn,112406,486412.35,131303884,2481626.11,77210.25,2019429.05,15660.0,25509.25,6301,2256
2024-07-03,2024-07,HV0003,Uber,Manhattan,146069,758821.4,180606807,4267489.05,193804.5,3024535.98,33536.25,312564.25,6867,3111
2024-07-03,2024-07,HV0003,Uber,Queens,96265,588075.82,119813231,2599537.02,104915.21,2077267.94,50878.75,26603.5,4865,1234
2024-07-03,2024-07,HV0003,Uber,Staten Island,7367,37980.03,7060020,156145.05,6654.16,128277.53,472.5,438.0,475,43
2024-07-03,2024-07,HV0003,Uber,Unknown,19,129.76,18503,442.34000000000003,7.79,374.71000000000004,2.5,0.0,2,0
2024-07-04,2024-07,HV0003,Uber,Bronx,58723,289447.46,54274762,1172864.6300000001,18355.21,1000798.06,2458.75,7514.75,2637,692
2024-07-04,2024-07,HV0003,Uber,Brooklyn,125192,583821.07,135134282,2918061.92,88859.35,2345397.1100000003,12221.25,31974.5,6815,2913
2024-07-04,2024-07,HV0003,Uber,Manhattan,128903,680619.7,142639416,3633732.69,160051.86000000002,2619524.65,22330.0,270911.5,6472,3088
2024-07-04,2024-07,HV0003,Uber,Queens,91061,598292.39,100398876,2428739.29,97074.21,1947522.1199999999,45187.5,26637.75,4573,1165
2024-07-04,2024-07,HV0003,Uber,Staten Island,6667,40900.18,6632833,159118.27000000002,6702.3,135629.82,312.5,463.25,429,46
