pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2021-01-01,2021-01,HV0003,Uber,Bronx,62992,271616.06,49528560,1060520.53,8923.21,868120.57,0.0,6344.25,0,0
2021-01-01,2021-01,HV0003,Uber,Brooklyn,86718,377525.52,77526853,1559719.24,30633.46,1263412.71,0.0,20858.75,0,0
2021-01-01,2021-01,HV0003,Uber,Manhattan,81419,383026.58,71027514,1539631.28,43930.73,1232966.02,0.0,158963.75,0,0
2021-01-01,2021-01,HV0003,Uber,Queens,56723,326813.10000000003,51103299,1129182.82,24653.22,925522.08,0.0,12078.0,0,0
2021-01-01,2021-01,HV0003,Uber,Staten Island,4286,24363.89,3713697,83482.01,2371.95,71082.85,0.0,305.25,0,0
2021-01-01,2021-01,HV0003,Uber,Unknown,14,100.99000000000001,12926,322.32,5.6899999999999995,268.67,0.0,0.0,0,0
2021-01-02,2021-01,HV0003,Uber,Bronx,44822,191889.58000000002,37474210,701209.16,6688.53,589941.38,0.0,5612.75,0,0
2021-01-02,2021-01,HV0003,Uber,Brooklyn,67581,284413.38,63899356,1150277.5,22809.12,950315.3300000001,0.0,16656.75,0,0
2021-01-02,2021-01,HV0003,Uber,Manhattan,70570,322840.0,68125179,1288773.94,39028.21,1047882.21,0.0,145466.75,0,0
2021-01-02,2021-01,HV0003,Uber,Queens,47215,294982.19,47514192,999137.99,23145.48,828958.6,0.0,13334.75,0,0
2021-01-02,2021-01,HV0003,Uber,Staten Island,3602,19053.1,3089287,62627.14,1735.76,54063.5,0.0,231.0,0,0
2021-01-02,2021-01,HV0003,Uber,Unknown,8,48.12,8501,159.17,0.0,136.64,0.0,0.0,0,0
2021-01-03,2021-01,HV0003,Uber,Bronx,39830,169099.33,30967320,602239.67,5676.78,509448.39,0.0,4490.75,0,0
2021-01-03,2021-01,HV0003,Uber,Brooklyn,63313,259274.68,56437704,1030903.71,18743.79,857331.5900000001,0.0,13420.0,0,0
2021-01-03,2021-01,HV0003,Uber,Manhattan,59329,277932.7,51998486,1049559.78,29818.55,849089.68,0.0,121341.0,0,0
2021-01-03,2021-01,HV0003,Uber,Queens,43564,289840.95,43509635,946527.58,21809.730000000003,789978.15,0.0,13510.75,0,0
2021-01-03,2021-01,HV0003,Uber,Staten Island,2989,16173.34,2525021,52312.990000000005,1431.4,44640.66,0.0,176.0,0,0
2021-01-03,2021-01,HV0003,Uber,Unknown,12,54.160000000000004,9644,185.02,0.94,159.60999999999999,0.0,0.0,0,0
2021-01-04,2021-01,HV0003,Uber,Bronx,44335,185160.16,37362366,649683.45,7228.6900000000005,556017.11,0.0,6157.25,0,0
2021-01-04,2021-01,HV0003,Uber,Brooklyn,69607,280714.32,67463063,1134371.8,23979.94,951689.31,0.0,16337.75,0,0
