pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2022-03-01,2022-03,HV0003,Uber,Bronx,46391,191453.08,45424954,835853.16,15654.77,688894.56,1132.5,6822.75,0,0
2022-03-01,2022-03,HV0003,Uber,Brooklyn,89041,369782.81,100632316,1825811.67,67056.13,1487517.92,6422.5,29304.0,0,0
2022-03-01,2022-03,HV0003,Uber,Manhattan,159071,749954.76,183477233,3859415.44,214264.09,3036175.42,16920.0,373150.25,0,0
2022-03-01,2022-03,HV0003,Uber,Queens,66797,421669.73,81473500,1648281.73,75750.73,1332696.1199999999,36562.5,25863.75,0,0
2022-03-01,2022-03,HV0003,Uber,Staten Island,5102,26256.44,4814004,99686.96,4236.56,80554.63,170.0,437.25,0,0
2022-03-01,2022-03,HV0003,Uber,Unknown,17,133.81,27772,588.24,5.03,515.57,0.0,0.0,0,0
2022-03-02,2022-03,HV0003,Uber,Bronx,47606,194201.19,47056832,857975.98,14906.6,707904.87,1247.5,6798.0,0,0
2022-03-02,2022-03,HV0003,Uber,Brooklyn,93688,387500.35,107071116,1915826.94,70246.97,1564597.66,7585.0,30027.25,0,0
2022-03-02,2022-03,HV0003,Uber,Manhattan,166602,829249.21,197862005,4184191.9899999998,229344.91999999998,3279746.08,22535.0,389562.25,0,0
2022-03-02,2022-03,HV0003,Uber,Queens,67159,413101.56,82092474,1625548.73,73962.72,1318231.31,34922.5,24519.0,0,0
2022-03-02,2022-03,HV0003,Uber,Staten Island,5278,26805.6,5046140,102612.52,4891.62,84129.14,190.0,489.5,0,0
2022-03-02,2022-03,HV0003,Uber,Unknown,10,124.05000000000001,14520,442.41999999999996,4.68,349.51,0.0,0.0,0,0
2022-03-03,2022-03,HV0003,Uber,Bronx,51794,211584.85,51338223,940401.43,16796.71,775041.66,1507.5,7119.75,0,0
2022-03-03,2022-03,HV0003,Uber,Brooklyn,102979,426339.67000000004,117178635,2131473.5,78147.91,1732173.28,9730.0,32216.25,0,0
2022-03-03,2022-03,HV0003,Uber,Manhattan,188450,936588.87,225196387,4991642.31,264509.66,3889820.92,28620.0,440239.25,0,0
2022-03-03,2022-03,HV0003,Uber,Queens,72120,434279.41,86292221,1736881.81,78933.25,1399549.2999999998,37427.5,26204.75,0,0
2022-03-03,2022-03,HV0003,Uber,Staten Island,5689,29689.71,5453515,113189.11,5414.360000000001,92232.45,282.5,484.0,0,0
2022-03-03,2022-03,HV0003,Uber,Unknown,11,79.41,14222,289.31,0.0,236.09000000000003,0.0,2.75,0,0
2022-03-04,2022-03,HV0003,Uber,Bronx,60749,257419.21000000002,63224359,1156102.8900000001,19920.0,965232.77,1865.0,8393.0,0,0
2022-03-04,2022-03,HV0003,Uber,Brooklyn,118380,494361.63,138973255,2478502.35,90039.59,2046505.15,10492.5,37235.0,0,0
2022-03-04,2022-03,HV0003,Uber,Manhattan,202128,927371.9299999999,240517519,4984154.9,250038.7,3925318.11,27677.5,474207.25,0,0
2022-03-04,2022-03,HV0003,Uber,Queens,82158,491120.19999999995,102089129,1974531.8399999999,88833.86,1614903.53,39937.5,28974.0,0,0
2022-03-04,2022-03,HV0003,Uber,Staten Island,6595,35053.17,6476390,132332.25,5400.11,108930.83,275.0,599.5,0,0
2022-03-04,2022-03,HV0003,Uber,Unknown,22,178.95999999999998,33868,670.13,1.0,568.25,2.5,8.25,0,0
2022-03-05,2022-03,HV0003,Uber,Bronx,58567,272218.6,54560317,1042027.4,17932.079999999998,879926.26,1190.0,9564.5,0,0
2022-03-05,2022-03,HV0003,Uber,Brooklyn,128761,574255.42,138700071,2572471.17,98470.22,2108113.72,7397.5,49728.25,0,0
2022-03-05,2022-03,HV0003,Uber,Manhattan,220860,992070.78,241611590,4964468.4399999995,238065.47999999998,3953496.25,18342.5,523008.75,0,0
2022-03-05,2022-03,HV0003,Uber,Queens,84084,519568.71,94426731,1894523.73,80248.47,1585348.19,30000.0,30811.0,0,0
2022-03-05,2022-03,HV0003,Uber,Staten Island,6072,35865.46,5889517,125533.08,5595.81,105208.04,160.0,695.75,0,0
2022-03-05,2022-03,HV0003,Uber,Unknown,15,78.53,13437,306.29,3.0,286.27,0.0,2.75,0,0
2022-03-06,2022-03,HV0003,Uber,Bronx,49450,228666.23,43227753,863301.19,13948.1,720821.9,1245.0,7383.75,0,0
2022-03-06,2022-03,HV0003,Uber,Brooklyn,106642,486675.2,109913176,2135127.53,76793.14,1734555.24,9557.5,36660.25,0,0
2022-03-06,2022-03,HV0003,Uber,Manhattan,168985,866749.54,177452834,3944355.5300000003,189221.03,3121335.96,30252.5,388921.5,0,0
2022-03-06,2022-03,HV0003,Uber,Queens,76374,542915.37,88448838,1923394.53,84477.04,1594363.05,46270.0,33855.25,0,0
2022-03-06,2022-03,HV0003,Uber,Staten Island,6225,35554.67,5916889,136132.86,5687.7,111112.58,217.5,467.5,0,0
2022-03-06,2022-03,HV0003,Uber,Unknown,26,182.94,28283,868.65,19.56,677.74,2.5,5.5,0,0
2022-03-07,2022-03,HV0003,Uber,Bronx,47793,203136.63,47881040,868584.78,14281.46,739352.26,1300.0,6778.75,0,0
2022-03-07,2022-03,HV0003,Uber,Brooklyn,87214,372528.33999999997,96831152,1759851.56,61628.2,1451662.44,8127.5,25979.25,0,0
2022-03-07,2022-03,HV0003,Uber,Manhattan,142558,673991.4400000001,156219644,3253503.06,177351.75,2571391.75,21027.5,330118.25,0,0
2022-03-07,2022-03,HV0003,Uber,Queens,68943,457703.61,85001388,1746667.34,78466.45999999999,1433325.02,41142.5,27997.75,0,0
2022-03-07,2022-03,HV0003,Uber,Staten Island,5288,27239.41,4964604,102269.15000000001,4459.16,84709.45999999999,200.0,401.5,0,0
2022-03-07,2022-03,HV0003,Uber,Unknown,15,106.12,17096,398.22999999999996,32.92,311.02,5.0,5.5,0,0
2022-03-08,2022-03,HV0003,Uber,Bronx,47091,195471.63999999998,47234932,846284.2999999999,15306.33,720933.75,1092.5,6814.5,0,0
2022-03-08,2022-03,HV0003,Uber,Brooklyn,90490,369491.18,102575302,1821195.23,64292.61,1508904.2,6375.0,27824.5,0,0
2022-03-08,2022-03,HV0003,Uber,Manhattan,162075,768615.63,189861589,3979661.04,218702.16999999998,3144231.84,17667.5,381064.75,0,0
2022-03-08,2022-03,HV0003,Uber,Queens,67677,421982.24,83458489,1675407.9,75519.19,1379009.36,36800.0,26749.25,0,0
2022-03-08,2022-03,HV0003,Uber,Staten Island,5228,26224.37,4920210,100138.31999999999,4415.72,83046.61,200.0,464.75,0,0
2022-03-08,2022-03,HV0003,Uber,Unknown,17,128.95,21571,542.73,29.27,280.74,0.0,2.75,0,0
2022-03-09,2022-03,HV0003,Uber,Bronx,51698,207226.2,50900239,916978.4400000001,16430.559999999998,780354.1,1437.5,7012.5,0,0
2022-03-09,2022-03,HV0003,Uber,Brooklyn,106996,421449.77,118773453,2136937.51,77511.41,1774355.21,8760.0,32967.0,0,0
2022-03-09,2022-03,HV0003,Uber,Manhattan,205887,927010.97,241010956,5133344.08,284397.27999999997,4091129.99,25075.0,489032.5,0,0
2022-03-09,2022-03,HV0003,Uber,Queens,73933,436906.29000000004,88884308,1763308.76,80274.8,1451358.94,36335.0,27868.5,0,0
2022-03-09,2022-03,HV0003,Uber,Staten Island,5658,29106.37,5436193,110501.18,4838.42,92512.07,245.0,522.5,0,0
2022-03-09,2022-03,HV0003,Uber,Unknown,12,70.53,13619,294.33,0.0,250.79999999999998,0.0,0.0,0,0
2022-03-10,2022-03,HV0003,Uber,Bronx,50549,210515.07,52038641,930277.86,16053.05,792974.84,1622.5,7405.75,0,0
2022-03-10,2022-03,HV0003,Uber,Brooklyn,100460,434029.17000000004,119761861,2133008.61,76544.3,1772612.8399999999,10540.0,33112.75,0,0
2022-03-10,2022-03,HV0003,Uber,Manhattan,191265,995402.4,247036959,5379076.98,280481.8,4257022.85,33395.0,445538.5,0,0
2022-03-10,2022-03,HV0003,Uber,Queens,71631,453813.81,93008891,1815232.63,85434.13,1501434.3900000001,40492.5,28154.5,0,0
2022-03-10,2022-03,HV0003,Uber,Staten Island,5741,30697.65,5668798,115146.85,5122.65,96213.09,307.5,492.25,0,0
2022-03-10,2022-03,HV0003,Uber,Unknown,16,104.24,19055,396.44,6.1,335.91,0.0,5.5,0,0
2022-03-11,2022-03,HV0003,Uber,Bronx,56291,247871.34,61624005,1128665.11,19698.83,960643.3200000001,2645.0,7983.25,0,0
