pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2023-09-01,2023-09,HV0003,Uber,Bronx,61766,280087.67,66014538,1184514.17,19799.3,1031773.62,2717.5,9617.0,2292,589
2023-09-01,2023-09,HV0003,Uber,Brooklyn,125624,556295.88,154270289,2756954.16,94352.37,2300857.97,14260.0,34760.0,4935,1666
2023-09-01,2023-09,HV0003,Uber,EWR,1,1.08,193,70.95,12.43,53.26,2.5,0.0,0,0
2023-09-01,2023-09,HV0003,Uber,Manhattan,175231,898686.35,227648939,4793374.529999999,236766.46,3653319.44,31062.5,387800.25,6336,2359
2023-09-01,2023-09,HV0003,Uber,Queens,105208,716590.2,147805270,3028040.94,146583.72,2501686.56,64498.75,40362.5,3862,704
2023-09-01,2023-09,HV0003,Uber,Staten Island,6772,36788.87,6652618,142850.68,5735.28,118148.76,406.25,448.75,284,24
2023-09-01,2023-09,HV0003,Uber,Unknown,21,113.93,24583,762.4,44.269999999999996,534.8199999999999,0.0,0.0,0,0
2023-09-02,2023-09,HV0003,Uber,Bronx,59649,287622.84,59358417,1133132.57,20460.66,984092.4400000001,1760.0,9985.0,2121,467
2023-09-02,2023-09,HV0003,Uber,Brooklyn,134565,624958.12,154756871,2935681.69,98523.28,2434513.19,8643.75,44032.25,5424,1948
2023-09-02,2023-09,HV0003,Uber,Manhattan,186441,935180.18,217656784,4694166.61,236788.11,3643699.9299999997,20105.0,418211.5,6288,2352
2023-09-02,2023-09,HV0003,Uber,Queens,103051,713787.6,128595519,2793787.7600000002,124506.55,2342066.97,48803.75,38085.5,3934,738
2023-09-02,2023-09,HV0003,Uber,Staten Island,6038,34660.19,5832959,128521.42,5443.34,106757.48,210.0,466.0,277,25
2023-09-02,2023-09,HV0003,Uber,Unknown,14,113.17,17773,522.46,1.0,414.7,2.5,0.75,1,0
2023-09-03,2023-09,HV0003,Uber,Bronx,55385,264450.92,52565086,1045896.8200000001,17681.02,902580.28,1285.0,9149.25,2005,516
2023-09-03,2023-09,HV0003,Uber,Brooklyn,130306,599892.27,146547154,2808643.71,87964.59,2340362.41,8091.25,39972.75,5262,2026
2023-09-03,2023-09,HV0003,Uber,Manhattan,175037,895779.58,200113866,4553599.51,223627.25,3515996.36,21488.75,388956.0,6061,2467
2023-09-03,2023-09,HV0003,Uber,Queens,101190,728900.84,129231187,2892404.69,121126.38,2466211.24,51086.25,38548.75,3536,791
2023-09-03,2023-09,HV0003,Uber,Staten Island,5284,32268.88,5306259,117044.74,5284.42,99897.75,200.0,544.0,214,21
2023-09-03,2023-09,HV0003,Uber,Unknown,20,124.86,62231,1071.21,22.650000000000002,408.03,0.0,0.0,0,0
2023-09-04,2023-09,HV0003,Uber,Bronx,44200,213904.47,39524936,801598.78,13409.880000000001,692434.3099999999,1433.75,7509.75,1935,437
2023-09-04,2023-09,HV0003,Uber,Brooklyn,107917,522534.53,127977051,2516275.32,76200.48,2071929.65,10268.75,30472.25,4603,1610
2023-09-04,2023-09,HV0003,Uber,EWR,1,0.51,176,12.19,0.0,9.14,2.5,0.0,0,0
