pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-02-01,2024-02,HV0003,Uber,Bronx,61825,265191.89,63045560,1146288.15,19925.15,980539.28,1798.75,8717.0,3257,783
2024-02-01,2024-02,HV0003,Uber,Brooklyn,117658,488254.12,133874283,2503778.55,85503.75,1995541.45,11526.25,32994.0,6303,1787
2024-02-01,2024-02,HV0003,Uber,Manhattan,203375,1041232.64,256555119,6145993.01,326430.36,4210228.42,36805.0,454154.5,8315,3588
2024-02-01,2024-02,HV0003,Uber,Queens,92321,598439.8,117049689,2575865.23,118894.16,2005885.69,52267.5,33638.5,4912,919
2024-02-01,2024-02,HV0003,Uber,Staten Island,6725,35088.84,6433172,139336.44,6073.71,114118.63,310.0,506.0,484,35
2024-02-01,2024-02,HV0003,Uber,Unknown,10,46.19,8517,174.3,0.0,137.17000000000002,0.0,0.0,1,1
2024-02-02,2024-02,HV0003,Uber,Bronx,74491,321759.63,78800847,1400895.68,22816.7,1214620.98,2053.75,10617.0,3634,905
2024-02-02,2024-02,HV0003,Uber,Brooklyn,139588,566655.46,161202949,2907855.09,96745.22,2363550.52,11191.25,38511.5,7336,2424
2024-02-02,2024-02,HV0003,Uber,Manhattan,225158,1023450.54,267881036,5969163.53,290970.04,4222052.66,32472.5,504363.5,9678,4453
2024-02-02,2024-02,HV0003,Uber,Queens,106437,665173.25,136903606,2836171.67,123069.66,2285671.37,51911.25,36713.75,5718,1154
2024-02-02,2024-02,HV0003,Uber,Staten Island,7638,40208.84,7446396,159424.69,6373.12,131637.95,332.5,640.75,592,67
2024-02-02,2024-02,HV0003,Uber,Unknown,28,233.17000000000002,42974,873.48,29.75,756.44,5.0,2.75,1,0
2024-02-03,2024-02,HV0003,Uber,Bronx,69122,320132.57,66305358,1250520.01,20909.71,1092951.23,1221.25,11065.25,3607,887
2024-02-03,2024-02,HV0003,Uber,Brooklyn,160519,687697.65,177397445,3296379.81,119908.08,2725309.86,7398.75,56567.5,8592,3472
2024-02-03,2024-02,HV0003,Uber,Manhattan,243627,1065213.71,277155556,6000385.68,271248.9,4434256.11,17143.75,557338.0,10712,5387
2024-02-03,2024-02,HV0003,Uber,Queens,102422,621702.36,118308288,2437169.87,96734.82,2033509.85,34816.25,32970.75,5817,1331
2024-02-03,2024-02,HV0003,Uber,Staten Island,6810,39830.12,6567596,146775.43,6670.84,122710.92,225.0,705.0,534,55
2024-02-03,2024-02,HV0003,Uber,Unknown,11,66.34,12093,240.7,0.0,210.66000000000003,0.0,2.75,0,0
2024-02-04,2024-02,HV0003,Uber,Bronx,57554,268568.72000000003,51862007,1017133.42,16456.12,874231.4,1357.5,8435.0,3114,819
2024-02-04,2024-02,HV0003,Uber,Brooklyn,135097,610847.87,145205429,2830442.2199999997,93371.51,2277023.99,11012.5,46380.5,7775,2981
2024-02-04,2024-02,HV0003,Uber,Manhattan,188692,943417.03,208615489,4908157.45,215270.31,3526024.4,32117.5,417726.75,9516,4787
2024-02-04,2024-02,HV0003,Uber,Queens,95436,682501.16,114414464,2598741.69,106115.38,2104198.43,56101.25,38746.0,5091,1074
2024-02-04,2024-02,HV0003,Uber,Staten Island,5355,33136.95,5208882,117051.17,4501.52,98953.46,275.0,506.75,441,45
2024-02-04,2024-02,HV0003,Uber,Unknown,22,107.78,20202,446.88,15.64,360.81000000000006,0.0,5.5,0,0
2024-02-05,2024-02,HV0003,Uber,Bronx,57357,242751.18,57443629,1042679.04,17059.27,1047424.01,1493.75,7780.25,3009,697
2024-02-05,2024-02,HV0003,Uber,Brooklyn,104988,440424.6,116659999,2207864.79,73773.65,2057690.47,11420.0,26877.5,5746,1630
2024-02-05,2024-02,HV0003,Uber,Manhattan,160680,763124.6699999999,181502812,4302953.27,225696.03,3412098.36,26363.75,355692.0,7060,2764
2024-02-05,2024-02,HV0003,Uber,Queens,88828,601594.41,111005589,2493794.6,118074.77,2178198.71,56695.0,35869.5,4608,791
2024-02-05,2024-02,HV0003,Uber,Staten Island,5972,32386.54,5807404,126887.32,5506.43,117820.76000000001,368.75,470.75,452,29
2024-02-05,2024-02,HV0003,Uber,Unknown,16,68.14,14823,286.87,0.0,266.1,0.0,0.0,2,0
2024-02-06,2024-02,HV0003,Uber,Bronx,56588,235752.79,56759134,1038268.48,18795.17,1040029.6699999999,1158.75,7825.5,2843,584
2024-02-06,2024-02,HV0003,Uber,Brooklyn,107211,430172.72,119325376,2236655.02,77990.8,2091254.83,8130.0,29539.25,5707,1574
2024-02-06,2024-02,HV0003,Uber,Manhattan,183511,876741.53,219218229,5234525.8,287926.86,4070293.0,23165.0,412388.25,7227,2915
2024-02-06,2024-02,HV0003,Uber,Queens,83906,527214.99,103049967,2291229.3,107835.82,1986558.8900000001,44026.25,31204.75,4391,718
2024-02-06,2024-02,HV0003,Uber,Staten Island,6233,32287.94,5983451,129255.57,5271.05,119829.1,283.75,458.25,522,49
2024-02-06,2024-02,HV0003,Uber,Unknown,14,55.980000000000004,10673,253.02,9.74,218.59,2.5,0.0,0,0
2024-02-07,2024-02,HV0003,Uber,Bronx,57988,245125.86,58925110,1068919.26,19148.2,1065349.12,1403.75,8352.25,2997,668
2024-02-07,2024-02,HV0003,Uber,Brooklyn,109824,450076.3,126035963,2325558.05,81680.28,2177499.81,9803.75,31360.75,5780,1598
2024-02-07,2024-02,HV0003,Uber,Manhattan,192546,965521.24,247097994,5824829.63,321245.87,4502158.13,30112.5,429178.5,7796,3272
2024-02-07,2024-02,HV0003,Uber,Queens,86135,541034.5,109125031,2372791.67,111056.03,2063624.03,45870.0,31148.5,4596,793
2024-02-07,2024-02,HV0003,Uber,Staten Island,6509,34309.01,6406378,136624.74,5687.18,128050.27,290.0,477.0,528,34
2024-02-07,2024-02,HV0003,Uber,Unknown,13,55.75,9553,241.57,0.0,269.74,0.0,2.75,0,0
2024-02-08,2024-02,HV0003,Uber,Bronx,61619,263947.01,63222111,1147044.01,20098.28,1135316.5,1733.75,8962.5,3118,724
2024-02-08,2024-02,HV0003,Uber,Brooklyn,121009,504350.72,140881224,2583654.29,87564.04,2408840.11,12086.25,35201.5,6439,1958
2024-02-08,2024-02,HV0003,Uber,Manhattan,211141,1089409.68,272991808,6464880.21,340644.2,4972993.47,38470.0,471988.25,8554,3812
2024-02-08,2024-02,HV0003,Uber,Queens,94508,618023.66,125312800,2699194.65,128387.34,2348873.8,54676.25,35517.5,4984,908
2024-02-08,2024-02,HV0003,Uber,Staten Island,6982,37693.1,6980445,150707.43,6291.05,137995.27,362.5,620.25,492,52
2024-02-08,2024-02,HV0003,Uber,Unknown,17,98.61,16022,411.95,41.86,368.47,5.0,2.75,0,0
2024-02-09,2024-02,HV0003,Uber,Bronx,72042,314930.7,74643904,1328281.93,21601.79,1354819.99,2225.0,10089.75,3562,906
2024-02-09,2024-02,HV0003,Uber,Brooklyn,141696,600496.52,166087305,2978938.5,105126.57,2858737.85,11982.5,43618.75,7367,2569
2024-02-09,2024-02,HV0003,Uber,Manhattan,223536,1049989.3599999999,271858822,5981444.25,297591.73,4894942.58,33140.0,501087.25,9604,4386
2024-02-09,2024-02,HV0003,Uber,Queens,107753,700322.4400000001,138275245,2895420.51,133468.46,2608763.9499999997,56635.0,39076.5,5536,1191
