pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2024-09-01,2024-09,HV0003,Uber,Bronx,62238,305435.83,60243137,1229606.73,19201.57,1050183.92,1645.0,10153.5,3140,1327
2024-09-01,2024-09,HV0003,Uber,Brooklyn,143099,669304.15,160195091,3239062.75,96910.99,2592863.39,9767.5,42230.0,8598,4841
2024-09-01,2024-09,HV0003,Uber,Manhattan,166379,865805.0599999999,188578030,4503657.43,214410.47,3284550.98,24112.5,358698.25,7987,4627
2024-09-01,2024-09,HV0003,Uber,Queens,107404,757353.57,132964969,3151606.5,119081.5,2499720.59,55710.0,35731.75,5524,2058
2024-09-01,2024-09,HV0003,Uber,Staten Island,6228,37907.79,6070965,144007.24,5506.28,120772.55,241.25,486.75,399,55
2024-09-01,2024-09,HV0003,Uber,Unknown,19,119.41,21166,469.85,3.71,401.59999999999997,3.75,0.0,3,0
2024-09-02,2024-09,HV0003,Uber,Bronx,48553,232674.55,43982885,919444.37,13320.189999999999,779342.2999999999,1483.75,6890.75,2582,912
2024-09-02,2024-09,HV0003,Uber,Brooklyn,118665,559945.3200000001,139242465,2815954.52,75149.49,2273502.15,10437.5,29692.25,7859,4160
2024-09-02,2024-09,HV0003,Uber,Manhattan,131611,736644.92,145155803,3836420.25,184194.73,2662971.57,36053.75,280949.0,6611,3525
2024-09-02,2024-09,HV0003,Uber,Queens,100403,777256.34,130059216,3311000.6,127414.23999999999,2568029.43,73981.25,42710.75,5097,1862
2024-09-02,2024-09,HV0003,Uber,Staten Island,4932,29297.98,4629969,111016.02,3915.13,92061.02,215.0,393.25,371,32
2024-09-02,2024-09,HV0003,Uber,Unknown,11,41.690000000000005,7780,216.22,1.0,159.84,0.0,0.0,1,0
2024-09-03,2024-09,HV0003,Uber,Bronx,56368,245527.66999999998,58139884,1104175.67,17289.66,956413.61,1736.25,7700.5,2648,1214
2024-09-03,2024-09,HV0003,Uber,Brooklyn,105998,460318.62,128498573,2471508.87,76052.14,2025279.83,11193.75,27605.0,5674,3166
2024-09-03,2024-09,HV0003,Uber,Manhattan,155948,773242.3400000001,194948810,4737394.32,236137.97999999998,3356519.16,24783.75,342884.75,6148,3531
2024-09-03,2024-09,HV0003,Uber,Queens,99099,701834.09,142488237,3276228.06,148988.78,2610148.51,68831.25,41423.0,4610,1812
2024-09-03,2024-09,HV0003,Uber,Staten Island,6598,34549.7,6407985,145830.07,5774.38,119596.99,353.75,390.25,401,54
2024-09-03,2024-09,HV0003,Uber,Unknown,16,74.08,15123,309.74,10.73,267.90999999999997,0.0,0.0,1,0
2024-09-04,2024-09,HV0003,Uber,Bronx,59204,252189.2,61873178,1147363.57,18606.91,973647.99,1552.5,8045.25,2829,1307
2024-09-04,2024-09,HV0003,Uber,Brooklyn,109866,456670.88,133736849,2504621.32,78681.73,2004923.54,9492.5,31373.0,5608,3026
2024-09-04,2024-09,HV0003,Uber,Manhattan,180189,904892.54,244161352,5888608.07,301883.69,4005873.53,24043.75,403100.75,6548,3873
2024-09-04,2024-09,HV0003,Uber,Queens,95676,625303.99,138276820,3029804.4,136511.62,2356356.06,54758.75,34729.5,4559,1765
2024-09-04,2024-09,HV0003,Uber,Staten Island,6847,35432.46,6860587,153352.58,6151.18,121154.64,355.0,525.5,426,47
2024-09-04,2024-09,HV0003,Uber,Unknown,14,75.01,14045,328.85,0.0,263.43,0.0,2.75,0,0
2024-09-05,2024-09,HV0003,Uber,Bronx,60808,259927.87,66477946,1226667.75,19368.18,1072951.53,2013.75,8388.25,2815,1297
2024-09-05,2024-09,HV0003,Uber,Brooklyn,117015,495301.45,147664391,2781694.26,88504.02,2262938.6,11041.25,36292.25,5886,3334
2024-09-05,2024-09,HV0003,Uber,Manhattan,205099,1060081.53,289151346,7056619.5200000005,353482.12,4889515.68,35237.5,462571.25,7360,4535
2024-09-05,2024-09,HV0003,Uber,Queens,97532,618980.23,135715587,3008896.9699999997,129593.04,2343125.14,53927.5,36509.75,4916,1957
2024-09-05,2024-09,HV0003,Uber,Staten Island,7476,37880.58,7477927,166464.61,6411.04,135059.97,327.5,527.5,443,62
2024-09-05,2024-09,HV0003,Uber,Unknown,14,69.09,15238,301.11,0.0,294.13,0.0,0.0,0,0
2024-09-06,2024-09,HV0003,Uber,Bronx,68491,305143.82,76975378,1390184.95,21528.71,1204881.69,2490.0,10242.0,3096,1582
2024-09-06,2024-09,HV0003,Uber,Brooklyn,133765,577205.64,170847214,3137942.22,102551.22,2561043.54,12146.25,42976.0,6390,3761
2024-09-06,2024-09,HV0003,Uber,Manhattan,221243,1096770.24,303889634,6873043.31,320902.85,4996669.06,37068.75,501044.0,8356,5399
2024-09-06,2024-09,HV0003,Uber,Queens,109575,693405.0599999999,153548435,3244751.61,136292.43,2590375.48,57495.0,38741.0,5260,2311
2024-09-06,2024-09,HV0003,Uber,Staten Island,8233,42369.58,8240193,180788.18,6764.9800000000005,145621.99,351.25,559.25,521,75
2024-09-06,2024-09,HV0003,Uber,Unknown,20,112.84,22268,441.55999999999995,9.059999999999999,402.49,5.0,0.0,1,1
2024-09-07,2024-09,HV0003,Uber,Bronx,65821,314936.2,66553661,1281179.58,20697.48,1109438.4,1523.75,11590.0,3160,1624
2024-09-07,2024-09,HV0003,Uber,Brooklyn,157101,707507.55,185477793,3630609.36,129630.2,2918451.27,9068.75,62819.0,7764,4975
2024-09-07,2024-09,HV0003,Uber,Manhattan,249565,1170970.34,321668663,7194124.350000001,312092.92,5430884.25,22903.75,572173.75,9583,6319
2024-09-07,2024-09,HV0003,Uber,Queens,110223,695638.33,137566664,2976352.14,116529.23999999999,2419808.51,42845.0,38024.5,5584,2551
2024-09-07,2024-09,HV0003,Uber,Staten Island,7013,41593.229999999996,7026174,161171.83000000002,6266.49,132027.29,220.0,769.75,427,59
2024-09-07,2024-09,HV0003,Uber,Unknown,17,93.71,17207,383.21999999999997,3.0,322.06,5.0,0.0,0,0
2024-09-08,2024-09,HV0003,Uber,Bronx,58323,278065.43,56858518,1114489.1300000001,16801.71,963386.41,1732.5,8915.75,2729,1351
2024-09-08,2024-09,HV0003,Uber,Brooklyn,139628,652581.64,163086719,3232871.65,100480.65,2626222.56,13698.75,50940.25,7423,4728
2024-09-08,2024-09,HV0003,Uber,Manhattan,198028,1076161.33,243972463,5907953.37,243228.43,4353192.47,38252.5,436746.5,8808,5975
2024-09-08,2024-09,HV0003,Uber,Queens,105177,753797.12,141057151,3208143.1799999997,127633.06,2540908.14,65382.5,44571.5,5078,2258
2024-09-08,2024-09,HV0003,Uber,Staten Island,5794,36402.14,5957135,137765.76,5255.6,114301.86,373.75,563.75,389,55
2024-09-08,2024-09,HV0003,Uber,Unknown,13,54.69,10749,226.01000000000002,7.79,173.07999999999998,0.0,0.0,2,1
2024-09-09,2024-09,HV0003,Uber,Bronx,57521,255022.12,61486802,1163496.08,20155.18,998350.5,1792.5,8629.5,2620,1174
2024-09-09,2024-09,HV0003,Uber,Brooklyn,108594,479647.58,134513851,2616706.2600000002,86697.13,2076561.33,13978.75,33794.75,5372,2952
2024-09-09,2024-09,HV0003,Uber,Manhattan,176409,904052.11,229838281,5551050.92,272208.88,3885569.34,35550.0,394954.75,6630,3912
2024-09-09,2024-09,HV0003,Uber,Queens,95844,654697.54,138333158,3036413.82,142661.02,2357494.26,64460.0,40250.75,4536,1852
2024-09-09,2024-09,HV0003,Uber,Staten Island,6859,36550.12,7012822,155705.47,6238.12,124773.31,416.25,447.0,447,61
