pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2020-01-01,2020-01,HV0003,Uber,Bronx,77342,302807.15,58830490,1215183.99,14113.25,1076599.6500000001,0.0,5572.0,8758,5133
2020-01-01,2020-01,HV0003,Uber,Brooklyn,155114,617602.12,137406894,2982562.4899999998,71705.34,2367685.09,0.0,38970.75,23269,17385
2020-01-01,2020-01,HV0003,Uber,EWR,1,0.01,233,18.66,0.0,26.64,0.0,0.0,0,0
2020-01-01,2020-01,HV0003,Uber,Manhattan,178225,846826.6,175797794,4212933.23,128585.52,3216624.8000000003,0.0,357190.25,18698,15805
2020-01-01,2020-01,HV0003,Uber,Queens,112387,687426.76,107164520,2438695.71,68691.74,1938922.28,0.0,31532.75,15162,9269
2020-01-01,2020-01,HV0003,Uber,Staten Island,7171,35608.51,5756460,142026.56,5106.2,114596.38,0.0,237.5,1392,590
2020-01-01,2020-01,HV0003,Uber,Unknown,17,94.92,16002,454.64,6.0,359.7,0.0,0.0,5,3
2020-01-02,2020-01,HV0003,Uber,Bronx,56902,206319.37,45639960,684266.41,9056.380000000001,636827.72,0.0,4282.0,6924,3255
2020-01-02,2020-01,HV0003,Uber,Brooklyn,100078,361946.96,91012287,1433397.88,33001.06,1202053.32,0.0,20096.25,15402,8937
2020-01-02,2020-01,HV0003,Uber,Manhattan,122669,568008.78,125050595,2418958.71,95284.6,1832561.16,0.0,253941.25,12059,7774
2020-01-02,2020-01,HV0003,Uber,Queens,79153,489723.45,83325589,1651930.08,54465.73,1304694.91,0.0,25288.5,11460,5301
2020-01-02,2020-01,HV0003,Uber,Staten Island,5389,22422.93,4127453,73886.91,2968.91,62763.1,0.0,186.0,1262,349
2020-01-02,2020-01,HV0003,Uber,Unknown,17,148.75,22923,510.71999999999997,1.0,409.12,0.0,0.0,2,0
2020-01-03,2020-01,HV0003,Uber,Bronx,66860,239600.07,55606751,803011.56,10028.46,756147.52,0.0,5138.25,7635,3731
2020-01-03,2020-01,HV0003,Uber,Brooklyn,115116,406500.63,105124759,1619837.71,37273.69,1373323.94,0.0,23680.0,16156,9399
2020-01-03,2020-01,HV0003,Uber,Manhattan,148828,638994.65,149265857,2792420.02,106642.33,2128748.15,0.0,315281.5,12745,8828
2020-01-03,2020-01,HV0003,Uber,Queens,88228,511431.35,92077553,1737849.61,55740.95,1403011.58,0.0,25062.0,12426,6076
2020-01-03,2020-01,HV0003,Uber,Staten Island,6546,27361.559999999998,5117171,88793.29,3541.52,76861.47,0.0,247.0,1531,482
2020-01-03,2020-01,HV0003,Uber,Unknown,16,86.36,15653,275.21,16.119999999999997,248.03,0.0,3.5,4,2
2020-01-04,2020-01,HV0003,Uber,Bronx,64806,249312.02,50833429,760111.87,8893.86,730766.59,0.0,5678.5,7065,3485
2020-01-04,2020-01,HV0003,Uber,Brooklyn,124854,468336.82999999996,112541503,1760781.0999999999,44594.85,1507489.49,0.0,33138.25,15955,10196
2020-01-04,2020-01,HV0003,Uber,EWR,1,3.62,734,22.45,0.0,17.96,0.0,0.0,0,0
2020-01-04,2020-01,HV0003,Uber,Manhattan,168403,726836.91,163419202,3073742.81,112045.53,2373276.09,0.0,363087.75,13399,10975
2020-01-04,2020-01,HV0003,Uber,Queens,97145,588277.4299999999,99969076,1864638.5899999999,59034.17,1557872.71,0.0,30168.25,14068,7916
2020-01-04,2020-01,HV0003,Uber,Staten Island,6529,28790.14,5086463,90206.54000000001,3598.18,79338.54,0.0,259.0,1403,452
2020-01-04,2020-01,HV0003,Uber,Unknown,14,84.98,12779,265.33000000000004,11.2,212.54,0.0,0.0,3,0
2020-01-05,2020-01,HV0003,Uber,Bronx,59709,230113.21,44609570,691177.58,8325.73,659552.89,0.0,4818.0,6896,3267
2020-01-05,2020-01,HV0003,Uber,Brooklyn,117669,442839.0,101896364,1636924.2,39105.27,1391978.65,0.0,27526.0,16069,10032
2020-01-05,2020-01,HV0003,Uber,Manhattan,143956,673912.47,137431150,2662299.74,94834.75,2070386.09,0.0,301266.75,12338,9090
2020-01-05,2020-01,HV0003,Uber,Queens,90628,623870.22,95486806,1921478.49,61932.600000000006,1581396.66,0.0,34855.5,12517,6450
2020-01-05,2020-01,HV0003,Uber,Staten Island,5234,24146.44,3993698,75090.72,2939.46,65490.42,0.0,242.0,1178,347
