pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
2025-05-17,2025-05,HV0003,Uber,Staten Island,8991,52550.24,10030410,214490.22,9451.9,191264.27,438.75,773.0,391.5,710,218
2025-05-17,2025-05,HV0003,Uber,Unknown,28,161.73999999999998,31599,773.85,27.45,587.6800000000001,3.75,8.25,6.0,3,1
2025-05-18,2025-05,HV0003,Uber,Bronx,60950,298963.02,61227597,1259089.99,20915.670000000002,1144269.93,1948.75,9121.25,3364.5,3399,1834
2025-05-18,2025-05,HV0003,Uber,Brooklyn,140766,658621.03,161988401,3419724.74,107994.64,2867733.66,15448.75,40592.25,21817.5,7586,5114
2025-05-18,2025-05,HV0003,Uber,Manhattan,155786,982238.64,214020015,5841516.05,253622.09,4340514.29,41813.75,324270.5,175501.5,5331,3738
2025-05-18,2025-05,HV0003,Uber,Queens,110550,795544.75,150175913,3528326.29,147476.51,2900678.7800000003,67276.25,40881.75,20743.5,5717,3164
2025-05-18,2025-05,HV0003,Uber,Staten Island,7025,42828.84,7617688,162429.06,6181.179999999999,148880.9,461.25,577.75,246.0,590,147
2025-05-18,2025-05,HV0003,Uber,Unknown,21,193.07999999999998,27929,719.3199999999999,16.240000000000002,639.76,0.0,3.5,9.0,6,3
2025-05-19,2025-05,HV0003,Uber,Bronx,57348,253434.87,62064531,1175756.41,19913.48,1026933.15,1942.5,7713.0,2902.5,4763,2808
2025-05-19,2025-05,HV0003,Uber,Brooklyn,104185,448217.14,125408381,2501373.35,87150.06,2006444.51,14158.75,25033.75,13501.5,8171,5217
2025-05-19,2025-05,HV0003,Uber,Manhattan,146150,811718.12,198480516,5359223.62,282786.08,3597825.83,35791.25,316396.25,167199.0,5634,3772
2025-05-19,2025-05,HV0003,Uber,Queens,99924,681274.11,142377281,3325157.06,169286.28,2580142.03,67700.0,39215.75,20311.5,6972,3854
2025-05-19,2025-05,HV0003,Uber,Staten Island,7510,40420.479999999996,7833092,173141.91999999998,6668.13,146295.56,560.0,443.75,214.5,774,196
2025-05-19,2025-05,HV0003,Uber,Unknown,16,98.66,19381,376.04,0.0,353.17,1.25,0.0,1.5,2,0
2025-05-20,2025-05,HV0003,Uber,Bronx,58544,250261.87,63335023,1221562.22,23570.63,1044962.3999999999,1770.0,8252.25,3000.0,2649,1162
2025-05-20,2025-05,HV0003,Uber,Brooklyn,105328,441925.29,126965266,2575839.74,88385.05,2026728.06,11362.5,29289.75,15279.0,4669,2464
2025-05-20,2025-05,HV0003,Uber,Manhattan,166415,916084.05,232567874,6529691.62,352687.69,4287516.56,32797.5,369660.75,195414.0,3317,1912
2025-05-20,2025-05,HV0003,Uber,Queens,95913,613514.6799999999,133741704,3072428.74,149849.29,2379057.25,59485.0,34753.5,17547.0,4236,1846
2025-05-20,2025-05,HV0003,Uber,Staten Island,7773,40578.97,7964542,179296.21,7003.110000000001,145994.15,472.5,507.75,255.0,547,126
2025-05-20,2025-05,HV0003,Uber,Unknown,16,136.04,20534,551.01,4.16,446.52,0.0,5.5,4.5,1,0
2025-05-21,2025-05,HV0003,Uber,Bronx,61728,262219.27,64301131,1269806.04,22572.05,1069899.17,2301.25,8008.0,2931.0,3021,1500
2025-05-21,2025-05,HV0003,Uber,Brooklyn,123813,489067.97,141832490,2894067.87,97301.93,2259977.75,13163.75,30504.5,15954.0,5713,3256
2025-05-21,2025-05,HV0003,Uber,Manhattan,190931,1025690.19,267615368,7932107.75,425406.46,5086626.2,42361.25,430624.5,227224.5,3711,2099
2025-05-21,2025-05,HV0003,Uber,Queens,103186,637489.76,139636067,3227525.83,155329.36,2483101.41,59608.75,33246.5,16618.5,4864,2226
2025-05-21,2025-05,HV0003,Uber,Staten Island,8272,42876.22,8245053,187705.03,6812.990000000001,152919.93,496.25,542.5,267.0,605,119
2025-05-21,2025-05,HV0003,Uber,Unknown,21,176.58,29702,764.2,89.19,593.74,0.0,5.5,6.0,3,1
2025-05-22,2025-05,HV0003,Uber,Bronx,66650,279187.38,73679056,1443046.01,24277.6,1255232.16,2550.0,8404.75,3001.5,2936,1434
2025-05-22,2025-05,HV0003,Uber,Brooklyn,133715,537272.54,162960816,3242847.6,103289.47,2676839.14,15400.0,29479.5,15991.5,5576,3152
2025-05-22,2025-05,HV0003,Uber,Manhattan,190089,1053975.3,288058979,8459133.23,413577.95999999996,5678727.32,52277.5,423286.25,222634.5,3500,1914
2025-05-22,2025-05,HV0003,Uber,Queens,116989,734078.71,171330277,3656704.21,169154.04,3019606.93,65830.0,32122.75,16047.0,4896,2263
2025-05-22,2025-05,HV0003,Uber,Staten Island,9164,46508.72,9284414,205043.87,7613.6900000000005,173894.69,511.25,572.75,276.0,655,176
2025-05-22,2025-05,HV0003,Uber,Unknown,18,99.71,21088,462.32000000000005,23.439999999999998,417.05,5.0,0.0,0.0,1,0
2025-05-23,2025-05,HV0003,Uber,Bronx,66977,289929.56,71165336,1410984.56,21746.74,1189454.84,2691.25,8105.5,3037.5,3282,1710
2025-05-23,2025-05,HV0003,Uber,Brooklyn,128694,544665.58,157876081,3069308.21,97355.89,2505855.71,15465.0,28896.5,15604.5,6108,3677
2025-05-23,2025-05,HV0003,Uber,Manhattan,155801,863947.12,214832996,5782879.09,264340.16000000003,3895467.48,41257.5,341926.75,178714.5,4034,2407
2025-05-23,2025-05,HV0003,Uber,Queens,113604,730881.9,159239950,3435706.73,151889.13,2815072.92,63347.5,31159.75,15895.5,5243,2679
2025-05-23,2025-05,HV0003,Uber,Staten Island,9102,48773.1,9179379,206550.71,7741.84,171757.03,556.25,496.0,241.5,655,194
2025-05-23,2025-05,HV0003,Uber,Unknown,13,77.34,18538,361.37,8.53,270.17,2.5,0.0,1.5,1,1
2025-05-24,2025-05,HV0003,Uber,Bronx,62874,298146.99,61216815,1221917.0,18392.16,1073244.45,1993.75,8457.0,3378.0,3230,1733
2025-05-24,2025-05,HV0003,Uber,Brooklyn,134271,612355.42,151357272,2999800.91,99803.38,2511111.2199999997,11200.0,36110.75,19540.5,6795,4618
2025-05-24,2025-05,HV0003,Uber,Manhattan,151865,830449.75,178460453,4593007.33,210515.06,3293744.29,24502.5,326273.75,178207.5,4965,3395
2025-05-24,2025-05,HV0003,Uber,Queens,105793,667049.41,123277573,2724458.47,108561.0,2311456.42,44228.75,29337.75,15193.5,5471,3051
2025-05-24,2025-05,HV0003,Uber,Staten Island,7849,45423.01,7537880,173450.65,6741.360000000001,148109.27,342.5,503.75,241.5,629,175
2025-05-24,2025-05,HV0003,Uber,Unknown,11,149.67,15515,440.77,0.0,405.38,2.5,0.0,0.0,0,0
2025-05-25,2025-05,HV0003,Uber,Bronx,61089,292301.39,57289672,1167596.11,17143.61,1056949.97,1607.5,8183.5,3198.0,3065,1769
2025-05-25,2025-05,HV0003,Uber,Brooklyn,129801,588782.93,141801326,2860628.4699999997,86608.24,2408961.08,9935.0,34546.75,18502.5,6856,4657
2025-05-25,2025-05,HV0003,Uber,Manhattan,135511,762971.2,155412064,4038069.5300000003,175804.51,2959549.94,23612.5,284897.5,156493.5,4718,3269
2025-05-25,2025-05,HV0003,Uber,Queens,103514,667186.66,118502073,2738528.93,99097.63,2303096.57,47023.75,29275.5,14976.0,5452,2961
2025-05-25,2025-05,HV0003,Uber,Staten Island,7102,43664.83,7041205,164118.01,5892.72,145081.46,337.5,512.25,237.0,560,143
2025-05-25,2025-05,HV0003,Uber,Unknown,24,132.38,19743,500.61,13.14,431.45,0.0,2.75,1.5,2,1
2025-05-26,2025-05,HV0003,Uber,Bronx,48368,227215.01,43523061,912268.58,12990.65,790728.63,1526.25,6056.0,2251.5,2462,1237
2025-05-26,2025-05,HV0003,Uber,Brooklyn,104210,469722.27,109441366,2286659.7800000003,74113.25,1852783.07,11242.5,24502.75,12979.5,5406,3369
2025-05-26,2025-05,HV0003,Uber,Manhattan,106315,608518.54,115621072,3280845.34,160184.99,2266107.8000000003,29426.25,225610.75,120498.0,3460,2274
2025-05-26,2025-05,HV0003,Uber,Queens,91088,663734.48,111238744,2839859.63,118056.05,2250872.75,62626.25,33882.0,16782.0,4458,2318
2025-05-26,2025-05,HV0003,Uber,Staten Island,5984,36294.21,5748160,136407.88999999998,4845.2,116966.32,343.75,437.75,214.5,496,139
2025-05-26,2025-05,HV0003,Uber,Unknown,20,126.71,20068,517.16,19.0,417.71999999999997,2.5,5.5,1.5,3,1
2025-05-27,2025-05,HV0003,Uber,Bronx,56436,238983.59,58631117,1108553.32,18945.47,968784.15,1702.5,6936.5,2451.0,2674,1254
2025-05-27,2025-05,HV0003,Uber,Brooklyn,102369,426787.93,116592113,2340859.16,79471.59,1892444.5699999998,11361.25,25265.5,12954.0,4845,2671
2025-05-27,2025-05,HV0003,Uber,Manhattan,140341,723260.3200000001,174208778,4639389.31,243000.28,3102980.2199999997,25547.5,311144.75,160219.5,3420,2082
2025-05-27,2025-05,HV0003,Uber,Queens,94364,624306.14,127831101,2999601.2,144806.14,2347865.98,62093.75,34772.25,17602.5,4143,1925
2025-05-27,2025-05,HV0003,Uber,Staten Island,7409,39379.61,7524996,168893.41999999998,6917.83,141222.49,438.75,474.25,205.5,544,123
2025-05-27,2025-05,HV0003,Uber,Unknown,19,121.91999999999999,19340,488.98,6.6899999999999995,404.48,2.5,0.0,0.0,0,0
2025-05-28,2025-05,HV0003,Uber,Bronx,61030,249624.29,65418053,1215591.12,20582.33,1058412.9,1602.5,7640.5,2712.0,3296,1695
2025-05-28,2025-05,HV0003,Uber,Brooklyn,117904,451283.07,139324355,2651911.24,90525.05,2159616.09,9968.75,27115.75,14379.0,6051,3540
2025-05-28,2025-05,HV0003,Uber,Manhattan,174017,877344.24,241450857,6690553.069999999,365183.68,4385272.92,26023.75,390483.75,203152.5,4114,2551
2025-05-28,2025-05,HV0003,Uber,Queens,98169,589198.55,132614749,2957795.95,139314.84,2325228.14,54577.5,31618.0,15900.0,5069,2544
2025-05-28,2025-05,HV0003,Uber,Staten Island,8207,41642.19,8217419,182717.75999999998,7048.01,151271.46,378.75,500.5,238.5,654,162
2025-05-28,2025-05,HV0003,Uber,Unknown,16,87.64999999999999,14820,358.88,6.609999999999999,287.35999999999996,0.0,0.0,0.0,1,0
2025-05-29,2025-05,HV0003,Uber,Bronx,63994,273806.81,67414745,1311930.27,22099.31,1132706.3499999999,2147.5,8468.75,3181.5,3211,1708
2025-05-29,2025-05,HV0003,Uber,Brooklyn,117668,482294.21,138026979,2741936.91,94837.52,2203480.1,12028.75,30106.75,15877.5,5892,3493
2025-05-29,2025-05,HV0003,Uber,Manhattan,181383,976536.77,248028011,6689898.69,362875.3,4500266.14,34247.5,405964.75,213430.5,4403,2769
2025-05-29,2025-05,HV0003,Uber,Queens,100871,620678.47,134297620,3066907.94,141131.4,2413352.93,58693.75,31942.25,15918.0,5010,2448
2025-05-29,2025-05,HV0003,Uber,Staten Island,8174,43167.41,8318205,187161.62,7166.65,155082.43,496.25,571.25,276.0,605,154
2025-05-29,2025-05,HV0003,Uber,Unknown,17,72.66,14498,428.25,33.87,324.77,2.5,0.0,0.0,1,1
2025-05-30,2025-05,HV0003,Uber,Bronx,71214,308665.25,77376313,1452876.3099999998,23952.98,1269983.45,2312.5,9371.5,3534.0,3811,2110
2025-05-30,2025-05,HV0003,Uber,Brooklyn,133566,545955.44,159073851,3029739.79,103558.35,2489370.83,12651.25,33268.75,17563.5,6991,4536
2025-05-30,2025-05,HV0003,Uber,Manhattan,182036,922085.5800000001,236287788,5925254.51,296024.27,4124639.45,34636.25,405638.75,211081.5,5298,3543
2025-05-30,2025-05,HV0003,Uber,Queens,108632,662914.05,142372386,3152442.4,139313.22,2531996.63,55656.25,31078.0,15667.5,5623,2959
2025-05-30,2025-05,HV0003,Uber,Staten Island,9476,50656.090000000004,9693023,212784.6,8081.81,179381.04,542.5,580.75,295.5,695,199
2025-05-30,2025-05,HV0003,Uber,Unknown,18,97.95,17920,383.34,7.45,343.81,0.0,0.75,1.5,1,1
2025-05-31,2025-05,HV0003,Uber,Bronx,70344,333615.73,68712182,1350920.06,22073.64,1219712.48,1670.0,11555.0,4540.5,4240,2596
