pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2019-03-01,2019-03,HV0003,Uber,Bronx,85173,328927.76,88757365,967728.36,12717.43,1108818.3,0,6920.75,25648,19164
2019-03-01,2019-03,HV0003,Uber,Brooklyn,143838,562067.67,159664546,1959665.56,40458.35,1958829.22,0,35946.75,40724,30806
2019-03-01,2019-03,HV0003,Uber,EWR,13,38.34,18352,342.45,0.0,313.92,0,0.0,3,3
2019-03-01,2019-03,HV0003,Uber,Manhattan,248978,1107956.48,298868602,4342262.13,127714.1,4277427.29,0,500666.5,47953,39662
2019-03-01,2019-03,HV0003,Uber,Queens,98666,607786.54,125099563,1865657.76,53800.51,1848419.2,0,30734.5,25413,15391
2019-03-01,2019-03,HV0003,Uber,Staten Island,6802,33795.5,6370046,97792.91,3419.83,98374.73,0,367.5,2071,983
2019-03-01,2019-03,HV0003,Uber,Unknown,38,163.14,38686,625.77,6.0,640.92,0,2.75,9,4
2019-03-02,2019-03,HV0003,Uber,Bronx,86310,361064.03,79029253,933633.8,12956.02,1066597.92,0,8515.75,23993,18317
2019-03-02,2019-03,HV0003,Uber,Brooklyn,169367,691189.53,178775261,2278652.86,51696.04,2303457.65,0,54022.75,45020,36152
2019-03-02,2019-03,HV0003,Uber,Manhattan,265175,1111606.54,281428069,4130251.02,120207.67,4061980.42,0,545295.0,47373,39623
2019-03-02,2019-03,HV0003,Uber,Queens,104556,607814.97,113653057,1694978.8599999999,47615.29,1718357.3900000001,0,30078.0,28094,18935
2019-03-02,2019-03,HV0003,Uber,Staten Island,6956,39228.799999999996,6745791,106869.61,4105.46,110942.55,0,559.75,1960,1060
2019-03-02,2019-03,HV0003,Uber,Unknown,29,122.57,25478,412.88,5.0,444.65,0,0.0,14,5
2019-03-03,2019-03,HV0003,Uber,Bronx,76753,318786.21,67871556,801368.0,10761.51,918905.9400000001,0,6879.5,21456,16166
2019-03-03,2019-03,HV0003,Uber,Brooklyn,152308,629343.67,155877044,2000085.4,42570.36,2018390.41,0,42145.5,41652,32786
2019-03-03,2019-03,HV0003,Uber,EWR,1,2.07,686,21.43,0.0,14.69,0,0.0,0,0
2019-03-03,2019-03,HV0003,Uber,Manhattan,225856,1017443.32,233540497,3515140.77,100504.06,3476537.89,0,449284.5,44125,36700
2019-03-03,2019-03,HV0003,Uber,Queens,93373,610987.21,107722460,1686046.31,46092.1,1693935.68,0,31551.5,24484,15999
2019-03-03,2019-03,HV0003,Uber,Staten Island,7707,41796.22,7746403,126662.41,4342.3099999999995,130805.44,0,378.5,2108,1167
2019-03-03,2019-03,HV0003,Uber,Unknown,37,166.54000000000002,30231,717.6,8.0,662.74,0,5.5,12,8
2019-03-04,2019-03,HV0003,Uber,Bronx,62677,250953.78999999998,54560095,596058.98,9416.65,726747.42,0,5125.75,21184,14599
2019-03-04,2019-03,HV0003,Uber,Brooklyn,109701,443330.26,109133701,1300946.26,30066.09,1383863.92,0,27290.75,36433,26896
2019-03-04,2019-03,HV0003,Uber,Manhattan,181039,825904.49,184087078,2729232.06,92923.29,2824007.5,0,360001.25,38618,30734
2019-03-04,2019-03,HV0003,Uber,Queens,82161,561035.09,96378108,1522219.55,50276.22,1571107.3,0,33269.0,22680,13663
2019-03-04,2019-03,HV0003,Uber,Staten Island,4745,25462.37,4408710,66778.0,2756.98,73208.03,0,266.25,1529,690
2019-03-04,2019-03,HV0003,Uber,Unknown,34,143.71,30326,503.56,30.0,521.82,0,7.0,8,5
2019-03-05,2019-03,HV0003,Uber,Bronx,74681,285011.68,78170022,732171.67,9907.529999999999,937211.32,0,5449.25,25114,18598
2019-03-05,2019-03,HV0003,Uber,Brooklyn,125509,486513.04000000004,140444023,1483891.15,32231.28,1664701.64,0,29350.5,42064,31992
2019-03-05,2019-03,HV0003,Uber,EWR,3,9.32,3381,66.49,0.0,64.21000000000001,0,0.0,0,0
2019-03-05,2019-03,HV0003,Uber,Manhattan,215836,993631.95,262158731,3581337.7,120828.56,3781993.16,0,431711.0,43753,36150
2019-03-05,2019-03,HV0003,Uber,Queens,85448,526523.61,108288729,1476516.48,45529.479999999996,1586236.04,0,28887.5,25054,15563
2019-03-05,2019-03,HV0003,Uber,Staten Island,5902,29175.47,5641661,76509.22,2879.02,85939.41,0,317.25,1975,936
2019-03-05,2019-03,HV0003,Uber,Unknown,35,203.55,41693,645.2199999999999,3.0,620.02,0,3.5,11,6
2019-03-06,2019-03,HV0003,Uber,Bronx,77661,292165.37,76173369,759804.37,11448.31,931078.0900000001,0,5795.5,25518,18445
2019-03-06,2019-03,HV0003,Uber,Brooklyn,137619,522453.54000000004,151262297,1650688.23,36132.81,1800878.47,0,31577.75,43638,32743
2019-03-06,2019-03,HV0003,Uber,EWR,2,0.6,121,90.91,0.0,56.48,0,0.0,0,0
2019-03-06,2019-03,HV0003,Uber,Manhattan,241924,1096652.97,294233326,4095508.21,139255.29,4263048.01,0,487949.0,47314,39031
2019-03-06,2019-03,HV0003,Uber,Queens,89365,533431.39,107348658,1524735.41,47780.61,1593908.43,0,28623.5,25714,15683
2019-03-06,2019-03,HV0003,Uber,Staten Island,6141,30234.46,5780304,79097.02,2928.81,87397.67,0,310.0,2093,998
2019-03-06,2019-03,HV0003,Uber,Unknown,41,193.5,41697,672.41,24.0,694.47,0,5.5,10,4
2019-03-07,2019-03,HV0003,Uber,Bronx,79576,306701.83,80336347,820268.04,11037.31,986545.18,0,6576.25,24522,17770
2019-03-07,2019-03,HV0003,Uber,Brooklyn,139652,539828.72,154518785,1730642.39,37351.15,1859438.65,0,33633.75,41306,31187
2019-03-07,2019-03,HV0003,Uber,Manhattan,249181,1173862.3,317804674,4481245.29,150738.35,4642800.74,0,504144.5,46924,39034
2019-03-07,2019-03,HV0003,Uber,Queens,94142,579363.8200000001,120605513,1708521.34,54934.47,1784538.35,0,31597.25,25314,15307
2019-03-07,2019-03,HV0003,Uber,Staten Island,6517,32522.2,6115267,86112.15,3156.8,94183.51,0,333.75,2124,1038
2019-03-07,2019-03,HV0003,Uber,Unknown,60,359.38,73512,1348.32,40.39,1331.07,0,20.0,12,5
2019-03-08,2019-03,HV0003,Uber,Bronx,90135,353164.0,94893210,956033.48,13094.34,1172348.62,0,7677.25,26600,19863
2019-03-08,2019-03,HV0003,Uber,Brooklyn,154394,614380.94,177258016,1991113.9,43886.92,2150182.7800000003,0,39625.25,43207,33273
2019-03-08,2019-03,HV0003,Uber,EWR,2,11.870000000000001,3353,50.46,3.0,49.95,0,2.75,0,0
2019-03-08,2019-03,HV0003,Uber,Manhattan,262160,1175019.51,332167020,4425813.14,139407.55000000002,4654457.41,0,533015.25,49179,41184
2019-03-08,2019-03,HV0003,Uber,Queens,104233,635473.34,131983622,1851786.72,53342.47,1926633.49,0,32810.75,26494,16687
2019-03-08,2019-03,HV0003,Uber,Staten Island,7433,38152.64,7212301,101603.65000000001,3894.1400000000003,110256.18000000001,0,431.75,2311,1106
2019-03-08,2019-03,HV0003,Uber,Unknown,52,265.08,55420,905.27,13.0,846.97,0,8.25,14,7
2019-03-09,2019-03,HV0003,Uber,Bronx,92790,394564.06,90763520,979619.08,13414.54,1198616.78,0,9401.5,25182,19305
2019-03-09,2019-03,HV0003,Uber,Brooklyn,180526,764590.35,200724955,2354803.2,53517.33,2548845.94,0,61174.75,47072,37739
2019-03-09,2019-03,HV0003,Uber,Manhattan,283864,1238857.79,337103000,4434382.63,129265.88,4695792.68,0,584069.25,50809,42515
