pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
2026-03-05,2026-03,HV0003,Uber,Manhattan,213877,1109117.23,288680079,8920107.51,479010.21,5886491.77,44240.0,471262.5,248313.0,4170,2260
2026-03-05,2026-03,HV0003,Uber,Queens,119292,662859.7,148801970,3560570.69,160197.51,2735423.4299999997,52992.5,34813.0,16731.0,2969,1460
2026-03-05,2026-03,HV0003,Uber,Staten Island,9661,46625.04,9519826,218899.44,8987.08,176829.34,507.5,594.0,280.5,61,13
2026-03-05,2026-03,HV0003,Uber,Unknown,19,59.72,14894,311.58,5.0,265.56,2.5,0.0,0.0,0,0
2026-03-06,2026-03,HV0003,Uber,Bronx,80408,341099.76,84885726,1726397.3499999999,26708.19,1461853.08,3016.25,9794.75,3690.0,1649,848
2026-03-06,2026-03,HV0003,Uber,Brooklyn,148368,579444.77,169442199,3421124.49,110181.5,2758394.82,12325.0,36674.0,19050.0,4925,3260
2026-03-06,2026-03,HV0003,Uber,Manhattan,194849,949462.23,250941541,6531839.53,325259.71,4561399.77,37362.5,430528.5,223312.5,4085,2466
2026-03-06,2026-03,HV0003,Uber,Queens,119847,694699.6,153363332,3546012.06,151614.94,2797834.86,53770.0,34263.5,16398.0,3076,1555
2026-03-06,2026-03,HV0003,Uber,Staten Island,10239,49589.81,9651987,226622.03,8657.12,182222.06,447.5,654.0,319.5,38,8
2026-03-06,2026-03,HV0003,Uber,Unknown,24,143.79999999999998,25791,550.3,36.0,511.83000000000004,0.0,5.5,0.0,0,0
2026-03-07,2026-03,HV0003,Uber,Bronx,78526,351854.42,75065755,1540446.33,23734.95,1364790.23,1861.25,11093.0,4164.0,1492,787
2026-03-07,2026-03,HV0003,Uber,Brooklyn,164490,684031.49,180829476,3778064.85,130278.5,3092947.25,9056.25,50154.75,25797.0,5648,4117
2026-03-07,2026-03,HV0003,Uber,Manhattan,207644,963910.74,238822716,6011470.359999999,272045.89,4415385.04,20271.25,463971.75,243153.0,4672,3351
2026-03-07,2026-03,HV0003,Uber,Queens,118254,680452.51,136581837,3156798.39,122965.53,2568718.24,38665.0,32731.75,16243.5,3359,1778
2026-03-07,2026-03,HV0003,Uber,Staten Island,8861,48715.58,8382789,208015.2,8348.88,169393.01,307.5,798.5,384.0,74,21
2026-03-07,2026-03,HV0003,Uber,Unknown,34,320.17,54485,1584.13,104.65,1248.6699999999998,0.0,8.25,4.5,2,0
2026-03-08,2026-03,HV0003,Uber,Bronx,64796,294301.4,57952107,1269018.96,17862.65,1108182.18,1685.0,9132.75,3339.0,1345,723
2026-03-08,2026-03,HV0003,Uber,Brooklyn,135660,595237.36,146747310,3252246.05,104862.23,2588448.32,13096.25,37049.25,19452.0,4725,3251
2026-03-08,2026-03,HV0003,Uber,Manhattan,156759,844550.26,179036533,4983447.34,223250.57,3538526.37,34175.0,336661.25,177949.5,3793,2594
2026-03-08,2026-03,HV0003,Uber,Queens,107379,703427.54,127635649,3340792.5999999996,137691.1,2569554.25,55263.75,39124.5,19215.0,3001,1520
2026-03-08,2026-03,HV0003,Uber,Staten Island,6907,38294.55,6400483,162341.29,6006.38,132795.72,396.25,521.25,235.5,59,7
2026-03-08,2026-03,HV0003,Uber,Unknown,20,90.23,16619,415.7,10.0,331.24,0.0,2.75,0.0,1,0
2026-03-09,2026-03,HV0003,Uber,Bronx,66505,273490.51,66429553,1358606.72,21912.71,1161649.92,1721.25,8183.25,2985.0,1131,497
2026-03-09,2026-03,HV0003,Uber,Brooklyn,112153,459277.58,127413122,2704121.15,89301.73999999999,2140703.97,13095.0,26024.25,13638.0,2918,1636
2026-03-09,2026-03,HV0003,Uber,Manhattan,146064,753534.67,185186424,5009584.63,273046.39,3432369.07,30062.5,315765.5,163510.5,2503,1207
2026-03-09,2026-03,HV0003,Uber,Queens,104378,650584.0,136978899,3339763.78,162667.84,2566487.52,60196.25,40698.75,20635.5,2617,1237
2026-03-09,2026-03,HV0003,Uber,Staten Island,8254,40516.2,7892974,187278.75,7584.389999999999,150595.83000000002,475.0,485.5,225.0,46,10
2026-03-09,2026-03,HV0003,Uber,Unknown,21,119.58,23015,582.15,16.87,470.14,2.5,0.0,0.0,0,0
2026-03-10,2026-03,HV0003,Uber,Bronx,67096,271320.41000000003,69374457,1379221.8699999999,22331.41,1173795.95,1576.25,8139.0,2923.5,1029,447
2026-03-10,2026-03,HV0003,Uber,Brooklyn,113931,452459.16,130916119,2740765.43,90999.99,2157180.15,9666.25,27537.5,14433.0,2876,1555
2026-03-10,2026-03,HV0003,Uber,Manhattan,161844,867316.07,221727371,6441322.56,365285.0,4281568.24,28138.75,351580.0,186880.5,2586,1163
2026-03-10,2026-03,HV0003,Uber,Queens,101534,595803.64,132412029,3167637.24,147319.88,2441231.31,48200.0,34554.75,17205.0,2417,1037
2026-03-10,2026-03,HV0003,Uber,Staten Island,8392,39628.6,8312915,190867.58000000002,7602.34,152255.29,420.0,476.5,222.0,43,8
2026-03-10,2026-03,HV0003,Uber,Unknown,23,142.96,26793,678.73,20.17,513.65,0.0,5.5,3.0,0,0
2026-03-11,2026-03,HV0003,Uber,Bronx,70967,284969.96,71740636,1406783.1300000001,23721.59,1225485.69,1706.25,8523.75,3099.0,1033,438
2026-03-11,2026-03,HV0003,Uber,Brooklyn,121854,481688.38,136984889,2837861.9699999997,96157.73,2265012.22,11320.0,28690.25,15042.0,3064,1751
2026-03-11,2026-03,HV0003,Uber,Manhattan,179585,972760.46,238913882,6954974.84,404058.1,4585407.96,37800.0,392040.25,207906.0,2781,1381
2026-03-11,2026-03,HV0003,Uber,Queens,102124,597900.36,130652340,3075872.5,143096.08000000002,2401111.49,49576.25,33617.5,16332.0,2237,962
2026-03-11,2026-03,HV0003,Uber,Staten Island,8804,43583.020000000004,8523797,198366.7,7796.3099999999995,161105.14,515.0,577.5,267.0,46,5
2026-03-11,2026-03,HV0003,Uber,Unknown,23,153.59,29885,639.42,44.46,564.3100000000001,2.5,8.25,4.5,0,0
2026-03-12,2026-03,HV0003,Uber,Bronx,77422,304229.58999999997,77685679,1575664.99,25338.28,1356456.9,2002.5,8849.0,3205.5,1212,548
2026-03-12,2026-03,HV0003,Uber,Brooklyn,143590,537468.99,163579299,3340606.05,111588.44,2688604.69,13472.5,31726.0,16810.5,3648,2122
2026-03-12,2026-03,HV0003,Uber,Manhattan,204466,1114532.63,289201327,8747737.96,480583.25,5804802.53,49835.0,446252.0,238033.5,3374,1629
2026-03-12,2026-03,HV0003,Uber,Queens,117526,674186.4299999999,151138625,3584995.81,168512.63,2781077.9899999998,58890.0,34763.25,16725.0,2592,1117
2026-03-12,2026-03,HV0003,Uber,Staten Island,9522,45378.32,9344215,212100.94,8069.16,173368.58,437.5,554.25,256.5,57,15
2026-03-12,2026-03,HV0003,Uber,Unknown,24,73.98,16924,477.62,13.190000000000001,383.51,1.25,0.0,0.0,1,0
2026-03-13,2026-03,HV0003,Uber,Bronx,81622,331295.32,83166884,1695133.13,25502.53,1461373.6099999999,2191.25,9216.25,3531.0,1180,516
2026-03-13,2026-03,HV0003,Uber,Brooklyn,151500,585684.9500000001,170232304,3446402.22,114714.3,2809498.2399999998,13585.0,34802.25,18151.5,3712,2326
2026-03-13,2026-03,HV0003,Uber,Manhattan,194329,998099.15,254174761,6904473.16,357166.92,4793695.65,44507.5,427126.5,222873.0,3221,1831
2026-03-13,2026-03,HV0003,Uber,Queens,124133,724567.34,161181233,3704514.44,167881.13,2947441.03,59153.75,35193.5,16911.0,2665,1305
2026-03-13,2026-03,HV0003,Uber,Staten Island,10175,50023.93,9705984,224868.5,9016.41,183605.74,500.0,647.75,300.0,43,10
2026-03-13,2026-03,HV0003,Uber,Unknown,34,245.10999999999999,44452,1058.97,8.0,878.67,7.5,0.0,0.0,1,0
2026-03-14,2026-03,HV0003,Uber,Bronx,80524,364712.45,78075531,1611660.33,24562.47,1422135.12,1668.25,12367.75,4599.0,1207,591
2026-03-14,2026-03,HV0003,Uber,Brooklyn,167911,701101.29,188875549,3879599.84,141018.99,3204420.12,10919.5,50370.5,25543.5,4248,2924
2026-03-14,2026-03,HV0003,Uber,Manhattan,215755,1047776.44,255021772,6566468.9,307902.82,4786240.11,28363.75,483856.5,254799.0,3500,2264
2026-03-14,2026-03,HV0003,Uber,Queens,123170,718476.32,144102839,3288430.41,134782.26,2701979.06,43641.5,36111.25,17559.0,2592,1243
2026-03-14,2026-03,HV0003,Uber,Staten Island,9145,50072.4,8697076,209092.57,8639.62,173340.55,416.0,758.5,370.5,48,4
2026-03-14,2026-03,HV0003,Uber,Unknown,34,173.1,29394,718.67,27.310000000000002,630.7299999999999,2.5,0.0,0.0,0,0
2026-03-15,2026-03,HV0003,Uber,Bronx,67924,311141.76,60500902,1345559.79,20035.03,1158516.04,2483.25,9530.25,3426.0,1088,516
2026-03-15,2026-03,HV0003,Uber,Brooklyn,146940,645837.42,158291742,3432058.62,115192.18000000001,2796983.82,19577.25,36777.5,19429.5,3947,2687
2026-03-15,2026-03,HV0003,Uber,Manhattan,166551,933385.15,195384326,5373576.4,253371.28,3907449.59,54073.25,358159.0,188614.5,3397,2243
2026-03-15,2026-03,HV0003,Uber,Queens,110209,716537.2,127046051,3235104.46,133596.11,2551216.5,77253.75,36748.25,18024.0,2728,1415
2026-03-15,2026-03,HV0003,Uber,Staten Island,7118,40584.03,6597009,167923.2,6081.42,137434.32,649.25,500.75,241.5,54,11
2026-03-15,2026-03,HV0003,Uber,Unknown,22,107.58,18084,530.28,0.0,378.32,0.0,5.5,3.0,0,0
2026-03-16,2026-03,HV0003,Uber,Bronx,72616,287282.45,69961189,1436145.18,21953.65,1269866.85,2467.5,8240.5,2983.5,1082,463
2026-03-16,2026-03,HV0003,Uber,Brooklyn,129945,500674.6,138955448,2934668.1,98386.20999999999,2399733.1999999997,19001.5,27114.25,14301.0,2636,1385
2026-03-16,2026-03,HV0003,Uber,Manhattan,167292,806085.0700000001,196632673,5412932.65,295116.61,3799631.19,43111.25,367723.5,187698.0,2496,1125
2026-03-16,2026-03,HV0003,Uber,Queens,111934,645049.28,132846828,3153212.09,139534.61000000002,2509865.55,74651.5,33117.0,16794.0,2392,1018
2026-03-16,2026-03,HV0003,Uber,Staten Island,8555,42710.59,8098031,188844.9,7540.07,157622.51,759.5,499.25,232.5,49,4
2026-03-16,2026-03,HV0003,Uber,Unknown,19,157.63,24160,612.77,30.490000000000002,492.28000000000003,0.0,5.5,1.5,0,0
2026-03-17,2026-03,HV0003,Uber,Bronx,69598,274668.35,67083027,1350364.8,22942.66,1152606.11,2612.75,8259.0,2944.5,959,344
2026-03-17,2026-03,HV0003,Uber,Brooklyn,126902,478086.79,136981139,2844608.9699999997,95540.44,2262163.15,16488.5,27216.75,14293.5,2575,1340
2026-03-17,2026-03,HV0003,Uber,Manhattan,164008,842012.5599999999,211586701,6061332.359999999,334344.89,4029130.8200000003,40323.5,358189.25,185695.5,2404,995
2026-03-17,2026-03,HV0003,Uber,Queens,108469,623148.01,133235667,3187667.64,155759.01,2472051.2199999997,75544.0,33413.0,16624.5,2253,955
2026-03-17,2026-03,HV0003,Uber,Staten Island,9103,44381.65,8658597,202376.15,8287.11,163727.02,703.5,530.75,246.0,34,4
2026-03-17,2026-03,HV0003,Uber,Unknown,13,56.13,11915,275.59,0.0,228.44,0.0,0.0,0.0,0,0
2026-03-18,2026-03,HV0003,Uber,Bronx,74970,299823.71,73933739,1476712.65,24852.43,1290667.35,2866.5,9229.0,3306.0,969,364
2026-03-18,2026-03,HV0003,Uber,Brooklyn,135622,520008.98000000004,148288175,3086274.07,105403.18000000001,2480674.27,18527.25,31281.0,16623.0,2653,1354
2026-03-18,2026-03,HV0003,Uber,Manhattan,193159,1017545.3,254355677,7329872.46,414883.69,4939002.399999999,52619.0,425430.0,223605.0,2619,1114
2026-03-18,2026-03,HV0003,Uber,Queens,112954,663798.22,140526521,3388254.66,161851.85,2633537.65,80186.75,35722.5,17514.0,2389,1042
2026-03-18,2026-03,HV0003,Uber,Staten Island,9153,43974.54,8461996,198590.88999999998,7860.85,162352.4,777.0,508.75,238.5,38,3
2026-03-18,2026-03,HV0003,Uber,Unknown,23,143.24,32090,743.3199999999999,12.83,596.47,0.0,5.5,3.0,0,0
2026-03-19,2026-03,HV0003,Uber,Bronx,79013,320670.91000000003,78494275,1543133.53,25346.79,1354485.44,3097.5,9467.5,3454.5,1014,388
2026-03-19,2026-03,HV0003,Uber,Brooklyn,139994,552244.4,157868134,3245868.61,109916.76000000001,2622800.35,21005.25,31900.0,17041.5,2836,1609
2026-03-19,2026-03,HV0003,Uber,Manhattan,190457,1075682.88,261751746,7754325.7700000005,425347.43,5199460.68,63868.0,413503.25,220245.0,2589,1188
2026-03-19,2026-03,HV0003,Uber,Queens,115490,680787.45,146767693,3422922.39,159140.62,2722031.56,80115.0,34282.75,16596.0,2375,1005
2026-03-19,2026-03,HV0003,Uber,Staten Island,9768,47143.21,9206575,212649.97,8583.79,174128.33,742.0,546.0,267.0,45,7
2026-03-19,2026-03,HV0003,Uber,Unknown,32,179.7,33793,988.8699999999999,48.19,840.88,3.5,5.5,3.0,1,0
2026-03-20,2026-03,HV0003,Uber,Bronx,79111,347870.38,80133689,1725588.7,26299.29,1508622.8699999999,3316.25,11055.0,4248.0,1200,508
2026-03-20,2026-03,HV0003,Uber,Brooklyn,143666,598874.85,159516988,3575166.36,119387.78,2852370.75,20056.75,36911.5,19498.5,3328,1968
2026-03-20,2026-03,HV0003,Uber,Manhattan,185521,968195.62,227719507,6680041.9399999995,338884.61,4661136.9399999995,56490.0,409355.0,215145.0,2737,1410
2026-03-20,2026-03,HV0003,Uber,Queens,121030,715091.2,147459267,3541469.85,151010.25,2819594.2199999997,72339.75,33429.75,16129.5,2445,1126
2026-03-20,2026-03,HV0003,Uber,Staten Island,9382,49792.12,9071210,220259.72,8360.49,184350.67,651.0,654.0,315.0,38,9
2026-03-20,2026-03,HV0003,Uber,Unknown,28,233.76000000000002,38402,964.61,0.0,888.85,7.0,2.75,1.5,0,0
2026-03-21,2026-03,HV0003,Uber,Bronx,81208,385213.67,79968497,1649394.15,26997.19,1499845.34,2408.0,12689.75,4792.5,1294,619
2026-03-21,2026-03,HV0003,Uber,Brooklyn,166623,727879.89,188358067,3949757.94,139230.94,3331985.33,14904.75,52352.75,26890.5,4635,3204
2026-03-21,2026-03,HV0003,Uber,Manhattan,200761,1010588.2,237941479,6208141.96,289307.78,4650250.41,38647.0,444384.0,236247.0,3619,2410
2026-03-21,2026-03,HV0003,Uber,Queens,124441,764153.4,148380506,3384333.55,135465.57,2846078.65,62791.75,37029.25,18366.0,3013,1540
2026-03-21,2026-03,HV0003,Uber,Staten Island,8932,50113.0,8647791,205644.85,8343.05,177403.81,525.0,804.5,378.0,55,7
2026-03-21,2026-03,HV0003,Uber,Unknown,27,142.43,27365,575.51,11.0,552.14,3.5,8.25,3.0,1,0
2026-03-22,2026-03,HV0003,Uber,Bronx,69000,318021.17,63751202,1334216.32,19503.18,1205627.19,2618.0,9548.0,3510.0,1056,483
2026-03-22,2026-03,HV0003,Uber,Brooklyn,144014,644815.15,155320149,3372189.1799999997,110602.56,2766477.62,20478.5,35903.0,18586.5,4065,2765
2026-03-22,2026-03,HV0003,Uber,Manhattan,159258,900083.5,185864861,5136704.08,237511.39,3742214.35,54771.5,337709.5,180088.5,3259,2185
2026-03-22,2026-03,HV0003,Uber,Queens,113549,783128.48,139036844,3558439.02,150543.55,2830000.2,88173.75,42899.0,21154.5,2823,1415
2026-03-22,2026-03,HV0003,Uber,Staten Island,7034,40333.020000000004,6716941,164405.34,6511.650000000001,139678.86,658.0,585.25,261.0,63,3
2026-03-22,2026-03,HV0003,Uber,Unknown,23,123.25,23049,463.76,0.0,448.41999999999996,0.0,2.75,0.0,1,0
2026-03-23,2026-03,HV0003,Uber,Bronx,73286,299061.88,71283735,1409813.81,21588.01,1261829.67,2563.75,8750.5,3258.0,1111,430
2026-03-23,2026-03,HV0003,Uber,Brooklyn,130496,512924.2,144715542,2919065.1999999997,99920.91,2443434.43,18452.0,28452.75,15388.5,2978,1655
2026-03-23,2026-03,HV0003,Uber,Manhattan,172874,861060.6,207607674,5285558.92,287680.73,3862667.01,42222.25,376007.5,197448.0,2649,1275
2026-03-23,2026-03,HV0003,Uber,Queens,113429,710704.7999999999,144622354,3333859.04,146973.9,2753844.52,79803.5,34959.25,18031.5,2736,1255
2026-03-23,2026-03,HV0003,Uber,Staten Island,9064,44417.54,8790018,193344.03,7733.58,168908.97,717.5,561.75,259.5,39,4
2026-03-23,2026-03,HV0003,Uber,Unknown,31,139.65,27059,616.1700000000001,14.46,554.46,3.5,2.75,1.5,2,0
2026-03-24,2026-03,HV0003,Uber,Bronx,67519,269414.02,65386169,1312730.94,21846.36,1132165.42,3081.75,7456.0,2809.5,1065,430
2026-03-24,2026-03,HV0003,Uber,Brooklyn,119413,463157.77,130224099,2719973.4899999998,91908.4,2168929.05,16644.25,26793.0,14206.5,2985,1658
2026-03-24,2026-03,HV0003,Uber,Manhattan,166991,864702.73,207826946,5925212.34,337609.89999999997,3948182.72,40395.25,363116.0,194338.5,2702,1275
2026-03-24,2026-03,HV0003,Uber,Queens,103682,630434.64,130696065,3118451.89,144882.03,2460516.6,79605.75,33537.5,16798.5,2738,1301
2026-03-24,2026-03,HV0003,Uber,Staten Island,8281,39370.479999999996,7608334,181188.29,7359.72,146928.37,645.75,495.75,231.0,49,2
2026-03-24,2026-03,HV0003,Uber,Unknown,33,287.46999999999997,48310,1240.05,3.0,1019.5400000000001,10.5,8.25,3.0,1,0
2026-03-25,2026-03,HV0003,Uber,Bronx,71413,290089.45999999996,68897011,1379564.07,23390.95,1187524.34,2744.0,8894.0,3505.5,1059,460
2026-03-25,2026-03,HV0003,Uber,Brooklyn,128267,510373.5,141496068,2914921.65,99537.06,2348232.96,17962.0,31120.25,16440.0,2715,1434
2026-03-25,2026-03,HV0003,Uber,Manhattan,184316,996259.15,239599558,6599964.930000001,375447.74,4482046.66,51815.75,402689.75,217287.0,2527,1119
2026-03-25,2026-03,HV0003,Uber,Queens,106318,641220.92,129828975,3135323.41,145230.16,2446341.99,76686.75,32097.75,15663.0,2481,1057
2026-03-25,2026-03,HV0003,Uber,Staten Island,8830,43412.79,8219667,194390.11000000002,8130.91,157285.01,840.0,498.5,235.5,51,7
2026-03-25,2026-03,HV0003,Uber,Unknown,23,95.58,18613,413.02,1.0,347.01,0.0,0.0,0.0,1,0
2026-03-26,2026-03,HV0003,Uber,Bronx,77845,317674.66,81847183,1566936.08,25053.61,1382352.82,3010.0,10047.5,3961.5,1012,435
2026-03-26,2026-03,HV0003,Uber,Brooklyn,135943,543680.8,155130779,3145186.03,105649.04,2556218.5100000002,19848.5,33489.5,17491.5,2810,1482
2026-03-26,2026-03,HV0003,Uber,Manhattan,192471,1093756.81,265372547,7259360.51,394438.81,4992323.59,65287.25,415067.5,225729.0,2585,1266
2026-03-26,2026-03,HV0003,Uber,Queens,114813,676657.01,148255436,3424589.44,155013.35,2707581.35,76380.5,32551.75,15912.0,2347,1023
2026-03-26,2026-03,HV0003,Uber,Staten Island,9328,46083.22,8876101,209153.8,8588.58,168567.15,794.5,587.25,280.5,55,5
2026-03-26,2026-03,HV0003,Uber,Unknown,29,234.03,40013,1081.93,78.72999999999999,831.27,17.5,5.5,3.0,0,0
2026-03-27,2026-03,HV0003,Uber,Bronx,83268,336526.07,83449413,1637097.09,25177.93,1437401.54,3120.25,9262.75,3570.0,1017,402
2026-03-27,2026-03,HV0003,Uber,Brooklyn,152205,592482.43,169129647,3396494.42,112164.06,2789852.36,17990.0,35588.75,18346.5,3488,2156
2026-03-27,2026-03,HV0003,Uber,Manhattan,197455,988452.0,246670763,6333287.87,322728.81,4514264.91,55090.0,431995.75,227599.5,3085,1752
2026-03-27,2026-03,HV0003,Uber,Queens,121775,718053.97,150073418,3622255.67,163165.21,2803342.68,77822.5,33559.75,16131.0,2507,1115
2026-03-27,2026-03,HV0003,Uber,Staten Island,9798,49369.24,9284280,220011.1,8586.37,178787.18,570.5,680.0,309.0,47,4
2026-03-27,2026-03,HV0003,Uber,Unknown,31,205.91,33819,887.9399999999999,47.62,685.6899999999999,10.5,2.75,1.5,0,0
2026-03-28,2026-03,HV0003,Uber,Bronx,82902,366122.74,79200591,1589918.19,24385.31,1410744.48,1902.25,11936.25,4417.5,1094,493
2026-03-28,2026-03,HV0003,Uber,Brooklyn,177262,735002.99,196473728,3939162.95,138978.83000000002,3286228.45,11984.0,52809.5,26929.5,4529,3195
2026-03-28,2026-03,HV0003,Uber,Manhattan,221989,1047403.35,266383476,6348407.7,295435.46,4800781.61,30936.5,497147.5,263385.0,3911,2664
2026-03-28,2026-03,HV0003,Uber,Queens,125313,722467.72,145920678,3281454.47,133153.47,2712029.77,57219.75,35002.0,16888.5,2651,1261
2026-03-28,2026-03,HV0003,Uber,Staten Island,8947,49037.24,8457613,202721.57,8519.17,168853.15,490.0,765.25,354.0,52,4
2026-03-28,2026-03,HV0003,Uber,Unknown,29,222.95,33446,828.71,17.18,689.36,7.0,5.5,3.0,0,0
2026-03-29,2026-03,HV0003,Uber,Bronx,68943,308090.39,60957519,1269057.1,19361.56,1136517.78,2243.5,9210.0,3369.0,931,398
2026-03-29,2026-03,HV0003,Uber,Brooklyn,150264,657249.14,162333753,3346886.96,109260.85,2815351.84,17575.25,39365.0,20347.5,4008,2837
2026-03-29,2026-03,HV0003,Uber,Manhattan,169458,922705.83,195465632,5058211.83,234160.04,3806203.11,48249.25,364607.75,194494.5,3559,2490
2026-03-29,2026-03,HV0003,Uber,Queens,114571,749460.25,134326551,3303290.35,129150.43000000001,2660203.01,78965.25,38554.5,18649.5,2507,1240
2026-03-29,2026-03,HV0003,Uber,Staten Island,7028,39505.57,6502408,158603.64,6149.0599999999995,135117.18,497.0,614.0,264.0,52,7
2026-03-29,2026-03,HV0003,Uber,Unknown,21,173.68,27479,618.77,13.41,576.9200000000001,3.5,2.75,1.5,0,0
2026-03-30,2026-03,HV0003,Uber,Bronx,69113,280867.31,66247452,1321846.54,20984.05,1167141.53,2600.5,8135.25,3025.5,859,299
2026-03-30,2026-03,HV0003,Uber,Brooklyn,121026,489284.88,132627405,2686177.83,90764.84,2246514.0,19248.25,28255.5,14491.5,2318,1166
2026-03-30,2026-03,HV0003,Uber,Manhattan,154521,796067.34,185854820,4797327.87,257871.00999999998,3459614.22,39595.5,332933.5,173271.0,2141,1009
2026-03-30,2026-03,HV0003,Uber,Queens,106986,661434.5,129370946,3161605.99,141766.13,2479210.85,81982.25,34959.75,17118.0,2425,1125
2026-03-30,2026-03,HV0003,Uber,Staten Island,8353,41785.31,7674933,179684.76,6938.03,149601.8,735.0,504.0,222.0,52,8
2026-03-30,2026-03,HV0003,Uber,Unknown,24,123.39,23384,602.3399999999999,12.48,489.0,0.0,2.75,1.5,0,0
2026-03-31,2026-03,HV0003,Uber,Bronx,65817,261980.2,64032472,1328008.83,22429.97,1095282.23,3302.25,7389.75,2704.5,803,272
2026-03-31,2026-03,HV0003,Uber,Brooklyn,117638,464729.73,129392007,2725913.4899999998,89195.90000000001,2142887.44,17207.75,27650.25,14209.5,2266,1077
2026-03-31,2026-03,HV0003,Uber,Manhattan,158849,823769.4400000001,196661381,5424036.67,295504.03,3653306.54,39152.75,346456.25,182500.5,1995,832
2026-03-31,2026-03,HV0003,Uber,Queens,98244,569595.4,118763093,2916161.8400000003,125468.08,2199448.9,66542.0,27929.0,13525.5,2122,891
