pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2022-07-01,2022-07,HV0003,Uber,Bronx,54554,241366.81,54398128,1037482.37,17367.739999999998,875848.39,2312.5,8624.0,844,41
2022-07-01,2022-07,HV0003,Uber,Brooklyn,110464,496782.61,127997048,2411519.38,83467.93000000001,1981531.33,13888.75,32670.0,1548,154
2022-07-01,2022-07,HV0003,Uber,Manhattan,166513,851617.58,202311527,4305405.4,209838.6,3425891.0,33852.5,378673.25,1896,268
2022-07-01,2022-07,HV0003,Uber,Queens,86755,561692.6,109590207,2256753.77,98375.59,1822882.39,46720.0,29469.75,1201,74
2022-07-01,2022-07,HV0003,Uber,Staten Island,6236,33853.659999999996,5985274,128963.2,5617.34,104186.62,366.25,524.75,121,4
2022-07-01,2022-07,HV0003,Uber,Unknown,22,97.4,17596,379.98,7.99,313.6,0.0,0.0,0,0
2022-07-02,2022-07,HV0003,Uber,Bronx,49890,230582.14,44791340,907524.9299999999,15256.08,761427.48,1685.0,8046.5,776,39
2022-07-02,2022-07,HV0003,Uber,Brooklyn,110996,508429.32999999996,115262798,2285077.9,78516.5,1863933.66,9411.25,37611.75,1634,184
2022-07-02,2022-07,HV0003,Uber,Manhattan,156803,775927.5599999999,163856140,3559590.14,171176.1,2842515.0,22345.0,356468.0,2205,312
2022-07-02,2022-07,HV0003,Uber,Queens,81776,532458.04,88912789,1980466.15,83346.37000000001,1600926.2,37806.25,27353.25,1222,38
2022-07-02,2022-07,HV0003,Uber,Staten Island,5468,30204.079999999998,4845245,108835.65,5133.099999999999,89023.8,202.5,384.0,113,0
2022-07-02,2022-07,HV0003,Uber,Unknown,23,325.33,39791,1252.3999999999999,5.0,972.0600000000001,2.5,0.0,0,0
2022-07-03,2022-07,HV0003,Uber,Bronx,47378,226330.78,42374110,882008.11,14610.45,738272.18,1578.75,7234.0,784,35
2022-07-03,2022-07,HV0003,Uber,Brooklyn,108027,505176.82,112881739,2266444.31,75265.2,1848568.68,9251.25,35158.25,1629,169
2022-07-03,2022-07,HV0003,Uber,Manhattan,136433,687132.49,139574919,3071988.35,149296.09,2448913.32,19610.0,305660.0,1970,296
2022-07-03,2022-07,HV0003,Uber,Queens,79090,527151.74,87878377,1957024.1300000001,76401.71,1598376.16,37685.0,25451.5,1186,56
2022-07-03,2022-07,HV0003,Uber,Staten Island,5010,29332.91,4708899,106352.45,5002.24,87182.37,217.5,407.25,91,3
2022-07-03,2022-07,HV0003,Uber,Unknown,25,258.46000000000004,38397,1116.18,65.86,907.4399999999999,0.0,2.75,0,0
2022-07-04,2022-07,HV0003,Uber,Bronx,40309,201392.1,35849016,830437.4,11924.57,656737.64,1480.0,5437.75,673,40
2022-07-04,2022-07,HV0003,Uber,Brooklyn,94034,459472.55,102375986,2254522.32,73339.36,1741973.9700000002,8888.75,27902.0,1397,172
2022-07-04,2022-07,HV0003,Uber,Manhattan,111062,582365.77,117176339,2851759.37,133710.57,2193211.19,21240.0,247209.0,1586,239
2022-07-04,2022-07,HV0003,Uber,Queens,74967,567219.34,90638980,2321607.0700000003,90876.85,1776770.58,48462.5,30534.25,1099,78
