pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
2026-01-03,2026-01,HV0003,Uber,Unknown,21,130.26,21910,443.37,2.0,418.44,0.0,0.0,0.0,0,0
2026-01-04,2026-01,HV0003,Uber,Bronx,58909,258203.68,50199369,1010797.85,15172.82,906322.35,2052.5,7229.0,2643.0,1209,554
2026-01-04,2026-01,HV0003,Uber,Brooklyn,125401,508741.75,124683287,2472521.93,81576.63,2075351.36,10942.5,27522.5,14436.0,4022,2629
2026-01-04,2026-01,HV0003,Uber,Manhattan,134572,695464.2999999999,145815385,3794775.79,183985.58,2711158.28,28107.5,283966.5,148153.5,3391,2190
2026-01-04,2026-01,HV0003,Uber,Queens,102666,707311.83,118697971,2926955.8600000003,117949.04000000001,2380641.9,67105.0,36768.5,17757.0,3158,1661
2026-01-04,2026-01,HV0003,Uber,Staten Island,6248,33946.02,5549521,131474.41,5074.349999999999,109192.79000000001,367.5,451.25,199.5,60,15
2026-01-04,2026-01,HV0003,Uber,Unknown,24,198.14,27461,715.19,36.0,640.37,0.0,2.75,0.0,0,0
2026-01-05,2026-01,HV0003,Uber,Bronx,62287,256484.12,59147119,1135281.52,19337.69,1000455.83,2091.25,7789.0,2844.0,1088,464
2026-01-05,2026-01,HV0003,Uber,Brooklyn,110399,428508.82,117162077,2314601.42,73908.43,1891959.37,10772.5,21927.0,11268.0,2778,1497
2026-01-05,2026-01,HV0003,Uber,Manhattan,126406,624651.39,142290713,3850613.02,206183.91,2602076.44,24960.0,271147.0,135400.5,2497,1122
2026-01-05,2026-01,HV0003,Uber,Queens,100612,644643.7,123355154,2892652.0700000003,123908.22,2316964.59,61577.5,32324.25,15888.0,2683,1307
2026-01-05,2026-01,HV0003,Uber,Staten Island,7573,36949.92,6893821,155270.13,5795.24,127635.26000000001,437.5,430.5,187.5,50,6
2026-01-05,2026-01,HV0003,Uber,Unknown,15,66.71000000000001,10924,313.34000000000003,11.0,245.83,2.5,0.0,0.0,0,0
2026-01-06,2026-01,HV0003,Uber,Bronx,63419,253919.46,61014057,1143930.3599999999,19744.46,1025040.5599999999,1540.0,7824.75,2721.0,1038,405
2026-01-06,2026-01,HV0003,Uber,Brooklyn,110520,412435.45,116152007,2238470.67,74565.86,1853834.95,9022.5,22454.75,11512.5,2582,1350
2026-01-06,2026-01,HV0003,Uber,Manhattan,136506,652856.65,155830917,4219168.79,228445.33,2828232.4000000004,19513.75,296545.5,148971.0,2461,1144
2026-01-06,2026-01,HV0003,Uber,Queens,97139,582838.7,116823666,2675547.19,115634.94,2139890.78,52686.25,29245.5,14293.5,2683,1237
2026-01-06,2026-01,HV0003,Uber,Staten Island,7748,36838.73,7022873,156316.85,6435.2300000000005,129517.20999999999,365.0,393.75,181.5,52,8
2026-01-06,2026-01,HV0003,Uber,Unknown,21,89.26,16869,350.44,13.0,332.8,0.0,0.0,0.0,1,1
2026-01-07,2026-01,HV0003,Uber,Bronx,63536,255620.18,62826126,1162234.54,20840.379999999997,1051761.83,1637.5,7800.0,2862.0,1111,474
2026-01-07,2026-01,HV0003,Uber,Brooklyn,113657,428604.62,122413724,2349564.43,78334.14,1946856.99,8278.75,25320.75,12922.5,2821,1606
2026-01-07,2026-01,HV0003,Uber,Manhattan,145580,725621.36,171587122,4732725.08,256113.57,3141510.16,20826.25,318850.75,162786.0,2623,1300
2026-01-07,2026-01,HV0003,Uber,Queens,96064,572089.13,115073522,2636769.11,111687.49,2103664.2600000002,49216.25,28956.0,14154.0,2466,1109
2026-01-07,2026-01,HV0003,Uber,Staten Island,7658,36606.44,7034321,157441.07,5853.59,129727.7,382.5,422.25,195.0,45,7
2026-01-07,2026-01,HV0003,Uber,Unknown,27,132.51,24732,581.48,23.6,462.67999999999995,0.0,2.75,1.5,0,0
2026-01-08,2026-01,HV0003,Uber,Bronx,65189,262220.42,65289123,1192730.1400000001,20169.25,1076998.25,1565.0,7906.5,2892.0,1210,514
2026-01-08,2026-01,HV0003,Uber,Brooklyn,117012,444876.51,129194808,2438300.62,80503.66,2029069.94,8796.25,26590.0,13575.0,3254,1965
2026-01-08,2026-01,HV0003,Uber,Manhattan,154779,784171.25,190274566,5261700.99,287185.39,3452253.55,25471.25,339059.75,175578.0,2905,1458
2026-01-08,2026-01,HV0003,Uber,Queens,97860,592847.87,122280497,2776245.15,123469.16,2218421.6999999997,52565.0,30010.75,14434.5,2583,1162
2026-01-08,2026-01,HV0003,Uber,Staten Island,7923,38135.2,7539765,167145.28,6465.45,136414.41999999998,367.5,466.25,219.0,48,5
2026-01-08,2026-01,HV0003,Uber,Unknown,26,100.88,21047,435.91,1.0,380.83,2.5,0.0,0.0,0,0
2026-01-09,2026-01,HV0003,Uber,Bronx,74409,305201.89,74858554,1364889.59,22751.06,1232842.92,1943.75,8926.5,3327.0,1582,783
2026-01-09,2026-01,HV0003,Uber,Brooklyn,136857,523981.56,151009213,2805328.01,96125.58,2370890.7,9175.0,33306.0,17026.5,4186,2686
2026-01-09,2026-01,HV0003,Uber,Manhattan,175210,798645.75,203458052,5126366.74,259159.81,3554150.65,24012.5,388345.0,196342.5,3557,2058
2026-01-09,2026-01,HV0003,Uber,Queens,111679,668269.42,138991293,3061382.98,133707.73,2499164.86,56192.5,34661.75,16840.5,3145,1502
2026-01-09,2026-01,HV0003,Uber,Staten Island,8831,42545.28,8171482,179465.94,7147.14,148360.64,355.0,504.75,229.5,56,12
2026-01-09,2026-01,HV0003,Uber,Unknown,29,187.52,30973,637.66,3.93,604.14,2.5,0.0,0.0,2,0
2026-01-10,2026-01,HV0003,Uber,Bronx,70745,305244.59,64330028,1220803.86,20683.260000000002,1113234.93,1508.75,9459.25,3517.5,1684,835
2026-01-10,2026-01,HV0003,Uber,Brooklyn,178108,687124.06,191206891,3551774.26,136677.26,3043840.86,8181.25,53566.5,27360.0,6151,4488
2026-01-10,2026-01,HV0003,Uber,Manhattan,234786,970379.69,260223610,6287196.29,308818.32,4531643.52,19110.0,541868.25,278254.5,4983,3477
2026-01-10,2026-01,HV0003,Uber,Queens,120892,710514.74,141840307,3061973.21,133729.88,2574233.25,48663.75,40071.0,20044.5,3780,2014
2026-01-10,2026-01,HV0003,Uber,Staten Island,7858,41761.31,7235927,166644.07,7070.91,138254.94999999998,290.0,605.5,292.5,78,9
2026-01-10,2026-01,HV0003,Uber,Unknown,22,107.49,19144,425.38,12.329999999999998,367.64000000000004,0.0,0.0,0.0,0,0
2026-01-11,2026-01,HV0003,Uber,Bronx,60941,270304.85,52641202,1034656.2799999999,16677.52,940899.79,1438.75,8147.25,3024.0,1438,702
2026-01-11,2026-01,HV0003,Uber,Brooklyn,146747,615282.27,153205051,2967479.77,105748.59,2516369.0700000003,12681.25,40692.0,20940.0,5255,3761
2026-01-11,2026-01,HV0003,Uber,Manhattan,180549,878203.11,192596473,5002516.92,252767.91999999998,3562935.6799999997,33595.0,403724.25,211896.0,4430,3085
2026-01-11,2026-01,HV0003,Uber,Queens,108396,728930.95,126012578,2971137.0300000003,129367.38,2443197.54,63423.75,40981.0,20302.5,3425,1802
2026-01-11,2026-01,HV0003,Uber,Staten Island,6578,36174.94,5897946,139664.3,5546.47,116055.62,372.5,465.0,210.0,68,6
2026-01-11,2026-01,HV0003,Uber,Unknown,17,94.84,13966,304.44,3.0,293.53000000000003,2.5,0.0,0.0,0,0
2026-01-12,2026-01,HV0003,Uber,Bronx,63965,261480.3,61398950,1165902.77,20711.2,1035664.26,1775.0,7971.75,2770.5,1084,431
2026-01-12,2026-01,HV0003,Uber,Brooklyn,114736,449677.94,123938251,2423575.19,84472.45999999999,1997856.69,12260.0,25707.5,13156.5,2943,1672
2026-01-12,2026-01,HV0003,Uber,Manhattan,164573,772250.95,185113034,5104290.46,295840.83,3407196.2199999997,29321.25,368306.25,189379.5,2863,1453
2026-01-12,2026-01,HV0003,Uber,Queens,102326,637613.71,125253365,2929060.95,138151.2,2322652.55,59890.0,38160.75,19138.5,2435,1104
2026-01-12,2026-01,HV0003,Uber,Staten Island,7588,37786.78,7137573,160224.26,6519.93,132514.73,535.0,462.75,205.5,55,14
2026-01-12,2026-01,HV0003,Uber,Unknown,21,127.91,22045,549.9,2.0,429.75,0.0,2.75,0.0,0,0
2026-01-13,2026-01,HV0003,Uber,Bronx,62190,250852.84,60555149,1139241.07,21433.16,1005350.6499999999,1376.25,7812.0,2842.5,964,400
2026-01-13,2026-01,HV0003,Uber,Brooklyn,114492,434818.08999999997,123168880,2402141.93,84506.75,1957307.02,8905.0,27162.75,14037.0,2950,1654
2026-01-13,2026-01,HV0003,Uber,Manhattan,173195,860854.87,208303785,6031785.19,359143.32,3858645.31,33765.0,388087.25,204151.5,2881,1445
2026-01-13,2026-01,HV0003,Uber,Queens,95447,560198.65,113987724,2694848.74,129956.8,2083610.54,48886.25,32501.0,15927.0,2303,894
2026-01-13,2026-01,HV0003,Uber,Staten Island,7446,35385.44,6735436,153052.04,6179.7,123309.08,365.0,412.75,184.5,47,4
2026-01-13,2026-01,HV0003,Uber,Unknown,18,76.17,17476,330.53,9.59,307.53,0.0,0.0,0.0,1,0
2026-01-14,2026-01,HV0003,Uber,Bronx,64702,262003.90999999997,62983976,1192965.89,22111.73,1046446.94,1658.75,8088.75,2857.5,1054,418
2026-01-14,2026-01,HV0003,Uber,Brooklyn,119375,459624.86,129922018,2560331.46,87315.46,2070961.83,10203.75,27719.5,14241.0,3336,1978
2026-01-14,2026-01,HV0003,Uber,Manhattan,170192,918376.9299999999,209423713,6230773.850000001,362130.46,3978325.99,38912.5,375549.5,199173.0,2955,1495
2026-01-14,2026-01,HV0003,Uber,Queens,97442,581739.02,119002191,2808747.62,129533.68,2170242.61,50352.5,30754.0,14845.5,2141,869
2026-01-14,2026-01,HV0003,Uber,Staten Island,7657,36842.76,6974162,159571.15,6411.51,127562.74,372.5,475.25,213.0,51,3
2026-01-14,2026-01,HV0003,Uber,Unknown,22,99.1,19970,474.29,10.52,366.90999999999997,0.0,2.75,1.5,0,0
2026-01-15,2026-01,HV0003,Uber,Bronx,73170,291305.98,72418011,1321990.1199999999,24434.26,1192772.04,2028.75,8515.0,3031.5,1167,538
2026-01-15,2026-01,HV0003,Uber,Brooklyn,137299,520980.17000000004,150471986,2868870.6,100052.5,2384931.74,12891.25,30903.75,16234.5,3839,2324
2026-01-15,2026-01,HV0003,Uber,Manhattan,191110,1012541.6799999999,243556779,6741284.35,373955.67,4498887.96,43243.75,420233.75,222274.5,3604,1981
2026-01-15,2026-01,HV0003,Uber,Queens,108748,662117.42,136408884,3108236.2,147193.62,2500459.2,58698.75,33839.5,16297.5,2456,997
2026-01-15,2026-01,HV0003,Uber,Staten Island,8639,42492.77,8107673,179892.91999999998,7112.07,148707.59,545.0,469.0,222.0,49,9
2026-01-15,2026-01,HV0003,Uber,Unknown,31,172.91,32636,697.62,28.74,619.54,2.5,0.0,0.0,0,0
2026-01-16,2026-01,HV0003,Uber,Bronx,81522,337845.29,83924879,1589789.91,27146.4,1410433.29,2545.0,10318.25,3811.5,1610,866
2026-01-16,2026-01,HV0003,Uber,Brooklyn,154919,601063.79,171779348,3265392.19,114767.13,2724832.23,14675.0,36327.25,19080.0,4975,3475
2026-01-16,2026-01,HV0003,Uber,Manhattan,195905,944321.76,239629141,6055059.05,311017.81,4251258.56,41411.25,429927.75,221616.0,4179,2632
2026-01-16,2026-01,HV0003,Uber,Queens,124094,736102.8200000001,152762389,3401852.95,157450.72999999998,2767534.8,61858.75,37996.0,18570.0,3175,1544
2026-01-16,2026-01,HV0003,Uber,Staten Island,9307,45641.36,8638178,193688.7,7502.64,159101.76,427.5,559.75,277.5,61,6
2026-01-16,2026-01,HV0003,Uber,Unknown,30,198.34,33784,804.6800000000001,8.79,669.0600000000001,0.0,0.0,0.0,0,0
2026-01-17,2026-01,HV0003,Uber,Bronx,69817,310021.9,62864815,1239088.44,22181.03,1104755.53,1763.75,10139.5,3942.0,1352,689
2026-01-17,2026-01,HV0003,Uber,Brooklyn,169666,698785.45,183841594,3488481.62,136996.07,2965925.02,10566.25,50696.0,26016.0,6602,4946
2026-01-17,2026-01,HV0003,Uber,Manhattan,210403,938642.3300000001,227131560,5573620.33,288329.38,4023932.81,21685.0,474180.75,247252.5,5157,3637
2026-01-17,2026-01,HV0003,Uber,Queens,117470,688187.28,132222184,2883934.24,123641.23,2424063.65,43043.75,33458.5,16525.5,3500,1834
2026-01-17,2026-01,HV0003,Uber,Staten Island,8004,43191.83,7457368,172486.66999999998,7485.62,144581.24,382.5,683.75,312.0,89,9
2026-01-17,2026-01,HV0003,Uber,Unknown,20,136.43,21348,479.90999999999997,0.0,430.7,0.0,0.0,0.0,2,1
2026-01-18,2026-01,HV0003,Uber,Bronx,60967,266131.09,52197443,1055547.45,17485.39,937627.25,1323.75,8287.5,3127.5,1412,728
2026-01-18,2026-01,HV0003,Uber,Brooklyn,154994,630745.08,158363512,3134477.62,113676.18,2611317.95,10606.25,41578.75,21754.5,6268,4703
2026-01-18,2026-01,HV0003,Uber,Manhattan,180329,828295.8099999999,182317278,4779688.91,240403.57,3377464.87,24906.25,400034.25,208887.0,5125,3657
2026-01-18,2026-01,HV0003,Uber,Queens,106960,650398.01,116390410,2758819.76,109384.34,2224883.67,46150.0,30263.5,15283.5,3520,1907
2026-01-18,2026-01,HV0003,Uber,Staten Island,6788,37421.87,6238720,149710.6,6384.94,126710.91,405.0,533.75,240.0,74,10
2026-01-18,2026-01,HV0003,Uber,Unknown,17,138.52,21208,509.91999999999996,14.27,460.69,0.0,2.75,1.5,1,1
2026-01-19,2026-01,HV0003,Uber,Bronx,56956,244530.72,50233799,990357.3200000001,17224.23,879692.5599999999,1767.5,7629.0,2722.5,981,438
2026-01-19,2026-01,HV0003,Uber,Brooklyn,129912,507517.82,132585381,2605803.9,94147.06,2151162.73,12921.25,28793.5,14875.5,3670,2410
2026-01-19,2026-01,HV0003,Uber,Manhattan,139568,687347.41,148687058,4012772.68,214060.22,2748549.26,33228.75,302833.75,154023.0,3025,1803
2026-01-19,2026-01,HV0003,Uber,Queens,105048,702721.05,128568215,3117484.29,141643.15,2474154.43,67080.0,38693.75,19069.5,2761,1386
2026-01-19,2026-01,HV0003,Uber,Staten Island,6644,34413.99,5940702,137884.07,5502.84,114269.81999999999,403.75,410.5,192.0,29,3
2026-01-19,2026-01,HV0003,Uber,Unknown,20,171.06,27331,735.46,75.35,560.76,5.0,5.5,3.0,1,0
2026-01-20,2026-01,HV0003,Uber,Bronx,70341,278842.25,68632102,1292984.54,24999.739999999998,1145935.2,1580.0,8627.75,3091.5,1247,579
2026-01-20,2026-01,HV0003,Uber,Brooklyn,129533,478553.8,136201005,2717520.41,95735.83,2197052.35,11285.0,28305.5,14697.0,3715,2328
2026-01-20,2026-01,HV0003,Uber,Manhattan,179627,830782.38,209716012,5632206.27,313602.72,3826171.33,25318.75,399787.0,204190.5,3574,1823
2026-01-20,2026-01,HV0003,Uber,Queens,112949,679325.31,139883179,3228598.92,156476.05,2555086.25,62088.75,40488.0,20257.5,2898,1401
2026-01-20,2026-01,HV0003,Uber,Staten Island,8163,39287.15,7457514,169569.04,7397.77,139042.96,412.5,502.75,229.5,42,3
2026-01-20,2026-01,HV0003,Uber,Unknown,30,201.49,38972,781.2299999999999,52.84,718.53,0.0,5.5,3.0,0,0
2026-01-21,2026-01,HV0003,Uber,Bronx,68962,274943.68,67147032,1263902.82,24064.77,1120112.2,1478.75,8610.25,3201.0,1250,599
2026-01-21,2026-01,HV0003,Uber,Brooklyn,126141,469966.76,134418303,2633526.4899999998,93324.86,2150435.2800000003,9967.5,29758.0,15496.5,3747,2293
2026-01-21,2026-01,HV0003,Uber,Manhattan,191756,912638.0700000001,226861358,6234002.58,360290.86,4163167.05,26618.75,429015.75,222843.0,3556,1836
2026-01-21,2026-01,HV0003,Uber,Queens,105441,602504.76,123754015,2833316.59,132171.41,2249679.5,50925.0,34520.5,17031.0,2704,1246
2026-01-21,2026-01,HV0003,Uber,Staten Island,8080,38606.1,7359254,165911.94,6896.31,136566.72999999998,400.0,523.25,240.0,57,15
2026-01-21,2026-01,HV0003,Uber,Unknown,26,103.85000000000001,24325,546.28,17.98,465.37,2.5,0.0,0.0,0,0
2026-01-22,2026-01,HV0003,Uber,Bronx,70795,288595.71,72168528,1322704.77,24576.85,1181516.56,1662.5,9155.75,3334.5,1355,600
2026-01-22,2026-01,HV0003,Uber,Brooklyn,125387,485666.52,141231742,2693104.16,95140.97,2221951.41,10836.25,30793.25,16014.0,3945,2565
2026-01-22,2026-01,HV0003,Uber,Manhattan,191677,1003936.49,246512667,6730208.6,382337.1,4516008.72,37025.0,423577.75,223669.5,3688,2100
2026-01-22,2026-01,HV0003,Uber,Queens,104953,625142.48,132579013,2993996.71,136876.66,2389544.55,53437.5,33910.0,16548.0,2666,1203
2026-01-22,2026-01,HV0003,Uber,Staten Island,8317,40508.36,7785761,174146.14,7299.36,142430.26,375.0,583.25,271.5,47,5
2026-01-22,2026-01,HV0003,Uber,Unknown,16,64.39999999999999,13715,289.49,6.49,244.2,0.0,0.0,0.0,0,0
2026-01-23,2026-01,HV0003,Uber,Bronx,81432,329819.1,81271011,1507164.9,25972.92,1337385.69,1837.5,10278.75,3879.0,1599,830
2026-01-23,2026-01,HV0003,Uber,Brooklyn,157417,588350.9299999999,176752313,3277365.06,113811.58,2744456.94,10170.0,38944.5,20212.5,5448,3915
2026-01-23,2026-01,HV0003,Uber,Manhattan,208465,959154.24,249854766,6322570.79,318196.89,4385825.72,33943.75,463781.5,237664.5,4626,2915
2026-01-23,2026-01,HV0003,Uber,Queens,121446,698640.12,148121570,3261830.85,140383.21,2642626.97,52320.0,32892.0,15948.0,3136,1518
2026-01-23,2026-01,HV0003,Uber,Staten Island,9385,45913.7,8844791,196782.91999999998,8115.89,162104.22,437.5,599.75,280.5,54,11
2026-01-23,2026-01,HV0003,Uber,Unknown,26,191.52,36542,812.84,6.31,690.01,5.0,2.75,1.5,1,0
2026-01-24,2026-01,HV0003,Uber,Bronx,74707,323035.07,66746573,1304746.1400000001,23401.49,1165397.33,1527.5,10148.25,3871.5,1655,867
2026-01-24,2026-01,HV0003,Uber,Brooklyn,179162,707726.95,185085885,3585022.4899999998,134969.61,2991892.92,10786.25,51992.0,27000.0,6943,5308
2026-01-24,2026-01,HV0003,Uber,Manhattan,246283,1080424.3,269967555,6569544.84,301892.27,4785946.03,26755.0,558719.0,288231.0,6563,4800
2026-01-24,2026-01,HV0003,Uber,Queens,124983,713704.85,137293718,3013719.91,120428.4,2528558.21,40877.5,35023.75,17415.0,3719,2036
2026-01-24,2026-01,HV0003,Uber,Staten Island,8343,45305.55,7658154,177810.96,8101.97,149465.26,422.5,713.75,337.5,70,12
2026-01-24,2026-01,HV0003,Uber,Unknown,22,106.92,24371,549.6700000000001,0.0,468.13,0.0,2.75,1.5,0,0
2026-01-25,2026-01,HV0003,Uber,Bronx,27653,110409.57,25445323,486443.92,9235.29,395793.3,352.5,2612.0,1021.5,1730,776
2026-01-25,2026-01,HV0003,Uber,Brooklyn,75487,282213.12,77857412,1304908.24,48324.15,1078865.44,2570.0,14986.0,7836.0,6092,4096
2026-01-25,2026-01,HV0003,Uber,Manhattan,79252,350019.54,81440275,1791272.07,80450.63,1339956.3399999999,5488.75,155001.5,83469.0,3970,2760
2026-01-25,2026-01,HV0003,Uber,Queens,49800,237799.96,51797979,990822.8899999999,36240.920000000006,816485.53,8158.75,8835.25,4582.5,3222,1366
2026-01-25,2026-01,HV0003,Uber,Staten Island,2918,14776.36,2960421,62486.23,2910.33,51620.229999999996,67.5,166.5,70.5,50,5
2026-01-25,2026-01,HV0003,Uber,Unknown,9,36.83,7458,172.89000000000001,0.0,179.02,0.0,0.0,0.0,1,0
2026-01-26,2026-01,HV0003,Uber,Bronx,46401,188266.0,42118307,936085.81,20971.480000000003,808733.27,1096.25,4796.75,1770.0,1786,766
2026-01-26,2026-01,HV0003,Uber,Brooklyn,99413,356793.36,100837420,2121579.15,84743.61,1762022.52,9616.25,14557.5,7779.0,4456,2705
2026-01-26,2026-01,HV0003,Uber,Manhattan,92706,448065.24,95937226,2955158.6,164642.72999999998,1995839.55,23292.5,200086.0,100788.0,2656,1250
2026-01-26,2026-01,HV0003,Uber,Queens,80387,469343.18,90423557,2371425.69,113216.81,1863125.71,42092.5,20976.5,10588.5,3577,1703
2026-01-26,2026-01,HV0003,Uber,Staten Island,5577,27856.98,5354140,133730.02,6815.789999999999,114967.94,300.0,392.0,178.5,64,13
2026-01-26,2026-01,HV0003,Uber,Unknown,18,130.31,21762,640.35,15.0,551.1,0.0,8.25,1.5,2,0
2026-01-27,2026-01,HV0003,Uber,Bronx,74157,291658.99,84929441,1704641.75,34062.82,1524927.1500000001,1777.5,6961.75,2560.5,2110,968
2026-01-27,2026-01,HV0003,Uber,Brooklyn,145572,527093.78,185497570,3859002.82,142694.38999999998,3206294.67,12597.5,24623.5,13453.5,6393,3810
2026-01-27,2026-01,HV0003,Uber,Manhattan,151041,752587.45,215242535,6520790.67,343185.58,4450668.85,26102.5,325646.75,166611.0,3677,1540
2026-01-27,2026-01,HV0003,Uber,Queens,127732,707870.25,173291983,3993247.94,184082.54,3225135.0,58083.75,31240.5,16126.5,4513,2100
2026-01-27,2026-01,HV0003,Uber,Staten Island,10228,48191.71,11172783,260618.44,12830.83,223102.53,461.25,540.75,256.5,120,25
2026-01-27,2026-01,HV0003,Uber,Unknown,26,161.05,28167,874.75,73.82000000000001,672.95,5.0,0.0,0.0,0,0
2026-01-28,2026-01,HV0003,Uber,Bronx,75892,297680.51,87496032,1681157.4300000002,34009.21,1477320.73,1698.75,7718.5,2767.5,2144,988
2026-01-28,2026-01,HV0003,Uber,Brooklyn,151679,546292.24,197337639,3815640.82,136998.57,3173266.46,11220.0,26011.5,13920.0,6559,4123
2026-01-28,2026-01,HV0003,Uber,EWR,1,28.93,3794,39.82,0.0,31.3,2.5,2.75,1.5,0,0
2026-01-28,2026-01,HV0003,Uber,Manhattan,165519,837349.21,237978454,7026044.38,376652.08,4725939.28,25097.5,358757.25,186595.5,3918,1878
2026-01-28,2026-01,HV0003,Uber,Queens,127647,692025.6900000001,172882284,3773645.24,169399.91,3034555.69,53482.5,31158.25,15535.5,4157,1970
2026-01-28,2026-01,HV0003,Uber,Staten Island,10317,47492.72,10670657,243221.59,11001.68,202368.19,400.0,536.5,261.0,92,16
2026-01-28,2026-01,HV0003,Uber,Unknown,23,114.39,26792,611.22,15.76,477.78000000000003,5.0,2.75,1.5,0,0
2026-01-29,2026-01,HV0003,Uber,Bronx,80049,313630.94,93117123,1790561.62,35510.82,1575525.25,1632.5,8281.0,3076.5,2270,1122
2026-01-29,2026-01,HV0003,Uber,Brooklyn,159239,577042.55,209303200,3982961.7800000003,140273.43,3330095.05,12545.0,28892.0,15558.0,6925,4473
2026-01-29,2026-01,HV0003,Uber,EWR,1,1.27,190,15.98,0.0,6.89,0.0,0.0,0.0,0,0
2026-01-29,2026-01,HV0003,Uber,Manhattan,175189,937023.98,262853935,7987089.3100000005,418318.27,5319110.35,33987.5,378415.75,198583.5,4125,2110
2026-01-29,2026-01,HV0003,Uber,Queens,129805,699111.13,177112782,3844940.3,171562.87,3093254.94,51998.75,30994.0,15169.5,4227,2019
2026-01-29,2026-01,HV0003,Uber,Staten Island,10565,49485.96,11597501,252502.11,11281.36,214292.16,470.0,577.75,265.5,85,11
2026-01-29,2026-01,HV0003,Uber,Unknown,31,182.68,40938,956.94,22.33,753.23,5.0,2.75,1.5,0,0
2026-01-30,2026-01,HV0003,Uber,Bronx,88531,354710.27,103735593,2048743.34,37122.41,1805864.13,2121.25,9138.5,3526.5,2705,1413
2026-01-30,2026-01,HV0003,Uber,Brooklyn,177300,655253.9,224897560,4458397.56,157711.44,3699355.5300000003,12263.75,34687.25,18480.0,7961,5398
2026-01-30,2026-01,HV0003,Uber,Manhattan,194406,912345.64,266891951,7393224.8,358984.26,5141833.58,33608.75,428319.25,217957.5,4891,2779
2026-01-30,2026-01,HV0003,Uber,Queens,145289,761459.47,192868330,4075192.13,175500.66999999998,3334322.1799999997,52462.5,33277.25,16456.5,4667,2352
2026-01-30,2026-01,HV0003,Uber,Staten Island,11602,54296.89,11730910,265276.16000000003,11691.19,220357.94,395.0,634.75,298.5,95,19
2026-01-30,2026-01,HV0003,Uber,Unknown,31,159.01000000000002,35304,877.5400000000001,37.6,693.41,5.0,0.0,0.0,2,0
2026-01-31,2026-01,HV0003,Uber,Bronx,78042,338399.86,75652300,1484122.21,27899.54,1314097.25,1330.0,10929.0,4027.5,1847,924
2026-01-31,2026-01,HV0003,Uber,Brooklyn,181113,712960.11,207708955,4101792.46,159101.57,3391472.5,8561.25,48623.0,24894.0,6689,4818
2026-01-31,2026-01,HV0003,Uber,Manhattan,214572,928308.07,250205671,6411440.42,300698.05,4543503.92,17773.75,488708.75,249144.0,5022,3362
