pickup_date,pickup_month,hvfhs_license_num,company,borough,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,cbd_congestion_fees,shared_requests,shared_matches
2025-01-03,2025-01,HV0003,Uber,Staten Island,8734,45154.75,8044978,175340.99,6793.17,153181.88,323.75,549.25,0.0,822,179
2025-01-03,2025-01,HV0003,Uber,Unknown,25,160.03,28254,566.16,6.0,517.65,0.0,2.75,0.0,3,3
2025-01-04,2025-01,HV0003,Uber,Bronx,66236,310615.9,60166391,1170155.44,19151.16,1071755.5,1656.25,10281.25,40.5,4678,2565
2025-01-04,2025-01,HV0003,Uber,Brooklyn,134405,576062.13,139358859,2641925.08,98495.38,2280047.57,7365.0,38198.5,187.5,9619,6252
2025-01-04,2025-01,HV0003,Uber,Manhattan,189443,887468.45,206006296,4757982.88,252541.25,3625399.61,19478.75,421096.0,1291.5,8150,5680
2025-01-04,2025-01,HV0003,Uber,Queens,106204,708974.4299999999,121849939,2784594.5300000003,119373.36,2338964.2800000003,53001.25,33929.0,250.5,7353,3688
2025-01-04,2025-01,HV0003,Uber,Staten Island,7950,45366.68,7404982,162788.62,6943.12,145874.51,296.25,666.0,6.0,775,131
2025-01-04,2025-01,HV0003,Uber,Unknown,27,146.84,25990,462.44,9.46,469.13,2.5,2.75,0.0,5,2
2025-01-05,2025-01,HV0003,Uber,Bronx,58095,273921.55,50676403,1005098.75,16043.7,920590.21,1752.5,8155.25,3337.5,4194,2253
2025-01-05,2025-01,HV0003,Uber,Brooklyn,121875,529628.22,121745523,2369976.7399999998,85811.98,2020642.19,9288.75,31100.0,16480.5,9022,5786
2025-01-05,2025-01,HV0003,Uber,Manhattan,154882,799913.25,161467097,4082909.54,210552.99,2973335.42,26485.0,332529.5,175135.5,7389,5129
2025-01-05,2025-01,HV0003,Uber,Queens,101345,742255.52,117659121,2809811.71,120021.88,2345704.63,66351.25,38949.75,18933.0,6793,3304
2025-01-05,2025-01,HV0003,Uber,Staten Island,6314,36608.36,5746393,129074.25,5194.45,115394.2,366.25,456.75,202.5,629,93
2025-01-05,2025-01,HV0003,Uber,Unknown,16,114.63000000000001,15764,369.87,0.0,325.84999999999997,5.0,0.0,0.0,2,1
2025-01-06,2025-01,HV0003,Uber,Bronx,61115,254716.13,57361449,1109164.28,18808.079999999998,926509.99,1742.5,7140.75,2695.5,3896,1883
2025-01-06,2025-01,HV0003,Uber,Brooklyn,108283,427175.24,113644323,2200700.16,74148.82,1741151.6099999999,8811.25,21885.0,11422.5,7510,4247
2025-01-06,2025-01,HV0003,Uber,Manhattan,137619,654894.6,147405458,3925663.38,207186.47999999998,2560092.07,22436.25,298762.75,151195.5,5553,3279
2025-01-06,2025-01,HV0003,Uber,Queens,98203,642333.84,116388194,2724481.57,117207.15,2119882.5,58597.5,30565.75,15444.0,5997,2537
2025-01-06,2025-01,HV0003,Uber,Staten Island,7383,36599.65,6731195,146364.08,5961.51,120638.2,396.25,348.5,165.0,658,105
2025-01-06,2025-01,HV0003,Uber,Unknown,14,111.86,17934,373.49,1.0,329.97,0.0,0.75,1.5,4,2
2025-01-07,2025-01,HV0003,Uber,Bronx,63591,259695.76,60559493,1154742.12,19847.64,984513.04,1560.0,7618.5,2913.0,4447,2355
2025-01-07,2025-01,HV0003,Uber,Brooklyn,114978,434378.25,119737160,2329293.2199999997,79532.67,1845171.37,7955.0,24142.0,12754.5,8336,4796
2025-01-07,2025-01,HV0003,Uber,Manhattan,157702,733200.13,170342916,4633562.78,251453.66,2972750.8,19373.75,346829.5,176118.0,6162,3738
2025-01-07,2025-01,HV0003,Uber,Queens,98996,616962.91,116382932,2654547.07,115306.48,2091801.34,53882.5,29664.0,15024.0,6679,3050
2025-01-07,2025-01,HV0003,Uber,Staten Island,7819,38519.59,7270392,160027.83,6602.509999999999,131917.9,402.5,440.0,210.0,792,155
2025-01-07,2025-01,HV0003,Uber,Unknown,18,87.44,16113,409.02,7.77,318.4,0.0,2.75,1.5,1,1
2025-01-08,2025-01,HV0003,Uber,Bronx,66453,269751.44,64894118,1192314.93,20160.68,1034779.9199999999,1551.25,7714.75,2883.0,4701,2481
2025-01-08,2025-01,HV0003,Uber,Brooklyn,122032,462047.95,129023735,2454248.65,83899.8,1967919.75,7703.75,26463.25,14008.5,8769,5184
2025-01-08,2025-01,HV0003,Uber,Manhattan,169720,804376.37,187796271,5160358.93,284359.54,3277672.0300000003,20500.0,374162.5,192442.5,6507,3973
2025-01-08,2025-01,HV0003,Uber,Queens,99117,603522.78,117273696,2594585.43,113520.69,2066731.33,49557.5,28887.5,14574.0,7111,3293
2025-01-08,2025-01,HV0003,Uber,Staten Island,7927,39597.08,7319640,159516.75,6131.6,132350.5,378.75,435.0,205.5,816,161
2025-01-08,2025-01,HV0003,Uber,Unknown,15,94.45,20970,359.85,8.77,347.09000000000003,0.0,0.0,0.0,3,2
2025-01-09,2025-01,HV0003,Uber,Bronx,69181,287792.7,67384179,1261335.52,20632.63,1080388.26,1851.25,8557.0,3282.0,4726,2535
2025-01-09,2025-01,HV0003,Uber,Brooklyn,130662,504514.72,139887895,2642185.99,87789.44,2115936.35,8522.5,30645.25,16024.5,9225,5672
2025-01-09,2025-01,HV0003,Uber,Manhattan,188398,911640.34,212136839,5658663.67,302905.19,3695459.18,26788.75,417435.0,216205.5,7014,4530
2025-01-09,2025-01,HV0003,Uber,Queens,103755,638645.96,124948490,2744099.54,117656.23000000001,2191202.16,51472.5,30753.75,15310.5,7171,3515
2025-01-09,2025-01,HV0003,Uber,Staten Island,8152,42026.32,7742915,168838.22,6551.1,139319.49,396.25,529.25,253.5,789,173
2025-01-09,2025-01,HV0003,Uber,Unknown,18,92.53999999999999,16370,346.0,2.99,292.52,0.0,0.0,0.0,1,1
2025-01-10,2025-01,HV0003,Uber,Bronx,76280,332253.44,77509647,1419948.2,22021.95,1241510.3,2112.5,10132.5,4062.0,5161,2888
2025-01-10,2025-01,HV0003,Uber,Brooklyn,138988,561385.85,151026088,2829529.83,91723.16,2300145.39,8913.75,35852.5,18801.0,9401,5830
2025-01-10,2025-01,HV0003,Uber,Manhattan,197559,910106.77,217958654,5413071.53,262795.86,3666135.58,25168.75,438250.5,225957.0,7783,5187
2025-01-10,2025-01,HV0003,Uber,Queens,113790,737510.64,139812803,3078559.7800000003,132246.07,2484846.44,60032.5,37839.5,19201.5,7841,3937
2025-01-10,2025-01,HV0003,Uber,Staten Island,9072,48685.55,8708791,187837.65,7326.05,158894.5,395.0,631.5,319.5,903,176
2025-01-10,2025-01,HV0003,Uber,Unknown,15,82.31,16875,332.95,3.0,291.44,0.0,0.0,0.0,2,2
2025-01-11,2025-01,HV0003,Uber,Bronx,69152,326274.16,62989379,1215436.38,18830.489999999998,1079265.96,1472.5,10856.75,4398.0,4843,2707
2025-01-11,2025-01,HV0003,Uber,Brooklyn,154510,661779.2,161702396,3043129.43,107326.79,2524443.35,7800.0,50989.25,26500.5,10603,7057
2025-01-11,2025-01,HV0003,Uber,Manhattan,229234,1050441.67,241502519,5809436.86,267990.65,4117368.75,19697.5,518628.25,272499.0,9052,6480
2025-01-11,2025-01,HV0003,Uber,Queens,111529,733786.66,128250768,2792685.33,115847.32,2344359.95,50006.25,40033.0,20517.0,8043,4231
2025-01-11,2025-01,HV0003,Uber,Staten Island,7917,44677.41,7325473,162432.54,6494.6900000000005,139475.13,300.0,639.25,325.5,846,176
2025-01-11,2025-01,HV0003,Uber,Unknown,21,139.68,22712,401.75,8.0,416.09000000000003,2.5,0.0,0.0,4,3
2025-01-12,2025-01,HV0003,Uber,Bronx,58886,277501.13,51840393,1009478.61,14533.42,899547.76,1552.5,8361.25,3387.0,4426,2348
2025-01-12,2025-01,HV0003,Uber,Brooklyn,134187,600820.02,138682478,2670260.93,84859.23,2209558.84,10905.0,40611.75,21448.5,9959,6680
2025-01-12,2025-01,HV0003,Uber,Manhattan,183701,949272.15,191748455,4887134.600000001,218725.73,3459653.06,33088.75,402442.75,215056.5,8447,6082
2025-01-12,2025-01,HV0003,Uber,Queens,102693,759901.63,121410010,2789917.77,111955.83,2326525.48,64518.75,41244.25,20715.0,7215,3670
2025-01-12,2025-01,HV0003,Uber,Staten Island,6364,37538.590000000004,5909877,130751.53,5023.26,114033.08,356.25,473.5,220.5,742,155
2025-01-12,2025-01,HV0003,Uber,Unknown,14,65.71000000000001,10853,250.58,0.0,200.75,2.5,0.0,0.0,0,0
2025-01-13,2025-01,HV0003,Uber,Bronx,60974,261243.33,59264280,1115275.91,17882.86,950391.43,1677.5,7657.5,2959.5,4018,2002
2025-01-13,2025-01,HV0003,Uber,Brooklyn,108629,451756.23,117691503,2291205.99,72962.24,1811011.04,11115.0,25567.75,13627.5,7463,4124
2025-01-13,2025-01,HV0003,Uber,Manhattan,163235,779135.56,177115714,4748459.42,252251.15,3079815.42,27657.5,363296.5,189009.0,5632,3411
2025-01-13,2025-01,HV0003,Uber,Queens,97380,659612.46,120313209,2752235.25,124342.56,2179853.54,60482.5,36514.0,18874.5,6286,2789
2025-01-13,2025-01,HV0003,Uber,Staten Island,7309,39070.76,7036837,154814.22,5956.09,127184.34999999999,477.5,440.5,214.5,763,138
2025-01-13,2025-01,HV0003,Uber,Unknown,16,139.35000000000002,25540,422.68,2.83,385.52,0.0,0.75,1.5,6,5
2025-01-14,2025-01,HV0003,Uber,Bronx,64399,267046.62,64451556,1165361.31,19026.42,1014027.51,1586.25,8080.75,2989.5,4332,2191
2025-01-14,2025-01,HV0003,Uber,Brooklyn,118817,463762.14,127632843,2423498.38,77545.89,1935649.69,8656.25,28519.75,14938.5,8252,4630
2025-01-14,2025-01,HV0003,Uber,Manhattan,187546,923036.88,215302145,5869909.81,314524.95,3783857.96,31902.5,417245.25,220783.5,6639,4089
2025-01-14,2025-01,HV0003,Uber,Queens,97655,600682.24,117498631,2579119.64,107950.99,2055792.23,50462.5,32396.5,16531.5,6630,2825
2025-01-14,2025-01,HV0003,Uber,Staten Island,7806,39073.1,7337925,158524.47,5674.99,130368.91,367.5,454.25,214.5,769,155
2025-01-14,2025-01,HV0003,Uber,Unknown,16,85.99000000000001,14818,304.94,14.61,270.28,2.5,0.0,0.0,2,1
2025-01-15,2025-01,HV0003,Uber,Bronx,69035,289176.97000000003,66791226,1243699.43,19948.11,1083632.03,1693.75,8974.0,3469.5,4603,2463
2025-01-15,2025-01,HV0003,Uber,Brooklyn,130462,513070.91,144214403,2687352.64,86037.85,2200965.6,10098.75,31767.75,17050.5,8933,5351
2025-01-15,2025-01,HV0003,Uber,Manhattan,197854,1009617.85,235054994,6338988.56,334031.35,4155431.69,37866.25,435811.5,231027.0,7144,4672
2025-01-15,2025-01,HV0003,Uber,Queens,104948,646683.1,128597881,2777818.66,115646.08,2239079.33,54003.75,33624.0,16810.5,7233,3386
2025-01-15,2025-01,HV0003,Uber,Staten Island,8091,40772.12,7712207,164952.88999999998,5968.37,137557.43,346.25,489.75,246.0,824,156
2025-01-15,2025-01,HV0003,Uber,Unknown,11,61.75,13579,193.74,0.0,198.89,0.0,0.0,0.0,3,2
2025-01-16,2025-01,HV0003,Uber,Bronx,70186,297678.12,70464911,1298354.63,20502.32,1122744.75,2143.75,9590.25,3738.0,4136,2184
2025-01-16,2025-01,HV0003,Uber,Brooklyn,132532,537430.89,148470222,2788194.8,88844.61,2256585.9,12285.0,34158.5,18258.0,8024,4768
2025-01-16,2025-01,HV0003,Uber,Manhattan,199262,1077681.09,248883182,6663431.49,327338.11,4420557.84,41336.25,435824.25,232620.0,7147,4774
2025-01-16,2025-01,HV0003,Uber,Queens,106963,685947.4299999999,134106494,2951243.54,124232.41,2365640.11,58742.5,36053.25,18004.5,6573,3023
2025-01-16,2025-01,HV0003,Uber,Staten Island,8319,43557.96,8008826,175323.91,6594.58,144136.26,423.75,580.0,309.0,808,187
2025-01-16,2025-01,HV0003,Uber,Unknown,17,102.42,18927,366.45,11.99,322.31,0.0,0.0,0.0,3,1
2025-01-17,2025-01,HV0003,Uber,Bronx,77286,337440.48,80329718,1459326.3699999999,22043.69,1295647.93,2597.5,10859.75,4186.5,4153,2154
2025-01-17,2025-01,HV0003,Uber,Brooklyn,145495,605019.45,166486121,3055734.32,95440.17,2532044.79,13743.75,38351.25,20710.5,8053,4954
2025-01-17,2025-01,HV0003,Uber,Manhattan,199400,994701.25,238737103,5790571.4,262007.56,4031622.87,38795.0,438068.5,229275.0,6950,4591
2025-01-17,2025-01,HV0003,Uber,Queens,118901,766091.08,155352661,3251174.95,136831.35,2680464.24,65096.25,40962.25,20611.5,6647,3301
2025-01-17,2025-01,HV0003,Uber,Staten Island,9175,48953.93,9052687,194550.53,7004.59,163454.88999999998,441.25,699.0,357.0,736,132
2025-01-17,2025-01,HV0003,Uber,Unknown,23,191.07,35342,609.92,3.0,593.77,1.25,2.75,1.5,4,3
2025-01-18,2025-01,HV0003,Uber,Bronx,72141,338671.01,69204736,1285700.62,20751.239999999998,1153419.96,1735.0,11308.0,4534.5,4122,2129
2025-01-18,2025-01,HV0003,Uber,Brooklyn,158301,688592.13,175062425,3187855.83,112957.85,2683445.31,9618.75,54255.0,28753.5,9527,6425
2025-01-18,2025-01,HV0003,Uber,Manhattan,216627,1014989.96,239181343,5491798.8,254889.28,4005199.58,21408.75,482007.5,257032.5,8074,5746
2025-01-18,2025-01,HV0003,Uber,Queens,112574,713305.02,135475828,2735226.51,106347.67,2371222.98,44727.5,35999.25,18639.0,6987,3557
2025-01-18,2025-01,HV0003,Uber,Staten Island,7773,46823.67,7695317,169414.22,7124.14,145204.16,415.0,665.5,343.5,653,118
2025-01-18,2025-01,HV0003,Uber,Unknown,11,74.13,12806,316.99,6.58,276.61,0.0,0.0,0.0,0,0
2025-01-19,2025-01,HV0003,Uber,Bronx,62222,284644.39,54881674,1090362.08,16292.119999999999,984640.84,1317.5,8847.5,3567.0,3911,2060
2025-01-19,2025-01,HV0003,Uber,Brooklyn,146316,616987.19,151779235,2948003.78,94531.63,2506890.35,8981.25,43755.75,23239.5,9902,6721
2025-01-19,2025-01,HV0003,Uber,Manhattan,177176,865590.37,181182838,4689132.44,207591.45,3405619.92,24152.5,382675.5,206217.0,8152,5687
2025-01-19,2025-01,HV0003,Uber,Queens,102106,654959.16,114476699,2533226.42,93908.28,2178647.88,43422.5,31123.5,16200.0,6934,3629
2025-01-19,2025-01,HV0003,Uber,Staten Island,6438,37417.54,6190162,137886.71,5775.18,126916.75,238.75,442.0,225.0,596,127
2025-01-19,2025-01,HV0003,Uber,Unknown,12,113.84,14470,321.71,0.0,328.48,0.0,5.5,3.0,0,0
2025-01-20,2025-01,HV0003,Uber,Bronx,54021,238619.93,46291134,919451.8,13728.52,810745.66,1653.75,7076.25,2707.5,3027,1306
2025-01-20,2025-01,HV0003,Uber,Brooklyn,121596,487397.10000000003,119807190,2325154.52,76682.64,1920377.0999999999,11720.0,28987.75,15450.0,7105,4113
2025-01-20,2025-01,HV0003,Uber,Manhattan,147742,720843.77,147213177,3853480.61,187129.79,2697266.52,33871.25,322187.25,167278.5,5932,3608
2025-01-20,2025-01,HV0003,Uber,Queens,105317,781431.62,127332148,3103992.64,135937.5,2560433.68,77932.5,43630.0,21936.0,5458,2338
2025-01-20,2025-01,HV0003,Uber,Staten Island,6597,37598.44,6155702,137961.03,5197.47,121674.97,395.0,454.5,205.5,527,90
2025-01-20,2025-01,HV0003,Uber,Unknown,11,27.55,6121,126.66,10.0,110.5,0.0,0.0,0.0,0,0
2025-01-21,2025-01,HV0003,Uber,Bronx,67425,278293.27999999997,64328401,1272209.6400000001,20469.19,1061527.84,1406.25,8955.75,3334.5,3439,1616
2025-01-21,2025-01,HV0003,Uber,Brooklyn,125588,485774.96,132313981,2712497.05,90313.74,2098331.9699999997,9458.75,29536.0,15685.5,6666,3746
2025-01-21,2025-01,HV0003,Uber,Manhattan,185146,842620.94,200692997,5387522.42,279757.93,3524948.31,22855.0,411748.75,211348.5,5919,3504
2025-01-21,2025-01,HV0003,Uber,Queens,107520,688635.01,130423630,3008969.52,134928.44,2377254.99,61726.25,40068.75,20469.0,5650,2403
2025-01-21,2025-01,HV0003,Uber,Staten Island,7854,40086.26,7347112,168131.76,6763.87,136270.52,446.25,518.5,256.5,585,96
2025-01-21,2025-01,HV0003,Uber,Unknown,13,83.37,12753,317.84999999999997,3.0,254.97,2.5,0.0,0.0,0,0
2025-01-22,2025-01,HV0003,Uber,Bronx,69725,283395.82,66524890,1280089.8800000001,21259.49,1105850.44,1461.25,9050.25,3411.0,3582,1642
2025-01-22,2025-01,HV0003,Uber,Brooklyn,130551,500160.41000000003,138333937,2714045.43,89160.73,2185242.32,8732.5,32344.5,16791.0,7309,4138
2025-01-22,2025-01,HV0003,Uber,Manhattan,203381,935365.45,227309298,6145439.41,325666.70999999996,4018494.04,24415.0,453605.25,236025.0,6494,3973
2025-01-22,2025-01,HV0003,Uber,Queens,102935,612474.74,119130957,2654990.34,113991.42,2125745.45,48640.0,32838.25,16437.0,5939,2549
2025-01-22,2025-01,HV0003,Uber,Staten Island,7922,40510.86,7402854,168140.58,6484.38,136129.88,440.0,570.75,267.0,635,104
2025-01-22,2025-01,HV0003,Uber,Unknown,18,64.34,15549,309.37,5.58,264.24,0.0,0.0,0.0,0,0
2025-01-23,2025-01,HV0003,Uber,Bronx,69274,290939.74,68332181,1297413.83,21309.4,1098638.05,1801.25,9432.75,3558.0,3896,1848
2025-01-23,2025-01,HV0003,Uber,Brooklyn,130186,520995.56,144021287,2782189.74,94506.12,2205051.69,10202.5,33842.75,17968.5,7658,4464
2025-01-23,2025-01,HV0003,Uber,Manhattan,205770,1044739.77,247717486,6767974.97,353557.02,4427668.03,34650.0,453619.0,241249.5,6540,4110
2025-01-23,2025-01,HV0003,Uber,Queens,104546,637054.51,126619438,2815360.35,121108.86,2222042.1,52610.0,34402.25,16951.5,6103,2638
2025-01-23,2025-01,HV0003,Uber,Staten Island,8116,42403.9,7671768,173438.42,7083.5599999999995,140192.74,361.25,568.0,279.0,655,94
2025-01-23,2025-01,HV0003,Uber,Unknown,14,99.5,16947,373.16,3.83,322.83,2.5,0.0,0.0,1,0
2025-01-24,2025-01,HV0003,Uber,Bronx,77633,336648.46,79434697,1471988.2,21733.94,1291124.58,2077.5,10518.25,4116.0,4447,2345
2025-01-24,2025-01,HV0003,Uber,Brooklyn,146463,591228.65,164051014,3050913.86,99397.81999999999,2500658.14,9522.5,40641.0,21048.0,8782,5573
2025-01-24,2025-01,HV0003,Uber,Manhattan,211649,992926.01,244666564,6041320.96,290712.98,4118952.3800000004,31873.75,471376.0,245196.0,7359,4971
2025-01-24,2025-01,HV0003,Uber,Queens,116582,724534.88,145519748,3106442.81,130785.49999999999,2533751.91,56531.25,37569.25,18510.0,7062,3423
2025-01-24,2025-01,HV0003,Uber,Staten Island,9183,48162.05,8748464,193943.81,7627.92,162310.72,401.25,592.25,271.5,733,134
2025-01-24,2025-01,HV0003,Uber,Unknown,19,118.21,22099,398.29,6.82,389.3,0.0,0.0,0.0,2,2
2025-01-25,2025-01,HV0003,Uber,Bronx,71273,335085.58,66656593,1289656.25,20368.46,1137749.09,1345.0,11271.75,4387.5,4250,2182
2025-01-25,2025-01,HV0003,Uber,Brooklyn,164832,712469.99,180589519,3394248.52,121162.67,2817007.8899999997,7388.75,58153.0,30357.0,10045,6742
2025-01-25,2025-01,HV0003,Uber,Manhattan,238541,1097345.7,268521928,6293119.02,282922.97000000003,4541159.42,18066.25,537314.0,284884.5,9101,6499
2025-01-25,2025-01,HV0003,Uber,Queens,112001,688945.93,128367791,2666422.66,100018.7,2277240.95,38617.5,33251.25,16801.5,7510,3817
2025-01-25,2025-01,HV0003,Uber,Staten Island,7989,46392.409999999996,7646631,171247.88999999998,7260.88,145215.82,291.25,737.25,367.5,702,120
2025-01-25,2025-01,HV0003,Uber,Unknown,23,185.41,27957,534.5,3.0,535.6,2.5,2.75,1.5,3,2
2025-01-26,2025-01,HV0003,Uber,Bronx,60351,284425.06,53126804,1062041.28,14875.98,928961.3999999999,1488.75,8630.75,3411.0,3686,1842
2025-01-26,2025-01,HV0003,Uber,Brooklyn,141561,636768.72,148949391,2939251.61,93089.0,2398656.54,11107.5,47653.5,24729.0,9335,6285
2025-01-26,2025-01,HV0003,Uber,Manhattan,184153,980156.3,200024580,5020712.24,214007.56,3609992.65,33005.0,397880.75,212650.5,8266,5898
2025-01-26,2025-01,HV0003,Uber,Queens,105169,731563.63,121229398,2754212.62,104732.98,2291444.39,57663.75,38682.75,19047.0,6734,3334
2025-01-26,2025-01,HV0003,Uber,Staten Island,6296,37666.75,5872992,134069.57,4936.87,115324.56,287.5,499.5,228.0,609,95
2025-01-26,2025-01,HV0003,Uber,Unknown,15,112.82,14828,322.47999999999996,5.0,311.65000000000003,0.0,0.75,1.5,2,1
2025-01-27,2025-01,HV0003,Uber,Bronx,62176,264241.11,60473452,1138846.0,17155.14,982538.44,1497.5,8241.0,3102.0,3356,1468
2025-01-27,2025-01,HV0003,Uber,Brooklyn,111094,458960.89,121887250,2325878.09,74307.0,1882180.3800000001,10325.0,26328.75,13719.0,6617,3576
2025-01-27,2025-01,HV0003,Uber,Manhattan,155418,780270.62,176811588,4574951.75,228460.12,3076775.99,27636.25,337670.0,174193.5,5013,2754
2025-01-27,2025-01,HV0003,Uber,Queens,98527,640511.61,122817576,2708832.6,119688.49,2186627.7600000002,56456.25,35829.75,18147.0,5517,2213
2025-01-27,2025-01,HV0003,Uber,Staten Island,7489,40199.4,7171768,159611.19,6220.45,131805.5,450.0,502.0,244.5,575,103
2025-01-27,2025-01,HV0003,Uber,Unknown,19,117.42999999999999,20720,421.15,11.22,402.32000000000005,2.5,0.0,0.0,0,0
2025-01-28,2025-01,HV0003,Uber,Bronx,64084,263603.71,62767282,1143650.03,18584.41,1003947.9700000001,1341.25,8113.25,3045.0,3401,1532
2025-01-28,2025-01,HV0003,Uber,Brooklyn,113674,445736.89,122214110,2306864.44,77666.22,1879089.83,7215.0,29153.75,15232.5,6353,3309
2025-01-28,2025-01,HV0003,Uber,Manhattan,176783,864094.1,202980905,5312235.24,277437.94,3515731.3,21511.25,390861.25,203409.0,5291,3019
2025-01-28,2025-01,HV0003,Uber,Queens,96470,586554.77,115998030,2523634.09,111814.23,2041844.34,46655.0,33269.5,16915.5,5328,2135
2025-01-28,2025-01,HV0003,Uber,Staten Island,7547,38380.46,7124808,154177.41999999998,5745.58,128786.91,317.5,480.75,237.0,609,106
2025-01-28,2025-01,HV0003,Uber,Unknown,13,78.5,13390,278.65999999999997,0.0,257.13,0.0,0.0,0.0,1,1
2025-01-29,2025-01,HV0003,Uber,Bronx,61864,263962.62,58774949,1100445.55,18184.47,954101.52,1337.5,8422.25,3253.5,3075,1417
2025-01-29,2025-01,HV0003,Uber,Brooklyn,117745,473393.94,123821656,2378360.92,79189.52,1906909.1,8116.25,31992.25,16582.5,5994,3226
2025-01-29,2025-01,HV0003,Uber,EWR,1,1.55,218,73.86,0.0,52.31,2.5,0.0,0.0,0,0
2025-01-29,2025-01,HV0003,Uber,Manhattan,185050,937966.6900000001,217463308,5765632.36,303904.12,3793773.52,27696.25,412362.25,218460.0,5116,3056
2025-01-29,2025-01,HV0003,Uber,Queens,95548,601632.54,111894130,2534316.61,114171.28,2015408.5499999998,51663.75,34165.5,17076.0,4826,1872
2025-01-29,2025-01,HV0003,Uber,Staten Island,7231,38727.08,6673141,150403.22,6010.21,122858.88,400.0,534.0,258.0,537,78
2025-01-29,2025-01,HV0003,Uber,Unknown,12,59.33,11721,232.73000000000002,0.0,210.82999999999998,1.25,0.0,0.0,2,0
2025-01-30,2025-01,HV0003,Uber,Bronx,70764,297394.62,71699646,1308655.22,20435.97,1148982.44,1720.0,9345.75,3580.5,3744,1735
2025-01-30,2025-01,HV0003,Uber,Brooklyn,131715,532896.76,150368311,2800732.54,89836.77,2294484.13,10642.5,35336.25,18334.5,7507,4244
2025-01-30,2025-01,HV0003,Uber,Manhattan,204580,1073816.9,251825508,6650995.29,338629.17,4417553.55,37291.25,450793.25,240822.0,6515,4093
2025-01-30,2025-01,HV0003,Uber,Queens,106024,664518.49,134536534,2912503.82,127519.39,2345849.22,54738.75,35807.5,17611.5,6083,2612
2025-01-30,2025-01,HV0003,Uber,Staten Island,8181,42125.93,7909806,170074.28,6549.58,142242.7,416.25,543.0,267.0,643,77
2025-01-30,2025-01,HV0003,Uber,Unknown,15,97.62,19464,389.65,7.220000000000001,326.1,2.5,0.0,0.0,1,1
2025-01-31,2025-01,HV0003,Uber,Bronx,80629,346051.91,83673545,1523428.42,21733.84,1352727.55,2027.5,10725.5,4261.5,4527,2392
2025-01-31,2025-01,HV0003,Uber,Brooklyn,152651,615390.35,173870395,3188139.52,100520.79000000001,2657571.15,11041.25,41518.75,21531.0,8908,5448
2025-01-31,2025-01,HV0003,Uber,Manhattan,210701,1008609.21,249356666,6123855.72,284403.39999999997,4231810.23,34527.5,464939.75,243243.0,7520,4974
2025-01-31,2025-01,HV0003,Uber,Queens,117850,719849.74,147987165,3080444.82,127152.72,2551232.86,54465.0,36602.5,18066.0,7250,3499
