pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2023-05-01,2023-05,HV0003,Uber,403918,2097229.63,484755024,10435208.17,486708.10000000003,8207035.09,117963.75,448689.5,10167,2917
2023-05-02,2023-05,HV0003,Uber,431914,2081580.75,514922497,11077356.64,529993.58,8478257.27,89361.25,521039.0,10833,3108
2023-05-03,2023-05,HV0003,Uber,446125,2250098.85,540745688,11864340.31,593143.32,9078208.83,96732.5,533492.25,11322,3079
2023-05-04,2023-05,HV0003,Uber,478940,2388010.07,600683953,12872091.129999999,617709.06,10021708.81,112393.75,583948.0,11530,2854
2023-05-05,2023-05,HV0003,Uber,525079,2565906.83,648988481,13265113.17,576086.68,10555824.4,110341.25,592043.5,13194,3780
2023-05-06,2023-05,HV0003,Uber,564504,2740002.11,659233497,13879581.61,549300.8,11277562.11,69476.25,653958.25,14367,4710
2023-05-07,2023-05,HV0003,Uber,451544,2443165.82,531860476,12116937.56,471292.18,9758425.64,107628.75,476012.25,12078,3971
2023-05-08,2023-05,HV0003,Uber,390291,2042519.3399999999,464091833,9903384.620000001,480511.53,7773156.78,112057.5,422551.0,10318,2367
2023-05-09,2023-05,HV0003,Uber,412693,2048248.86,501596996,10622597.04,538531.7,8214480.02,91912.5,483365.0,10516,2588
2023-05-10,2023-05,HV0003,Uber,437149,2219382.8,567963970,11973964.68,606748.94,9282858.26,100740.0,508994.0,11576,3302
2023-05-11,2023-05,HV0003,Uber,476397,2495731.13,627549102,13459920.42,667018.03,10451379.72,116927.5,554748.5,12864,4122
2023-05-12,2023-05,HV0003,Uber,520840,2604323.15,683878875,13995658.969999999,639320.55,11231366.75,115302.5,574528.75,15379,5486
2023-05-13,2023-05,HV0003,Uber,553441,2747586.57,665955533,13889939.17,584941.5800000001,11270643.34,77660.0,631887.25,16371,6405
2023-05-14,2023-05,HV0003,Uber,476697,2557738.65,561581937,12693333.44,529527.82,10068050.0,105152.5,504594.0,13864,5465
2023-05-15,2023-05,HV0003,Uber,414561,2167953.8,516669133,10469774.77,520518.36,8684625.19,115990.0,472516.5,11724,3596
2023-05-16,2023-05,HV0003,Uber,447892,2279881.35,579535576,11954847.14,609814.54,9666158.43,101728.75,542728.75,12510,3979
2023-05-17,2023-05,HV0003,Uber,474172,2449781.69,627114829,13400498.18,679328.8,10632398.34,110191.25,580558.5,13141,4210
2023-05-18,2023-05,HV0003,Uber,489021,2565732.14,675460913,14317401.399999999,709331.71,11406073.79,123366.25,591395.5,13734,4584
2023-05-19,2023-05,HV0003,Uber,529504,2671143.31,678571083,14012481.36,646605.23,11183213.16,121388.75,611319.5,15327,5715
2023-05-20,2023-05,HV0003,Uber,591679,2883928.31,715068303,15627025.8,672016.45,12403332.26,86395.0,708212.75,16928,7210
2023-05-21,2023-05,HV0003,Uber,464044,2580458.83,563444801,12533400.3,517011.66000000003,10358474.28,119545.0,497908.75,14144,5570
2023-05-22,2023-05,HV0003,Uber,402296,2105636.7,478957785,10408096.58,506805.17,8072703.149999999,114897.5,444822.25,12202,3660
2023-05-23,2023-05,HV0003,Uber,411776,2093298.75,505470565,10975826.39,547324.38,8315096.62,96975.0,481522.0,12015,3562
2023-05-24,2023-05,HV0003,Uber,457019,2328645.6,576356825,12474646.299999999,624660.16,9617613.35,107096.25,537385.75,13863,4373
2023-05-25,2023-05,HV0003,Uber,447772,2348982.94,584756182,12131416.190000001,588876.5700000001,9487158.48,118148.75,502256.75,13788,4482
2023-05-26,2023-05,HV0003,Uber,471820,2412204.54,561731280,11782980.01,530692.17,9225544.34,112576.25,484610.5,15277,5333
2023-05-27,2023-05,HV0003,Uber,483126,2451940.95,541259165,11437562.99,488326.68,9123965.219999999,76042.5,499874.75,15291,5698
2023-05-28,2023-05,HV0003,Uber,444585,2332447.66,488978186,10753931.0,447260.39999999997,8636399.85,79910.0,440368.0,14112,5644
2023-05-29,2023-05,HV0003,Uber,376010,2104905.59,403346288,9285030.33,383208.25,7306041.24,110937.5,370229.25,13046,4656
2023-05-30,2023-05,HV0003,Uber,386450,1974281.27,474951388,9835831.73,445909.6,7695188.4799999995,99615.0,411667.0,12086,3547
2023-05-31,2023-05,HV0003,Uber,416569,2081552.73,515062188,10759077.07,512541.74,8250926.26,89878.75,466930.5,12956,3912
