pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2021-06-01,2021-06,HV0003,Uber,305040,1474770.8900000001,341043352,6686975.03,222598.01,5597240.06,45740.0,303198.5,0,0
2021-06-02,2021-06,HV0003,Uber,334132,1559886.19,377418515,7122954.220000001,241748.94,5926694.43,41667.5,345961.0,0,0
2021-06-03,2021-06,HV0003,Uber,383234,1743028.89,421478049,7678790.88,282497.16000000003,6358533.54,45427.5,409989.25,0,0
2021-06-04,2021-06,HV0003,Uber,391388,1816331.67,462357841,9023617.03,306597.79,7570261.8,49550.0,417243.75,0,0
2021-06-05,2021-06,HV0003,Uber,424997,2121504.92,484139348,10822717.14,335471.6,8952581.040000001,39115.0,461282.25,0,0
2021-06-06,2021-06,HV0003,Uber,369494,1955998.37,396988227,9372851.47,264408.55,7820396.78,51372.5,368409.25,0,0
2021-06-07,2021-06,HV0003,Uber,308777,1516799.0899999999,346030900,7259846.35,250050.76,6045463.29,45857.5,311852.75,0,0
2021-06-08,2021-06,HV0003,Uber,337884,1537672.77,388318554,7938965.83,292712.07,6631296.0600000005,39362.5,364479.5,0,0
2021-06-09,2021-06,HV0003,Uber,353081,1626936.46,401160999,7850925.79,293652.19,6550569.97,43070.0,381771.5,0,0
2021-06-10,2021-06,HV0003,Uber,366153,1751731.46,439377841,8654995.79,325805.05,7179544.45,52525.0,401764.0,0,0
2021-06-11,2021-06,HV0003,Uber,399197,1891784.55,473537178,9239941.13,334397.2,7692460.96,54867.5,430430.0,0,0
2021-06-12,2021-06,HV0003,Uber,436365,2146953.51,479087495,10154255.85,351338.87,8445111.33,41655.0,484995.5,0,0
2021-06-13,2021-06,HV0003,Uber,367451,1921222.29,387339254,8701310.37,291372.91,7258928.390000001,54810.0,378911.5,0,0
2021-06-14,2021-06,HV0003,Uber,313017,1513776.94,337461171,7014854.54,248413.81,5838931.14,50032.5,323380.75,0,0
2021-06-15,2021-06,HV0003,Uber,330602,1586201.31,381972828,7623696.86,271431.87,6330137.57,43060.0,347025.25,0,0
2021-06-16,2021-06,HV0003,Uber,353210,1709541.08,416717264,8108304.38,294142.7,6753932.28,46337.5,378917.0,0,0
2021-06-17,2021-06,HV0003,Uber,369382,1828701.87,466710202,8947288.450000001,324960.52999999997,7561434.13,56120.0,395851.5,0,0
2021-06-18,2021-06,HV0003,Uber,388928,1925516.65,492826022,9793831.620000001,340312.29,8287089.93,55595.0,409486.0,0,0
2021-06-19,2021-06,HV0003,Uber,411725,2087065.63,464825407,10391721.35,328280.18,8599824.56,40592.5,438658.0,0,0
2021-06-20,2021-06,HV0003,Uber,340598,1886989.6400000001,377096985,9143024.040000001,270085.49,7621045.4399999995,54207.5,329293.25,0,0
2021-06-21,2021-06,HV0003,Uber,304990,1530626.5899999999,337020278,7026560.75,260137.33000000002,5853298.23,51360.0,303272.75,0,0
2021-06-22,2021-06,HV0003,Uber,340395,1579852.67,381408981,7711361.18,293570.5,6353009.609999999,45460.0,357035.25,1,0
2021-06-23,2021-06,HV0003,Uber,345566,1688166.84,407863191,8009350.24,301914.57,6633253.23,47275.0,366352.25,0,0
2021-06-24,2021-06,HV0003,Uber,363290,1791801.67,447426776,8635593.07,322893.36,7172092.8100000005,54217.5,387769.25,0,0
2021-06-25,2021-06,HV0003,Uber,382135,1879666.17,461906035,9560781.02,341456.15,7829188.3100000005,54430.0,397419.0,0,0
2021-06-26,2021-06,HV0003,Uber,396263,2008849.45,455650875,10547377.92,359210.29,8412700.31,41157.5,432654.75,0,0
2021-06-27,2021-06,HV0003,Uber,349620,1890910.91,378043081,9346751.17,311423.53,7780477.09,53982.5,364658.25,0,0
2021-06-28,2021-06,HV0003,Uber,304041,1552213.23,333613466,7231022.31,260499.36000000002,6002603.92,51627.5,311511.75,0,0
2021-06-29,2021-06,HV0003,Uber,321963,1561065.77,357764678,7539690.99,281213.31,6088758.8100000005,44802.5,342410.75,0,0
2021-06-30,2021-06,HV0003,Uber,354472,1689539.92,398181381,8467268.54,309581.87,6906207.3,47655.0,386133.0,0,0
