pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2020-06-01,2020-06,HV0003,Uber,152651,713052.43,142452102,2890224.14,84224.2,2299231.38,0.0,95196.75,0,0
2020-06-02,2020-06,HV0003,Uber,126911,590499.35,120513569,2419408.26,76697.18,1892331.54,0.0,83729.25,0,0
2020-06-03,2020-06,HV0003,Uber,124436,563035.72,116578252,2305766.65,72918.81,1794579.56,0.0,80434.75,0,0
2020-06-04,2020-06,HV0003,Uber,134234,620981.02,132421066,2558490.79,77792.2,1971581.87,0.0,83891.5,0,0
2020-06-05,2020-06,HV0003,Uber,144412,667347.16,143576106,2850826.85,83496.53,2188616.4,0.0,88220.0,0,0
2020-06-06,2020-06,HV0003,Uber,137075,643684.17,129768107,2630422.95,71596.58,2026552.18,0.0,78144.0,0,0
2020-06-07,2020-06,HV0003,Uber,138032,657799.0700000001,123856162,2637820.67,64165.41,2017457.98,0.0,77530.75,0,0
2020-06-08,2020-06,HV0003,Uber,154590,717329.64,146781698,2811965.2399999998,79928.13,2212269.94,0.0,93948.25,0,0
2020-06-09,2020-06,HV0003,Uber,162251,737732.4299999999,153090267,2937430.94,84953.65,2274767.5,0.0,98868.0,0,0
2020-06-10,2020-06,HV0003,Uber,165371,751081.17,155590657,3003908.82,87497.34999999999,2316703.3,0.0,104192.0,0,0
2020-06-11,2020-06,HV0003,Uber,165455,751463.64,154746104,2988374.63,84524.52,2299101.1399999997,0.0,108652.5,0,0
2020-06-12,2020-06,HV0003,Uber,187295,867210.9199999999,187804088,3739289.75,103569.01000000001,2941464.96,0.0,122036.75,0,0
2020-06-13,2020-06,HV0003,Uber,185302,872025.41,170338172,3755249.76,99758.4,2873113.59,0.0,114174.5,0,0
2020-06-14,2020-06,HV0003,Uber,152774,727126.06,135062063,3064054.12,76602.12,2351105.82,0.0,91701.5,0,0
2020-06-15,2020-06,HV0003,Uber,152185,707766.08,144939706,2901545.77,79619.68,2248786.26,0.0,100317.25,0,0
2020-06-16,2020-06,HV0003,Uber,159213,726753.38,153508871,2955403.54,81994.48,2294654.7199999997,0.0,106400.25,0,0
2020-06-17,2020-06,HV0003,Uber,166352,760683.96,159991496,3102790.64,83914.83,2403306.3,0.0,113231.25,0,0
2020-06-18,2020-06,HV0003,Uber,173174,799222.21,168201830,3226342.3400000003,86443.08,2513341.7600000002,0.0,119160.25,0,0
2020-06-19,2020-06,HV0003,Uber,200339,936428.27,207014842,4184383.82,107215.08,3307138.84,0.0,133694.0,0,0
2020-06-20,2020-06,HV0003,Uber,195866,942736.53,181114434,3942527.91,91336.81999999999,3069530.21,0.0,120268.5,0,0
2020-06-21,2020-06,HV0003,Uber,173233,842510.35,154184384,3769106.01,77930.71999999999,2923453.7299999995,0.0,100828.75,0,0
2020-06-22,2020-06,HV0003,Uber,177832,803573.8200000001,168334525,3557370.59,94853.42,2920192.56,0.0,123719.75,0,0
2020-06-23,2020-06,HV0003,Uber,184309,799663.8,174031692,3490536.23,98788.68,2942474.97,0.0,132803.0,0,0
2020-06-24,2020-06,HV0003,Uber,187624,817089.01,178362160,3536520.92,101491.67,2979351.8600000003,0.0,137720.0,0,0
2020-06-25,2020-06,HV0003,Uber,194466,861187.64,188540003,3698187.94,108126.28,3146154.33,0.0,146107.5,0,0
2020-06-26,2020-06,HV0003,Uber,224213,981995.14,218961097,4460560.28,125116.06,3760945.28,0.0,166303.5,0,0
2020-06-27,2020-06,HV0003,Uber,221436,982610.91,195899319,4145914.63,109355.3,3480425.9,0.0,154134.75,0,0
2020-06-28,2020-06,HV0003,Uber,192931,872740.73,165625764,3773136.9499999997,98446.51,3180676.87,0.0,137082.0,0,0
2020-06-29,2020-06,HV0003,Uber,188959,835552.42,180269274,3643238.14,103034.85,3074851.2199999997,0.0,137747.5,0,0
2020-06-30,2020-06,HV0003,Uber,191387,827063.03,184469459,3568912.84,103165.53,3000561.84,0.0,143217.25,0,0
