pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2021-01-01,2021-01,HV0003,Uber,292152,1383446.14,252912849,5372858.2,110518.26,4361372.9,0.0,198550.0,0,0
2021-01-02,2021-01,HV0003,Uber,233798,1113226.37,220110725,4202184.899999999,93407.1,3471297.66,0.0,181302.0,0,0
2021-01-03,2021-01,HV0003,Uber,209037,1012375.16,185447810,3681728.7500000005,77481.19,3050648.08,0.0,152938.5,0,0
2021-01-04,2021-01,HV0003,Uber,236125,1091559.26,223283254,4045507.91,100601.93000000001,3336300.2199999997,0.0,184054.75,0,0
2021-01-05,2021-01,HV0003,Uber,248477,1111229.47,236665863,4205451.6,104628.56,3435558.3200000003,0.0,194843.0,0,0
2021-01-06,2021-01,HV0003,Uber,262435,1150306.12,251088646,4431824.44,116494.34,3609016.33,0.0,209148.5,0,0
2021-01-07,2021-01,HV0003,Uber,270834,1205116.75,265420882,4595639.66,120799.61,3803562.4499999997,0.0,224020.5,0,0
2021-01-08,2021-01,HV0003,Uber,308069,1374151.45,302789679,5216055.96,133590.16,4301965.2,0.0,257730.0,0,0
2021-01-09,2021-01,HV0003,Uber,313405,1412515.46,287869723,5170225.92,127016.29000000001,4222595.12,0.0,271062.0,0,0
2021-01-10,2021-01,HV0003,Uber,254507,1195995.62,227340426,4272846.45,101627.24,3440688.77,0.0,202581.5,0,0
2021-01-11,2021-01,HV0003,Uber,253986,1137365.6,241112095,4296163.45,114690.9,3501581.69,0.0,209057.75,0,0
2021-01-12,2021-01,HV0003,Uber,266325,1160293.35,259007733,4482159.46,118619.55,3684802.06,0.0,225431.25,0,0
2021-01-13,2021-01,HV0003,Uber,272467,1190405.84,262088129,4588244.24,121767.66,3755276.88,0.0,234951.75,0,0
2021-01-14,2021-01,HV0003,Uber,280755,1267463.74,277419055,4847527.29,130934.51000000001,3983944.09,0.0,249359.0,0,0
2021-01-15,2021-01,HV0003,Uber,329024,1475290.7,337594298,5689351.43,148944.6,4872985.08,0.0,287694.0,0,0
2021-01-16,2021-01,HV0003,Uber,308459,1409468.97,285314702,5194223.96,129286.2,4209109.14,0.0,274645.25,0,0
2021-01-17,2021-01,HV0003,Uber,268610,1249919.41,239523455,4471991.8100000005,107059.20999999999,3615090.26,0.0,234368.75,0,0
2021-01-18,2021-01,HV0003,Uber,237624,1084212.3,219332729,3998255.77,108729.79999999999,3236962.1,0.0,198943.25,0,0
2021-01-19,2021-01,HV0003,Uber,250929,1106174.38,243313174,4297882.07,124534.93999999999,3480699.92,0.0,222362.25,0,0
2021-01-20,2021-01,HV0003,Uber,274685,1181333.56,259110820,4579903.56,124648.18000000001,3738411.18,0.0,234220.25,0,0
2021-01-21,2021-01,HV0003,Uber,283267,1244510.75,278955459,4839803.109999999,136300.83,4022407.17,0.0,251380.25,0,0
2021-01-22,2021-01,HV0003,Uber,320669,1404473.0,319659004,5459699.63,149690.31,4589409.72,0.0,288455.75,0,0
2021-01-23,2021-01,HV0003,Uber,333287,1457645.8399999999,303083122,5404418.67,142303.73,4440293.46,0.0,312312.0,0,0
2021-01-24,2021-01,HV0003,Uber,274334,1251597.61,240204954,4552404.18,112600.91,3672961.16,0.0,234951.75,0,0
2021-01-25,2021-01,HV0003,Uber,260857,1145779.68,248064555,4321100.56,123378.61,3589776.13,0.0,223806.0,0,0
2021-01-26,2021-01,HV0003,Uber,276465,1160390.69,255119223,4427762.16,123378.66,3697733.48,0.0,237963.0,0,0
2021-01-27,2021-01,HV0003,Uber,284300,1218430.48,275501177,4686616.79,128937.55,3918437.8,0.0,249944.75,0,0
2021-01-28,2021-01,HV0003,Uber,306781,1308373.79,302742717,5150742.35,138147.13,4276497.11,0.0,270105.0,0,0
2021-01-29,2021-01,HV0003,Uber,365993,1536497.94,356779711,6134691.83,158229.06,5301059.98,0.0,326826.5,0,0
2021-01-30,2021-01,HV0003,Uber,340945,1489126.42,312587454,5461599.25,131596.75,4560676.7,0.0,316285.75,0,0
2021-01-31,2021-01,HV0003,Uber,285527,1276801.19,255487241,4749020.67,108037.45,3901984.38,0.0,234902.25,0,0
