pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2021-10-01,2021-10,HV0003,Uber,400416,1893015.82,503592706,9369291.83,396470.87,8159745.24,65450.0,446897.0,0,0
2021-10-02,2021-10,HV0003,Uber,443699,2098381.31,501355691,9704553.96,401536.26,8443566.58,42740.0,530326.5,0,0
2021-10-03,2021-10,HV0003,Uber,372627,1931416.06,403303465,8446502.36,344020.73,7337946.26,66452.5,409015.75,0,0
2021-10-04,2021-10,HV0003,Uber,321829,1520508.3,369411417,7148895.46,309849.44,6200741.59,59830.0,353903.0,0,0
2021-10-05,2021-10,HV0003,Uber,318566,1468547.28,363814461,6758088.859999999,293681.82,5829097.9799999995,43905.0,366696.0,0,0
2021-10-06,2021-10,HV0003,Uber,335355,1588482.13,398112468,7344881.5,326408.68,6378869.88,51252.5,394344.5,0,0
2021-10-07,2021-10,HV0003,Uber,363244,1764871.3499999999,455191461,8326393.73,371481.24,7261808.51,67795.0,429448.25,0,0
2021-10-08,2021-10,HV0003,Uber,404170,1936166.72,505369929,9343911.07,398401.64999999997,8117210.63,74052.5,464543.75,0,0
2021-10-09,2021-10,HV0003,Uber,445824,2115204.61,495191096,9361304.61,387331.63,8208351.87,50947.5,547874.25,0,0
2021-10-10,2021-10,HV0003,Uber,388962,1953989.52,395601527,8287336.33,328955.38,7270717.28,68227.5,461873.5,0,0
2021-10-11,2021-10,HV0003,Uber,296934,1526478.23,312834687,6192210.37,289100.23,5415636.359999999,70427.5,333247.75,0,0
2021-10-12,2021-10,HV0003,Uber,319633,1538020.4100000001,378418311,6887174.5,317050.93000000005,6062291.9799999995,57875.0,369569.75,0,0
2021-10-13,2021-10,HV0003,Uber,339400,1617380.26,412471528,7381995.04,341588.24,6450530.4,52970.0,405006.25,0,0
2021-10-14,2021-10,HV0003,Uber,379640,1819780.34,466352981,8541190.85,400795.33999999997,7447194.48,66877.5,451363.0,0,0
2021-10-15,2021-10,HV0003,Uber,435579,2059794.98,538142545,9955388.629999999,444017.01,8703517.66,72575.0,494912.0,0,0
2021-10-16,2021-10,HV0003,Uber,501754,2292266.82,542952250,10780907.24,464904.88,9500142.75,47912.5,623702.75,0,0
2021-10-17,2021-10,HV0003,Uber,400159,2062778.29,432970334,8875099.37,383935.02,7783218.4,77862.5,447584.5,0,0
2021-10-18,2021-10,HV0003,Uber,329904,1602679.76,373469515,7124724.07,294551.82,6164843.65,69320.0,353732.5,0,0
2021-10-19,2021-10,HV0003,Uber,336901,1591435.11,395527912,7276372.46,328495.71,6339056.46,51677.5,388220.25,0,0
2021-10-20,2021-10,HV0003,Uber,360544,1725870.44,429862921,7938262.37,365461.29000000004,6882006.06,57867.5,426742.25,0,0
2021-10-21,2021-10,HV0003,Uber,383645,1875997.42,473104208,8736924.05,407875.79000000004,7569078.09,72580.0,462717.75,0,0
2021-10-22,2021-10,HV0003,Uber,430794,2042710.24,530107669,9654588.27,421352.38,8535944.84,73777.5,499441.25,0,0
2021-10-23,2021-10,HV0003,Uber,468306,2217822.38,521359379,9998775.870000001,418290.82999999996,8890737.67,49345.0,572374.0,0,0
2021-10-24,2021-10,HV0003,Uber,391205,2062102.8399999999,424366540,8789438.32,346746.36,7843820.640000001,78945.0,446792.5,0,0
2021-10-25,2021-10,HV0003,Uber,316871,1561656.34,373444837,7107306.97,321394.02,6062677.22,66552.5,341541.75,0,0
2021-10-26,2021-10,HV0003,Uber,344970,1528910.21,356610156,7990381.0600000005,357743.57,6746348.1,52237.5,379145.25,0,0
2021-10-27,2021-10,HV0003,Uber,346997,1651281.3399999999,418584998,7929823.67,367220.21,6569361.39,54380.0,404544.25,0,0
2021-10-28,2021-10,HV0003,Uber,401799,1957399.53,511141881,9707149.63,450882.52,8248764.23,68855.0,476104.75,0,0
2021-10-29,2021-10,HV0003,Uber,503842,2300578.21,606586469,12417866.35,524191.43,10432314.53,74700.0,612999.75,0,0
2021-10-30,2021-10,HV0003,Uber,531437,2472093.23,584365069,12511581.95,496545.01,10616996.62,45970.0,681582.0,0,0
2021-10-31,2021-10,HV0003,Uber,471383,2464035.98,511602211,12157684.61,468346.81,10336227.59,71505.0,553916.0,0,0
