pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2023-10-01,2023-10,HV0003,Uber,466331,2632587.95,558892393,12284168.93,503330.88,9875117.53,113553.75,490674.0,22825,8114
2023-10-02,2023-10,HV0003,Uber,390414,2095143.02,489468391,10407104.66,500778.15,8010886.57,111016.25,414227.5,16612,4084
2023-10-03,2023-10,HV0003,Uber,406649,2088732.53,513135968,10878412.94,541185.31,8300670.5200000005,93232.5,454570.75,16215,4016
2023-10-04,2023-10,HV0003,Uber,429810,2239744.3,551228459,11652231.47,579277.33,8850624.120000001,101638.75,488035.0,18407,4685
2023-10-05,2023-10,HV0003,Uber,457542,2449728.06,605416806,12790508.94,626414.1,9745920.629999999,119128.75,516922.75,20558,5503
2023-10-06,2023-10,HV0003,Uber,506071,2579606.48,654883330,13302985.55,603147.91,10410966.62,120960.0,546643.25,23914,7247
2023-10-07,2023-10,HV0003,Uber,551035,2720976.66,630183181,13256809.89,559701.28,10511295.09,81080.0,646937.5,25624,8390
2023-10-08,2023-10,HV0003,Uber,463937,2569511.63,540262742,11849987.95,481039.71,9544623.65,110775.0,500830.5,21861,6827
2023-10-09,2023-10,HV0003,Uber,369837,2059448.77,426241812,9460597.73,461692.51,7307673.85,117527.5,397054.5,17925,4448
2023-10-10,2023-10,HV0003,Uber,404834,2109205.13,518176763,10898198.5,544002.88,8338772.83,103490.0,457527.75,18791,4735
2023-10-11,2023-10,HV0003,Uber,428379,2231279.23,555142296,11786659.120000001,594589.47,8894551.51,103502.5,493633.0,19093,4987
2023-10-12,2023-10,HV0003,Uber,459330,2466314.58,636819433,13471822.15,671016.9,10243179.09,117320.0,521280.75,21089,6030
2023-10-13,2023-10,HV0003,Uber,512444,2636518.54,676721051,13807241.07,636176.11,10793523.11,113842.5,560325.75,24151,7702
2023-10-14,2023-10,HV0003,Uber,599403,2861721.37,714594789,14958948.16,657671.62,11883649.52,77085.0,722120.75,27854,10130
2023-10-15,2023-10,HV0003,Uber,469728,2596340.04,565676437,12211844.36,511038.76,9710582.42,117301.25,513433.5,21894,7104
2023-10-16,2023-10,HV0003,Uber,401906,2144924.6,504770403,10866504.21,535405.51,8296370.77,115543.75,435214.0,18625,5081
2023-10-17,2023-10,HV0003,Uber,417753,2147062.92,537001044,11598084.32,586110.4,8713545.91,94360.0,476243.75,18898,5330
2023-10-18,2023-10,HV0003,Uber,433027,2261288.72,563618361,12179240.34,622882.31,9089159.61,100621.25,504029.5,18386,5140
2023-10-19,2023-10,HV0003,Uber,465302,2470696.6,633054287,13448156.85,673475.4,10151935.36,116575.0,537111.25,20320,6111
2023-10-20,2023-10,HV0003,Uber,554108,2665580.63,720047239,14928423.08,686653.63,11610524.870000001,118305.0,621169.75,24699,8338
2023-10-21,2023-10,HV0003,Uber,559739,2783177.93,661848061,13774758.06,591428.54,10817717.7,77555.0,659910.25,25796,9237
2023-10-22,2023-10,HV0003,Uber,469912,2588759.98,557241051,12427646.27,513791.06,9663525.86,114991.25,513198.0,22578,7836
2023-10-23,2023-10,HV0003,Uber,381475,2000218.58,470935489,10302449.31,511129.62,7751977.39,108036.25,417025.5,16591,4135
2023-10-24,2023-10,HV0003,Uber,398409,2014550.07,504637492,11030219.27,567146.56,8093435.99,89396.25,459514.5,16942,4418
2023-10-25,2023-10,HV0003,Uber,420514,2180042.15,546179069,12068019.38,629050.4,8772781.809999999,95928.75,491943.75,17399,4643
2023-10-26,2023-10,HV0003,Uber,460212,2403935.85,618771106,13394839.59,680586.54,9873001.94,112131.25,536527.75,19623,5701
2023-10-27,2023-10,HV0003,Uber,529335,2649903.83,709375952,14502660.56,670010.02,11188045.98,111620.0,592837.75,23051,7300
2023-10-28,2023-10,HV0003,Uber,609243,3055969.68,808298196,17007095.82,693049.34,13935132.43,67788.75,694985.25,26679,9976
2023-10-29,2023-10,HV0003,Uber,541501,2857536.62,637383909,15253206.9,617435.32,12066281.27,102630.0,611250.75,25675,9157
2023-10-30,2023-10,HV0003,Uber,400166,2005926.1600000001,473980522,10264578.77,454543.87,7857838.3,93957.5,418248.25,18859,4894
2023-10-31,2023-10,HV0003,Uber,417256,1951120.66,487391584,10214021.24,437079.95,7691459.4,69261.25,425378.25,20315,5343
