pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2022-10-01,2022-10,HV0003,Uber,548990,2611742.44,594859614,12151024.12,556173.25,10168051.34,74153.75,710431.0,6228,683
2022-10-02,2022-10,HV0003,Uber,452867,2377104.11,496130591,10396084.3,471105.81,8952522.81,105852.5,532476.75,5494,552
2022-10-03,2022-10,HV0003,Uber,416859,1996178.66,491794374,10276659.51,479584.07,8382973.26,93697.5,488467.25,5058,422
2022-10-04,2022-10,HV0003,Uber,405190,1886436.9,465022400,9492120.06,445745.48,7553946.03,75712.5,498886.5,5665,440
2022-10-05,2022-10,HV0003,Uber,392987,1957325.6500000001,423637623,8862573.67,441392.74,7063031.8,87131.25,504982.0,6747,672
2022-10-06,2022-10,HV0003,Uber,419387,2175724.34,570459745,11608290.64,555456.72,9382195.959999999,101598.75,511311.5,7551,876
2022-10-07,2022-10,HV0003,Uber,482738,2435080.8,639027537,12259505.83,561602.12,10328297.4,110855.0,578625.75,9142,1314
2022-10-08,2022-10,HV0003,Uber,531935,2664421.42,638950817,12735612.64,540307.49,10653146.98,74527.5,661410.5,10870,1993
2022-10-09,2022-10,HV0003,Uber,461080,2561536.49,535263764,11548966.99,484018.98,9604054.05,106617.5,537747.0,10109,1739
2022-10-10,2022-10,HV0003,Uber,346459,1949292.4300000002,381322902,8224210.91,418654.93,6568581.51,111118.75,419299.0,7718,820
2022-10-11,2022-10,HV0003,Uber,384914,2029857.17,459392681,9579535.83,490515.27,7535049.05,97073.75,485103.0,7625,769
2022-10-12,2022-10,HV0003,Uber,411560,2138812.6799999997,525617677,10700047.01,544782.76,8496785.82,94735.0,527896.0,8156,791
2022-10-13,2022-10,HV0003,Uber,470149,2322800.9,591530279,12650807.53,634167.64,10259835.67,105532.5,612494.75,9012,1140
2022-10-14,2022-10,HV0003,Uber,498738,2527817.95,641197742,12659717.91,607412.6,10503111.78,118241.25,606446.75,10852,1541
2022-10-15,2022-10,HV0003,Uber,543335,2714202.67,645886164,13023448.96,567049.24,10705780.94,75167.5,679008.5,12710,2218
2022-10-16,2022-10,HV0003,Uber,469202,2617395.83,530257094,11461314.79,514764.07,9457722.56,118883.75,562312.75,12325,2182
2022-10-17,2022-10,HV0003,Uber,391689,2073254.71,448130625,9620162.69,477132.76,7671364.430000001,109223.75,475727.5,9640,1209
2022-10-18,2022-10,HV0003,Uber,398728,2047702.45,474665535,9888380.120000001,501299.68,7815250.98,93067.5,511420.25,9144,1077
2022-10-19,2022-10,HV0003,Uber,432792,2238358.62,543857393,11320759.33,565646.78,8913813.9,100337.5,552374.5,9659,1236
2022-10-19,2022-11,HV0003,Uber,1,1.81,933,14.45,0.0,10.79,0.0,2.75,0,0
2022-10-20,2022-10,HV0003,Uber,456396,2395593.9699999997,597558491,12177937.34,601973.24,9840700.34,114497.5,579478.25,9807,1099
2022-10-21,2022-10,HV0003,Uber,490218,2475533.77,626592909,12244307.24,562456.12,9950310.03,114108.75,585921.25,11115,1523
2022-10-22,2022-10,HV0003,Uber,534687,2649471.81,643281493,12793887.09,530656.03,10446273.05,75120.0,643688.5,13045,2298
2022-10-23,2022-10,HV0003,Uber,471730,2539911.05,526434308,11280566.16,464047.06,9193191.07,117437.5,544717.75,12731,2091
2022-10-24,2022-10,HV0003,Uber,408924,2052816.1,477934633,10114533.75,488096.31,8117728.18,106378.75,484161.25,9354,1087
2022-10-25,2022-10,HV0003,Uber,396165,2007385.77,479294745,9855699.41,494586.12,7844221.79,88006.25,493428.25,6817,565
2022-10-26,2022-10,HV0003,Uber,415817,2168901.51,523749485,10668508.370000001,544939.55,8499378.54,99392.5,526643.25,6678,602
2022-10-27,2022-10,HV0003,Uber,448616,2337523.8,590485368,11988210.370000001,578173.83,9752195.46,105106.25,571540.25,6900,640
2022-10-28,2022-10,HV0003,Uber,526123,2591129.54,657605487,12759482.48,543613.24,10535010.34,107952.5,644974.5,8248,853
2022-10-29,2022-10,HV0003,Uber,594427,2916739.85,708595108,14873276.01,575213.87,12336573.92,66631.25,745016.75,9208,1426
2022-10-30,2022-10,HV0003,Uber,514282,2810318.38,583877721,13572382.55,507935.41,11088381.0,101012.5,602438.75,8942,1346
2022-10-31,2022-10,HV0003,Uber,385907,1942995.71,448833125,8946114.62,362911.46,7255576.09,86662.5,415505.0,7085,686
