pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2022-04-01,2022-04,HV0003,Uber,492686,2413533.04,594955288,12188421.0,546463.8,9813612.92,99847.5,578523.0,0,0
2022-04-02,2022-04,HV0003,Uber,507218,2506470.21,566462839,12320172.780000001,523611.81,9925339.84,67137.5,623246.25,0,0
2022-04-03,2022-04,HV0003,Uber,434882,2331555.92,456026087,10276685.24,448861.56,8268624.81,97105.0,516351.0,0,0
2022-04-04,2022-04,HV0003,Uber,357640,1845976.57,412815116,8381319.18,388074.14,6631117.76,89447.5,397498.75,0,0
2022-04-05,2022-04,HV0003,Uber,377081,1878097.55,433638517,8985027.34,422459.56,7106085.79,72995.0,448720.25,0,0
2022-04-06,2022-04,HV0003,Uber,426178,2082753.83,495999560,10456120.97,491231.5,8311483.01,82765.0,520239.5,0,0
2022-04-07,2022-04,HV0003,Uber,484870,2265481.71,576715263,12414338.05,578191.53,9899087.51,87847.5,605893.75,0,0
2022-04-08,2022-04,HV0003,Uber,469304,2380196.31,587041315,11808477.32,529442.1900000001,9502458.91,106390.0,546826.5,0,0
2022-04-09,2022-04,HV0003,Uber,513962,2506801.93,577771209,12390945.27,504095.7,9818399.15,62227.5,647663.5,0,0
2022-04-10,2022-04,HV0003,Uber,440195,2327942.32,470785505,10476929.69,417918.70999999996,8285777.41,94132.5,521779.5,0,0
2022-04-11,2022-04,HV0003,Uber,361965,1845673.8900000001,419660688,8444223.77,388278.16,6743508.02,86352.5,405000.75,0,0
2022-04-12,2022-04,HV0003,Uber,407520,2110793.96,538634129,11654477.389999999,566885.09,8974123.01,74850.0,502147.25,0,0
2022-04-13,2022-04,HV0003,Uber,409078,2089747.47,518064175,10563208.85,507333.28,8421205.629999999,81750.0,509308.25,0,0
2022-04-14,2022-04,HV0003,Uber,447705,2261014.24,557795491,11664462.55,548341.84,9376966.11,94020.0,544841.0,0,0
2022-04-15,2022-04,HV0003,Uber,441389,2258875.15,510197594,10828593.56,503948.15,8320261.87,89280.0,508629.0,0,0
2022-04-16,2022-04,HV0003,Uber,482270,2362778.65,514834287,11260378.9,490371.59,8821675.82,57537.5,565598.0,0,0
2022-04-17,2022-04,HV0003,Uber,403954,2167884.43,414766504,9250503.700000001,402555.59,7272701.93,85937.5,445995.0,0,0
2022-04-18,2022-04,HV0003,Uber,358667,1839086.21,391046130,8219459.82,392493.3,6536354.59,88370.0,413897.0,0,0
2022-04-19,2022-04,HV0003,Uber,380689,1916583.98,419850614,8725642.73,421217.74,6851554.11,79775.0,468943.75,0,0
2022-04-20,2022-04,HV0003,Uber,393021,2028066.89,461888662,9414346.45,452942.74,7478453.56,82797.5,482171.25,0,0
2022-04-21,2022-04,HV0003,Uber,413679,2159590.92,481422399,9815621.29,476462.53,7778230.63,93525.0,520663.0,0,0
2022-04-22,2022-04,HV0003,Uber,458198,2332220.72,522883209,10637795.89,492411.08,8434249.17,92482.5,564412.75,0,0
2022-04-23,2022-04,HV0003,Uber,504695,2560733.41,567750129,12377566.48,518317.99,9765277.45,65292.5,623125.25,0,0
2022-04-24,2022-04,HV0003,Uber,424469,2404378.93,483669800,11053844.209999999,451143.68,8758173.68,103850.0,490547.75,0,0
2022-04-25,2022-04,HV0003,Uber,360519,1916096.55,413198296,8384525.28,392760.81,6871487.21,96792.5,410531.0,0,0
2022-04-26,2022-04,HV0003,Uber,386866,1963524.68,453401619,9306596.97,449011.01,7543683.39,82622.5,473855.25,0,0
2022-04-27,2022-04,HV0003,Uber,418959,2141917.59,510080054,10784586.39,519185.57,8754315.27,90562.5,517247.5,0,0
2022-04-28,2022-04,HV0003,Uber,447593,2340793.35,567622106,11758054.709999999,560037.03,9607841.4,105572.5,555417.5,0,0
2022-04-29,2022-04,HV0003,Uber,483345,2459182.36,602660075,12200818.73,535758.9199999999,9953547.14,105570.0,573647.25,0,0
2022-04-30,2022-04,HV0003,Uber,522383,2638626.08,607882576,13169798.68,542876.4,10680177.04,72145.0,645389.25,0,0
