pickup_date,pickup_month,hvfhs_license_num,company,trips,trip_miles,trip_time_seconds,passenger_fare,tips,driver_pay,airport_fees,congestion_surcharges,shared_requests,shared_matches
2020-11-01,2020-11,HV0003,Uber,358836,1720888.97,339232976,6481808.3100000005,142027.87,5570522.9799999995,0.0,334741.0,0,0
2020-11-02,2020-11,HV0003,Uber,269504,1229324.97,282197420,4700591.53,119457.67,3977681.3499999996,0.0,244950.75,0,0
2020-11-03,2020-11,HV0003,Uber,268913,1195457.42,257968922,4630911.98,117162.01,3793908.19,0.0,231283.25,0,0
2020-11-04,2020-11,HV0003,Uber,259116,1170119.5899999999,260771888,4530190.720000001,108932.4,3693509.34,0.0,230304.25,0,0
2020-11-05,2020-11,HV0003,Uber,280560,1287542.37,301292951,5039761.5600000005,121368.91,4197621.319999999,0.0,264561.0,0,0
2020-11-06,2020-11,HV0003,Uber,333038,1528483.41,368137460,5992831.7299999995,138072.41,5052123.79,0.0,316714.75,0,0
2020-11-07,2020-11,HV0003,Uber,376272,1774399.2999999998,392865191,6686164.44,148408.98,5662829.7299999995,0.0,384210.75,0,0
2020-11-08,2020-11,HV0003,Uber,302759,1485748.16,298045440,5340893.92,104869.23,4499588.5,0.0,285230.0,0,0
2020-11-09,2020-11,HV0003,Uber,240036,1118878.69,249974756,4327889.11,109129.42,3521598.15,0.0,219037.5,0,0
2020-11-10,2020-11,HV0003,Uber,240892,1107257.41,259044697,4358292.53,113626.64,3591176.95,0.0,227617.5,0,0
2020-11-11,2020-11,HV0003,Uber,275904,1200404.3399999999,272307113,4834215.57,127677.96,3844502.21,0.0,278393.5,0,0
2020-11-12,2020-11,HV0003,Uber,297112,1294511.07,314632649,5354127.4,139309.96,4326096.1,0.0,295281.25,0,0
2020-11-13,2020-11,HV0003,Uber,338230,1494810.4,362809973,6080627.89,149710.27,4976004.46,0.0,330830.5,0,0
2020-11-14,2020-11,HV0003,Uber,345557,1594386.55,351218769,6168197.680000001,146991.01,5010538.04,0.0,349203.25,0,0
2020-11-15,2020-11,HV0003,Uber,266645,1286969.94,248867072,4675534.1,103986.42,3744815.0700000003,0.0,239965.0,0,0
2020-11-16,2020-11,HV0003,Uber,237046,1091524.56,246068847,4338646.09,112365.91,3474725.7600000002,0.0,215564.25,0,0
2020-11-17,2020-11,HV0003,Uber,257297,1129832.89,264168568,4594362.13,121463.09,3671186.23,0.0,244934.25,0,0
2020-11-18,2020-11,HV0003,Uber,277987,1208386.48,291800141,4931214.62,129569.16,4015809.45,0.0,269439.5,0,0
2020-11-19,2020-11,HV0003,Uber,275788,1249004.29,291827670,5121618.7,133303.14,4066028.2199999997,0.0,276864.5,0,0
2020-11-20,2020-11,HV0003,Uber,309313,1422687.11,341488516,5862725.68,147475.35,4690524.39,0.0,301130.5,0,0
2020-11-21,2020-11,HV0003,Uber,314256,1497581.82,319172790,5817602.14,136638.33,4593211.51,0.0,297269.5,0,0
2020-11-22,2020-11,HV0003,Uber,245712,1211482.7,230163548,4448406.36,98833.68000000001,3481895.76,0.0,207944.0,0,0
2020-11-23,2020-11,HV0003,Uber,243422,1086950.07,250195035,4445105.7700000005,113840.43000000001,3503466.17,0.0,215311.25,0,0
2020-11-24,2020-11,HV0003,Uber,251362,1120115.85,267562199,4619693.79,122997.68999999999,3686300.2800000003,0.0,224083.75,0,0
2020-11-25,2020-11,HV0003,Uber,273470,1255046.54,293695193,5084379.76,129018.75,4075014.3600000003,0.0,220863.5,0,0
2020-11-26,2020-11,HV0003,Uber,277124,1366299.96,254377659,5156126.24,136681.04,3887345.4,0.0,171707.25,0,0
2020-11-27,2020-11,HV0003,Uber,248930,1155841.5,226394501,4459181.76,94776.81,3398133.44,0.0,173657.0,0,0
2020-11-28,2020-11,HV0003,Uber,241084,1115959.65,223584511,4259550.29,95469.92,3309316.87,0.0,188284.25,0,0
2020-11-29,2020-11,HV0003,Uber,218646,1054102.02,202326179,3866944.28,83952.5,3061743.4,0.0,169600.75,0,0
2020-11-30,2020-11,HV0003,Uber,250470,1071226.85,240681763,4175045.6799999997,110827.7,3423265.73,0.0,221009.25,0,0
